title,review,rating,status,position,location,date_posted,year,month,day
Photo Lab tech,"processing and printing pictures,Nice job , enjoyed meeting new people",2,Former Employee,Photo Technician & Cashier ,"New Brunswick, NJ",9/11/12,2012,9,11
Ehh,"Not that great, management is poor. no advancement but pay is decent and theres a bunch of hours",3,Former Employee,Customer Service Manager ,"Hanover, PA",9/11/12,2012,9,11
"very busy all day, makes the day go by faster","A typical day at work was very busy, especially at this specific location, i learned that keeping busy would at least make the day go by faster, the management is ok other co workers were kind of diffrent, but for the most part nice.",3,Former Employee,cashier ,phoenix az,9/11/12,2012,9,11
Steady work,Working for a large company has its advantages and disadvantages but mostly as long as you do your job here you will advance and earn experience that is very helpful for the future whether it is for this company or another.,4,Former Employee,Photo Technician ,Jackson,9/11/12,2012,9,11
Work Night,Stocking shelves overnight was fine but having Managers cussing me out just for asking a question and mistreating me all the time was not fun or enjoyable. The co-workers was nice and would help sometimes but they always had drama and got me involved in it. The hardest part of this job was dealing with the people i was working with and my bosses and the most enjoyable part was having a hour for lunch.,1,Former Employee,Stocking Associate ,"Asheboro, NC",9/11/12,2012,9,11
Nice Starter Career,Its a nice company to help build your experience but nothing I would settle with.,3,Former Employee,"Cart Associate, Greeter, Unload Freight, Stock ","Country Club Hills, IL",9/11/12,2012,9,11
productive and welcoming place of work,The job was a place of fun at work. They tought you ta get things done but also enjoy your job. Managers were als easy to talk to as wells as the co-workers. The job was never too overwhelming and every hour to the end was stress free.,4,Former Employee,"Stocker, Greeter, Sales Associate ","Chester, VA",9/11/12,2012,9,11
Great job,Great job worked as produce sticker and chaser great Job to work at,5,Former Employee,Produce Associate/Cashier ,Conway Arkansas,9/11/12,2012,9,11
Great work enviornment,"Great experince with this company, It actually helped me recognize my since of interior design.",5,Former Employee,Remodel Associate ,"Watchung, NJ",9/11/12,2012,9,11
very productive work place in all areas of the store,"stock merchandise, inventory control, set mods, ordered merchandise, supervisor, customer service.I learned that no matter how hard you work, and how much you enjoy doing your job, that it may not be good enough to please management and keep your job.cant trust them.co-workers are very good and hard working people, always willing to help each other out.is trying to get everything that is asked of you done in one day when you know it is not feasible to get it done without any help, and having to tell a fellow associate that the work they are doing needs to be improved.doing something new everyday, working with my fellow co-workers, and helping to make sure that our customers got what they wanted and that they were happy whith thier visit when they left the premisies.",3,Former Employee,"Dept. Manager of Boys wear, Girls wear & infants ","Corydon, IN",9/11/12,2012,9,11
i learned alot,I met great people and management was great at working with your schedule. I would say that benefits were okay for parttime associates.,3,Current Employee,Cashier/Customer Service Associate/Money Center ,"Jackson, TN",9/11/12,2012,9,11
Great place to work,"I started off at Wl-Mart in the Garden Center. I stocked shelves, worked as a cashier, and helped customers to the best of my ability.The second year of work I got the chance to become a manager in the automotive dept. I took it and loved it.",5,Former Employee,Support Manager over Automotive ,"Lafayette,GA",9/11/12,2012,9,11
Its a great place to work,"i like working for walmart, i have learned alot of new things throughout the time i have been employed",4,Current Employee,Order Filler ,"Gas City, IN",9/11/12,2012,9,11
its a job,It's an okay place to work .....not enough hours...and no room for advancement,3,Current Employee,Sales Associate/Cashier ,"Richmond, VA",9/11/12,2012,9,11
Retail,"Control losses in a store environment. Provide training and support to all level employees in Asset Protection and Accident prevention. Conduct compliance audits and submit reports. Challenging evironment. Most enjoyable was the people, many backgrounds and cultures.",3,Former Employee,Asset Protection Manager ,Florida,9/11/12,2012,9,11
Had a nice run,Assisted in the toys department down stock and helped customers find items,3,Former Employee,Customer Service Rep ,"Orlando, FL",9/11/12,2012,9,11
Review,"Came in every morning and ran left over freight if there was any to be ran. Picks, counts, and audits started right at 9AM. Counting the correct bin locations, picking the merchandise out of the current bin location, put them on a cart for an associate from that department to come and pick up to be ran and stocked. The management team wasn't very helpful. We were clueless about 70% of the time as to what needed to be ran and worked and what was overstock and what wasn't overstock. It was a very fast paced enviroment, which I loved and worked my hardest in. It involved a lot of walking and lifting. The most enjoyable part was to see all of us working hard together as a team to get the tasks and items out of the system right at 4PM to go home.",3,Former Employee,ICS Associate ,"High Point, NC",9/11/12,2012,9,11
Productive and fun workplace,I enjoyed the position as well as the people.Management was great.,4,Former Employee,CSA ,IL,9/11/12,2012,9,11
Perfect job for a starting family,I enjoyed my experience at Wal-mart. Some of the managers I had saw my potential and allowed me to train in other positions.,4,Former Employee,Sales Associate/ Cashier ,Winter Springs,9/11/12,2012,9,11
Good place to work part-time while in school,"I would normally come into work and cleanup the backroom/cooler that the morning crew could not get around to. Then I would stock the sales floor with fruits and vegetables until my lunch break. Afterwards, I'll clean and organize the backroom for the morning crew and then I'll go home. I didn't learn anything new because I've done the job before, but I did enjoy working with my co-workers. They were nice and friendly and we all got along really well. The synergy we had made work very efficient. The management was readily available if you needed anything, but they weren't timely with getting back with you about most things.",3,Former Employee,Sales Associate ,"Frisco, TX",9/11/12,2012,9,11
Walmart.,"it started out to be a great job, but they miss use there employees, they pay them 8.45 to bust are buts to get the store to look nice and the product up so the next day the customers can do there shoping, we had the most important job at walmart and they miss use you.",5,Former Employee,Overnight Stocker/ Customer Service ,"Indianapolis, IN",9/11/12,2012,9,11
A hard place to work but worth it,"In working with this comapny for three years I learned many things.Some of those things were good, some not so good, but it made me learn how to get along with others and to strive to work harder",3,Former Employee,Cashier/Customer Service ,"Dawsonville, GA",9/11/12,2012,9,11
Was Ok,This job was ok. I liked it cause I met great people and was able to help people.,4,Former Employee,Shoe Coordinator/Overnight Stocker ,"Richmond, VA",9/11/12,2012,9,11
Fun place to work. Lots of different people to get to know.,A typical day at walmart consisted of clocking in and going to your assigned area. Upon arriving to your area you would then help customers or work on assigned tasks till your shift ended. Management would give vague at best instructions and you would do your best to figure out what they meant. The co-workers were mixed the younger ones were usually more friendly but the older ones were more reclusive and withdrawn maybe due to working there so long. The hardest part of the job would have been impossible to please customers. The most enjoyable thing about the job was having people come back and ask for me by name to help them.,4,Former Employee,"Associate, Customer Service Manager ","Coffeyville, Ks. 67337",9/11/12,2012,9,11
"Productive, fast paced enironment","I was a cashier and competed with myself to see how fast I could process the customers through the line.I was responsible for the cash flow at my register and age restricted product.As a big corporation, I felt I was just a number. I have always worked for smaller companies.",3,Former Employee,Sales Representative ,"Fredericksburg, VA",9/11/12,2012,9,11
stock meat pull out of dates throw away old meat,"I have worked at Walmart for over a year I stock fresh meat, I am partially supervised I unload trucks everyday break down pallets and also deal with customer assistance.",5,Current Employee,Meat Department Associate ,"Gurnee, IL",9/10/12,2012,9,10
Great learning and hands on experience.,"While working for the Wal-Mart Corporation I learned many interesting and important material. I acquired an excellent work ethic while working for Wal-Mart. While working here I managed inventory, my employees and featuring helpful products. My co-workers actually helped me learn and strive as an employee and leader more than managers did. When I first recieved my leadership role the most difficult part of my job was managing my time. I've came a very far way since. Now I have the courage and leadership skills to make a great manager. Customer service is one of my favorite aspects of the job. Helping and seeing the joy of the customer once i've helped them is an enjoyable feeling to me. The most important part was to keep my employees and customers happy and be glad that they are part of the Wal-Mart family.",4,Current Employee,Department Manager of Home Entertainment ,"Fairlawn, OH",9/10/12,2012,9,10
loved the people and the management,"Getting to greet my co-workers and starting the day. How to treat people in and out the store. Christmas was the hardest be the best, because you were able to help people get or know were to get what they wanted.",5,Former Employee,Department Manager ,"Durham, NC",9/10/12,2012,9,10
Solid company,This is a good company to work for that offers great benefits and job security. It is a company that truely promotes from within but also looks for good external hires.,4,Current Employee,Shift Manager ,Indiana,9/10/12,2012,9,10
Working in the pharmacy was very high demanding and stressful,"Working with the best team, helped eachother in rough situations and would cover eachother with workload, breaks and time off. We all worked in unison and made a great team. Management of the store was less than satisfactory, main reason why I left. I did not like to be a part of that ""statistic"" that the store manager was implying. But otherwise great experience and gave me the experience now what I am doing as a Medical Assistant.",3,Former Employee,Pharmacy Technician ,"Hermiston, OR",9/10/12,2012,9,10
Working with Wal-mart,A typical day at wal-mart photo center was really good. I worked with great people and management and all 3 stores I transfered to. Customers were always friendly and understandable.There was really no hard part about my job except you have your days that you just cant please that one customer. For example if the camera they want is not in stock but you direct them to the website or another store that has that same camera in stock but it doesn't satisfy them and theres nothing else you can do. Or when the photo developer is acting up and just not doing what you want it to do and customers pictures cant be developed. You just need to stay calm and try to keep that customer calm.I havent really learned anything except you are going to have days were that one customer just wont let the issue go and you have done all that you can do. You just need to stay calm and talk calmly.,5,Former Employee,Photo Lab Technician ,"Rice Lake, WI",9/10/12,2012,9,10
Nice work place with great co-workers,Good place to work an get a good work experience an work ethic skills,5,Former Employee,Stocker ,"Fort Worth, TX",9/10/12,2012,9,10
"bad pay, horrible management, decent health care","Exactly what the summary says, the pay is awful, the management is worst and fight amongst themselves . The health care is okay though",1,Former Employee,Inventory Management shift 2 & 3 ,"Glendale, AZ",9/10/12,2012,9,10
walmart,they cut my hours down to like 15 a week after they hired more cashiers and they had me unloading the trucks at cashier sallary,3,Current Employee,Cashier ,alexandria ky,9/10/12,2012,9,10
good experience,"It was fun, crazy, wild and hard to work for this company. It goes from a slow and simple day to a very chaotic ""wanna bang your head against a wall"" day very quickly. I really enjoyed my experience and I want to go back.",3,Former Employee,Cashier and Backup Customer Service Manager ,"Largo, FL",9/10/12,2012,9,10
LIked dealing with customers,"Helping customers, stocking, ordering and doing reports.",4,Former Employee,Department Manager ,"Rockdale, TX",9/10/12,2012,9,10
productive and fun,well a typical day of work was doing the same thing we had to do a day before which was stocking shelves,4,Former Employee,stocker ,"Long Beach, CA",9/10/12,2012,9,10
Excellent Workplace,A typical day at work was great. I enjoyed working with everyone. The hardest part of my job was dealing with rude customers. I enjoyed making people smile.,4,Former Employee,Cashier/Customer Service Associate ,"Jena, LA",9/10/12,2012,9,10
great place to work,"first we would unload the truck,then we would pull everything to the floor for the overnight stockers,then we would stock the departments that had nobody to work it.i learned how to operate a pallet jack,scissor lift,walkie stacker and forkliftsome managers did there job and others didn't .all my coworkers were great to work and get along with.i think the hardest part of the job was throwing the truck,it got pretty hot in there sometimes and the most enjoyable part was going home an getting paid,plus the hour lunch we got.",4,Former Employee,ICS unloader ,"Longview, TX",9/10/12,2012,9,10
good job for personable people,"a steady job with many different interactions with other people daily, a good working environment",5,Former Employee,Cashier/Customer Service ,"Waterford, CT",9/10/12,2012,9,10
Great place to work,The best part is the wonderful customers. My fellow employees were helpful and cheerful.,5,Current Employee,Cashier ,"Rio Grande, NJ",9/10/12,2012,9,10
"Productive, low moral through whole store,","Daily in the position I am in now we have to scan outs and lows, take care of customers(sometimes we are asked to shop with them so they get everything they need or place special orders for them), make sure all the merchandise in the back room is in the proper place and all have the correct counts, price changes, on hand changes, and any reports they want us to work that day. Through the over all store the moral is low. The management team is stressed out which goes down the ladder to us and makes the whole store miserable.",3,Current Employee,Department Manager ,"Knoxville, TN",9/10/12,2012,9,10
Productive work place,"Retail providing good customer service, backroom stocker, dedicated to my work,Cashier/Customer Service, stocker, inventory controll specialize",5,Former Employee,Cashier ,"Houston, TX",9/10/12,2012,9,10
Good place good people good hours,"It was a good place great people, good hours, and decent pay. I worked 40 plus hours a week 2 days off. The only thing I didnt like was the rude customers.",4,Former Employee,Cashier/Stocker ,"Lancaster, CA",9/10/12,2012,9,10
unfair practices,In management your salary is fair and benefits.I learned a lot in retail and can utilize it at my next job.,2,Former Employee,Assistant Store Manager ,"Baxter, MN",9/10/12,2012,9,10
fast pace and customer friendly,i worked in the shoe department and it was a blast. It made me aware that everyone acts pleasant just from one simple jester: a smile. great place to work,5,Former Employee,Sales Associate ,"Portage, IN",9/10/12,2012,9,10
Enjoyable workplace,It was a fun enjoyable work place. Loved getting to work and meet new people.,5,Former Employee,Sales Associate ,"Seagoville, TX",9/10/12,2012,9,10
I would highly recommend staying away from this company.,"Assist customers with purchasing needs, resolve all customer issues and concerns, stock and rotate merchandise. Clean all product displays and shelving daily.Walmart customers can be very rude and usually take out their daily frustrations on Walmart associates. You definitely need patience and self control to be a floor associate.Managers are hit and miss, some can be very helpful while others are clearly not suited for their position. There is a high turn over rate, with most associates lasting only six months to a year. The most enjoyable part of this job was ending my shift.",1,Former Employee,Sales Associate ,"Charlotte, NC",9/10/12,2012,9,10
"Great team, great company!","A typical day at work at Wal-Mart was mostly routine and comfortable. I worked there for so many years but I liked that there was always a possibility that there may be something new that night for us to do since it is such a huge and successful company. I learned loyalty for a company and how to adapt to a job resposibility through the bad and good. The management had it's pros and cons when it was time for managers to move up in the company or to rotate to different stores but all in all I had mostly great management that was made us feel like a family rather than just their employees. The co-workers at that job were amazing because we grew to feel as a family amongst eachother and always were willing to help eachother. The hardest part of the job was working with pallets on the floor while customers tried to shop. Overnight was mostly when we had customers and it was the same time the trucks would come in so us weighing both was tough but manageable. Also at the end when the company began their cuts it was a bit devastating because how long I invested in the company, it was sad to go. The most enjoyable part was the team work, the knowing exactly what to do when we got to work and just working with an awesome company.",5,Former Employee,Stocker ,"Orlando, FL",9/10/12,2012,9,10
its a job not a career,I learned that i love high end retail not discount retail. The hardest part of this job is doing your work and everyone else job too.,1,Former Employee,Overnight Stocker/Receiver ,"Crestwood, IL",9/10/12,2012,9,10
Not a good place to work at all.,"Looking at how I rated this company, there really isn't much else I can say about it except I was more than anxious to leave the company once I had the opportunity to do so. They are not consistent in how they treat their employees, and their customer service is far below any other company I have ever done business with.",2,Former Employee,Meat Dept Manager ,"American Fork, UT",9/10/12,2012,9,10
Other Associates Are Great,I really enjoy working with my fellow hourly associates. They make it all worth it.,3,Current Employee,Associate ,"Ponderay, ID",9/10/12,2012,9,10
Great Place to work,Can be an ok place to work. Could be better! Needs better management in some stores.,4,Former Employee,Automotive Service Technician ,"Los Lunas, NM",9/10/12,2012,9,10
dead in,Its no future in working in wal-mart. Its hard to stay close to your family while working here Its was hard most of the time doing a four person job by myself most of the time.,3,Former Employee,Overnight Stocker ,"Gainesville, FL",9/10/12,2012,9,10
Awesome place to work!!,My co-workers were awesome!! I enjoyed working with people the most. The hardest part of the job was that I had an over night shift and I don't like overnights because of my two kids.,5,Former Employee,Maintenance Worker ,"Texarkana, AR",9/10/12,2012,9,10
My Walmart Experience,I work midnight shift which starts at 10pm. I learned a lot from moving pallet jacks to stocking groceries. I learned how to work with individuals who expect a lot of you as well as individuals who don't have good customer service skills. I also learned how to complete my task in a timely manner as my mangers expected. I love the fact that my managers are not up tight but more understanding and helpful when help is needed. I and other co-workers work in a professional setting. The thing that would be the hardest is clearing so many pallets when your working alone but I always manage to complete task on time. I love helping my customers find everything they need and helping them save money. I love seeing my customers smile.,5,Current Employee,Overnight Stock/Sales Associate ,"Novi, MI",9/10/12,2012,9,10
productive and a good working environment to be in,the customers were good for the most part i enjoy the customer service end of the job making the customers happy is number one.,3,Former Employee,Stocker ,cherry hill nj.,9/10/12,2012,9,10
Great place to work if your looking for retail experience,"A Typical day at work would be just greeting customers and ascertain their needs also moving freight, stocking and other materials to and from storage and production areas. while working 3+ years i have learned hoe to operate a fork life and power jack, able to create displays of merchandise and good team work. co-works are very easy to get along with and very helpful. the hardest part on the job i would say is unloading the grocery truck. the most enjoyable part of the day is satisfying a customer.",4,Current Employee,Sales Associate ,"Lexington, KY",9/10/12,2012,9,10
cashiering,i cashiered and provided good customer service i kept my area clean and neat and provided a fast and accurate cashier line,5,Former Employee,Cashier/Customer Service ,"Birmingham, AL",9/10/12,2012,9,10
Fast and Fun working place,"Productive and fun workplace with my co-workers.friendly people,fast working place.",5,Former Employee,Retail Sales ,"Chicopee, MA",9/10/12,2012,9,10
Interacting with customers,I had a lot of fun meeting new people and hearing about their day. This was a good position for me because I am a people person. So I enjoyed going to work everyday.,4,Former Employee,Cashier ,"Sterling, VA",9/10/12,2012,9,10
.,Great employees. Very fast paced. Great management. Worked around school.,5,Former Employee,Customer Service Specialist ,"Bardstown, KY",9/10/12,2012,9,10
store,Fun you get to work with a lot of people the managers are fun and understanding. if you want to work around girls this is the job,4,Former Employee,Overnight Stocker ,"Indianapolis, IN",9/10/12,2012,9,10
awful place to work,I was let go because they said I stole one minute of their time. Needless to say I think management are a bunch of morons. They'll fire anyone for any possible reason they can when they need to cut back on labor.,1,Former Employee,batcher ,"Plainview, TX",9/10/12,2012,9,10
Productive work environment,It very busy during the weekends and holidays but it settle down during the week. I learn to be accountable for my action and character. Management is okay. The hardest part about it you take on multiple agenda while still doing your task. The enjoyable part is occasionally we get free food.,4,Current Employee,Inventory Associate ,"Chesterfield, VA",9/10/12,2012,9,10
"When you clock in, its what you make it, period.","12hr shifts,3 on 3 off rotation, except during the holiday's. You learn how to manage processes, and more importantly, people. You work with several other managers, that depending on their management style will make your rotation easy or difficult. Hardest part of the job is from Oct-Dec, when your schedule is literally ""you leave when it's done"". It's rewarding to see your associates promote when they earn an opportunity and they make the most of it.",5,Current Employee,Assistant store Mgr ,Texas,9/9/12,2012,9,9
A very sociable work enviroment,"You get to know each and every individual around you and can develop lasting friendships or enemies.Your opened up to a world where you are able to see so many different types of people come and go through your line; some are pleasant and others, not so much. The hardest part of the job is dealing with the every so often rude customer and trying to make them happy while still giving them great customer service. Sometimes communication is lacking in a retail store and this usually in one way or another, ends up leading to a problem on breaks and lunches. Standing on your feet for long periods of time can also be one of the hardest things because it puts stress on your feet and legs.One of the worst things that goes on and is sometimes swept under the rug, is the favoritism that goes on throughout the store. Overall, it is a stable job that provides awesome benefits as well as bonuses and vacation. You can easily work around other commitments like school while working here also because the hours are flexible.",3,Current Employee,Cashier/Customer Service ,"Okeechobee, FL",9/9/12,2012,9,9
Have to love being outside.,"I worked in the garden department at Walmart. While there I established a forklift certification along with other equipment. Also when it came time to quit due to returning to college they tried to withhold approximently $250.00 from my last pay check, that didn't sit well with me. And management was horrible couldn't give any direction for a new employee.",2,Former Employee,Sales Associate ,"Round Rock, TX",9/9/12,2012,9,9
Not a family orriented place as they say.,"unloaded trucks, stock shelves, did inventory, and price changes.",1,Former Employee,Stocker ,"Daytona Beach, FL",9/9/12,2012,9,9
It was a good place to work.,There is not a good security in hours and that was a tough part.,4,Former Employee,sales ,"Roseburg, OR",9/9/12,2012,9,9
Fun place to work with sales.,A regular day at work. I learn alot about retail. Management was pretty good. I got along with co-workers good. The hardest part about the job was not working enough. I enjoyed working and serving the customers.,3,Former Employee,Customer Service Manager ,"Charleston, SC",9/9/12,2012,9,9
Job description was very misleading,I really enjoyed the associates that I worked with . It was a disorganized workplace.I do appreciate the Customer Service Supervisor training.,3,Former Employee,Cashier/Customer Service Supervisor ,"Springfield, MO",9/9/12,2012,9,9
Productive and fast paced.,"Stock shelves,baled cardboard, and build displays.Learned teamwork by working with everyone with the store.Management gave feedback and the co-workers were good to work with. The most enjoyable part of the job was the people.The hardest part was the fast pace of the job.",3,Former Employee,Night Stocker ,"Santa Maria, CA",9/9/12,2012,9,9
pushing carts and helping customers,Outside pushing carts. Manager were busy talking and not helping associates when they ask for help. most of the co-workers go to other departments to horse around or try to hook up with other co-workers. Working on a holiday or when there is a sale .,3,Former Employee,Stockman ,"Las Vegas, NV",9/9/12,2012,9,9
Not a bad place to work if you get in the right store.,As long as you get with the right store and management then you will have a pretty good place to work. But the only thing I don't like about walmart is that the managers are trained to lie to their employees. The managers promise you something but never come through what they promise that is what I don't like about walmart managers.,4,Former Employee,Courtesy Associate ,"Defiance, Ohio 43512",9/9/12,2012,9,9
Days off,"Good working environment, the only thing that I had issues with was that the company changed store managers 3 times while I was employed there, and it just seemed no one cared anymore @ times.",3,Former Employee,Produce Associate ,"Gaffney, SC",9/9/12,2012,9,9
best job,general day at work consisted of team getting assigned to store areas checking the inventory and restocking accordingly. before lunch ics team would prep the loading bay for receiving of new inventory.,4,Former Employee,ICS Associate ,"Modesto, CA",9/9/12,2012,9,9
Checking out People,"A basic day for me at Walmart was checking out customers and bagging groceries. I also worked at the customer service desk doing returns, refunds, and moneygrams. I enjoyed working with the people around me and the customers were great. I had people who liked me so much they would look for me when they come to the store. I made a lot of friends here. The most enjoyable part of my job was making a angry customers day or just having a customer say to me that your smile brightens up my day. The managers there are okay but sometimes not so understandiing to what you may have going on in your life.",4,Former Employee,Customer Representative ,"Tappahannock, VA",9/9/12,2012,9,9
Enjoyable work environment,"Typical day as Deli Associate was working the salesfloor, cooking, cutting meats and cheese and customer courtesy. Management was okay. My co-workers were enjoyable and fun. If I was down they lifted my spirits. The most enjoyable part of the job was that it kept me busy and my co-workers were awesome.",4,Former Employee,Deli Associate ,"Corpus Christi, TX",9/9/12,2012,9,9
A fun place to work,"An interesting pause from the death care industry. Received ""Employee of the month"".The economy's down-turn resulted in a shift in corporate policy of employee advancement.",4,Former Employee,Manager Trainee ,"Ocean Springs, MS",9/9/12,2012,9,9
A great job to start you off.,Wal-Mart is a great way to start out as your first job. It helps you to gain responsibility and to discover where you want to go in life.,4,Current Employee,Electronics Sales Associate ,"Queensbury, NY",9/9/12,2012,9,9
no training,loved working with my co-workers we all worked nice together helped picking out clothes and setting up models.helped customers find outfits and shoes.,4,Former Employee,Cashier/Sales Associate ,"Orlando, FL",9/9/12,2012,9,9
benifishial workplace,working nights was not to bad merchandise was every were fright came in every night sometimes there was just to much for one person rto handle on there own but it showed bow to manag your task in a certain time frame,3,Former Employee,Overnight receiving's associate ,garland tx,9/9/12,2012,9,9
not a bad place to work.,"Overall a good company, they need to invest more in their associates and get leadership that isn't so chaotic.",5,Former Employee,Operations Assistant Store Manager ,east ellijay ga,9/9/12,2012,9,9
Same ol' Wal-Mart,"Most of the horror stories of Wal-Mart are slightly exaggerated, but not all. Associates are treated like numbers, not people. It's a rather neutral environment as long as you do your job and stay out of the radar. Moving up is always possible, but again, very standard.",2,Former Employee,Customer Service Manager ,Wisconsin,9/9/12,2012,9,9
Challenging Walmart Supercenter,"This Walmart supercenter employs over 350 associates and is a 80 plus million dollar store yearly..A typical day at work is customer service and associate service.I have learned how to handle the most difficult customers and associates in the proper way.The management team is very helpful and stick together to help each other.The hardest part of the job would be trying to satisfy everyones needs including those difficult customers and associates.The most enjotable part of the job is teaching,training and leadershipShowing others how to be positive and productive no matter what may stand in their way.",5,Former Employee,Assistant Manager ,"Galesburg, IL",9/9/12,2012,9,9
first job experience,this was my first job over night stocker at walmart i started this job to help pay my bills while i was in school i really didint kno anything about the work world but it gave me what i needed,3,Former Employee,Overnight Stocker ,"Tallahassee, FL",9/9/12,2012,9,9
