title,review,rating,status,position,location,date_posted,year,month,day
Walmart is nice fun place to help community and neighbourhood,I work part time at walmart as a customer service manager and team leader. Customer satisfaction is always our goal and working at walmart helped me improve my interaction and communication skills with customers.,4,Current Employee,Inventory leader/ Customer service manager ,"Piscataway, NJ",8/21/14,2014,8,21
Busy face paced environment,All management is different. _x000D_Trying to please customers all the time is sometimes difficult._x000D_Co-workers are nice but at at times they are moody._x000D_ It is enjoyable when people get the great big sales._x000D_What I learned is to be more patient and more positive.,4,Former Employee,Cashier ,"White Plains,NY",8/21/14,2014,8,21
High Paced,I was grateful to find this job. It was a high paced environment. Times were always being watched. A typical day for me was completing 15+ hours of work in my department within my shift. I had made many friends from the group of coworkers I had. The hardest part of the job was getting all that work done and still being able to walk afterwards due to my injury.,3,Former Employee,Overnight Associate ,"Warrensburg, MO",8/21/14,2014,8,21
On the floor stocking and inventory,At 11:00 pm we had a group meeting about the sales and where most departments needed help._x000D_Everyone helped out as a great team._x000D_The hardest part was invertory for that reason we would have mis counted certain items after we fixed the problem we worked as a team to get the job/task done very quickly before the store opened. _x000D_The most enjoyable was my co-workers and I would joke around as we work,5,Former Employee,Sales Associate/Customer Specialist ,"Oxnard, CA",8/21/14,2014,8,21
Very good place to work at and move up in the future,while working there I got to meet a lot of nice people that would always help. I got I chance to meet a lot of Pennsylvania State Troopers who gave me a lot of good advice. I took their advice and went to school where I earned my Associate Degree in Criminal Justice.,4,Former Employee,Asset Protection Associate ,"Erie, PA",8/21/14,2014,8,21
Dead end job,Stocking and cashiering work. Prepare to work various hours.,2,Former Employee,Sales Associate ,"Germantown, WI",8/21/14,2014,8,21
a very established company,"I can not speak for the first or second shift management or employees, only my third shift experience. The bosses were very understanding and helpful. I actually enjoyed that the rules were instilled in all employees and followed by all. I felt like the employees were a big family, always willing to help one another. I took notice to their careful selection process when hiring and with placement of employees in their work stations. The company overall seemed to be run very well, I would absolutely work here again.",4,Former Employee,Retail Associate ,"Leicester, MA",8/21/14,2014,8,21
Good experience,"Liked the position, not alaways the hours put in. Each store was run differently and each management team followed their own set of rules, not always company rules.",4,Former Employee,Assistant Manager ,Silver City NM,8/21/14,2014,8,21
"Standard retail job, but I liked a lot of the people I worked with.","My main job was to assemble bicycles and furniture for store display, but I found that most of my time was spent helping other departments with their projects. It wasn't my ideal line of work, but my coworkers were friendly and it was honest work.",3,Former Employee,Assembler ,"Whiteville, NC",8/21/14,2014,8,21
Average retail store,I enjoyed helping customers recieve the items they needed to improve their quality of life.,4,Former Employee,Sales Associate/Cashier ,"Saint Petersburg, FL",8/21/14,2014,8,21
First Job in La Crosse,This was the first job I had in La Crosse and it was an easy transition. I got treated well and it was fun meeting new customers. I also enjoyed the work that I did.,4,Former Employee,Cashier ,"Onalaska, WI",8/21/14,2014,8,21
Great Place To Work,"Always Busy, I have learned how to do many different types of jobs, Management was very Helpful. My co-workers were very awesome to work with. The hardest part of the job was getting off work. The most enjoyable part of the job was clocking in for work.",5,Former Employee,Department Manager ,"Thomasville, AL",8/21/14,2014,8,21
"Very fun, and productive company to work for.",A typical day at Wal Mart as a cashier of course is busy but fun and very productive. Through out the 7 years i was employed I learned that customer are always right and to stay positive and things will go much better. Management at Wal Mart are fantastic people to work with and their very understandable. Co-workers are willing to help out in anyway possible. The most enjoyable part of the job is being able to help out peopl in many different ways.,5,Former Employee,Cashier ,"Saraland, AL",8/21/14,2014,8,21
"at times, tedious",stocking shelves throughout the store and then watering the plants.Management was too top heavy. Too many people giving out instructions.,3,Former Employee,Sales Associate ,"South Charleston, WV",8/21/14,2014,8,21
love,it was a great job much room for advancement best job ever i loved it,4,Former Employee,Cashier ,shreveport,8/21/14,2014,8,21
great place to work,worked with a lot of people. learned a lot of new things daily and meet new people everyday,5,Former Employee,Customer Service Representative/Sales Associate ,"Collinsville, IL",8/21/14,2014,8,21
The biggest and the best,Walmart was a great company to learn the business of retail.  I enjoyed the people and fast pace of retail,4,Former Employee,Co-Manager ,"Flint, MI",8/21/14,2014,8,21
excellent place to work,In a typical day I helped 50 children. I learned a lot about myself. Management was okay. The co-workers were helpful. The hardest part of the job was the job itself. The most enjoyable part of the job were the children.,4,Current Employee,Service Manager ,"Miami Gardens, FL",8/21/14,2014,8,21
"Was okay at first, but it slowly became hard to work there.","I started at Walmart as a Pharmacy Technician Trainee. As a Pharmacy Tech my job was to enter in prescription data, as well as fill prescriptions. I learned how to fill prescriptions as well how to identify false scripts. It was fine at first but soon they began cutting our hours. Not able to support myself on the 17 hours I was scheduled, I sought a second job. After 4 months at my second job I was offered a management position if I left Walmart. I turned in my two weeks notice and was asked to wait until they found a replacement. I agreed but after waiting two months for them to find someone I quit.",3,Former Employee,Pharmacy Technician Trainee ,"Tomball, TX",8/21/14,2014,8,21
Multiple areas of employment,"A typical day at Wal-Mart was surrounded by all personality types, whether customer or associate. In one way or another these people needed help and my job was to help them. I learned a lot about myself there and what I was capable of. I know that management is constantly changing and in five years Ive seen good teams and I have seen bad. The hardest part is staying true to yourself and keeping the passion alive. If you can manage that then the most rewarding part is learning about yourself and making a difference to others.",4,Former Employee,Training Coordinator ,"Casper, WY",8/21/14,2014,8,21
Had a good experience at Walmart,"I would say that overall, my experience working at Walmart was a good one. My employers were fair, hardworking, and attentive to my needs as an associate. I also worked with a great crew in Electronics and hardware. I was able to build great friendships with my team members at Walmart._x000D__x000D__x000D_      Walmart is also a great place to pursue a career in retail because they give your the opportunity and tools to advance within the company. Walmart's first choice is to promote from within. I was encouraged several times to pursue management, and I would have done so if I didn't think it would effect my college education._x000D__x000D_    I would definately recommend Walmart as a potential place to work for younger people who either want to gain experience in the workforce or to build a career.",4,Former Employee,Electronics Associate/Hardware and Paint Associate ,"Austin, TX",8/21/14,2014,8,21
Ims,"The Inventory Management Squad (IMS) consist of 3-4 people who would scan in the backroom of Walmart every morning. Other responsibilities were pulling picks for the sales floor, unloading shipment, counts.",5,Former Employee,Stock Associate ,"Denver, CO",8/21/14,2014,8,21
"Horrible managment, Amazing Customers","The overall job was great, Management very unprofessional._x000D_Loved my customers and my coworkers.",1,Former Employee,Sales Associate ,"Nashville, NC",8/20/14,2014,8,20
Productive and fun to work with customers,"Going into the shop, cleaning and putting things away, such as tires and tools. Greeting the customers and putting their cars into the system. Helping customers when I could provide assistance._x000D_I learned a lot about customer service. _x000D_My co-workers were very friendly and very easy to get along with. _x000D_The hardest part was learning how to deal with the different variety of customers. _x000D_The most enjoyable part was working with people I enjoyed and working with customers.",4,Former Employee,Automotive Greeter ,Rolla Mo,8/20/14,2014,8,20
Being a people person,The best part of my job are the customers. They play a major role in why my job is as easy as it seems. The compliments they award me with makes each day go by smooth...I love the environment...,4,Current Employee,Cashier ,"Southaven, MS",8/20/14,2014,8,20
Productive and busy,"Taking care of customers, making sure shelfs are stocked was the main duties. Most co-workers were easy to get along with. The hardest part was unloading the trucks. Getting off work was the most enjoyable part of the job.",4,Former Employee,Customer Service Representative/STOCKER ,"Tallassee, AL",8/20/14,2014,8,20
great positive work enviroment,positive place to work. management was pretty decent and respectful to employees. Enjoyed working with my supervisor. co-workers were nice to work with.,4,Former Employee,Sales Floor Associate/ Cashier ,"Towson, MD",8/20/14,2014,8,20
Great envirnment,"Load/unload trucks_x000D_Restock shelves_x000D_Management was efficient and knowledgeable _x000D_Coworkers were nice, and hard working_x000D_Unloading trucks",5,Former Employee,o Inventory Control Specialist ,"Brevard, NC",8/20/14,2014,8,20
Typical Walmart envoirment,If you like going to work and earning your paycheck Walmart is a great place to work. You will meet all kinds of people employees and customers through out your time there. The hardest part of working there is the complete disrespect at times from upper management towards department managers/associates. The only true enjoyment I get is helping our customers everyday.,2,Current Employee,Bakery Manager ,"Township of Howell, NJ",8/20/14,2014,8,20
great workplace,great people that are fun to work with job was easy only hard time was busy times of year like Black Friday,5,Former Employee,"Sales Associate, Electronics associate versed ","Houston, TX",8/20/14,2014,8,20
Enjoyable work enviroment,"I help customers find products they are looking for, ring up their purchases using credit, debit, cash or check.  I provide them with friendly service.",3,Current Employee,Cashier ,"Virginia Beach, VA",8/20/14,2014,8,20
Claims Supervisor,"I process all defective general merchandise.  I send out vendor claims through different carriers such as UPS, FEDEX, and other carriers.  Some other work duties include:_x000D_-Control inventory_x000D_-Sending defective store equipment out_x000D_-Hazardous Waste _x000D_-Organizing/filing paperwork_x000D_-Checking emails_x000D_-Processing recalls_x000D_-Calling vendors to get return authorizations_x000D_-Checking/verifying new equipment",4,Current Employee,Claims Supervisor ,"Owensboro, KY",8/20/14,2014,8,20
"This workplace was very productive, yet boring.","On a typical work day I would maintain my department, while helping customers. I learned how to balance working and being helpful towards the customers at all times. It was a work by yourself environment, for the most part, so I rarely had to deal with my managers and/or co-workers. The hardest part of the job was the constant physical labor, and the most enjoyable part was pleasing the customers.",5,Former Employee,Sales Associate ,"Metairie, LA",8/20/14,2014,8,20
great place to work,"worked in various positions from bakery to customer service manager , enjoyed working with the customers",4,Former Employee,Cashier ,"Monticello, NY",8/20/14,2014,8,20
Not a very good place to work,The other workers seemed to not get much work done and weren't very nice towards one another or customers. The managment was alight. Though they had favorites at the job. Most time managers didnt seems to know what they were even doing.,3,Former Employee,Stocker ,"Boothwyn, PA",8/20/14,2014,8,20
Good place to work,Customer service_x000D_Management skills_x000D_Met lots of people_x000D_Good Environment,5,Former Employee,Department Manager ,"Duluth, GA",8/20/14,2014,8,20
Rough career choice,"A typical day is we would start work at seven in the morning. I would gather that days schedules, workload, notes, recalls and objective from the store tour. I would then delegates the jobs that needed to be done to the merchandise supervisors. Then I would do schedules, hiring, evaluations and any other administration tasks that needed to be done. From this point I would follow up with my shift supervisors on the conclusion of the notes or tasks. I would then follow up with customer experiences and any other complaints that need to be address. From there we would have a 2 pm planning meeting. We would plan for the next day so the night shift would have a easy shift. From there I would spend the rest of the night following up today's notes, cleaning up the stores and handling customer complaints. Usually a managers day will end at 10 or 11 and night.",2,Current Employee,Assistant Store Manager ,"San Antonio, TX",8/20/14,2014,8,20
"Fun & Productive, yet unfair work enviornment","I realize not all Wal-Mart store are the same, b/c I started at one and transferred to another, with that said the 2nd was not so great. I enjoyed my job, but after a while I wanted to challenge myself and felt it was time to do something different w/in the company; my plan was not to stay a cashier forever. There was no room for growth. It was almost impossible to move up the corporate ladder, if you desired to learn more and had interest in learning other departments or become management. It felt as if they did not care to invest in your future for their company. Of course w/ any job you must start from the bottom and eventually work your way up, but for me it felt as though they would rather you stay stagnate. I felt that they were very unfair, unjust and discriminate in a lot of ways. Tonier and seniority meant nothing to them; for example,  After being there for 3 years, I asked to moved to a different department and got denied then later applied for a CSM position and was denied as well, but someone who was unqualified, younger and new to Wal-Mart got the position instead. FRUSTRATING... Had they allowed me to advance I probably would still be working there to this day.",3,Former Employee,Customer Service/Cashier ,"Hope, AR",8/20/14,2014,8,20
nice place to work,overall a fun place to work and meet new people and learn new things,4,Former Employee,Retail Sales Associate ,"Pickens, SC",8/20/14,2014,8,20
There is not much to this one.,Everyone is just so angry and unhappy there. Management could do a while lot better.,1,Former Employee,Overnight Stocker ,"Coal Township, PA",8/20/14,2014,8,20
This place.,This was one of the best walmarts I have ever been in. Everyone was actually nice and friendly compared to the last one.,4,Former Employee,Sales Associate ,"Selinsgrove, PA",8/20/14,2014,8,20
Sales Associate,"Being a sales associate at walmart was both rewarding and taxing. I dont mind the hard work or the clientele, what I did not like was the lack of care from management. Felt no reason to move up, not that there was much ""moving up""",3,Former Employee,Customer Service Representative ,Yreka,8/20/14,2014,8,20
Great job,I had this job a couple of years ago just to have money for college. Nothing real special. I worked with funny people.,4,Former Employee,SALES ASSOCIATE ,"Batesville, MS",8/20/14,2014,8,20
Set up to fail,Peter Principle in full swing.  Poor leadership at all levels up to and including District offices.,1,Former Employee,Assistant Store Manager ,"Plainfield, IL",8/20/14,2014,8,20
bad company,they will work you hard but will pay you next to nothing. Only thing good about company is health benefits.,2,Former Employee,Inventory Management ,"Baker, LA",8/20/14,2014,8,20
Fun & intense work place,"Responsible for loading and unloading incoming trucks, customer service, layaway, fork lift driving, moving pallets on to selling floor, painting and assembling new products.",3,Former Employee,Shipping/Receiving/Remodel Team ,Union City CA,8/20/14,2014,8,20
I really liked my job,My job was really fun I worked thought the night as a stocker so we got to goof off and pretty much do what we wanted to do as long as our work was done,5,Former Employee,Floor stocker ,"Boise, ID",8/20/14,2014,8,20
"Fun  place to work, Felt like a familly","A great place to work at. I loved it every day was different love to help customers. My coworkers were my family, we all work as a team never talk in back of each other. The hardest part was answering every phone call while bring merchandise to the sale floor it was all part of multi-tasking but it was great.",5,Former Employee,Customer service ,Reading PA,8/20/14,2014,8,20
Fast pace work enviorment,"Managed over 50 employees on a daily base. Budget payroll, count deposits, merchandiser, customer service, make sure trucks were unloaded in a timely manner and order merchandise where needed.",5,Current Employee,Assistant Manager ,"Evans, GA",8/20/14,2014,8,20
sometimes fun,i like working here it has put me through school and now i am done and there seem to be very few jobs in my field hoping to maybe move up._x000D_there is no typical day its all about the customer they are the #1 reason we are there!,3,Current Employee,Cashier ,"Largo, FL",8/20/14,2014,8,20
People I work with are very nice.,The most enjoyable part of my job is interacting with customers and co-workers.,3,Current Employee,"Customer Service, Cashier, Deli Associate ","Flower Mound, TX",8/20/14,2014,8,20
Productive and fun most of the time.,"The worst part of the job for me were the routine tasks and the overnight shift.  I enjoyed things that were ever-changing such as the diversity of the customers and helping them with their needs.  I also enjoyed completing transactions and handling monies and the added responsibilities.    My management team was also an awesome part of work.  I looked forward to the work environment daily.  I liked the fact that my work ethic was recognized and I was promoted and given those added responsibilities in such a short period of time.  Some of my co-workers were sometimes negative but I never allowed them to get me down.  In fact, just the opposite, I enjoyed helping them to have a more positive outlook and always tried to make them smile or laugh.  I learned the most about how to better interact with customers and handle some stressful situations and I made a lot of new friends.",4,Former Employee,CSM/Cashier ,"Laramie, WY",8/20/14,2014,8,20
Very easy going work environment,"Overall the work day was pretty easy, I would process and through out all the outdated meat, process the new inventory and organize it in the freezer, and then through out the day I would restock the meat as it diminished. I learned how to catalog and sort products as well as intake and outtake of inventory. Management was very helpful and very easy to work for, always being there for me if I needed help or were struggling with a part of the job. Co-workers were also very nice and very helpful right when I started the job. There were no really hard parts of my job it was all fairly tedious and mundane. The most enjoyable part of my job was organizing the intake product in the freezer.",4,Former Employee,Meat associate ,"Livonia, MI",8/20/14,2014,8,20
Fun workplace,Enjoyed decorating and making customers happy._x000D_I would love baking at the job again.,1,Former Employee,Bakery Associate ,"Gainesville, FL",8/20/14,2014,8,20
Wal-Mart in a nutshell.,"I liked Wal-Mart, they train you well and there are lots of opportunities for advancement.",4,Former Employee,Sales Associate ,"Pittsburg, CA",8/20/14,2014,8,20
fun place to work,I miss working there they had good binifates and a good work crew,5,Former Employee,Tire and Lube Technician ,Vancouver WA,8/20/14,2014,8,20
Nice Team,Great team to work with the hours are just very weird. The management tried to be understanding as possible.,4,Former Employee,Customer Service Manager ,"Willow Grove, PA",8/20/14,2014,8,20
Productive and nice workplace,"I basically assisted customers daily restocked inventory, it was a seasonal position around christmas so the store was a mess getting things done but other than that i really enjoyed this experience.",4,Former Employee,SALES ASSOCIATE ,"schereville, in",8/20/14,2014,8,20
fun,"fun place to work at, great people but management doesn't know what goes on during night time.",4,Former Employee,IMS/Dairy and Frozen Associate ,"Oklahoma City, OK",8/20/14,2014,8,20
fun workplace,made many friends easy to et along with still has an open communication with coworkers and managers too.,4,Former Employee,Stockman ,"Watkins Glen, NY",8/20/14,2014,8,20
People were friendly to work with but management was horrible,"All other employees were courteous to help and teach me. There was lack of help from management. If you had a customer that wanted to directly speak to a member of management they waited for ever. When the customer was waiting they would ask did you try to get a hold of a member of management several times. When technically me and my employees would be waiting forever for management and also Csms' to respond. Nothing was also organized ever in the back just thrown all over the place. Especially infront of all the electronics department products. They always kept saying customers come first. It sure didn't seem like they cared at all about the customers, employees, and the store.",2,Former Employee,Electronics Sales Associate/Cashier ,"Reading, PA",8/20/14,2014,8,20
Department Manager of Photo Lab,Overall was good opportunity for growth as individual._x000D_Changes in company policy make a hard place to work.,3,Former Employee,Department Manager Photo Lab ,"Edmond, OK",8/20/14,2014,8,20
Review,"Working in the Frozen Dairy through out the day.Stocking Everything that is frozen or in dairy and making Picks, and them working them also. I am currently learning how to use the Telxon tool, bus as I work more I will catch on.",5,Current Employee,Stocker ,Bloomsburg Pa,8/20/14,2014,8,20
"Cashier, not that positive.","I would work as a cashier or a door person, not that positive of a work place and the management was not nice at all.",3,Former Employee,Cashier ,"Houston, TX",8/20/14,2014,8,20
"great co-workers, nice people",#NAME?,5,Former Employee,Cashier ,"Lorain, OH",8/20/14,2014,8,20
Keep very busy,Open boxes and determine if there is room on the shelf for the entire box if not it goes to the backroom as overstock until another day. Once this complete I am to pull products forward making them more accessible to customers. Once done I am sent to other areas to assist others as needed. Most of the others seem to keep to themselves but i am on third shift maybe that's why they work this shift. The physical demand was new to me but I seem to have worked thru it.,3,Current Employee,Stocker ,"Cañon City, CO",8/20/14,2014,8,20
"Not a bad place to work, as long as you do your job.","Management can be iffy at times, but overall a fair place to work.",4,Former Employee,Electronics Sales Associate ,"Monaca, PA",8/19/14,2014,8,19
it was a job,"it was a job, didn't pay the best but it gave me some money in my pocket and passed the time",2,Former Employee,General Merchandise/Grocery Truck Unloader ,"Saint Joseph, MO",8/19/14,2014,8,19
Productive and fun workplace,I really enjoyed Walmart and I_x000D_I Would live to come back and be an employee,5,Former Employee,Maintenance Associate ,"Oxford, NC",8/19/14,2014,8,19
tech,Company has great benefits.Work schedule was good. Worked well with co workers.,4,Former Employee,Lead Pharmacy Technician ,"Washington, NC",8/19/14,2014,8,19
Very fast pace job and very productive,A lot of lifting is required every day. I have a production I meet daily and sometimes set a higher production to reach. Management is good. My co-workers are great people. Willing to help out when needed.,5,Current Employee,Order Filler ,"London, Ky",8/19/14,2014,8,19
Fast paced working environment.,"A typical day at Wal-Mart produce section involves lifting many heavy crates and other objects. Usually it also involves lots of self discipline and being able to work well independently. I stocked the shelves, cleaned, and maintained a well organized work space for my co-workers and myself. The hardest part of the job includes lifting the heavy items, working in the produce section, one is required to lift 50 pounds and over; it can put a lot of stress on the body at one time. The thing I like most about working there is working with the public and always having something to do; there is usually never a dull moment.",3,Current Employee,Produce Sales Associate ,"Opelousas, LA",8/19/14,2014,8,19
Fast Paced Enviroment,I loved overnight shifts. Stocking the food department. Making sure the merchandise and pricing were accurate.,4,Former Employee,Sales Associate ,"Los Banos, CA",8/19/14,2014,8,19
great staff,The people at the time I was employed at Fruitland Walmart was very warm and friendly to all customers as well as associates.,4,Former Employee,Cashier ,"Fruitland, MD",8/19/14,2014,8,19
i like working there.,I like working at walmart i like the ppl and i just thought it was a nice place to work,4,Former Employee,Baker ,"Ridgeland, MS",8/19/14,2014,8,19
Steady,The job is steady and always on your feet. Co workers are lazy and don't help. Management pulls you to many different areas to help others. 7 years with refusal of weekends off.,3,Current Employee,Laborer ,"Fairmont, WV",8/19/14,2014,8,19
Fun jobs,"As a Pharmacy Clerk, I would greet the customer/patient, if picking up medications, I entered the needed information, grabbed the correct medication, scanned the medication out of the computer system, used the cash register if they paid there, had them see the Pharmacist, answer any questions the best to my knowledge, assist them in finding products out on the shelves, ordered products and got to know alot of them personally._x000D_As a Produce Associate, I greeted customers, assisted them, stocked the shelves and kept the area clean and safe._x000D_I loved most of my co- workers in both areas, I enjoyed talking with the customers. I loved both jobs. The Pharmacy job was the hardest of the two but once I got the hang of it, I loved it.",3,Former Employee,Pharmacy Clerk ,"Minocqua, WI",8/19/14,2014,8,19
Good place for a long career.,If you are looking for a job to keep for extended periods of time I would recommend Wal-mart highly. Not only can you explore all departments and jobs within the stores but you get to experience everything with great depth and knowledge to last.,5,Former Employee,"Unloading, Stocking, Customer Service ","Seabrook, NH",8/19/14,2014,8,19
walmart,Great place to start for your first job. Many advancements are offered. Many key departments to learn to advance your skills.,3,Former Employee,Sales Associate ,"Neosho, MO",8/19/14,2014,8,19
every day PPP life,"some days are pretty hectic but then there are those days when nothing much happens which is usually on the weekends. that's when customers would throw parties etc. Overall, weekdays were very calm not that much people coming in. The managers were very helpful and always so energetic which was really good. co-workers were awesome to work with, laughs, dedication, and hard work engulfed them everyday. Hardest part of the job was closing which was usually timed so I had to work at a very fast pace. But the most fun moments was when we would get free pizza sometimes coins to play in the machines and discounts on the pizza.",4,Former Employee,Photo lab Technician ,Mission Tx,8/19/14,2014,8,19
Well time managed productive work place,"A typical day starts off with a daily touring of the store first thing in the morning to identify opportunities within the store.Than it follows with a meeting with all associates and department managers to share sales, upcoming events,birthdays,anniversaries,and any new personnel information.I learned that teaching and training as you give out direction, Will help the associate develop and advance successfully. The most enjoyable_x000D_part of my job is being a part of making associates successful and ready for advancement.",5,Current Employee,Assistant Manager ,Encinitas CA,8/19/14,2014,8,19
fun... at times,"work at walmart is fun, walmart is a good company to work for, the stores some how hire store managers who want to write their own rules. the store manager cut hours so we didnt have any managers on the floor for us cashiers",4,Former Employee,Cashier/ Customer Service Representative ,Houston texas,8/19/14,2014,8,19
Very busy and costumer oriented store,Walmart is a great place to gain a lot of experience in different areas of the store. The hardest part of my job now is the lack of compensation for the amount of work being done.,1,Current Employee,Electronics Sales Associate ,"Locust Grove, GA",8/19/14,2014,8,19
"stressful, customer service area work alone","Low pay for work required, more stressful then the job needs to be. Very shorthanded during busy times. Running a full service deli at times by myself for long periods of time, ridiculous. Management doesn't seem to care.",1,Current Employee,"Customer Service, Deli ",Colorado,8/19/14,2014,8,19
