title,review,rating,status,position,location,date_posted,year,month,day
Productive,"Always fun working, the people, atmosphere. I learned everyone should get a chance at life. Enjoyable part was interacting with the customers.",5,Former Employee,Courtesy Associate ,"Newport News, VA",1/26/16,2016,1,26
Productive workplace.,"Inventory control and warehouse distribution. Unloading of trucks where hours were mainly seasonal. Management not always easy to work with, and constant changing management styles.",3,Former Employee,Inventory Control Specialist ,"Sturbridge, MA",1/26/16,2016,1,26
Poor Advancement,"Poor Advancement opportunities, and poor benefits provided by Wal-Mart. Would frequently cut hours without notice to employees, and would rarely provide job security.",3,Former Employee,Sales Associate ,"Morrilton, AR",1/26/16,2016,1,26
I work very hard without someone telling me whats need to be done,Wal-Mart is a good company its just some of the people that work for the company don't care about others the attuides just dont belong in that kind of store.,4,Current Employee,Unloader/Stocker ,"Atlanta, GA",1/26/16,2016,1,26
It was a fun place to work for because I got to meet many people from other cultures,I had to scan all items for the customers.  Got to talk to many customers from other cultures and enjoyed having conversations with them.,4,Former Employee,Cashier/Sales Associate/Customer Service/Stocker ,"Mount Juliet, TN",1/25/16,2016,1,25
"Not terrible, but don't make this your career","I was an overnight stocker for two years. I'll start with the pros:_x000D__x000D_-the store is relatively quiet at night_x000D_-your coworkers become like your family away from home_x000D_-work is steady_x000D_-great job security_x000D_-free donuts / candy / coffee_x000D_-large break room_x000D_-two breaks and an hour-long lunch for the standard 8 hour day_x000D_-50 cents more an hour for working overnights_x000D_-your own locker_x000D_-after working for one full year, you earn one week's paid vacation_x000D_-the work isn't difficult, just tedious, physical and time-consuming_x000D__x000D_The cons are as follows:_x000D_-even with the recent rise of starting pay, a full-time job here isn't enough to comfortably live on (at least not for years)_x000D_-a new policy gives yearly raises by percentage; I was given a 10% raise, which translated to about nine cents more per hour _x000D_-STRICT absence policy based on a point system (if you call in three times in six months you'll be having a chat with a manager; six times and you're fired; be late three times and it will count as a call-in)_x000D_-your store will ALWAYS be understaffed, thus you'll be doing far more than your basic job description, such as being called from stocking to man a cash register_x000D_-security is a joke. If your store has a problem with shoplifting (it will), employees are the first suspect. Those fancy cameras that sit right at eye-level are there to watch the stockers, not the customers._x000D_-unionizing is discouraged from the first day (it was the sole subject of one of the 'orientation' videos)_x000D_-basic rules can change depending on who the manager is that day_x000D_-not much feedback, good or bad, from - more...",3,Former Employee,Overnight Stocker ,"Norman, OK",1/25/16,2016,1,25
Changing company with room for growth,"My work day includes Making schedules for my areas which later became making schedules for the whole store 3 weeks in advance. Monitoring the business on the sales floor to insure product instock is maintained, register lines stay small, sales floor is clear of debris and obstructions and having the backroom warehouse is organized and clean. Managed my associates time and insured production schedules were met in the deli kitchen and cooking supplies stayed in stock. Kept up with compliance regulations and audited previous containment spills done by fellow associates.",3,Current Employee,Assistant Manager ,"Panorama City, CA",1/25/16,2016,1,25
Productive,Great company to work for. Benefits are great. Easy to work here. To progress in the company is slow and takes time. Customer service is easy when working with this company.,5,Current Employee,Sales Associate ,"Harlingen, TX",1/25/16,2016,1,25
Very stressful place to work. nobody smiles or cares that they are at work and i believe management is the reason.,"Come in at 7 and open the deli which actually opened for business at 7. Turn on all fryers, rotisserie, put together slicers, fill all empty holes on floor and in deli, as well as wait on customers. Wash racks from soaker from the night shift and start rotisserie. Rotisserie's were to be started by 7:30 as well  as out of date products on the floor and in the deli. take count of how many items are thrown away and how many needs to be produced for that day. Telezon used for ordering, counts, throw aways, pricing and throw away dates. Pull Pizzas and salads from freezer, date and stock shelves while keeping an eye on the deli for customers. Enter information in computer about food temps, freezer and floor case temps.  Wash dishes, start cooking food at 8;00 to be done by 9: 00 for sales to begin. Temp food once it was cooked, while in hot case and keep on track of when products in hot case needed to be pulled,weighed and throw away and sticker made for item by weight.Cook new products,if time is allowed before the ones in hot case expire. If there is another employee coming in then take a 15 minute break,if not then you must wait to someone can cover for you so you can take your break. when new employees were hired ,we were expected to train them. On closing shifts all equipment had to be cleaned,all floors mopped and disinfected. Outside of deli area also was to be cleaned. trash was to be thrown away in the compactor and all boxes were to be put in the bailer. Boil out fryer,clean, and refill with new oil. old grease had to be taken to the back and put in a large grease tank - more...",3,Former Employee,Sales Associate-Deli ,"Anna, IL",1/25/16,2016,1,25
Productive and Energetic Day,A typical day at Walmart is normal. We would put away the items that needed to be put away. We would sometimes overwhelm ourselves. I learned that not everyone is people friendly. You can't base your attitude based upon how another customer acted. The most enjoyable part of my job would being able to help someone and not have them feel like they have to stress. I also loved the connection I had with the customers.,5,Former Employee,Sales Associate ,"Dundalk, MD",1/25/16,2016,1,25
"we had  swimming pool,hot tub, basketball area, walk to town and river.",my day started at 6am  doing checkouts and housekeeping sheets ready for housekeepers. my day didnt end until last check in.,5,Current Employee,SUPPORT MGR ,"Crossett, AR",1/25/16,2016,1,25
Fast pace place to work if you like to stay busy,"My day starts off pretty early but I still keep a smile on my face when greeting the customers that enter and exit the store. I learned how to multi task in a busy environment. The management team is awesome and so are my co-workers. The hardest part of the job is having to deal with an irate customer. But the most enjoyable part of the job is being able to help, satisfy and please the customers that come in and out of the store.",4,Current Employee,Cashier ,"Lancaster, TX",1/25/16,2016,1,25
"New ,easy learn, but felt like they should of had more time working with new personel that just started.",the most challenging task was getting all the freight to floor and stocked and overstock back to receiving and rebinned before shift ended.,5,Former Employee,OVER NIGHT STOCKER ,"Monticello, AR",1/25/16,2016,1,25
Great Training,"Great work place, I do not like the fact they cut our hours. I love to work, No hours also mean smaller checks That's never good.",5,Current Employee,Service tech ,"Wasco, CA",1/25/16,2016,1,25
my work culture,i like to work with people that work with a good mood and that are never down and sad or mad at work and that are very hard workers and never let you down on anything,4,Current Employee,Assist customers ,"Glendale, AZ",1/25/16,2016,1,25
productive & fun,I loved my job. The people who worked for me were great. The people I worked for not only told me I was appreciated but also made me feel as though I was. I just wanted to get my nights & weekends back. Wanted to get back in an office setting.,4,Former Employee,Overnight Support Manager ,"Surf City, NC",1/25/16,2016,1,25
"Great Environment, Good Benefits, Great Management Staff",I enjoyed my time at Walmart. We were all treated equally and they always made sure they let us know that there was room for growth and improvement. Also they were big on team wok and team building. They also allowed us to be more than coworkers but a family.,5,Former Employee,CASHIER ,"Mount Olive, NC",1/25/16,2016,1,25
good place to work,Had a good time working at the Walmart super center I enjoyed the challenge of the day to day interaction with the customers and employees.,5,Former Employee,ASSISTANT STORE MANAGER ,"Homewood, AL",1/25/16,2016,1,25
fun workplace,"over night shift , learned stocking skills , good co-workers , everything was easy , most enjoyed part of work was working on the baler . management was good too .",4,Former Employee,over night maintenance ,"Lancaster, CA",1/25/16,2016,1,25
Strong stable company with great benefits,Everyday is always different ability to do almost anything you want.  Excellent pay and benefits.  Difficult to manage work life balance.,5,Current Employee,Store Manager ,"Alvin, TX",1/25/16,2016,1,25
Walmart is a great company.,It is a great company that I would recommend to almost anyone who is willing to work hard and go above and beyond. There are new opportunities every day at Walmart for just about every level of education and experience.,4,Former Employee,Store Manager & Logistics Operations manager ,"Bentonville, AR",1/25/16,2016,1,25
Working at Walmart,I really enjoyed working here for the short amount of time that I was there to do the remodel.  I enjoyed most of the associates that worked here.  The only thing that I did not like was how hot the store was when I was working.,4,Former Employee,Remodel Associate ,"Ammon, ID",1/25/16,2016,1,25
Good Company Good Management,I enjoyed working at Wal-Mart. The only complaint I have is that the hourly wage is low and that the game of favorites is played when looking for advancement. Unfortunately if you do a really good job at something it is extremely difficult to change positions or advance to an available position. In fact although I was considered to be without doubt the top employee in my position I was never able to move to any other position. I do understand that a company has to wait until they can fill a position before approving a transfer but the company did not put the effort into it that I feel I deserved. Employes are given an additional 0.50 USD per year.,4,Former Employee,Unloader and Inventory Management ,"Haines City, FL",1/25/16,2016,1,25
good hard worker,"i really enjoyed my job there at Walmart, and attend work everyday. I have done with stocked items on shelves, swept floor, clean frozen, and dairy doors, shevles, and do inventory items.",5,Former Employee,Inventory Stocker ,"Lawrenceville, GA",1/25/16,2016,1,25
Summary,"After I get to work, I work buggys of back stock, picks. I go Unload trucks onto pallets - disburse per aisle. There are approximately 6 people doing the same job. We get along well. Nothing about the job is hard. Very easy. If I had to say what is hardest - maybe the hours. _x000D_I would rather come in earlier than to come in later.",5,Current Employee,Truck unloader ,"Marshall, TX",1/25/16,2016,1,25
fun work place,I would love to be still working at Walmart but they never call me for an interview.loved working for Walmart I moved to florida and put application back in because I worked for 8 years in Smithville tn nd loved working in the garden center.,4,Former Employee,Sales Associate ,"Smithville, TN",1/25/16,2016,1,25
Interesting Place of employment,"Very demanding job, but with decent pay. Walmart is a good source of income, but Human Resources is my passion. I have the dedication and drive to make any HR firm or company better and successful",3,Current Employee,Order Filler ,"Opelika, AL",1/25/16,2016,1,25
good place to work,It was a good place to work and they had great benefits but it takes too long to move up the ladder. Management changed too much so day to day tasks were changed all the time.,3,Former Employee,Electronics dept manager ,"Poteau, OK",1/25/16,2016,1,25
productive environment,"Walmart is a good company to work for. They seem to look out for their associates .Educationl opportunities, 401 k program. Annual pay increases.",4,Former Employee,Sles Associate ,"Milwaukee, WI",1/25/16,2016,1,25
It's a very fun place to work at.,I enjoyed working in a fun place. I really liked meeting new people and i liked learning how to multi-task.My favorite part was scanning the items and bagging them.,5,Former Employee,Cashier ,"Omaha, NE",1/25/16,2016,1,25
burger king,"I like the fast pace, but not really working for fast food. I learned how to get food out within 3 minutes in between customers. I liked the managers and emplolyees",2,Former Employee,Customer Service ,"Amarillo, TX",1/25/16,2016,1,25
Good people to work for.,"I am a cashier and if there is a lull in customers, we do help zone certain parts of the store, which means straightening shelves and such.  The management is good to us and I get along great with my coworkers.  The hardest part of this job for me is being on my feet for 6-7 hours a day.  The most enjoyable is greeting the customers and helping them with whatever I can.",4,Current Employee,Cashier ,"Ironwood, MI",1/25/16,2016,1,25
overnight stocking,it was a great place to work friendly people and a lot of work to do to keep you busy great mangers. I liked the location of it as well as the people,4,Former Employee,stocker ,milwaukee wi,1/25/16,2016,1,25
Fun Productive Environment Place,Very busy day for sure specially holidays did learn some new things like when and how the bread dough proofs how to change the expiration dates on the label printer. As for my co-workers they were so helpful and patient with me when I was getting trained and so much fun working with them. The hard part about the job was cleaning the dishwasher we used to wash the pans and screens but within time it got easier. My most enjoyable part was working with the girls I worked with.,5,Former Employee,Sales Associate ,"Peoria, AZ",1/25/16,2016,1,25
a job,"loved working as a loss prevention specialist, felts like I was making a difference in the peoples live that were caught and definitely made a huge impact on the stores profit and loss.",2,Former Employee,Asset Protection Associate ,"Austin, TX",1/25/16,2016,1,25
Walmart,It's a great experience working there you meet new people everyday and it's a pretty easy going job. Overall I must say the job is not bad it's the pay is why I want to leave.,3,Current Employee,Sales Associate ,"Glen Carbon, IL",1/25/16,2016,1,25
Pleasant place to work,"I work the grave yard shift, it is very busy work, the hardiest part of the job is when are shift is short staffed. Other than that we have a great team.",5,Current Employee,associate ,"Yuma, AZ",1/25/16,2016,1,25
Diverse culture with unlimited sources of new technology,"Wal-Mart is a technology driver retailer.  There are limitless amounts of new technologies (always growing) to learn.  If you are highly motivated and desire to be on the bleeding edge of Retail and Security Technology, this is a great place for you to gain valuable experience._x000D__x000D_Wal-Mart is very fast pace and expectations are high, even at an individual contributor level.  The experience gained is invaluable.",4,Former Employee,Senior Systems Engineering Team Lead ,"Bentonville, AR",1/25/16,2016,1,25
I don't recommend it,About the only good thing from Walmart is the flexible schedule and the other employees who are stuck there with you. Other then that get ready for the worst types of customers and an overly complicated management system.,2,Former Employee,Electronics Department Manager ,"Huntley, IL",1/25/16,2016,1,25
woked hard liked my job.,work over nights worked hard and under paid. didnt really mind the job though. managemt sucked they all dont know how to there job. and i honestly dont know how they got there jobs. i liked it there though,4,Current Employee,dry grocery stocker ,"Chester, IL",1/25/16,2016,1,25
very interesting place to work thats for sure,"its an ok place to work but management is never on the same page, I understand multi-tasking and can multi-task but management takes it to a whole other lever. co-worker are good and fun people to work with, they are usually the ones who help you get thru the day.",4,Former Employee,Customer service ,"Corpus Christi, TX",1/25/16,2016,1,25
Good just tiresome at times.,Hard work but awesome pay...Learn how to operate other equipment that I haven't operate before just as well as learning the facility...Good managers always working with you to improve your work goals...Enjoy co-workers because there's never one way to learn something...Most enjoyable weekends off family time well spent.,4,Current Employee,Order Filler ,"Pageland, SC",1/25/16,2016,1,25
Liked working for the company,"I really liked working at Walmart. My co-workers were friendly and always willing to lend a hand if I needed help. Unfortunately, when classes picked up at the University of Oregon again I just was not capable of keeping the hours the gave me and doing well in class.",4,Former Employee,Stocker ,"Eugene, OR",1/25/16,2016,1,25
"Changes, always changes in the daily task","I look forward going into work everyday greeting my associates and peers, I learn to not to be afraid to open to people by listening. managing frontend of store was very interesting.",4,Current Employee,CUSTOMER SERVICES MANAGER ,"Martinez, GA",1/25/16,2016,1,25
Inconsistant work environment,Learned a variety of work related experiences throughout the store. Management varies from one store to another. A high amount of inconsistency between varying members of management. Hardest part of job was completing everything that each different manager asked of you and sometimes given conflicting directions from several different people. Many associates are favored over others and not necessarily because of the favored associates work ethics or ability. Promotions do not always occur by most qualified. I loved helping my customers have an awesome shopping experience and would go above and beyond to try and correct a bad situation so the customer would leave on a good note.,3,Former Employee,Jewelry Sales Associate ,"Herkimer, NY",1/25/16,2016,1,25
workplace,I like my work place to be a fun comfortable work face. I love interacting with customers and others when ever needed. The hardest part about my job is dealing with rude people but I've learned how to just ignore and still smile.,5,Current Employee,walmart ,"Beavercreek, OH",1/25/16,2016,1,25
"Great work enviornment, friendly atmosphere.",Great place to interact with individuals and provide great customer service. Working in a fast paced environment providing great customer service to customers.,3,Former Employee,Meat Sales Associate ,"Casa Grande, AZ",1/25/16,2016,1,25
Good company to work for,"Walmart is a good company to work for providing opportunities for career advancement, training, discounts and many other incentives.",4,Former Employee,Overnight Stocker ,"Putnam, CT",1/25/16,2016,1,25
Walmart,They give you hours at their convenience. Along with coming back in 6 hours after getting off.  there is non set schedule and management is very unprofessional. they do have great benefits and if you are in the right department good hours are good too. cashiers happen to get the worst hours though. not enough to live on.,4,Current Employee,Cashier/Sales Associate ,"Jacksonville, FL",1/25/16,2016,1,25
Productive place to work for,Wal-Mart was an educational experience for me. I learned new things that can help me further my career. It was basically just a typical job for me.,3,Former Employee,Bakery Sales Associate ,"Statesboro, GA",1/25/16,2016,1,25
Good job,.Good place to work.._x000D_. Lots of task to learn._x000D_. Great location from home._x000D_. Great co workers and managers_x000D_. overnight work,5,Former Employee,Stocker ,"College Station, TX",1/25/16,2016,1,25
Customer Service,The hardest part of the job is dealing with a angry customer. I learned how to manage my attitude and I learned how to do great customer serivice,5,Former Employee,Cashier ,"Wadesboro, NC",1/25/16,2016,1,25
Walmart,Its a good place to learn good customer service. I work the money center and also get on the register from time to time. It can be alot to deal with but we manage,3,Current Employee,Money Center Cashier ,"Lawrenceville, GA",1/25/16,2016,1,25
Not enough hours,"with the hours they was giving me, i was barely able to make rent, i worked so hard to get a raise or even a promotion, it never came",2,Former Employee,cashier ,"Dallas, TX",1/25/16,2016,1,25
It;s fun to work for People are friendly,Walmart a good company to work for. It is very fast pace . I work all_x000D_over the store I tried to learn everything that I could._x000D_Management was okay ._x000D_The hardest part of the job was the Constance changes during your work day._x000D_The most enjoyable part was taking care of the costumers.,5,Former Employee,Wal-Mart Associate ,"Branson, MO",1/25/16,2016,1,25
Decent work place to make some money,"Overall not a very difficult job, can just be tedious and tiring depending on the day and the amount of trucks and items received on said given day.",4,Current Employee,Wal-Mart Associate ,"Richmond, KY",1/25/16,2016,1,25
"Fun, family type feeling at work. Very nice.","The management gets way too caught up in work and will sometimes forget that cashiers and regular associates are people as well and that they started where we are at one point. When they do treat you like people though, they are very nice and make you feel like you're working with a big family. I did love it there.",4,Former Employee,Cashier ,"Jasper, GA",1/24/16,2016,1,24
great learning experience,day to day oversight of complete store operations.  Learned goal setting and accomplishment.  Managing large groups of associates. Walmart has some great people working for it who care about the customers.  Long hours.  Sense of accomplishment.,4,Former Employee,Assistant Manager ,"Camden, AR",1/24/16,2016,1,24
fun staffing and great customers,its a game of politics i would like to be judged on my work not who i know . i normally come in get the truck ready make sure all is correct make sure the store gets zoned and and solve any issues my associates have .,2,Current Employee,Support Manager ,"Islandia, NY",1/24/16,2016,1,24
organized workplace but not enough help in the workplace,a lot of work but had no help during my medical condition. very painful experience. worked with good people. management not caring  about employee needs.,2,Former Employee,Overnight stocker ,"Garland, TX",1/24/16,2016,1,24
It's a job w/o much management support,"Typical day is supervising the front end and making sure the customers have an ultimate shopping experience and receive the best customer service. This position also includes supervision of a separate fuel station operation. I also have the responsibility of the Cashiers, Maintenance personnel and Cart Return associates.I handle the daily schedule for their break and meal times. Also, ongoing training new and current employees, coaching, corrective action and annual reviews. My other areas of responsibility are security and safety within the store.",3,Current Employee,Customer Service Manager ,"Simpsonville, SC",1/24/16,2016,1,24
Family oriented and great work environment,A typical day at Wal-Mart is basically handling and meeting customer needs. Being employed at Wal-Mart I learned that customer service plays a great role in helping the company succeed. There was really nothing that was to hard for me to handle. The best part of my job was being able to meet new people and assist them with their needs.,5,Former Employee,electronics sale ,"Huntsville, AL",1/24/16,2016,1,24
fun environment,The management do all it can to make sure that the team succeed._x000D_the give bonuses  to every associate  the amount per person  depends on how long you have served the company there to  i enjoyed every moment of my time there,4,Former Employee,Department Manager ,"Killeen, TX",1/24/16,2016,1,24
Wal Mart  Neighborhood Market,besides doing a simple cashier job the management and lies that where spread and screaming at other employees behind closed doors was a very hostile environment.,2,Former Employee,Cashier ,"Springfield, MO",1/24/16,2016,1,24
A good place to work where management and co workers care about each other,"I start my day to see what needs to be cook or prepare for the floor or waiting on customers.  I have learned how to prepare party trays.  Cook large orders for customers.  Take orders over the phone and resolve any problems a customer may have. I work closely with management making sure everything is prepare, order and done threw out the day.  To keep are department running well. I work well with my co worker helping each other and making sure we have a positive work environment. The hardest part of the job is making sure are equipment stays clean and in good working order. My favorite part of the job is making my customers happy.",4,Current Employee,Cook ,"Waxahachie, TX",1/24/16,2016,1,24
Walmart is a very large corporation that provides jobs and opportunities to a diverse number of people,"Walmart allows customers to come into their stores and find all of their needs in one location.  They can have an enjoyable experience shopping there and know that they will be able to find what they need.  Walmart tries to create a family atmosphere for its associates. I've learned, due to a recent family crisis, that our family at Walmart helps its associates during the most difficult time.  When an associate is at a loss of what to do during such a devastating time, the human resource department steps in to help guide the associate.  There is a lot of advancement for Walmart's managers if they're willing to relocate and put forth the effort.  I would assume that the hardest part working for Walmart is to keep that family atmosphere.  It's such a large company and when a company gets so large it becomes impersonal.  I love to see the effect that Walmart has on a community that has been devastated by a natural disaster.  Walmart steps in to help supply water and other supplies without expecting anything in return.",3,Former Employee,Department Manager ,"Fayetteville, AR",1/24/16,2016,1,24
Very caring company,Company that you can tell Cares for its employees. Career path set in place to assure you move up in the company. Several opportunities for lateral movement to ensure you are where you belong to best fit yourself and the company._x000D__x000D_Stress that home is more important than work,4,Former Employee,Unix OperationsTechnician ,"Bentonville, AR",1/24/16,2016,1,24
Cooperative Management?,"I am currently a student for Administrative studies. I had planned to stay with this company in the interest of seeing to soon-to-come changes coming to our company. My managers were understanding and said the Office Associate would train me. Unfortunately, now that I need it I'm experiencing some resistance in cooperation or lack of knowledge how to handle my situation. Mind you I did inform them of this two months in advance. I am now forced to leave so that I can get the experience to graduate..._x000D__x000D_Otherwise I enjoy working with my co-workers. I am known to be a random fun person and they've been accepting of this and embraced me. Upper management is a little harder to approach with this mindset.",3,Current Employee,Electronics Sales/Photo Associate/Cashier ,"Southington, CT",1/24/16,2016,1,24
Very busy store and always somthing to do.,I would do everything needed around the store from unloading and loading truck to cleaning bathrooms and running register,4,Current Employee,Sales Associate ,"Broadway, NC",1/24/16,2016,1,24
Deli Clerk,Wait on Customers for sliced luncheon meats and various cheeses.  Also wait on Customers that want items from the hot deli bar and cold bar.  _x000D_The hardest part about this job was that there was not enough support staff to adequately run the deli at all times.  Short cuts had to be made from time to time in order to close on time and keep hours at bay._x000D_I enjoyed working with a variety of people and meeting a variety of Customers.,3,Current Employee,Deli Clerk ,"Lebanon, OH",1/24/16,2016,1,24
Meat Grinder,"Last resort ONLY, They will chew you up and spit you out, If you are employed by them, you are expendable. Hard work is not rewarded. You have to fail in order to get promoted.",1,Former Employee,Department Manager Groceries ,"Daphne, AL",1/24/16,2016,1,24
productive and amazing co-workers,"With being on third shift it is a amazing workplace with all of the people working to achieve the highest goal. I have been there for 2 years and have learned a lot from the veteran co-workers I have, also from management.",4,Current Employee,Inventory Management ,"York, SC",1/24/16,2016,1,24
working at walmart,a typical day at work is working with customers and helping them. On Monday nights and set the movie mod for the new movies that are coming out.,5,Current Employee,Sales Associate ,"Pounding Mill, VA",1/24/16,2016,1,24
Day at work,"Data entry, counting and ordering money, customer service, trouble shooting shortages of money _x000D_Trouble shooting equipment and register downtime",4,Former Employee,Data entry ,"Athens, AL",1/24/16,2016,1,24
wamart,"Easy day,  Play's favorites with other employeese,  I learned how to bin and stock shelves,  The coworkers are are good employeese.  The heardest part was pushing carts in the snow.",5,Former Employee,Sales Associate ,"Waterville, ME",1/24/16,2016,1,24
"It ws a wonderful time, with a lot of good fiends","1. A typical day at work  I clock in check my email for notes,  Then go to my assigned area start my notes, care for my customers and fix any problems I find._x000D_2. I learn many things in the course of my employment.  how to deal with different problems for the customers, How to operates many machines, Telzon, Forklift, Walkie stacker, Billie Jack. Film developer, photo printers, large fish tanks, and many more._x000D_3. I had many very wonderful managers that help me any many areas_x000D_4. My co[workers were always willing to help me when I needed the help as I was willing to help them in any way I could._x000D_5. The hardest part of my job was trying to find solutions between customers and co=workers._x000D_6.  All of the most wonderful people I met and worked with.",3,Former Employee,Photo Specialist ,"Redmond, OR",1/24/16,2016,1,24
Fun Workplace,"A typical day at work, I come to the meetings we have and listen to know what area in the store I'm going to be working in._x000D__x000D_What I learn at work is that always work your biggest freight first._x000D__x000D_Management at Walmart is great._x000D__x000D_My co-workers are the nicest, friendliest people._x000D__x000D_The hardest part of the job is when you have 8 or 9 pallets that have to be done at a certain time in the morning._x000D__x000D_The most enjoyable part of my job is zoning my area.",5,Current Employee,Overnight Cashier ,"Aiken, SC",1/24/16,2016,1,24
KMart,I did not like working here it was very unorganized and the management were never on top of things I love structure and this job did not have that at all it was not the place for me.,3,Former Employee,Cashier/Customer Service ,"Monroe, NC",1/24/16,2016,1,24
a good company to work for,my experiance working for them was good it was a seasonal job i would work for them again they have good benefit and oppurtunities working for them,4,Former Employee,Deli Associate ,"Puyallup, WA",1/24/16,2016,1,24
Loved working at walmart,I really liked working at Walmart's as I love working with the public and people. I had to quit after I could not get my schedule changed to accommodate medical treatments that I was having.,5,Former Employee,Cashier ,"New Boston, TX",1/24/16,2016,1,24
Don't Recommend,"Favoritism favoritism favoritism, that's all I have to say about Walmart. Don't expect to move up in the company unless you plan on sleeping your way to the top. Because that is the only way you'll get there. I worked there for 5 years and people that were hired 3 years after me got to move up to management all because they were attractive not because of their work. This place makes me sick!!",1,Former Employee,Electronics Sales Associate ,"Jacksboro, TN",1/23/16,2016,1,23
Great company to work for,Excellent company to work for. Compensated very well and was very flexible with scheduling. Great management staff and a very diverse working environment. Excellent hours for full time employees.,4,Former Employee,Inventory Control Specialist ,"Covington, GA",1/23/16,2016,1,23
Productive place to work,Great co-works_x000D_Great place to work_x000D_Great place to advancement_x000D_Great benefits_x000D_Great customer service_x000D_Great management team to work with,4,Former Employee,Sales Associate ,"Wasilla, AK",1/23/16,2016,1,23
great environment,"really crazy and a lot of fun people to hang and work with.mnagement was awesome. and coworkers were amazing. typical day at wall mart unload trucks, break, push pallets out to floor, lunch, and then help pick items off shelves to go out on floor.",5,Former Employee,Unloader/Stocker ,"Belmont, NC",1/23/16,2016,1,23
meeting people,"like getting to know other people, and helping the customers. I went to work after school and worked couple hours with fitting rooms. I also worked weekends with them. It was a job through high school",4,Former Employee,"Sales and fitting room, Customer Service ","Seaford, DE",1/23/16,2016,1,23
Fun work place with great co-workers,A typical day at work was getting there and going to my department and logging on the cash register to get my day started. I would be on the registers for a few hours and than have my first break. After I would get back from my break someone else would be on the register; I would either relieve them or start stocking and zoning the shelves. That would be the rest of my day until a manager would tell me other wise or customers would need assistance. What I learned there is to become independent because it's a very busy store. The management was great and I couldn't have asked for a better manager. The hardest part of the job was seeing unsatisfied customers if we didn't have what they wanted. The most enjoyable part of the job though was seeing them satisfied and walking out with a smile on their faces.,5,Former Employee,Cashier/Sales Associate ,"West Mifflin, PA",1/23/16,2016,1,23
friendly envirement,had a great opportunity but it was short due to the opportunity given by a different employer. but it was very relaxed with few problems from the public,3,Former Employee,Overnight Stocker/Sales Associate ,"Deridder, LA",1/23/16,2016,1,23
good place to work for,"customer service,working at the money center when needed. Interact with management basic on needs of customers. Management interact with customers and associates on a daily basic.My co-workers come together as a team/family to help each other out.The hardest part of the job is trying to get the customers to understand the return policy that some items can't be return after the warranty has run out you have a certain length of time to return them. Most enjoyable part of the job is seeing the customers leaving happy with the service that was provided for them and they say they will be back because of the friendly faces",4,Current Employee,Cashier ,"Spring Lake, NC",1/23/16,2016,1,23
Okay if you need a job,"Okay job, with a little bit of benefits.  The pay was not very good for the kind of work performed as an adult.  Good job for young people to get some experience in the working world.",3,Former Employee,Stocking clerk/receiving clerk ,"Henrietta, NY",1/23/16,2016,1,23
