title,review,rating,status,position,location,date_posted,year,month,day
Flexible scheduling,"I have worked at two different walmart locations and have found that management varies greatly depending on the store. My newest store has a more open management style with the store manager and assistant managers knowing every employee. At my last store I would have been surprised if even 1/3 of the management team knew me by name. The opportunity for advancement is available at walmart and they offer many free learning opportunities, including college, ged training, and learning foreign languages that will allow the company to meet customers needs.",4,Current Employee,Cashier/Customer Service Associate ,"Boothwyn, PA",9/2/15,2015,9,2
Awesome Co-workers,Quick turn-over with my co-workers. Which made me more flexible with my surroundings. Only hard part is having to cramp all I know to the new associate in a short period of time. But it was enjoyable to know them as they told me of their experiences.,4,Former Employee,Electronics Sales Associate ,"San Jose, CA",9/2/15,2015,9,2
No Title,walmart is a great place to work but not if you want to build a future with them. its not easy to climb the ladder to higher positions.,4,Current Employee,Customer Service Associate ,metairie,9/2/15,2015,9,2
walmart,"walmart was an alright place to work. though there was one person of management who unfortunately did  not like me despite the fact i was nothing but nice to them. i worked the night shift then. what i didnt like about my job was that they gave you a certain amout of time to do things. the way i see it, not every one can move at the speed of light. then there was the fact that they said i was putting things in the wrong place when i was puting them in the right place because i made sure the price tags matched before putting things in place.",5,Former Employee,stocker ,"Wasilla, AK",9/2/15,2015,9,2
good for a short period or seasonal,"the jobs themselves are not hard, however; management shows little interest in the employees themselves.The work load is never distributed evenly and no one follows any of the no retaliation policies.",2,Current Employee,Sales Associate ,"Converse, TX",9/2/15,2015,9,2
Very productive,"Working at Walmart is fun, especially on busy days. As I am scanning items the time flies. I have learned how to deal with angry customers and employees in the proper way. There is not a hard part of the job for me. I wake up motivated and ready to work so I can enjoy my day. At this time, I am not getting good hours so I am looking for another job.",4,Current Employee,Cashier/Customer Service ,"Adamsville, AL",9/2/15,2015,9,2
Pay very well but you kill yourself,"High pay rate.. 12 hr days on your feet running around. Production levels are very high and hard to make. People get fired all the time. High turn over rate. Not for older people unless your fast and have no knee or back issues. Management has favorites like most places. Because of the high production requirements, everyone is for themselves for the most part. Walmart is a charitable company and will give you a chance. Its very difficult to keep your job though.",3,Current Employee,FID ,"Raymond, NH",9/2/15,2015,9,2
doing refunds and sending money transfer,we work has a team to keep our line down at returns and learn to do tax exempt cards in the system to load the moneygram  machines .Learning  laws on sending money transters and daily report.,5,Former Employee,Customer Service Associate ,"Pace, FL",9/2/15,2015,9,2
Good,I work over night which is very hard at time but have some of the best co-workers I ever work with. Great personality and willing to assist at anytime. Management was good and friendly.,4,Current Employee,produce ,"Elkton, MD",9/2/15,2015,9,2
Loved meeting new people and most of my fellow employees. It was a great working environment.,A typical day at Wal-Mart consisted of greeting people as they entered the store and wishing them well as they left. I also helped customers who were in search of certain products but could not find them. I had some really great co-workers while I was there. There was not anything that was really hard about the job. It was a very enjoyable work experience.,5,Former Employee,People Greeter ,"Toccoa, GA",9/2/15,2015,9,2
"Easy work place, friendly co-workers","Working at Walmart is a great job, however I will be starting school and will not be able to get the right hours to make good money, and concentrate on school work. Being a cashier is easy, except dealing with some customers, but you get that anywhere!",4,Current Employee,Cashier ,"Kinston, NC",9/2/15,2015,9,2
A wonderful place to work and to retire.,"Walmart DC is a very productive and great place to work. I work 12 hours a day Saturday,Sunday and Monday. I learned how to do things more efficently and in order. My co workers are great and very respectful. I would say the hardest part about my job is working by myself being that i have a whole building to clean and hundreds of people to clean after isn't easy but at the end of the day I enjoy being around caring wonderful people who cares about my safety.",5,Current Employee,Custodian/Maintenance ,"Opelousas, LA",9/2/15,2015,9,2
Enjoyed working with customers and co-workers.,"Over worked their employees, especially when you were a department manager. Other than that I liked working for the company.",2,Former Employee,Associate ,"Flagstaff, AZ",9/2/15,2015,9,2
This was honestly the worst place i have ever worked at in my life,"I hated being a cashier at Walmart. When you tried asking the management for help or even simply said hi, they would give you the worst attitude, and begin yelling at you just because their day was bad. I would understand that every once in a while because I have my rough days too. But this was every. single. day. I would ask them for a roll of quarters and they'd immediately start yelling at me for no reason what-so-ever.I had a miserable time working here and I will never work at a large corporate retail store like that ever again.",1,Former Employee,cashier/sales associate ,"Woodbury, NJ",9/2/15,2015,9,2
Productive!!,"The typical overnight shift was from 10:00pm-7:00am, so it was usually a long night. I learned about the freight that I was stocking and how to stock them properly, how to use the compactor machines, and how to zone the assigned area. The co-workers and management were helpful. The hardest part of my job was trying to keep up in such a short amount of time, but the most enjoyable part of my job was helping customers find what they need.",4,Former Employee,Overnight Stocker ,"Chiefland, FL",9/2/15,2015,9,2
Walmart,Best Store to ever work for. Management was awesome and your fellow asssoiates are good as well. Everyone is willing to teach and train you and help you get through as team work.,5,Current Employee,ASSISTANT MANAGER ,"Tempe, AZ",9/2/15,2015,9,2
great place to meet all kind of people.,"My experience with walmart has been great, like any other company has it good and bad, for the most part it's been a good place to meet new people and new cultures. My typical days is get to the store, clock in and go to my register unless my manager says something else. My co-workers are great people, i get along with all of them, i have learn many things with them, most important i've learn new cultures, there are people from many countries, so it is really nice to learn something new everyday. what i most enjoy about my job is that i talk to different people every day.",3,Current Employee,Cashier ,Cary NC,9/2/15,2015,9,2
It was an good experience,"It seemed like every other warehouse job but with good pay, benefits, and people. Management could be worked on but it was over all a good experience",3,Former Employee,Order Filler ,"Johnstown, NY",9/2/15,2015,9,2
it's pretty good,the pay is pretty good as entry kevel and the work environment is friendly not much I would complain about personally. typically the hours are fine and there's two breaks plus lunch.,4,Current Employee,Sales Associate ,"Royal Palm Beach, FL",9/2/15,2015,9,2
good place to work,"good place to work but it was very far from my home and there was very little opportunity to advance my career, also they kept us informed very well of any changes happening with the company",4,Current Employee,Material Handler/Forklift Operator ,"Grantsville, UT",9/2/15,2015,9,2
"productive,safe,good people, fun to work","managers, and associates are great to work with, customer service is improving 100%. I loved working their because its always with customers and keeps my time busy and makes my day go by faster...whenever I needed help my manager and supervisor where there to help me and guide me.",5,Former Employee,Customer Service Supervisor ,"La Quinta, CA",9/2/15,2015,9,2
Oustanding people with challenging opportunities a Great experience all the way around,"Day to Day work is always challenging and enjoyable, Team members are diverse and always a great experience. _x000D_My efforts as level 2 /and Holiday support teams always had me on my toes and working the business to a successful outcome. The teaming and work together culture allowed me to gain a greater knowledge / big picture on how Point of Sales, Networking and Many other skills sets must work as one (together)",4,Former Employee,IBM-Tech Specialist * contractor ,"13 years in Bentonville, Arkansas",9/2/15,2015,9,2
Not people oriented,"I enjoyed the job fairly well when I first began. However, they began to pull away from being people oriented to ""task-manager"" oriented. You would primarily speak to your employees and assigned tasks through a computer.",3,Former Employee,Assistant Store Manager ,"Fairfax, OH",9/2/15,2015,9,2
Great first job,"This was a great first job for a person that loved reading as much as I do. Learned of a lot of great writers, and met many fine people both as customers and co-workers.",5,Former Employee,Overnight Associate ,"Hanford, CA",9/2/15,2015,9,2
store,overall i loved it that was the best place i have ever worked at i got to meet new people and i also had the chance to work with some lovely people and i also made new friends that i can keep for a life time,5,Former Employee,Cashier/Sales Associate ,"Somerset, KY",9/2/15,2015,9,2
a typical day at work,"work was fine and it work right along with my life, when it came to things i had to do with my son and sister... but i worked at night and we had a night stalker at work, he would follow me around saying very scary things to me._x000D_and when i reported it to management they told me to just ignore him and let him Rome the store.... but he slowly but surly started to single me out and pick with specifically me",3,Current Employee,Baby sitter ,dayton ohio,9/2/15,2015,9,2
Great job opportunities at Walmart,"I loved working at Walmart. The job was quite demanding at times, but I enjoyed staying busy. I loved being promoted to different areas within the store. I loved the  job in itself, the people I worked with, the customers. I really did love it.",5,Former Employee,Customer Service ,Walmart,9/2/15,2015,9,2
Needs to see employees and Humans,"After 31/2 years of work there I can say that the pay is not getting better at 40 cents a year raises, no matter how good your work review. Plus they seem to only give promotions to people who are young and have no disabilities.  I like the people because we are all in this together, and even most management people are good. The company sucks, schedules are all over the place (2-10 Friday -back at 7 am Sat) and never any guaranteed hours per paycheck. There's never enough people to do the work properly and give good customer service, and hours are getting cut again. It's sad because this could be a great place to work if the company would give people full time and better wages.",3,Current Employee,sales associate ,"San Antonio, Tx",9/2/15,2015,9,2
Productive,A typical day at work involved checking customers out with two 15 minute break and one 30-60 minute lunch. The management was not too worried about your success in the company. Co-workers were only concerned about themselves.,2,Former Employee,Cashier ,"Guymon, OK",9/2/15,2015,9,2
An enjoyable experience.,"I had fun time working at Walmart met all kinds of people from different backgrounds, which made it a fun working environment. It was a lot of hard work but I enjoyed it overall.",4,Former Employee,Remodel Crew ,"Excelsior Springs, MO",9/2/15,2015,9,2
Stressful and demanding. Its all what you make it.,"The job is rewarding . Changes constantly which I like. You never know what to expect from the trucks and what shape they are loaded. The management does not tell you when you are doing a good job,  however they do tell you when you are not.",4,Current Employee,Hourly Supevrisor ,"Dayton,Va",9/2/15,2015,9,2
"Very productive workplace, the day did not drag","Learned some computer skills, did price changes when the department manager wasn't there. Help with new moduals, doing endcaps & stocked shelves. The only thing I did not like, I was in a large department (kitchen & appliances) & a lot of the time I had to cover other department",4,Former Employee,Sales Floor Associate ,"Buford, GA",9/2/15,2015,9,2
Bad,"not the best, but it will get you started out and make you humble. if you make it a month at walmart with its terrible management policies then you can make it anywhere to be honest.",3,Former Employee,Customer Service Manager ,uninon city tn,9/2/15,2015,9,2
"Simple, long working day.","Management always complain, that the customers are complaining about the store. But nothing was never done about it. I was only an associate so there was nothing I could do about it. Do not blame me because you have failed to correct the problem we also tell you about.",4,Former Employee,Cashier ,"Sandersville, GA",9/2/15,2015,9,2
Productive family oriented company,work with co workers in providing high quality products to the customer while maintaining low cost expenses. A close bond is formed while working with coworkers.,5,Former Employee,Produce Associate ,"Shelbyville, IL",9/2/15,2015,9,2
Cashier,I liked working here because it was a good place to work at. The people wree really nice and management was nice as well. I like meeting new people,5,Former Employee,Cashier ,"Fall River, MA",9/2/15,2015,9,2
Great group of people to work with and Management is great,"Love working here, just would like to get back into the Pharmacy as a Technician.  Work with a great group of people._x000D__x000D_Day shift management is slow to respond to the needs of night time associates",5,Current Employee,Overnight Stock Associate ,"Knoxville, TN",9/2/15,2015,9,2
Workplace,I love working here. I enjoy working the freight and with my fellow coworkers. Management is OK. Some show favoritism. I have learned to look over them and do what I suppose to do regardless.,4,Former Employee,Sales Associate ,"Louisville, MS",9/2/15,2015,9,2
Good Transition Job,Walmart is a good transition or in between job.  Definitely not worth a career.  Management can use some work.  Employees seem to be oppressed and not valued.  Morale appears to be very low.,3,Current Employee,Cashier ,"Forest Park, IL",9/2/15,2015,9,2
nice job post high school,i learned what not to say to people and how to operate in hectic environments. I also learned how to work with difficult people and how to communicate with various language barriers such as Spanish and sign,1,Former Employee,Cashier Lead/Deli/Toy Associate ,"Austin, TX",9/2/15,2015,9,2
nuts,you never get to do your job because you are constantly pulled to another department and then get in trouble for not being in the right departments.,3,Former Employee,Sales Associate ,"Newport, AR",9/2/15,2015,9,2
Loved working here,Had so much fun with the customers they loved me so very much that some people would tip me but i couldnt take it. loved the people i worked with and the shift went fast cause we stayed busy.,5,Former Employee,Overnight Stocker ,"Houston, TX",9/2/15,2015,9,2
fast paced and productive job with possibility to grow in the company,"Very simple job love the environment and pay.I also enjoy getting to meet new people.Well i worked at night so when i came in the store was at its busiest.Typical night would start off by sitting in for the meeting for about 30 minutes,then you find a hub and task into your assigned department then you go get your tools you need to do the job then get started on the job.Love the job but various management can make the job harder than it needs to be.",3,Former Employee,sales associate ,"Morrow, GA",9/2/15,2015,9,2
great days at work,it was really fun to work at walmart and it was a great experience some co workers was funny some was not and the mangers was great to talk to,5,Former Employee,Cashier ,"Greensburg, PA",9/2/15,2015,9,2
Great place for a first job,Its a great starting job for people who need to get on there feet and also need something with a flexible schedule. management could be better but it depends on the walmart you are employed too. The job takes a lot of work and great customer service even on your worst days.,3,Former Employee,Customer Service Associate ,"Danvers, MA",9/2/15,2015,9,2
Sales Associate,Job included restocking shelves and providing customer service. It was a very bland job that I will not be returning to.,3,Former Employee,Sales Associate ,Pharmacy,9/2/15,2015,9,2
Great Workplace,"Walmart is a great business,also great to work for,good benefits,plenty of work and friendly faces,all around very good job and store...",5,Former Employee,Stock Clerk ,"Lancaster, CA",9/2/15,2015,9,2
Learned how to Unload merchandise,Learned responsibility And Tried my hardest to get The Truck Done on time. The People where kind and Friendly Hard Workers.,3,Former Employee,Unloader ,"Pine City, MN",9/2/15,2015,9,2
Positive Productive Workplace,"Nice environment to work in. Descent management skills it could of been better, but great associates with good team work this job taught me more about responsibility,good customer service, and how to hold my composer with difficult customers.",3,Former Employee,Sales Associate ,8331 S. Stewart Ave,9/1/15,2015,9,1
"Nice people to work around, and loved the customers.","Everyone that I worked with was very friendly. Customers could be aggressive at times, but overall great place to work.",4,Former Employee,Produce Associate ,"Eastlake, OH",9/1/15,2015,9,1
A great place to learn new skills,"With Walmart I am lucky enough to decorate cakes most days of the week. Doing so I have discovered a passion for this particular type of work. I have also had the opportunity to learn various fresh area skills, about inventory management, and several of the mechanics of running large department stores.",4,Current Employee,Cake Decorator ,"Mattoon, IL",9/1/15,2015,9,1
Was ok but could work better,On a typical day it would be fine until one would get told to do something from one member of management then are told another from a different member of management. Co-workers was great and friendly,2,Former Employee,Sales Associate ,"Grove City, PA",9/1/15,2015,9,1
productive,Management plays favorite and doesn't think logical.  Tries to run more than what they are staffed for.  They over work their employees and expect everyone to be perfect.,1,Former Employee,Ship 4 ,Menomonie Wi,9/1/15,2015,9,1
Productive,Great place able to gain knowledge of all areas. Always enjoyed working alongside my co-workers and helping each other out.,4,Former Employee,Customer Service ,"Yuma, AZ",9/1/15,2015,9,1
"Good for High School and College Students, Not for Much Else","The scheduling works great around your classes, but the pay is low and the hours are usually very short. Sometimes I would come in to work only for a 4 hour shift.",2,Former Employee,Sales Associate ,"Carthage, MO",9/1/15,2015,9,1
"Very stressful place to work, managment doesnt know how to treat employees","A typical day starts with getting freight to the floor, stocking shelves making sure youre department is nice and tidy.From a few good members of management, i learned to merchandise and use my time wisely.coworkers were nice. hardest part of jobs was all the different directions given to me in the day. too many chiefs and not enough indians.",3,Current Employee,Department Manager ,"Lockport, IL",9/1/15,2015,9,1
Wonderful,I was able to learn new processes and I became familiar with several different departments. I would welcome an opportunity to return if needed.,1,Former Employee,Overnight Sales Associate/Stocker ,"Richmond, Va",9/1/15,2015,9,1
Steady and Pleasant Job,"You do tasks given (programmed in your machine) , in which are scheduled before your shift. You can check off if you have completed the tasks at the end of your shift. _x000D__x000D_Supervisors are very kind and work with you to the best of their abilities. Easy to talk to and get along with. _x000D__x000D_Lunch breaks are enjoyable because it's an hour long. You have restaurants indoors or surrounding restaurants as well. _x000D_It depends on what department you work in of how to rate your co workers. I worked in the backroom; so you were very familiar with management and supervisors. _x000D__x000D_I liked my job and didn't return due to paperwork and mild hostility in the workplace but no matter where you go, there is a likely chance that someone will dislike you, whether you did something to them or not. It's life. _x000D__x000D_Managers did what they could but some are distant with your needs and some have their favorites. Other than that, I didn't have much of a problem there.",4,Former Employee,Inventory Management Specialist ,"Seaford, DE",9/1/15,2015,9,1
Job was fun but management sucked.,"I liked doing the work and helping people find things. But I never felt that management ever appreciated what we did. I learned a lot about how not to run a business. I think the hardest part of the job was that it was overnight, it stopped me from being able to spend time with my family as had to be asleep in the day time.",2,Former Employee,Overnight Produce Sales Associate ,Fishers IN,9/1/15,2015,9,1
Nice place to work.,Stocking and helping shoppers.Loading and unloading trucks and helping co-workers. Hardest part was dealing with shoppers who are drinking or high.,4,Former Employee,Night Shift Stocker ,"Salem, NC",9/1/15,2015,9,1
Bad Management.,"The management is never supportive and is never flexible with schedules. Lunches are rarely on time. You are lucky to get even full time hours and the second you get close to 40 hours, they make you clock out. They work you like a work horse even when you're pregnant. Worst place to work.",1,Former Employee,Department Manager ,"Moore, OK",9/1/15,2015,9,1
Walmart suck,I been with walmart for 3 years and nothing but disrespect and poor management. Even though this was my first job I wish I never started,5,Former Employee,Sales Associate ,"Willow Grove, PA",9/1/15,2015,9,1
wal-mart,Walmart is great place for you to work and go to school its just not a career and somewhere I would want to retire. I love working there its great people.,3,Former Employee,Stocker/Customer Service ,"Sarasota, FL",9/1/15,2015,9,1
customer service,got to meet a variety of people and get to know some well. had some great management personnel. store manager and my supervisor were really nice and caring. not enough hours to really make a living though,3,Former Employee,Cashier/Customer Service ,"Carson City, NV",9/1/15,2015,9,1
"Great place to work,always something new to learn.Had a great time with my co worker's","When I first began my employment I was new to the working class I was hired as a cashier and a month late was offered a position as a Customer Service Supervisor I accepted the offer. _x000D_My management team was awesome at showing me the in and out's of the job and my duties and what was expected of me as well as my fellow co worker's. I have worked with several different management team's and co workers due to I worked at a few different WalMart's throughout the valley. I must say I have gained a new family that we still to this day have a great bond.My management team showed me how to do inventory,preparing schedules.What I loved the most is  working with the public and working as a team on Black Friday always exciting._x000D_Hardest part of my job was not having enough cashier's at night due to the amount of cashier's allowed to have came from  Home Office.",5,Current Employee,Customer service Agent ,"Mesa, AZ",9/1/15,2015,9,1
Productive work environment,fun place to work with support of management and other employees. full of opportunities within the business. a friendly and respectful work environment.,5,Current Employee,Cashier ,"Citrus Heights, CA",9/1/15,2015,9,1
