title,review,rating,status,position,location,date_posted,year,month,day
Department Manager at Walmart.,"I was in charge of Hardware department responsible for ordering, maintaining inventory levels and mixing paint and merchandising giving customers excellent customer service and satisfying their shopping experience.There was a lot of freight worked to shelf and daily modulars to keep shelves full and in stock.I learned a lot from management on being a better department manager through execution. The hardest part of job was working a lot freight daily and most enjoyable would be satisfying customer this is something I have done for thirty years.",4,Former Employee,Dept. Mgr ,Washington Courthouse Ohio,7/20/13,2013,7,20
fast paced,"great place, very fast paced work environment. Great people, great atmosphere. would recommend this business to anyone.. greeted customers,stocked shelves, ",5,Former Employee,cashier ,pendleton or,7/20/13,2013,7,20
can be a fun place to work.,"A normal day begains with walking to designated area / department and clocking in. For shipping associates that means walking 1/4 of a mile to clockin, to go to lunch, back from lunch, and to leave at the end of the day._x000D__x000D_I learned how to use a power lift, and most of the workings of a distribution center._x000D__x000D_Management has a high turn over rate, and are numbers driven._x000D__x000D_If you are in a nonproduction driven job co workers tend to get along better ._x000D__x000D_The hardest part of the job was fighting for enough work to make numbers for the day._x000D__x000D_The most enjoyable part of the job comes when you get a large order, because you can be sure to make your numbers. _x000D__x000D__x000D__x000D_",3,Former Employee,Order Filler/Loader ,"Apple Valley, CA",7/20/13,2013,7,20
it's what you make it,there are pros and cons to walmart the moral all depends on the management team.,2,Current Employee,Sales Associate ,"Macon, GA",7/20/13,2013,7,20
Don't recommend unless desprite,"I have worked with them for a little over 3 months as a Cart pusher they work you to death with such little pay with working in snow,rain,wind, very cold, an very high heat. they really don't care if you are about to about to pass out from heat they will force you to go out. they let the cart pushed for a full 8 hour day work by themselfs with no one else on the lot so if the store is busy you might as well just leave cause you wont get any help. benefits you have to wait a long time to even get them hell 3 months you just get the discount card that is just 10% off of your total cost. ",2,Current Employee,Courtesy Associate ,"Shippensburg, PA",7/19/13,2013,7,19
Horrible company,"Big business at it's worst. The walmart I worked at was horribly managed, cashiers were always stealing and nothing was ever done, and nobody was ever made to be responsible for their mess ups.",1,Former Employee,Cashier and Service Desk Associate ,"Broussard, LA",7/19/13,2013,7,19
Productive day everyday at work,"I have learned how to manage a department at work as well as order inventory / scan in inventory. A typical day at work for me is   _x000D_doing price changes and keep a count of my inventory as well as dishing notes for my associates i manage. The hardest part of my job is keep my department neat (toys) , which indeed i do a great job of doing. The most enjoyable part of my job is getting my work done and interacting wit my associates i manage because we make a good team.",5,Current Employee,Toy Department Manager ,TX,7/19/13,2013,7,19
very much fun to work with and full alot of different ideals,it was quite an experience and wonderful also for meeting new people and learning different cultures,4,Former Employee,Customer Service Manager ,"Raleigh, NC",7/19/13,2013,7,19
Rang up product and assisted customers and stocked,It was an okay job. It could be really stressful at times. The hours were decent but odd. Some days you would work morning and some days you will be there till 12 the next day. I learned that you have to have a lot of patience not only for your customers but for the management. The co-workers were friendly and willing to help. The hardest part of the job was making sure you were busy all the time especially when it was dead. I enjoyed meeting new people.,2,Former Employee,Sales Associate ,Temple PA,7/19/13,2013,7,19
Horrible Place To Work,"Wal-Mart has turned into a faceless corporation. They pay their employees poorly, and treat them poorly. There are no benefits, and there is no chance of a raise unless you are friends with someone higher up in management. It's become all about who you know. _x000D_A typical day at work was standing for long periods, late breaks, and sometimes no breaks at all. _x000D_I learned that Wal-Mart does not care for its employees_x000D_The hardest part of the job was to smile and act like you wanted to be there._x000D_My co-workers weren't bad. I made a few friends. The managers mostly stood around and talked bad about other employees._x000D_There was no enjoyable part of that job.",1,Former Employee,Cashier/Customer Service ,"Siloam Springs, AR",7/19/13,2013,7,19
All in all it was an ok place to work,"Walmart, I doubt is much diffrent than any other customer service store.Typical day you are pulled many ways from customer demands to management demands what is key is how you handle those demands. To be flexable,but not too flexable. Management, what can you say I have had what I call go and bad managers. Co-workers like customers keep it interesting.Hardest part of my job,some of the customers just couldn't please them.Most enjoyable, customers.",3,Former Employee,        rx tech 2011-2013 ,LAGRANGE KY,7/19/13,2013,7,19
Productive,"A typical day at this place was clocking in and going to your post, which for me was customer service. You clean your area, ring out customer in a friendly, fast manner, check if the product they are returning was good or bad and then refund their money.. Management was good and they took care of business. My co-workers were nice people. The hardest part of the job  was standing in one spot for hours. The most enjoyable was interacting with many different cultures of people.",4,Former Employee,Customer Service ,"Clewiston, FL",7/19/13,2013,7,19
Great place of employment to advance,"I enjoyed working at Walmart because the typical day at wrok was fun and enjoyable because of the other associates with whom I worked with. I learned to be more confident in myself as well as more agressive in learning new things all the time. The management was pretty good, they were understanding if someone had something going on in their lives outside of work. My co-workers were the best! They were fun and upbeat and just overall fun  to work with! The hardest part of my job was at times I would be in a situation where I would not have all the required knowledge to perform the task at hand, so I would find a department manager somewhere around where I was working and learn from them. The most enjoyable part of my job at Walmart was meeting new people.",4,Former Employee,Sales Associate ,"Mountain Home, AR",7/19/13,2013,7,19
its a nice place to work,stripping and waxing were the hardest part of the day. a typical day went by fast to me,5,Former Employee,overnight maintenance ,"Porterville, CA",7/19/13,2013,7,19
Wal-mart,Wal-mart is a great place to work. I love mu co-workers and management team the only issue is the shift. Thats the hardest thing about this job.,5,Current Employee,Receiving Associate ,"Urbana,IL",7/19/13,2013,7,19
Learned how to deal with many types of people. ,"As a deli associate I would cook food, serve, and clean the area. I also worked slicers, and rotisseries. Builds patience  ",4,Former Employee,Deli Associate ,"Pensacola, Fl",7/19/13,2013,7,19
Very fast paced and exciting Job.,"Every day in the 200,000 sqft. monster was a challenge but, fun,., very rewarding all the people you are privledged to meet.",5,Former Employee,Assistant Manager ,"Chattanooga, TN",7/19/13,2013,7,19
5,"Come to work with a postive attude, You have to be ready to learn new task, Management do a lot to keep everyone working in a safe manner they also work just as hard as you do, Co-worker is very easy to work with because when there is work to do we don't  complain we get it done, The hardest part of the job is some people can't understand that what on line don't necessary mean its in the store, The most enjoyable part is helping people with a smile I love to talk to people and watch them smile that when I know I done a good job",5,Current Employee,Customer Service / Sales Associate ,"Sanford, FL",7/19/13,2013,7,19
Felt like I wasted time trying to advance.,"Walmart was stable, but it sure wasn't helpful in getting me advanced up the ladder unless I was favored, or had been there for many years. I was there for nearly three years, and hadn't managed to get past a simple store associate. Politics stink. It was always weekends, late nights, whenever they could fit me in for their benefit. Which is fine, but I spent a lot of effort there to only feel shafted numerous times. If you need a job, go. If you can find something better, do.",1,Former Employee,Store associate ,"Johnsburg, IL",7/19/13,2013,7,19
Temporary,Worked 3 months for the holiday then was let go.  Like the job but wish it was more then holiday help.,3,Former Employee,Receiving Associate ,"Lehighton, PA",7/19/13,2013,7,19
Fast working Company,"I'm in charge of four departments. I have to order, do picks, customer service everyday. I also help to do interviews. I have learned to be able to work a lot harder and I can manage people. I have to managers. I work along side them to make my areas look better. The hardest part of my job is to make sure that the side counter are kept full all the time. I think the most enjoyable part of my job is that I can work with different people and I like the customers.",3,Current Employee,Department Manager ,"Spokane, WA",7/19/13,2013,7,19
Productive,"Often ran register, handled money, used credit/debit/check machines, bagged items_x000D__x000D_Learned not to let customers get me down because there can be very rude people._x000D__x000D_I enjoy helping people and meeting new people.",5,Former Employee,Cashier ,"Whitehall, OH",7/19/13,2013,7,19
Fun and great job to work with the right management,"In my opinion a store is only as good as its management.  If a walmart has the right people running the store it is great, someone who loves their job, has good communication skills, and takes pride in their work.",3,Former Employee,Courtesy Associate ,"Mebane, NC",7/19/13,2013,7,19
Reliable work experience with professional development built in,Wal-Mart strives to be a family-oriented place of building. They try to make you feel a part of the company. They pay you for on the job training and professional development. It is encouraging that they promote from within.,5,Current Employee,Sales Associate ,"Lilburn, GA",7/19/13,2013,7,19
keeps you having a productive day ,i love working here i get a long with everyone and learn a alot each and everyday i go in to work.A typical day at work is stocking daily to give customers a variety of merchandise to pick from also helping people on a one on one basics.,4,Current Employee,customer service  ,"Industry, CA",7/19/13,2013,7,19
"An OK job, but would not want for career",A typical day at work was busy. I learned everything I could learn. Management could be improved. My co-workers worked hard. The hardest part of the job was dealing with management. The most enjoyable part of the job was interacting with customers.,3,Former Employee,Sales Associate ,"Henderson, NC",7/19/13,2013,7,19
It was a fun Place to work. I got to meet new people all the time.,A typical day is team work and learned a lot because of my manager. The management was fair and will work with you on anything you needed help with to sucessed. My co-workers were great and we all worked as a team. My hardest part of the job was not cutting myself. And my Most enjoyable part with working at walmart was meet new people.,4,Former Employee,Deli Associate ,"St.Louis, MO",7/18/13,2013,7,18
Busy is always a plus,"A typical day would be to operate the cash register, and provide positive customer service.  ",4,Former Employee,Cashier/Customer Service ,"Pisgah Forest, NC",7/18/13,2013,7,18
Learn how to give great service,"I learn how to give great customer service. My co-worker was very nice. when u work at walmart you learn that they are like family to you. my co-workers helped my out a lot, they told my when I was doing something wrong and helped me learn how to do it the right way",4,Former Employee,Customer Service ,"Deptford, NJ",7/18/13,2013,7,18
Working a Wal-Mart was a great experience.,"Working a Wal-Mart was a great experience, as it gave me the opportunity to work with many different people on a daily basis.  A typical day at work included organizing merchandise, updated pricing and assisting with customer concerns and questions._x000D_The management team was very informative and hands on.  They not only gave the employees directions but they would also physically help when needed.  _x000D_The co-workers were very helpful as well.  They had no problem answering questions and training new employees without being asked by a manager first._x000D_The hardest part of the job was working the day after Thanksgiving and on Christmas Eve.  Customers were very agitated trying to get to the merchandise that was on sale and were in some cases not understanding to the limited stock.  _x000D_The most enjoyable part of the job was learning how to work under pressure and meeting new people._x000D_",4,Former Employee,Customer Service ,"Schererville, IN",7/18/13,2013,7,18
Busy work place,"A typical day at work was extremely busy helping customers, I learned how to work a cash register, management was good for the  most part. I enjoyed working with my coworkers, they made the long day at work fun. The hardest part of the job was remembering to take breaks. The most enjoyable part of the job was seeing the satisfaction on the customers face when they are happy.",3,Former Employee,Sales Associate ,"Papillion, Nebraska",7/18/13,2013,7,18
Productive,Walmart is very productive in getting things that the customer needs at a reasonable price,1,Current Employee,Sales Associate ,"Philadelphia, MS",7/18/13,2013,7,18
The air reeks of depression and hopelessness,"Wost job ever. _x000D__x000D_Customers are mean, and I mean MEAN._x000D_As is the management. _x000D_They save money firing employees close to getting a raise and ""clean house"" often. No job security. Impossible task lists. Get faulted and pointed for things outside your department. You are essentially hired to be fired.",1,Former Employee,Deli Sales Associate ,"Marquette, MI",7/18/13,2013,7,18
la evaluacion es buena buen grupo laboral pero el sueldo malo ,al llegar a mi lugar de trabajo tengo que enterarme de todas las novedades ocurridas durante el turno anterior luego reunir a los colegas que entramos al turno para realizar la reunion y designar a las personas mas idoneas para tomar los diferentes puesto de trabajo y comensar con la labor de vigilancia  lo mas peligroso de mi trabajo es lidear y aprender a personas que se especializan al robo en supermercados (mecheros)la empresa es buena con respecto a la estabilidad pero el sueldo es muy bajo y al ser una empresa a nivel internacional subir de puesto o hacer carrera es muy difícil aunque tengas los méritos o las cualidades ,4,Current Employee,guardia de seguridad jefe de grupo ,circuito cerrado de televicion ,7/18/13,2013,7,18
Unorganized Mess,A typical day at work was very disorganized. Management did not communicate well with lower lower workers. Co-workers would constantly call out or just not show up to work. They have a rule that you can not work more then 40 hours a week and with the team calling out forced some workers to go over 40 and they would get written up. ,1,Former Employee,Assistant Manager ,"Elkton, MD",7/18/13,2013,7,18
A good solid work place,"Management did a good job and keeping workers on task and working hard. They did a good job at stressing the importance speed, safety, and self management. The coworkers did a good job at training associates when management was busy.",4,Former Employee,Tire Lube Express Technician/Truck unloader ,"Federal Way, WA",7/18/13,2013,7,18
Productive and esy going work place ,A typical day would be sorting and picking items to go out on the shelves. My management and coworkers were pleasant to be around and work with. The hardest part of the job was staning on my feet for 9 hours a day but it was worth it. The most enjoyable part was the breaks I got every two hours.,4,Former Employee,IMS team  ,Riverview ,7/18/13,2013,7,18
Loved making people happy with cakes for special occasions and such.,A lot of hard work and always in a timely manor.  Cake orders were taken on a daily basis and it kept me very busy as well as baking the fresh bread daily and putting it out on the sales floor for customers to purchase.  Management always seemed to help out in areas that they could if they could and co-workers also helped where they could.  I was the only cake decorator so my days were always busy and productive.  Only thing that was difficult was the little pay for type of job it was and for the 20+ years experience that I carry with me.,5,Former Employee,"Cashier, Cake Decorator, and Baker ","Atwater, CA",7/18/13,2013,7,18
Customer Service ,"My over all experience with walmart was good, working with other associates, and customers. The only downfall for the company was being under staffed.",3,Former Employee,Sales Associate ,"Fort Gratiot, MI",7/18/13,2013,7,18
A fun workplace,I liked working at Walmart. The people there was very nice i like it because i interacted with different types of people and solved alot of problems dealing with them. the management was very understanding and caring.,4,Former Employee,Cashier ,"Little Rock, AR",7/18/13,2013,7,18
Productive,"Walmart is a company, but it doesn't value their employees knowledge to become better workers.",3,Former Employee,Cashier/Customer Service ,"Fort Myers, Florida",7/18/13,2013,7,18
like the job..,"I love the customers and going to work , u experience everyday life with people.",5,Former Employee,Customer service rep ,"Beaumont, TX",7/18/13,2013,7,18
pharmacy tech,"fast paced environment with great co-workers, always something to do, learned a great deal from pharmacist. ",5,Former Employee,Pharmacy Technician ,"Hudson, NY",7/18/13,2013,7,18
