title,review,rating,status,position,location,date_posted,year,month,day
There was absolutely no fun on that job.,A typical day at work was stocking shelves at a fast paceLearned TELZON and Baler to recycle boxes.Management was terrible.Co-workers were great.The hardest part of the job was working like 2 people for one pay check. Also working for managers bonus. When it came time for our quarterly bonuses there were too many excuses why we weren't getting one but management always got theirs. The system is set up for associates to support manager bonuses. Meanwhile they side step our bonuses.The most enjoyable part of the job was punching out at 6:30 when it was time to leave.,2,Former Employee,Dairy Associate ,"Monaca, PA",4/11/12,2012,4,11
Ok place to work,Compensation was good and plenty of room for advancement. Sometimes management made you feel like just a number.,3,Former Employee,Maintenance ,hendersonville,4/11/12,2012,4,11
Productive workplace,"It was great to work at WalMart, I loved working with people, and providing hands on help.",5,Former Employee,Cashier ,"Bryan, TX",4/11/12,2012,4,11
Best career choice for me,"a day at Walmart is like being at home with family and friends. I've learned a great deal from a warehouse perspective, safety regulation and how a commercial department store works and succeeds.I would love to work with this company if hired again.",5,Former Employee,Unloader/Inventory control specialist ,"St. Louis, MO",4/11/12,2012,4,11
Productive and fun place,"i really enjoy working here, but i cant work here while going to school because i will be going fulltime for elementary ed.",4,Current Employee,Unloader ,"Portage, IN",4/11/12,2012,4,11
"competitive, good job security","I was only hired as seasonal over the Christmas holiday so was only there two months. I was ""classified"" as eligible for rehire at the end of my employ with them.The hardest part of job was always being ""customer friendly"" even when customers are rude. Most of the time, however, I enjoyed checking on prices for customers or directing them to the area, product they needed.",4,Former Employee,Cashier/Seasonal ,"Meadville, PA",4/11/12,2012,4,11
very productive,"fast pace and working with alot of people. Management is okay, got to learn what they want from you.the hardest part is doint to many thing at once, they pay is great. i enjoy meeting new people",4,Former Employee,Customer Service Representative ,"West Memphis, AR",4/11/12,2012,4,11
Fast moving enviroment,"Typical day was about 9 hours with a 1 hour lunch.I learned different bagging techniques.Management was okay, they could have been more friendly and envolved.The hardest part of the job was dealing with unfriendly customers.The most enjoyable part of the job was the fast enviroment.",5,Former Employee,Cashier ,"Indianapolis, IN",4/11/12,2012,4,11
Great associates.,There is no communication with management and associates.,1,Former Employee,Sales Associate ,"La Mesa, CA",4/11/12,2012,4,11
Fun at times poor management,Typical day is fun I come in and do my given tasks pull out overstock from different depts in the store that has available space on the shelves for the stockers to put out. By the end of the day I have to prep overstock and place in the steel by dept. I've learned that my job is an important part in customer satisfaction. If I do not properly track inventory in the backroom then there could possibly be an item available for the customer that is not pushed out to the floor. Overall management is bad that is what make the job not as good as it could be. The co-workers are great the energy in the store between all the employees are great. The hardest part of my job is when the stockers miss certain items and bring them back as overstock. It is my responsibility to stop what I am doing to go stock that item as well as know the places they go and be able to judge if it can go out or not. I enjoy most the co-workers they have became a family away from my family at home.,3,Former Employee,"Cashier, Stocker, Inventory Assoc ","Canton, MI",4/11/12,2012,4,11
Productive and fun workplace,i loved it at wal mart.. I was an electronics sales associate.. i love working with people and helping people so treating my customers right and making sure i helped them to the best of my ability was first and formost.. i realy didnt like the pay but i was getting use to it. managers and managment are very hands on and do thier job to the T.,5,Former Employee,Electronics Associate ,"Bay Minette, AL",4/11/12,2012,4,11
"A Great Place, Hard Working, but Low Pay and Low Recognition.","I have fun working at wal-mart, but the managers do not appreciate the work given, as well as, promising certain benefits and never recieving them. Though the managers are very professional and respectable people. A great experience working with everyone at wal-mart.",4,Current Employee,DELI ASSOCIATE ,"Concord, NC",4/11/12,2012,4,11
hardwork pays off,"they will work with you if you try, good pay, fair breaks, ok co workers, reasonable managers, slim chance of advancement",5,Former Employee,Overnight Stocker ,"west palm beach, FL",4/11/12,2012,4,11
Great place to work and great management.,Great management and works with employees. Enjoyed going to work everyday.,3,Former Employee,Inventory Control Specialist Backup Supervisor ,"Jacksonville, AR",4/11/12,2012,4,11
Super center,good people management could be better they could have listen tothe people more,4,Former Employee,Sales ,"Highland, CA",4/11/12,2012,4,11
Always something new,There is so much to learn and it becomes very fun to learn new skills. Your able to work in many different areas and that is great because it keeps you from getting bored. Even after 10 years I was still learning something new everyday.,4,Former Employee,"Service Desk, Customer Service Mngr, Dept Mngr ","Aberdeen, MD",4/11/12,2012,4,11
Great place,I love working at Walmart because my co-workers are so friendly. I love being in a position where I am providing excellent customer service skills. The only thing I dislike is not getting enough hours each week.,4,Current Employee,Cashier ,"Tifton, GA",4/11/12,2012,4,11
Low income,"Employees are often underpaid, yet not much is expected from them, so it is fair.",3,Former Employee,Cashier ,"Stillwater, OK",4/10/12,2012,4,10
Great job for anyone,A typical day at work usually goes smoothly making the day enjoyable not only for yourself but the customers as well. You stay busy so your day is over before you know it. I learned that working in public with people is a lot more fun than working alone. The management at Wal-Mart are there when you need them and are as helpful as they can be. The hardest part of the job is being on your feet all day. The most enjoyable part of the job is knowing that you are part of something that helps your community and all the people in it.,4,Former Employee,"Sales Associate, Cashier ","Conway, AR",4/10/12,2012,4,10
"productive, but not always fun or tolerable","values off course, favoritism through the roof; do not look at peoples work after shift ends..they wait til morning. workers are often told one thing about their job assignments by one person, and another from another person whom resides over them. they do not enforce the need of workers upfront(some workers)& some workers throughout the rest of the store to take the correct amount of time for lunches and breaks and no more; when workers are swamped and their coworkers in their dept either called in or didnt show, they do not offer help. when front end has alot of people who call in to work; they do not fire them or hire people who will go in and work the days their schedualed unless a emergency prevents it. managers only see one side to a situation or conflict that arrives and if workers do not get their work done and explain why its not managers write them up or give them verbal write ups when they do not send people to look at workers work before or after shift ends. they'd rather look at work after done one day the next days morning like at 6am-7am for second shifters. managers and higher up workers think that even pregnant women should be able to do their job the pace the mngrs do; even if a pregnant woman has a complication pregnancy, and if a complication pregnancy woman does not get their job done; they get wrote up. i learned how to zone, how to use a gemeni, how to get items from the back to put them on shelves. i learned how to get pallets and work them; i learned how to re-set an isle with new items and or switch shelves, pegs & items. coworkers were sometimes nice - more...",2,Former Employee,toys sales associate ,"Derby, KS",4/10/12,2012,4,10
Rapid promotion!,"I started here as a cashier, and within 6 months was a CSM, I loved being a CSM I was always moving and keeping busy, my co-workers were amazing, and the customers were generally very nice people. I had a child and CSM hours did not work with being a single mom, so I steppped down to be the lead in the hard ware/ paint department, I always had great customers, and enjoyed the returning ones! The hardest part of this job was having to step down and lose my management position",3,Former Employee,Manager ,"Colorado Springs, CO",4/10/12,2012,4,10
Great while in college,"Wal-Mart gets a bad reputation these days for many reasons, but my experience working there for 2 years was ultimately very positive. Like any retail job, there are certainly pros and cons. The store I worked at had a good group of people, and management was overall very good. My supervisor(s) were generally very nice, and the store manager was also a cool guy as well.My experience there was predominately positive, however this required a lot of hard work and effort as well. People do get mistreated, but these people are generally the ones who are bumming off other people and not doing there work. Therefore, it seems to be justified. I would work 8 - 12 hour shifts. I started work pushing carts (at 8 dollars an hour), and by the time I left I was a cashier making 8.80. Not a lot of money by any stretch, but I was eligible for benefits within a year (working part time no less). The money is good enough for a college student, but I just couldn't imagine living off a salary like this (even working full time).I suppose that last point is the biggest negative. Wal-Mart could pay employees much more and still profit very well.As is expected from Wal-Mart, the hardest part is working with the customers who can often be irritating to say the least. Plus, understaffing is very common. I would push carts by myself for 9+ hour shifts frequently (even on the weekends when it is busiest). As a cashier, I would often be left on between 10 - 12 midnight by myself.The negatives do not outweigh the positives, but they are worth noting. They are also why I am avoiding retail for any future - more...",4,Former Employee,Cashier ,Pennsylvania,4/10/12,2012,4,10
Friendly place to work,Taking customer's orders and handing food to them. Dealing with nice and friendly customers.,3,Former Employee,Photo Specialist ,"Salisbury, MD",4/10/12,2012,4,10
Very productive work place,"a typical day at work was just ringing up customs. the management was pretty good. the co workers had to much drama, i kept to myself. there really wasnt anything hard about the job. the most enjoyable thing was meeting new people.",3,Former Employee,Cashier ,"Santa Clarita, CA",4/10/12,2012,4,10
A terrible place to work at,"Come in to work, clock in, arrive at my work station, if you get stuck on a task and need help for a customer you have to wait any where from 15-30 minutes for a CSM or another supervisor to show up and then have an attitude because now you wasted their valuable time in their eyes. Learned nothing at all except that in order to advance in the company you have to brown nose and suck up to even be considered to maybe get an advancement. Management is absolutely horrible, only self considerate individuals, and they treat you extremely terribly as well, no respect at all. The co-workers are the only people there that can relate to you and treat you with respect and compassion. Hardest part of the job is having to work at a company that treats you as horrible as they do and not being able to do anything about it. Most enjoyable part of the job, truthfully I can't say that I find anything enjoyable about this particular store that I worked at.",2,Former Employee,Cashier ,"Naperville, IL",4/10/12,2012,4,10
Great place to work,Productive and friendly work environment throughout the store. The hardest part of my job is getting some individuals in the team spirit. The most enjoyable part of my job knowing I contributed in making a customer satisfied. Some of my co workers are friendly and customer focused at all times. Management is known to be fair and professional when handling employee work related issues.,4,Current Employee,Sales Associate ,"Greer, SC",4/10/12,2012,4,10
A mediocre place to work.,"The managers and I didn't get along very well, and I will say I am an easy person to get along with. People just get power hungry sometimes. Other than that, I enjoyed it. You got to do your own thing with little instruction.",3,Former Employee,Stocker ,"Oak Grove, MO",4/10/12,2012,4,10
best job!,"i loved this job!! its a great job with health insurance after being there for a while, vacations and holiday pay all around great job",5,Former Employee,"cashier, money center ","Jacksonville, AR",4/10/12,2012,4,10
Retail,Come in and stock shelves. Assist customers. Learned to be a leader and show by example. Management always changed. Co-workers were nice. Hardest part of this job would be explaining to people that I would try and do everything possible to help them out.,3,Former Employee,Department Manager ,"Billings, MT",4/10/12,2012,4,10
very long lunch,came start stocking store itemsi learned to place itemshard to work overnightgave us a hour of lunch,4,Former Employee,Overnight Stocker ,"The Colony, TX",4/10/12,2012,4,10
Typical Walmart,Can be a great place to work if they care more about their employees and not just about the money!,1,Current Employee,Cashier/Customer Service Associate ,"Atlanta, GA",4/10/12,2012,4,10
Love the job hands down,Opening up the bakery making donuts for the sales floor then moving over to the deli to start setup for the day.More customer service addition experience with using a slicer and making donuts as well as doing things out on the sales floor. I love management in the begin but there were so many different changes through my time with them its really hard to rate management. Some of my co-workers were team players and some were not but never affected my job performance. there was nothing really to hard about the job but stocking the freezer. I loved that i stayed busy all the time it made my day go by so fast,4,Former Employee,Sales/Deli Associate ,"Conway, AR",4/10/12,2012,4,10
terrible,"You get out of your employees what you put into them. The company is a joke Billions made a year yet workers live in subsidized housing, only eating because of food stamps, and are only alive because Medicaid. The co-workers are amazing people but the company itself is a horrible company.",1,Former Employee,"Cashiering, customer service ","Orange Park, Florida",4/10/12,2012,4,10
Great company/bad scheduling and etc,"Mentoring was the best,and working with great associates and customers. I didn't like to much of the training program for manager. Didn't teach you enough,and not enough team work from upper managing superviors. Love the company, but not so much who they choose to help run some of the stores. Also as a family store they did treat some of their associates and manager as family. Giving them schedules where there wasn't anytime to be with family or help single mother's help out with there children.",4,Current Employee,Position currently- Asst. Manager ,"Chicago, IL",4/10/12,2012,4,10
I love it here like the people,I was everywhere in walmart so it was something new everyday.love working inthe photo lab.,5,Former Employee,Cashier ,royal palm beach fl,4/10/12,2012,4,10
If the company is not number one in your life then you need to find a new place to work.,"fast pace, never stop, go benefits if you have the right mind set",1,Former Employee,Pharmacy Tech I ,"Benton, KY",4/10/12,2012,4,10
don't get paid enough for all the hard work you do,"You don't get the pay you deserve for all the hard work you do and the work is overwhelming. No benefits such as health care, vision or dental. You try to find full time work because you need to take care of family and yourself. I couldn't get a full time job after working for over 2 years part time because I was going to school full time. After finishing my education I couldn't find a full time job at the company, so I left. Brutal working conditions for low wages.",1,Former Employee,Pharmacy/Customer Service Associate ,"De Pere, WI",4/10/12,2012,4,10
Walmart is not the place for me,"A typical day requires unloading delivery truck, breaking down pallets of frozen merchandise and placing the merchandiser on store shelves inside freezers. The hardest part of the job is getting everyone on the same page and feeling like a team. Managers are always stating that teamwork can get alot done but that is not what I see nor feel. There is no teamwork in Walmart, it is eveyone man and woman for themselves.I've been working for Walmart for about a month and I have learned that when I am at work I am surrounded by negativity from employees to managers. I am an overnight associate and if I was a manager for Walmart I would not be afraid to get dirty with my employees. Meaning when it's crunch time and my employees fall behind, I am right there helping them out. I've seen over night managers fall asleep on the job, and shop for merchandise while on the clock.",3,Current Employee,Overnight Grocery Associate ,"Memphis, TN",4/10/12,2012,4,10
My First Job.,"Fast paced invironment, lots of customers/ challages,good work ethic.",1,Former Employee,Cashier ,"El Paso,TX",4/10/12,2012,4,10
"worked with othesr toward a common goal, customer service","used cash register to ring up purchases, took deposits and payments, labeled and shelved customer purchases for future pickup, worked with other employees to store and find stored orders, used hand held computer to record location of purchases; hardest part of job was locating some items, some stored in trailers outside store during winter (Christmas); Most enjoyable part was serving the customers",4,Former Employee,Layaway Associate ,"Davenport, IA",4/10/12,2012,4,10
"Fast paced, and challenging workplace.","Walmart is at times an overly challenging workplace, due to the fact that it is such a high volume fast paced environment. There is plenty of room to grow and advance within many different fields inside the company, if you are up to the stress and challenge that comes with it.",3,Current Employee,Assistant Manager ,"Wooster, OH",4/10/12,2012,4,10
A very joyful place to work,Being in the deli was a very fast pace job. the deli employees were always busy.I have learned sanitation and safety skills for a retail environment. Management was always helpful.,4,Former Employee,Deli/Bakery Associate ,"Chicago, IL",4/10/12,2012,4,10
Its a Ok place to work if your just starting out,I typical day at work for me is walking to my area and taking care of customer returns and money transfers.,4,Current Employee,Cashier ,"Dover, DE",4/10/12,2012,4,10
Busy,"My typical day is when I get in find my coworker and get the keys, Help customers, receiving, put away items, Hunting/Fishing licence.Helped in other departments,turned in keys. I enjoyed helping the customers and leaving feeling that I accomplished something.",1,Former Employee,Sporting Goods Sales Associate ,"Barstow, CA",4/10/12,2012,4,10
Fun like atmosphere and everyone cares about you as a person,"The co-workers in the pharmacy worked well together in a team like atmosphere, if you were slow the others would take up the slack until you got up to speed. The store manager was a sweet heart he loved and respected his employees as a person not a number.",5,Former Employee,Pharmacy Technician ,"Owasso, OK",4/9/12,2012,4,9
Company that is all about customer satisfaction and really busy place.,"Typical day is coming in at 3pm and start working as soon as I come in cashing checks, sending money grams, receiving money grams, printing money orders, returning merchandise. My managers are always running back and forth dealing with other associates and customers so sometimes I would have to manage the front end while one of my co-workers would go to the service desk and do my job. The most difficult part of my job is doing a managers job running back and forth, dealing with customers, turning keys, handing money, counting drawers and the easiest part would be talking to customers and satisfying them.",3,Former Employee,Customer Service ,"knightdale, nc",4/9/12,2012,4,9
good place to work.,good place to work. heavy lifting and flexible hours to be expected.,3,Current Employee,Dept. Manager ,"Charlotte, NC",4/9/12,2012,4,9
Great business to work for during college years.,"A typical day at Wal-Mart can be sometimes exciting and sometimes stressful. Working with the public you come in contact with many people some loyal and many rude...a positive mind frame and respectful attitude will get you through any situation at Wally World :). The management team at Wal-Mart seems a little stressful, if the position is for you, you can survive. I love my co-workers, we all have ours days but most of all if we can work together we can survive together. There isn't a hard part working at Wal-Mart, do your job, be honest and courteous, and have a nice day. The most enjoyable part about working for Wal-Mart is the people....yeaa alot them have bad days, but during my years in retail I have meet some of the most interesting people, some I see every single day. I appreciate the time, giving them the best customer service possible and helping me have a great day with just a smile.",3,Current Employee,SALES ASSOCIATE ,"Ruston, LA...Shreveport, LA",4/9/12,2012,4,9
A terrible employer,"I worked int he back room at Wal-Mart on an inventory control team. My co workers were great but the job at times was demanding and compensated very little in return. We completed daily stock operations, pulling and refilling stock throughout the day.",1,Former Employee,ICS ,"Whitehall Township, PA",4/9/12,2012,4,9
Best Palace to work at.,I love working at Walmart. My co-workers are very friendly and nice. The manager is awesome!!! The day goes faster when its BUSY.,5,Current Employee,Casheir ,"Yuba City, CA",4/9/12,2012,4,9
Productive and Busy Days,"A typical day at work as a department manager would be completing price changes, modulars, and customer service. I learned how to set modulars quickly and effectively. The most enjoyable part of my job is helping a customer find an item they are looking for and knowing they were satisfied. The hardest part of my job is when management would require many tasks to be completed and knowing which ones needed to be completed right away and which could wait, I have to pioritize each day and ensure the most important tasks are completed.",4,Current Employee,Department Manager ,"Geneva, NY",4/9/12,2012,4,9
Great Place to work,"I basically did the same as I am doing now, run a department, work with other employees, work on displays as well as markdowns, and freight...this was a typical day at Walmart.",4,Former Employee,Department Manager ,"Blairsville, PA",4/9/12,2012,4,9
Good company,"Cash office, electronic manager, layaway asst managerSupply and demandManagement goodGood co-workersDealing with irrate customers",5,Former Employee,"Account Office, Electronics Manager and Layaway ","Boardman, OH",4/9/12,2012,4,9
busy busy,liked being busy and doing my own thing when i worked in layaway. hardest part was around the holidays. and working multipple departments at the same time with no assistance. and you would be told off for the smallest things.,2,Former Employee,Cashier and Shoe Dept ,"Redmond, OR",4/9/12,2012,4,9
Got along with most people. Management was fun. Learned that not everyone is happy all the time. Hardest part of the job was my days off.,I live to work and make a paycheck.Most enjoyable part is when my energy rubbed off onto others.,5,Former Employee,Cashier ,"Phoenix, AZ",4/9/12,2012,4,9
Unhappy,"My assistant manager was a nice person, however....you couldn'ttalk to her at all about work. Every time I went to her with a question or a work related issue...she would interupt me & start talking about her personal life and/or problems. Its VERY difficult to solve any problems or follow through with anything with her. A question that will take a minute or two to answer or discuss turns into a 5 or 10 minute venting session (on her part). I understand that when you work with people for 40 hours a week, you discuss personal things with them from time to time. But there IS a time and a place and in the middle of a work related conversation is neither the time or the place. I wonder how she manages to get her own work down. Let alone help us with ours ??? WalMart has taken a turn for the worse.Maybe someday it will return to the way it used to be. Now profit is their only concern....NOT their associates or customers. They are heartless.",1,Former Employee,ICS ,"North West, NJ",4/9/12,2012,4,9
Very busy but I love staying busy.,"Super busy at customer service from the evenings when I came in to close. I love staying busy, keeps me going. I learned to asked questions instead of assuming. Management was very organized and my co-workers were the best. The hardest part of the job was pushing 10 carts at a time to close customer service, I am very petite. The most enjoyable part of the job was meeting new people everyday.",4,Former Employee,Customer Service Representative ,"Mansfield, TX",4/9/12,2012,4,9
Teamwork,"I enjoyed being the ""go-to"" person at Walmart my department manager could depend on me to get anything done. Helping solve customer's questions was a highlight for me. I really liked working in jewelry because its something I know, but I was able to broaden my horizon there when they trained me to be a cashier, mix paint, make keys, etc. I enjoyed working with everyone, and the management was very understanding. There really wasn't a hard part to this job.",4,Former Employee,Jewelry Sales Associate/ Cashier ,"Fayetteville, AR",4/9/12,2012,4,9
Steady work,Atypical day at walmart is very busy. I manage 30 plus employees at a time as well as handle customers. Walmart has taught me about good customer srvice.,4,Current Employee,Customer Service Manager ,"Elyria, OH",4/9/12,2012,4,9
i like being a cashier,really had a very good experience with walmart.we had to do cheers before each day,4,Former Employee,Cashier ,"Chiefland, FL",4/9/12,2012,4,9
Productive and professional work place,"The managers where very respectful . I learned customer service skills, team work, and also met new people, All of my co workers were very friendly and polite. The most enjoyable part of my job was providing the customers with the services that they needed.",4,Former Employee,Cashier/Deli Sales Associate ,"Texarkana, TX",4/9/12,2012,4,9
"Clean, people person, producing company!","/Typical day at work would require professionalism in dealing and greeting customers on and off the phone, Neat and clean appearance and professional tone in my voice when addressing customers with service and direction,Timely attendance and manners that help represent the position of the Associate, If I can not lead or converse with client I will always find an Associate that can help in the designated department, My co-workers are important, and needed in each department, and should always be given respect, Make intelligent decisions on giving the customer the best service that the company can provide, and that can in some circumstances lead to confusion, but if that should occur always follow up with extra help from an available manager, Most enjoyable part of the job for me is I am a ""people person"", and find people very enjoyable!!",5,Former Employee,Wal-Mart Associate ,"Lake in the Hills, IL",4/9/12,2012,4,9
no long term advancements for regular employees and not family friendly,"walmart is no longer about their employees being a part of the walton family, it is now all about the money signs, everything is money to the walmart i worked for in round lake, illinois. it seems that every regular associate that has not become a manager has been laid off wen they hit 5 to 6 years with the company.",3,Former Employee,customer service manager ,"Round Lake Beach, IL",4/9/12,2012,4,9
It's Wal-mart,what can you say it is Wal-mart. Sometimes there are nice people some times there is not.,3,Former Employee,Shelf Stalker ,"Neosho, MO",4/9/12,2012,4,9
nice place to work,"I loved the fast moving work. I learned to work with differant people,the management was good. The hardest part of the job was the odd hours sometimes. The most enjoyable part of the job was being around all the custmers and helping them.",5,Former Employee,"Deli-Associate, Customer Service ","cant,texas",4/9/12,2012,4,9
"OK place to work, not a lot of room.","Bake various bakery goods such as breads, muffins, doughnuts, etc., clean department and prep area, stock shelves, weigh and price goods accordingly, help customers find the products they need, empty trash, stock and organize freezer, throw freight, breakout items for baking, was training in cake decorating.",1,Former Employee,Bakery Associate ,"Hamburg, PA",4/9/12,2012,4,9
It's a good Temp Job,I think it stands to make a large amount of improvements for employee and customers.,3,Current Employee,Cashier ,"Las Vegas, NV",4/9/12,2012,4,9
I enjoyed working here.,The little time I was there I enjoyed working for this company.,4,Former Employee,Customer Service Representive ,"Sterling Heights, MI",4/9/12,2012,4,9
N/a,Im only working there because its a job. I dont feel appreciated for the hard wrork I put in on a daily basis.,2,Current Employee,Cashier ,"Charlotte, NC",4/9/12,2012,4,9
fun place to work,Everyone was so nice to work with. Being able to work in different departments was nice as well.,4,Former Employee,Cashier ,"Coal Township , PA",4/9/12,2012,4,9
Was a fun job while in High School,"Meeting new people every day and some reoccurring shoppers was a great learning to for customer service. Working with all ages gave me the opportunity to learn to be versatile in my conversations. It was a nice change from school with the maturity level of the adults at work. My co-workers were great and became friends. On the weekends to call in sick you had to have a Doctors note, and a couple times I had to be sent home after trying to work the checkout line sick as a dog. My favorite times were getting to communicate with the children, getting to practice my Spanish with Hispanics.",4,Former Employee,Cashier ,"Jefferson City, Mo",4/9/12,2012,4,9
All around great work environment.,"Very productive and organized job environment,Work loads were not to heavy as far as pallet loads and unloads.I got through my work at a steady paste,from unloading the truck,to getting items out to the sales floor in an organized manner.",5,Former Employee,Overnight Stock. ,"Pembroke Pines, FL",4/9/12,2012,4,9
busy work schedule,"Walmart is an okay job, but this store's organizational and managing skills are not very good. They can't keep people, they do not schedule enough people for the day, and they change your scheduled hours just days before without any warning.",3,Current Employee,Cashier ,"Cleveland, tn",4/8/12,2012,4,8
Constantly changing.,I loved my job here. My fellow employees were great and the learning experience was wonderful. I enjoyed getting to work in almost every area of the store and meeting new people on a daily basis. The hardest part was resigning to move out of state.,3,Former Employee,Merchandise Supervisor ,"Twin Falls, ID",4/8/12,2012,4,8
Productive department with friendly associates and customers.,"As a Department manager we are classified as merchant supervisors. We set our shelves, prices, make our products look good to sell. I also maintain my photo department making sure all is ordered, up to date, and make sure my associates run everything great. I love my co-workers as if i have another family to come to work with. My management is great because we have so many levels of them that if I am ever in need of help or questions, they are always there to help. I love my job very much because I love people and children. Even though we are just the photo lab (not the studio) I see children all day which makes it more wonderful! One of my most favorite parts of my job is being a supervisor because it is a first for me, and knowing how much I help customers and associates makes my job more rewarding.",5,Current Employee,Supervisor of Photo Dept ,"Southgate, Mi",4/8/12,2012,4,8
1st year internship,First time internship was available. Very unorganized but threw you into the issues and gave you the tools to fix.,3,Former Employee,Operations Management/Human Resource Intern ,"Racine, WI",4/8/12,2012,4,8
Fun workplace,This was a very fun and laid back job. Workplace and environment was very nice.,5,Former Employee,CSR ,"Minden, LA",4/8/12,2012,4,8
Sales associated,My typical day at work is to go in with complete focus and zone everything on my department.Then i stock everything till my day is over.I learn how to work in a fast pace and to have alot of team work skills and thats how the job gets done.my management is well put together they now how to get the job done and they keep us busy.The hardest part about the job is going into the frezzer and stacking pallets or grabing frat my hands fell like there going to come off sometimes.my most enjoyable part of the job is lunch after all that hard work i get to sit down for a hour and rest.,4,Current Employee,customer service ,"Las Vegas, NV",4/8/12,2012,4,8
Horrible.,I hated working there. Not very friendly and not managed well.,2,Former Employee,Cashier ,"North Attleboro, MA",4/8/12,2012,4,8
this was my first job,i wish i didnt had to go back to school i would still be there right today,4,Former Employee,Lead Cashier ,"Dallas, TX",4/8/12,2012,4,8
It was an interesting place to work.,"A typical day would depend on the weather. Since I worked outside there was no typical day. I pushed the carts not only from the corrals in the parking lot but also from anywhere else they were placed in the parking lot. Also, one had to be careful of the cars as I pushed the carts in for most people are not courteous to wait for me. Though when I did manage to work inside it was enjoyable to talk to the customers and help them out.",4,Former Employee,Courtesy Associate ,"Wadsworth, OH",4/8/12,2012,4,8
Great work place,I enjoyed my time work at walmart. Did different jobs and had great management,5,Former Employee,o Garden Center & Overnight Stocker Associate ,"Killeen, TX",4/8/12,2012,4,8
