title,review,rating,status,position,location,date_posted,year,month,day
Good company,Walmart GBS is a great place to work offering flexibility for a good work life balance and opportunities to move up. Pay is not very competitive for the Charlotte area.,4,Current Employee,Accounts Payables Invoice Specialist III ,"Charlotte, NC",11/30/17,2017,11,30
"Productive, safe enviroment","Walmart is a safe environment to work..... we worked closely to CBL and listen to shift leaders as we went. Walmart has excellent benefits vision, dental, life and health insurances.",5,Former Employee,dairy associate ,"Tiftonia, TN",11/30/17,2017,11,30
Stable employment,"Wal-Mart always going to be around, lots of different jobs available for anyone that is willing to relocate. International jobs and every kind of job you are looking for. Be willing to work more as hours as you promote up. Treats bottom associates better than top associates",4,Current Employee,Assistant Manager ,Oklahoma,11/30/17,2017,11,30
"Slow, Unproductive, stressful, and aggrivating","Negative work environment, managers treat you badly, have no care in the world about their associates, and very un-reliant almost half the time. Anyone gets hired, lazy workers are accepted in the workplace, and not just workers but managers also do not treat customers with a kind or respectable manner. Some ASMs sleep in the office or eat all kinds of unhealthy food around papers. Very inappropriate workplace.",2,Former Employee,Cashier/Sales Associate ,"Neptune City, NJ",11/30/17,2017,11,30
Relaxed place,"Walmart is one of the best relaxed jobs I've had. It is slow paced, hands on, and names you feel welcomed. Walmart does good with training and getting to learn more about the role you play in the company.",4,Former Employee,Cashier ,"Henderson, NC",11/30/17,2017,11,30
Fun,It’s a good job. Good people. A lot of experience and ways to work your way up as far as a career. Not that good with hours. Friendly managers and staff.,4,Former Employee,Cashier/Stocker/Customer Service ,"Fresno, CA",11/30/17,2017,11,30
Bad,"This is by far the worst company to work for. Pay is not good for what you have to deal with. You cant move up unless your ""friends"" with the managers.  They say one thing and do another. Its just not good foe your health.",4,Former Employee,Cashier ,"Springfield, MO",11/29/17,2017,11,29
just fair,"just fair and alot of overtime. short breaks and they have occurences and steps for tardy,even when you are sick and no call no show .Discpline is of high standard",3,Former Employee,QA ,"Indianapolis, IN",11/29/17,2017,11,29
Stocker,"A typical day at work lasted longer than the hours scheduled.  The pay was minimal and the workload was always overwhelming.  The workplace culture was depressing, not a place I would recommend to work.",1,Former Employee,Stocker ,"El Paso, TX",11/29/17,2017,11,29
Community Pharmacy,Any community pharmacy can be hectic. Walmart is no different. Maintaining the work flow is a priority. Many people want to break in line and it is important to tell them that they will be helped as soon as you finish with the person ahead of them.,4,Current Employee,Pharmacist Assistant ,"Harrodsburg, KY",11/29/17,2017,11,29
Easy environment but poor pay and poor managment,"It was an easy job with good hours (didin't want to pay overtime unless necessary)._x000D_The down side was the management was terrible and no one knew what was going on half the time._x000D_My original manager was caught stealing and fired on the spot, rightfully so.  The poor management portion was they didn't get a replacement for over 4 months.  I got written up for pestering them about the lack of leadership.",3,Former Employee,Tech Specialist ,"Aurora, OH",11/29/17,2017,11,29
11 year driver,"Would be nice if they didnt just screw the more senoir drivers than me over. People that have been home every day for years making 90k+ a year being told theyd have to sleep in a truck again hasnt gone over well. That being said its still a great paying job, holidays are always crazy, and 34 days a year is hard to leave. Much respect all around, were the best of the best so they say. Do your job, kinda set your own hours as well. Seems lately the Save Money Live Better moniker only applies to corporate lining their own pockets and defeating Amazon which will never happen. Great gig but after years of being here in hindsight its always been take take take from employees. Im on the hunt for a new job tho ill stick it out til i do. End of the day for a driver here as long as me i still make bank, but theyve taken every incentive away for new drivers to want to drive here....enter the rookies with attitudes that are no better than Swift drivers constantly tearing equipment up. Sam Walton would be pretty unhappy id think, but maybe welcome the challenge, idunno. Thats my .02",4,Current Employee,Driver ,"Sealy, TX",11/29/17,2017,11,29
good place to work if they like you,i don't have anything to say if you need one hundred and fifty words to describe a company i don't have them. so please let just move on with this company review,2,Former Employee,Field Project Coordinator ,Texas,11/29/17,2017,11,29
Managers,"At Wal-Mart, the managers will do things and blame it on you just to cover themselves. I've seen a lot of people come and go in my short time there due to their managers giving them a schedule to follow and the system sets them another (but them telling you to listen to them). It was really chaotic working there!",4,Former Employee,Overnight Stock Person ,Replenish shelves,11/29/17,2017,11,29
somehow nice place.,"I enjoyed helping different customers and meet with new coworkers. However, the management was not as good. there are some supervisors and managers that were not qualified, they had a negative effect on the work environment.",2,Former Employee,Electronic associate ,"Apex, NC",11/29/17,2017,11,29
A good job for someone who needs a job.,I enjoyed it. I earned three promotions in six months. I enjoyed talking with customers while displaying Walmart products.  At one point I felt grossly underpaid for the work that I was doing.,4,Former Employee,Support Manager ,"Madison, GA",11/29/17,2017,11,29
"Hostile work environment, unfair treatment &","A typical day at work for me is very structured. I have specific instructions to follow and am allowed a certain amount of time to complete tasks. At Walmart I learned how to work at a fast pace, and stay focused on the task at hand. The management at my store isn't terrible. However, there are some people in management that act very unprofessional, and don't always do the right thing. _x000D_The hardest part of the job is dealing with the work environment. There is virtually no professionalism, and it is not uncommon for people to be blatantly rude. The most enjoyable part of my job is working with my team. I enjoy and respect everyone on my team and I love working with them. However, I would never recommend Walmart as a place of employment. I believe there is something far better for everyone.",2,Current Employee,Receiving handler ,"Kalamazoo, MI",11/29/17,2017,11,29
Sales,Worked pets papper goods and chemicals _x000D_Stocked shelfs pulled inventory out of the back if a customer needed something that wasnt out on the shelf if needed,3,Former Employee,Sales Associate ,"Norton, VA",11/29/17,2017,11,29
Great Customers,"Fast paced work environment, Fun co-workers, and great customers. The management was very poor with communication by getting their instructions and demands out in a negative way.",3,Former Employee,Walmart unloader / stocker ,"St. Louis, MO",11/29/17,2017,11,29
Always moving and doing work,A typical day of work would be pushing lots of carts and helping people to their cars. i would have a good amount of rest to the amount of work i did.,4,Former Employee,Cart Pusher ,"Mount Vernon, WA",11/29/17,2017,11,29
Great for Single Career Driven People,"Great for single career driven people. But, if you have a family or have anything else going on at home plan on putting that on hold. Not that you want to or that your work will keep you from them. but if you want to move up or have a career with the company you will spend most of your time here. Great opportunity for advancement for the right people.",3,Former Employee,Assistant Store Manager ,"Wesley Chapel, FL",11/29/17,2017,11,29
Fun place to work but poor management .,Walmart was had a lot of fun moments and had some nice people but the management was poor. Some managers were very unprofessional. They weren’t very quick on solving problems and would sometimes blow them off.,3,Former Employee,Maintenance ,"Warren, MI",11/29/17,2017,11,29
Daily Focus,"Analyzed financial data, to include review of inventory reports and metrics. Teaching and training of others. Community involvement. High focus on customer experience.",5,Current Employee,Store Manager ,Midwest,11/29/17,2017,11,29
Fast paced,"Poor management, other than that it was an exceptional place to work. Focused on customer service, availability, freshness and quality of product. Managed wages, P&L, cash management etc.",3,Former Employee,STORE MANAGER ,"Virginia Beach, VA",11/29/17,2017,11,29
Fun workplace,"A typical work day for me is working from 10pm to 7am, once i clock in for my shift each of us are assigned to different location throughout the store to clean",4,Current Employee,Maintenance ,"Lafayette, LA",11/29/17,2017,11,29
Managable if you just want to work,"If you just wanted to work for a paycheck, walmart was a good idea but if you wanted to be able to have a place where you enjoyed working or that you were hopeful for advancement/raises, i wouldnt suggest it. they do raise people to higher ranks fairly quickly but that is mostly because they had a high turn over rate. the stress alone of constantly going through management people was that everyone had their own opinions on how things were to be ran and no one ever communicated from the different ranks. too many chiefs, not enough indians i noticed. gosh forbid you get hurt at work or a diagnosis they dont like(like Cancer) as they will find a way to not be liable for anything but if they do admit fault or negligence of some form, they will do what they can to fix it",3,Former Employee,Grocery Associate ,"Hammond, LA",11/29/17,2017,11,29
Fast paced so time flew,While working at Walmart I was a cashier that worked a pretty steady to a fast pace to get people in and out of the store. People that I worked with were really friendly and helpful if u needed help.,5,Former Employee,Cashier/Sales Associate ,"Amarillo, TX",11/29/17,2017,11,29
N/a,"Training  are very useful. Learnt lot about customer service, workplace environment, safety of workplace. Getting associates on time for training is very challenging sometime.",4,Current Employee,Sales Associate ,"Wallingford, CT",11/29/17,2017,11,29
No Benefits,Hired on as part-time worker but always doing 40+ hours a week with no full-time benefits. Most of the training was learn as you go. Expected to be ready by the second week of employment for high skill jobs.,2,Former Employee,Overnight Stocker ,"Round Rock, TX",11/29/17,2017,11,29
productive,Good work with you can get a few days rest and then you can refocus. Promotion is possible if you work hard. Day build daily if you come to work daily.,3,Current Employee,Order Picker ,"Shelby, NC",11/29/17,2017,11,29
Review,"Loved it! I would definitely recommend applying, it's a great company to work for and they have an open door policy. Managers are also fantastic! Enjoy!",5,Former Employee,Walmart Associate ,Alaska,11/29/17,2017,11,29
"A little stressful, associate lounge was the best part of the job.",In the department I work at it is considered one of the easiest departments to be assigned to. Because of that I would be moved to the department next to mine and make sure everything is finished before I could finish my assigned area.,3,Current Employee,Sales Associate ,"Honolulu, HI",11/29/17,2017,11,29
Fun super fast paced enviroment,"Working for Walmart was an experience! Specially around the holidays, us as cashier's got swamped a lot by all the busy customers. Black Friday and Christmas are the most hectic and insane times of the year but we pump through it and get the work done!",5,Former Employee,Cashier/Sales Associate ,"Maricopa, AZ",11/29/17,2017,11,29
"Fast, Friendly, Considerate, and Fun loving and generous especially on holiday season.","1.Sometimes busy and sometimes mild depending on day and month for a day at work sometimes really good for staying busy. _x000D__x000D_2. How to bag groceries and treat the customer with friendly service and respect regardless of attitude or situation and if they have a special request for how they want their items bagged you do that but still obviously have to follow the chemical and non food and food product rules when bagging for safety and health precautions regardless and double bag when items cause bag to be 5 pounds or heavier to avoid a injury._x000D__x000D_3. Management is really professional and courteous especially when it comes to bad situations, shoplifters, and a possible fight about to breakout from conflict or stupidity from alcohol intoxication at a high level or illegal hard core street drugs not to mention undercover security guards and calls to the 5-0's/Police when directed or as needed for further investigation or proto call.  So I would say pretty well organized and able to run store the way it should be._x000D__x000D_4. Fast, Friendly, Fun, Organized, and well generous and customer service oriented especially from observing other associates and trainers. _x000D__x000D_5. Trying to speed things up especially during the holiday season on top of really grouchy individuals when they're in a rush or in a really bad mood or child is not behaving and you have to card them and they gripe because I have had that problem too admittedly. _x000D__x000D_6. Working and getting a decent pay even if it's just 7.40/50 an hour not to mention staying busy to keep my mind distracted from nonsense and knowing that's better - more...",5,Former Employee,Retail Associate ,"Wichita, KS",11/29/17,2017,11,29
Walmart is ok,It was a summer job before collage started. Was a cashier and people didn't treat me very well almost looked down upon wasn't a fan of the Management/ culture of Walmart.,3,Former Employee,Cashier ,"Spokane, WA",11/29/17,2017,11,29
Workable place,Its very stressful but fun at the same time. Your able to go up in the company. You meet new people each and everyday. Very helpful and friendly at times.,3,Current Employee,Cashier ,"Lithia Springs, GA",11/29/17,2017,11,29
not a great place,easy work but the coworkers and management was not the very best to get along with plus the customers had very bad attitudes. not very clean or organized.,1,Former Employee,Cashier/Customer Service ,"Chicago, IL",11/29/17,2017,11,29
Customer Service based,"Walmart is a good place to work if you are a people person. If you are a sales associate, you will be working with people everyday helping them find whatever they need.",5,Former Employee,Connection Center Sales Associate ,"Norwich, NY",11/29/17,2017,11,29
Ok if you suck up,"Never in my life have I seen a place that will ride that hard workers and allow the lazy workers to go on about their way, Management will push everything off on a person so they do not have to work. _x000D_When asking for help, you are treated like you should be able to handle extremely big tasks completely on your own",3,Former Employee,Walmart Stocker ,"Henderson, KY",11/29/17,2017,11,29
Fun place to work,Was able to learn different departments.  Was trained and worked many different areas of store.  Management was real good.  Quick response time.  Management worked with staff on issues with staff on a timely manner,4,Former Employee,Cashier ,"Topeka, KS",11/29/17,2017,11,29
Nice place if you like meeting new people,I enjoyed being there the people i work witk was nice. It was always something to do. Would have like to moved up but didn't want to give ten years to only move up once,4,Former Employee,Customer Service ,"Seattle, WA",11/29/17,2017,11,29
It's okay,"Walmart is an okay place to work. The work isn't overly difficult, but the management could use an overhaul (at least at the one where I worked), and employees are treated as if they are expendable.",3,Former Employee,Sales Associate ,"Marysville, KS",11/29/17,2017,11,29
Honestly it was a mediocre job,There were short breaks but they were fairly frequent. There wasnt anything special about the job but there wasnt anything awful either. I did not love the job. There were awkward hours and a confusing schedule to keep track of. it was hard to use the website to check my hours.,3,Former Employee,Cashier/Customer Service ,"Layton, UT",11/29/17,2017,11,29
it was very busy workforce,"Walmart is a busy-money making company that has work for you for all shifts you are looking for. It requires you to always be standing and moving around at all times. A typical day at work at walmart is dealing with customers at all times. You have to have their attention at all times because it gets very busy. The hardest part of the job is not making any mistakes. I enjoy helping customers find their needs, or items they are looking for. I was really happy how they remodeled the entire store in murrieta, CA which was the store i was working at.",4,Former Employee,Retail Associate ,"Murrieta, CA 92562",11/29/17,2017,11,29
Walmart was productive and overwelming,When i worked for Walmart it was like im working for more than one department. I was being called for customer service on the phone while dealing with a customer with her online order. I had low staff and many people called out. I could not depend on management. That work experience was overwhelming.,2,Former Employee,Wal-Mart Sales Associate ,"Chandler, AZ",11/29/17,2017,11,29
Fast paced compliance and processes driven company,The most enjoyable part of the job would definitely be the people with whom you work. Walmart employs many people and most are very enjoyable.  The most difficult part of the position was the ability to complete the processes in place in a timely manner that enabled one to balance life and work.,4,Former Employee,Assistant Store Manager ,"Orlando, FL",11/29/17,2017,11,29
"Easy Money, great for starting off","I liked the job because I was able to work as many hours as I would like, but I could not pick my schedule, and I always felt like I was kept longer because I was younger.",3,Former Employee,Cashier ,"Cerritos, CA",11/29/17,2017,11,29
busy fast paced enviornment,very busy during peek hours. the most enjoyable part was interacting with the customers. most management had positive attitudes. enjoyed my work experience their for the most part!,5,Former Employee,Cashier ,"Columbia, SC",11/29/17,2017,11,29
Crazy hours and no set schedule,"Not a good company to work for. Can't have a life with crazy hours and no set schedules. No job security, dont know how many hours you will have from week to week.",2,Current Employee,Cashier and Self check hostess ,"Biloxi, MS 39531",11/29/17,2017,11,29
Productive,"The hardest part of the job is unloading the trucks,sorting out the boxes with the letters of each department, and stacking the boxes neatly to stock.",3,Former Employee,Stocker ,"Monroe, LA",11/29/17,2017,11,29
stressfull,"stocking, quotes for tires, inventory._x000D_management was not nice. _x000D_hardest part was dealing with the bullies. _x000D_enjoyable to leave at the end of the day._x000D_you have to have a strong disposition to work here",2,Former Employee,Sales Associate ,"Grandville, MI",11/29/17,2017,11,29
was not a good place to work at,"walmart is not a good place to work at, they are unfair, greedy, and do not care for there employees, my pay and other peoples pay was not good, they only cared about themselves and no one else",2,Former Employee,Unloader ,"Rowlett, TX",11/29/17,2017,11,29
Integrity,"Wal-Mart is a Great company, good pay and benefits; however, not enough full-time positions, and management is a constant issue.Local store management tends to lack integrity in various ways, and this poorly impacts workplace culture and moral.  For example, in my experience, at the location i work at, full-time employment and promotions and excused absences tend to be applied on favoritism basis, not necessarily merit and experience basis.  Other than this, it is a great company to work for.  But has room for improvement by  Wal-Mart Corporate making sure management practices absolute fairness, equality, and integrity towards all employees.",3,Current Employee,Optician ,Texas,11/29/17,2017,11,29
Fast pace,Fast pace and stressful in every way lots of staying late and finishing other peoples work unreal expectation and needs more help qith little payrolll,3,Current Employee,Co-Manager/Store Manager ,"Las Cruces, NM",11/29/17,2017,11,29
Fun exciting friendly environment,Walmart is a awesome job every day there was something new.... seeing different people n exploring different departments was pretty cool. The pay and attendance point system was very reasonable,5,Former Employee,Deli Associate ,"Amherst, NY",11/29/17,2017,11,29
managers,"managers made the job hard and not worth anything, so disrespectful towards everyone and everything.  This would have been a great place if managers were more trained on social behavior.",1,Former Employee,Photo Technician ,"St. Louis, MO",11/29/17,2017,11,29
Stressful,Fast paced environment pay is fair some assistant managers lack knowledge I enjoyed working for the company i would love to go back. First working in retail not my first time as a manager though,5,Former Employee,Department Manager ,"Philadelphia, PA",11/29/17,2017,11,29
A great place to work!,It was a great place to work when I wasn't working in frozen or dairy. My managers were great at making sure I knew what I was doing. The task of stocking or zoning was mindless so i had to keep thinking of other things or entertaining myself in various ways to continue with my work. The radio is on an 8-hour loop so i would hear the same songs at the beginning of my shift as the end.,4,Former Employee,Overnight Stocker ,"Princeton, MN",11/29/17,2017,11,29
Stressful and harsh but open to advancement,"Walmart can be a company you can advance in, but only if you submit yourself to the brutal and disrespectful atmosphere managers push on the associates under them. Your work experience is dictated by far too many things to accurately estimate what YOUR experience will be. Fellow associates, managers, and even neighboring departments can affect how enjoyable or stressful your job can be. However, considering the kind of people they hire regularly just to keep the place running it can take 6 months to a year to finally gather a group of associates worth keeping in your department.",2,Former Employee,Fresh Food Associate ,"Midlothian, VA",11/29/17,2017,11,29
Keeping Up With The Changes,"Walmart is a constant sea of changes and that is for the better.  However, with this change, lots of jobs are affected in that they are eliminated or redifined.  Once you have figured out what you need to be doing to excel in your job, it goes and changes once again._x000D__x000D_Overall, Walmart is a great place to work - you need to make connections!",4,Current Employee,"Subject Matter Expert, Senior Recruiter ","Bentonville, AR",11/29/17,2017,11,29
walmart,This is a retail type job. If you like working in retail  and you like the atmosphere and people this might be a company you should take a look at. Full time has good benifits for young workers.,3,Former Employee,Produce Department Manager ,"Arlington, WA",11/29/17,2017,11,29
Okay place to work at,It's a decent place to work at. Most of the co-workers are friendly and hardworking. Some of the upfront supervisors can sometimes lack on their job. It's a place where they really can't work with school hours unless you are in high school.,3,Former Employee,Cashier ,"Jerome, ID",11/29/17,2017,11,29
Long days but good benefits,"Field Project Supervisor is a traveling job. Traveling is fun but because of being away you tend to work longer hours. You have an opportunity to get a close bond with you team because of being away for so long. You tend to lose track of your work home balance, and your days off don't always line up with normal days off so its hard to hang out with your friends and family when you are home.",4,Current Employee,Field Project Supervisor ,"Indianapolis, IN",11/29/17,2017,11,29
Productive,Had many other job opportunities to advance. Become higher up in the company of how well you work your job. Fast paced. A lot of work. Get as much done in a day as you can.,3,Former Employee,Sales Floor Associate ,"Uniontown, PA",11/29/17,2017,11,29
great work place,i loved walmart want my job back. managers are jokes. they need better ones. things should have gone better than they did. they care nothing for your family when you kids are ill.,4,Former Employee,Wal-Mart Sales Associate ,"Pocahontas, AR",11/29/17,2017,11,29
Good place to work that cares about its employees,Working to catch people stealing was exciting and knowing your making a difference makes you feel good. The hardest part is making sure to stay in your guidelines while making stops and the most enjoyable is knowing by stopping the people stealing your keeping the prices from having to go up.,5,Former Employee,Lost Prevention Officer ,"Myrtle Beach, SC",11/29/17,2017,11,29
Good place to work,"Worked with payroll on daily basis, power points, special projects, and help associates with their needs concerning to insurance, PTO, Leave of Absence.",4,Former Employee,DA unloader/ Processor at WM Warehouse 6094 ,"Bentonville, AR",11/29/17,2017,11,29
Alright work place,"Management depends on the type of person you don't mind working for, is how your experience will go. Have to be easy to work with. No Drama. Learned how to work in customer service and how to talk to people.",3,Former Employee,Deli Associate ,"Sullivan, MO",11/29/17,2017,11,29
Na,"i prefer not to review this company. My main issue with this company was management. I enjoyed the work, i enjoyed working with all the other associates. And being walmart there was always something to do.",2,Current Employee,Zone Merchandise Supervisor ,"Owosso, MI",11/29/17,2017,11,29
Was nice at first then it quickly changed..,"At the beginning working at Walmart was a pleasant experience but then after a month or two things changed drastically. Co workers were rude and talking about each other, running to management lying on other employees. They cut my hours for two weeks. Hours became ridiculous. Worked every single weekend for 6 months straight, 4 & 9 hour shifts turned strictly into 9 hour shifts so I had no personal life outside of Walmart because I wasn’t getting off until 10 or 11 at night. Management was always in there own little bubbles and never got stuff done when it came to schedules or anything else for that matter. I would say make this a part time job because if you do full time it will drive you crazy and tired, to much stress and repetitive work.",2,Former Employee,Apparel Sales Associate ,"Charlotte, NC",11/29/17,2017,11,29
Not alot of time for family. Worked crazy hours,Worked in bakery. Worked odd hrs. Wasn't a lot of help from mangement. Not a lot of moral for employee or recognition. Very. Fast paced environment. Just not a lot of back up for me.,3,Former Employee,Bakery Associate ,"Gainesville, TX",11/29/17,2017,11,29
I enjoyed my coworkers and job,each shift had tasks to complete as well as helping guests with there needs. Management was present and listened and answered any needs. I worked at smaller store but a very busy store and enjoyed the people and time I was employed there.,3,Former Employee,Deli Associate ,"Jena, LA",11/29/17,2017,11,29
ok place to work,It was a ok place to work at. i didnt let u have much of a life outside of work they tried to work u like all hours of the day with noting left to do. alot of times i never even got  my 15 minute brakes.,3,Former Employee,Cashier ,"Lewistown, PA",11/29/17,2017,11,29
Fast Paced,Was a good place to work if you have your corner to work in.  If you were just an employee you tend to be pulled this way and that never knowing what you will be doing when you walk through the door.  I preferred the positions where I knew what was expected of me every time I walked through the door.,3,Former Employee,Cash office Specialist/Customer Service Supervisor ,"Centerville, UT",11/29/17,2017,11,29
Walmart sales associate,I enjoy what I do at Walmart but the management is terrible. They do not care about their employees. They always make you stressed while at work. I do love working in produce though.,4,Current Employee,Sales Associate ,"Lexington, NC",11/29/17,2017,11,29
"Always had to work holidays, some members of management very biased towards associates","very stressful, management did not back up associates, there was a lot of favoritism towards some associates. Some members of management were  rude to the associates under them. No opportunity for advancement.",3,Former Employee,Service Coordinator/Cashier ,"Indianapolis, IN",11/29/17,2017,11,29
ok,it is always busy and most of the managers that work there do not help lower level employees with certain issues. they do have good pay but the attention to customer service needs work,5,Former Employee,Customer Service Manager ,"York, PA",11/29/17,2017,11,29
Walmart,Overnight hours are horrible. You will be unloading pallets from trucks that have anywhere from 50 items to 150 items. The job is very physically demanding to say the least....,1,Former Employee,Overnight Sales Associate/Stocker ,"Randallstown, MD",11/29/17,2017,11,29
It's a good place to work at.,I like working at Walmart. Sometimes it can be stressful and management gets on you but as long as you do your job and what you're suppose to do then you will be good.,3,Current Employee,Overnight mod at walmart ,"Rockwood, TN",11/29/17,2017,11,29
Good part time job.,Low job security with little room for advancement. Compensation to low. Benefits poor. Poor management. Management failed to address concerns of the customer. Customers were great.,4,Former Employee,Service Writer ,"Ashtabula, OH",11/29/17,2017,11,29
"Started great, turned bad","My experience with Walmart has not been a good one. It started out great since I had great management but then after a while, they changed managers. After I received  my new manager, things went downhill. He had it out for me. Causing me to have more medical issues and extreme stress. I was worn down from each time I reported my manager, it got worse from him. He was trying to build a case to fire me and wasn't succeeding. I would not recommend this to anyone except as a last resort.",2,Former Employee,Associate ,"Winston-Salem, NC",11/29/17,2017,11,29
Overall,It is an easy job. The people you may work with may be a hassle but overall there were good employees. My work schedule didn't correlate with my school schedule very well.,3,Former Employee,Overnight Stocker ,"Camden, DE",11/29/17,2017,11,29
