title,review,rating,status,position,location,date_posted,year,month,day
Very fun workplace ,"I really enjoy working because manager is understandable, everyone is amazing.I don’t really like that they aren’t so flexible with schedules. But overall fun workplace ",2,Current Employee,Loader/Unloader ,"W Louisville, KY",5/12/22,2022,5,12
Overall decent ,"Always something to do , chill place to work at , easy to learn the job . Decent management . Good hours , good pay . Overall enjoyable place to work .",5,Former Employee,Front End Associate ,"Aurora, IL",5/12/22,2022,5,12
Not appreciated.,Every other department hates on ogp. They are all able to do whatever they want and slack off. The minute anyone else brings anything up it’s immediately a double standard,1,Former Employee,Online Grocery Pickup ,"Muncie, IN",5/12/22,2022,5,12
Pay is good. ,Most associates could care less about the customers. They are only interested in how much money they can make with very little productivity. Associates for the most part do not want to help each other. ,3,Former Employee,Assistant Store Manager ,"Kenton, OH",5/12/22,2022,5,12
1 star,"What is the best part of working at the company?Honestly really nothingWhat is the most stressful part about working at the company?Everything, micromanaging and managers will make you train new employees when they do absolutely nothing all day long",1,Former Employee,Customer Service ,"Buffalo, NY",5/12/22,2022,5,12
4 stars,What is the best part of working at the company?I have been treated very well. Team leads and coaches have been helpful.What is the most stressful part about working at the company?There is always a lot to do and sometimes getting it all done is stressful.,4,Former Employee,Team Associate  ,"Ironwood, MI",5/12/22,2022,5,12
Review,"Walmart isnt bad the jobs can be kind of mind numbing but they are very flexible with scheduling so you have to respect that. Also, some good people work there.",3,Current Employee,AP Customer Host ,"Arizona City, AZ",5/12/22,2022,5,12
3 stars,"What is the best part of working at the company?Get good amount of hours What is the most stressful part about working at the company?Tend to overwork yourself What is the work environment and culture like at the company?Good , calm",3,Former Employee,Cashier/Customer Service ,South Carolina,5/12/22,2022,5,12
3 stars,"What is the best part of working at the company?Working with good, reliable team members who make the day easier.What is the most stressful part about working at the company?The incompetent managers & associates they hire. What is the work environment and culture like at the company?Environment & culture are okay What is a typical day like for you at the company?Unloading the GM truck, vizpicking overstock bins, pulling pallets to floor for overnight to work, & cleaning back room.",3,Current Employee,Unloader/Stocker ,"Lafayette, LA",5/12/22,2022,5,12
Very poor training ,I work in the tire center. Instead of going through step by step trying several times and then supervising you several times to make sure you got it. It’s your fellow co workers who try to train you on the job. The pay isn’t great and the environment is very stressful. ,2,Current Employee,Tire Technician ,"Kernersville, NC",5/12/22,2022,5,12
Job is very rewarding ,Enjoy interacting with customers and associates.  Teaching and training is key when it comes to the associates performance.  Seeing potential and mentoring our associates is so rewarding. ,5,Current Employee,Front End Coach ,"Pensacola, FL",5/12/22,2022,5,12
Stressed thinking about meeting production goals ,"They don’t care about you, only care about production and production goals are very hard to make especially if your unloading a truck with not enough items on it…managers don’t hel u and look down on you for slacking, not a place I wake up happy in the morning to go to..I freed this place and the management and point system they have",1,Current Employee,Unloader ,"Irvington, AL",5/12/22,2022,5,12
Its so so for third shift,Wanted us to know the entire grocery side. I'm not sure if that is reasonable to ask. Never sure what department you would be stocking. Since I've left the nightshift now only stocks the grocery side of the store.                                       ,3,Former Employee,Stocker ,"Zebulon, NC",5/12/22,2022,5,12
2 stars,What is the best part of working at the company?Great peopleWhat is the most stressful part about working at the company?Terrible management. Zero respect for hard workers. Its about who you know not what you know.What is the work environment and culture like at the company?Everyone except management are great and very fun to be around.,2,Current Employee,Meat and Produce Associate ,"Greensboro, NC",5/12/22,2022,5,12
Nice ,the job was cool. Not bad for what I was doing easy mindless work. Could earn days off quickly and use them at your own time. Was a nice place to start,4,Former Employee,AUTOMOTIVE TECHNICIAN ,"Batavia, NY",5/12/22,2022,5,12
Excellent pay rate,I worked for the company before and I very good experience with them.  The staff treated me like I was family. They offered great medical & had great 401k benefits. ,4,Former Employee,Cashier/Customer Service ,"Muskegon, MI",5/12/22,2022,5,12
2 stars,What is the best part of working at the company?There’s many shifts and very flexible part time and full time What is the most stressful part about working at the company?Customers are the most stressful part of the jobWhat is the work environment and culture like at the company?Unorganized depends on what manager is there that dayWhat is a typical day like for you at the company?Fast paced there’s always a lot of customers there,2,Former Employee,Cashier ,"Long Island, NY",5/12/22,2022,5,12
Went downhill fast,"Management is a joke. No work/life balance, they took away most of the benefits for associates, including quarterly bonuses. They don't treat you very well either",1,Current Employee,Produce Manager ,"Plymouth, WI",5/12/22,2022,5,12
Poor Management,"I had told them 3 times before starting that I couldn't work on Sundays due to being out of town every Sunday, but any other day was fine and they said it wasn't a problem. After I'd started, issues occurred and I'd let management know and they said they'd fix it/help and they never did. I asked to be transferred to another department and they said they'd help me, but still hadn't a month later. Then they started scheduling me on Sundays and when I informed them 3 weeks in advance that my availability was Sundays off, they assured me they'd fix it and then fired me for not being able to come in on the Sundays.",1,Former Employee,Stocking and unloading ,"Owosso, MI",5/12/22,2022,5,12
It's Walmart,You basically know what you're getting into. Working in the back room your team is likely to be understaffed ensuring you barely have enough time to finish the bare minimum of what you have to.,3,Current Employee,Cap Team 2 Associate ,"Deptford, NJ",5/12/22,2022,5,12
Terrible experience overall ,The over night coach discussed  my points points I had I front of EVERYONE. Point system is a joke. Made me feel bad for leaving early over a death...,1,Former Employee,Overnight Stocker ,"Ladysmith, WI",5/12/22,2022,5,12
Long hours. Okay pay,Not the best place to work from but it's not the worst either. The pay could be far more for the work asked of us. Management is very difficult to communicate with.,2,Former Employee,Cashier ,"Austin, TX",5/12/22,2022,5,12
Fun workplace if you don’t care about a work/life balance,I truly loved working here but I could not tolerate the stress from the management any longer. I could rarely get any time off and could never work my desired schedule. I would not recommend this workplace to anyone with a busy schedule or any sort of health issues. You will never get time off and you will get fired for absences that you cannot control. ,3,Former Employee,Online Grocery Pickup ,"Spring Hill, TN",5/12/22,2022,5,12
Little care from corporate,"Just another company where you are punished for being a good worker. “We’re hard on you because we expect more,” “we give you the harder tasks because you can handle it” “you’re too essential to have time off approved.”",2,Former Employee,Customer Service ,"Blue Springs, MO",5/12/22,2022,5,12
"Easy job, benefits are good","I’ve always had a deep love for this company. I enjoy my store sooo much. We are all a family there. The work is so easy, probably the easiest job I’ve worked. The benefits are really good. 10% off not just in the store but with other things the company is sponsored with. ",4,Current Employee,Cashier and Stocker ,"Phenix City, AL",5/12/22,2022,5,12
Busy workplace,"My experience at Walmart has been a good one, most managers listen to their workers. Surprisingly they have decent vacation and earned sick time. Overall my experience is better than I thought it would be.",4,Current Employee,Digital shopper ,"Davenport, IA",5/12/22,2022,5,12
Manager ,Some team leads expect you to do the most in such minimal time and gets mad when you don’t finish everything even though you did not have enough time the coaches help more then my team lead does ,3,Current Employee,Seasonal Team Member ,"Oceanside, CA",5/12/22,2022,5,12
Place sucks,Have been working there for 2 years and working really hard. The coworker are amazing but management is garbage. Go told that the fact i lost someone in my fine dosentean that i cant work fast. I got it done all 11 palets in 8 hours but i didnt get it done in 5 so i got coached. Was told To leave my emotions at the door. I found out i lost them at work. Then the communication is horrible. Have been thretend to be fired multiple times cuz management messed something up. Today they did. I whent home  becuse i was throughing up used my ppto and told management. Management tehn proseded to not tell anyone so the next day they fired me absolutely crazy.,1,Former Employee,Walmart Stocker ,"Wooster, OH",5/12/22,2022,5,12
Competitive wage,Wal Mart is a company where you either blend with the crew or you don’t but by doing your work and doing your best it’s steady and pays on the bills. ,3,Current Employee,Sales Associate ,Bonney lake ,5/12/22,2022,5,12
3 stars,What is the best part of working at the company?Easy job and some of the managers are nice with schedules & issuesWhat is the most stressful part about working at the company?The angry customersWhat is the work environment and culture like at the company?Very fast paced especially in the afternoon & evening,3,Former Employee,Cashier ,495 Flatbush Ave ,5/11/22,2022,5,11
3 stars,What is the best part of working at the company?Discounts honestly What is the most stressful part about working at the company?Black Friday and holidays,3,Former Employee,Cahsier ,"Phenix City, AL",5/11/22,2022,5,11
4 stars,"What is the best part of working at the company?Pay in OGP, stocking and deli isn’t bad at $15/hr.What is the most stressful part about working at the company?Not receiving full time benefits even when working full time hours.What is the work environment and culture like at the company?Not the best. Management isn’t as helpful to employees as they should be.What is a typical day like for you at the company?I worked 8 hour shifts. 2 hours you get a 15 minute break and around 4 hours at least a 30 minute lunch although you can take an hour. Two more hours after lunch another 15 minute break.",4,Former Employee,OGP Associate ,"San Angelo, TX",5/11/22,2022,5,11
Don’t bother asking management for help they won’t help and request days off will get denied ,I would not recommend getting a job here due to lack of management. As a regular associate be excepted to get normal pay rate but have to deal with manager  things. ,4,Current Employee,Cashier/Sales Associate ,"Troy, AL",5/11/22,2022,5,11
