title,review,rating,status,position,location,date_posted,year,month,day
Great people great time,"I had a great experience when I worked for Walmart. Everyone I worked with was fairly close in age and great people all around. I learned alot from my experience with customers, management and employees. I was going through a rough time with a past realationship that led me to walk out of my job.",4,Former Employee,Unloader/Stocker ,"Newburgh, IN",4/23/19,2019,4,23
Poor Company,"Management was horrible, they never listened if you needed your schedule changed because you were working a second job or needed a specific day off. No workers comp honestly, unfair pay it was just bad.",1,Former Employee,Warehouse and stocker ,"Winnemucca, NV",4/23/19,2019,4,23
fast paced workplace with amazing coworkers,"If you put in the time and effort and show you can and are willing to work, you will be able to advance in this company. This is an ok company to work for, but politics sometimes plays a role and how well liked you are with management.",4,Former Employee,Department Manager ,"Highland, CA",4/23/19,2019,4,23
Walmart,"It really is a great job at first until the supervisors start giving you almost impossible tasks and talk vulgar if you don’t complete it, there is no training provided you must learn hands on in the field.",4,Former Employee,Cap Team 2 Associate ,"Lehigh Valley, PA",4/23/19,2019,4,23
Good First Job,i think working at Wal-mart is almost like a right of passage. Leave it to teens that are looking for a job right after high school. not very good pay but there good hours at least.,3,Former Employee,Cashier ,"South Gate, CA",4/23/19,2019,4,23
Terrible mangement,"Although they paid decently, Walmart is not the place to work at if you wanted to be treated fairly and with respect. They no longer accept a doctors note if you get sick and will only allow 4 missed days before they let you go. So better not get sick and no one else either",3,Current Employee,Tire Lube Express Technician ,"Tahlequah, OK",4/23/19,2019,4,23
Highly recommended,Great job that offers great benefits. Multiple positions to try out that fit your skills. Moving up is a real option but you will have to work for it and be patient.,5,Current Employee,Cashier/Modular Associate ,"Tucson, AZ",4/23/19,2019,4,23
Very high paced retail,"Wal-Mart is and always was an awesome place to work until I was introduced into an department management role and abused verbally and physically through the impossible tasks implemented on a daily basis. In retail there is always room for improvement but to this employer there is only time for improvement and his ideals towards production goals became unreasonable and most times crazy. Our store manager would push 3 people's work load on me aswell as the work I already had while giving me no help and then repremanding me when i was unable to finnish. I was later fired from this job because I had to take 3 days off due to an illness I had no controle over. I followed all the rules and provided all the appropriate doctors information/ excused from work notices, but was denied leave coverage after the fact for only taking off work for a 3 day period instead of 4. This forced me to acceded my amount of points thus resulting in termination. Note that in order to have an acceptable leave of action you must take more than 3 days off. This information is not provided to employees.",4,Former Employee,Candy Department Manager ,"Paris, TN",4/23/19,2019,4,23
no job security anymore,no job security anymore. they do have prolly the best technician support of the big chains though. lots and lots of rules that must be followed or you will get coached (written up). all the budget cuts make them seem like they are gonna turn into walgreens espicially since their new head of pharmacy is ex walgreens.,4,Former Employee,Staff Pharmacist ,"Jackson, MO",4/23/19,2019,4,23
Fun,Overnight Stockingwas fun but not for overnight with an hour lunch it was to much downtown and mad you so sleepy sitting for an hour. When an employee was threatening me for no reason and  I didn’t even know them management let them go but when there was another employee that was messing up my job and choked me on the clock because I peacefully confronted her about Lying on other coworker and myself and I made a police report management did not let her go. I didn’t feel safe and ultimately decided to end services,4,Former Employee,Overnight Stocker ,"San Jose, CA",4/23/19,2019,4,23
Poorly managed,Was a new store and new management in roles they never had before and it showed. They let team leaders have too much power because they were short staffed.,3,Former Employee,Claims Processor ,"Hagerstown, MD",4/23/19,2019,4,23
Nice,Good place to work good benifets but just wasnt my field of choice. Good management coworkers were nice good hours was on my own most of the time with is nice,3,Former Employee,Maintenance Worker ,"Hermantown, MN",4/23/19,2019,4,23
No advancement and mandatory overtime,they said you worked 4/10s but you almost always had to work 5/10s._x000D_There was no way to get anything non work related done. If you had a dr appointment or any life event you received points and I think you had 5 points before you were let go.,1,Former Employee,Receiving Associate ,"Edgerton, KS",4/23/19,2019,4,23
"Painfully average job, new CEO and heads ruined it for me.","Its a great job if you enjoy always moving or doing something. Regular shifts for pickers were 5am-2pm and 6am-3pm. I was 6am-3pm, a full 8 hour shift with 1 hour lunch, working 40 hours a week, but the company still considered me part time. Anyone that isn’t a salaried member of management is considered part time. Online grocery itself is great but is naturally super stressful, even more so when you have customers demanding attention in person. I left because I was expected to handle in person customers while also maintaining my performance of 100 items per hour while picking. Its a totally feasible performance goal, but only if you dont have to constantly deal with customers. I also really disliked the direction walmart management is heading in. They’re planning to get rid of most, if not all, department managers and severely cutting down on assistant managers, leaving us beginner employees to do their job as well as our own while managing to still pay us essentially minimum wage. I did make 50¢ over minimum wage doing online grocery ($11.50 after the minimum increase at the beginning of 2019), but it still wasn’t nearly enough to try to move out on my own. Bottom line, walmart is a great first job and starting point, but dont be afraid to branch out after you’ve got 6 months experience. You can DEFINITELY do better once you can show you have some retail experience. Also just an FYI, its almost impossible to get a job at Target after working for Walmart. I’ve tried twice, my boyfriend that works at Walmart currently has tried 3 times, and many of my former coworkers had tried - more...",3,Former Employee,PERSONAL SHOPPER ,"Gilbert, AZ",4/23/19,2019,4,23
Great and friendly place to work for,Great and friendly place to work overall great company to work for._x000D_Management is great to work with. cares for employees._x000D_Enjoyable part of working for wal mart is the customers. putting a smile on their faces,5,Current Employee,CUSTOMER SERVICE DESK ASSOCIATE ,"Punta Gorda, FL",4/23/19,2019,4,23
had potential,"This company would have been great to work for if it wasn't for the management. They were very picky with who they let advance in the company. If you didn't know somebody, you didn't get a promotion. Or you had to work three times as hard as someone who just got hired from knowing someone currently there.",3,Former Employee,Produce associate ,"Midlothian, VA",4/23/19,2019,4,23
poor management,"Walmart Ardmore is not only a terrible place to work but it is a horrible place to shop. The management that was their when i was working, were rude and inconsiderate. There were people moving up to CSMs that had only been there for one month.",1,Former Employee,Customer Service | Cashier/Sales ,"Ardmore, OK",4/23/19,2019,4,23
"Awful place to work, terrible management","Walmart is really going downhill. In my 2 years of working there, I helped out in nearly every department, even changed my job title to cartpusher since they can’t keep any. Surprise, when you treat people like they aren’t worth anything they’re gonna leave! All the managers that supposedly liked me severely retaliated against me when I changed my job title since I couldn’t do things for them anymore. If it weren’t for me, they’d all be out there actually doing work, instead of them hanging out in the office together having their daily Starbucks/pizza party. Since I’ve left I’ve been back in my store a few times and it’s an absolute mess. Good luck with all the upcoming changes, management, I hope a lot of you are eliminated!",1,Former Employee,Self Checkout Host/Cashier/Cartpusher ,"Elizabethtown, KY",4/23/19,2019,4,23
"Walmart was a fun and productive place to work, it could get stressful at time.",Overall I enjoyed working at Walmart the customers were great and my co worker were excellent!! Sometimes Walmart got a little overwhelming but overall it was a wonderful experience!!,5,Former Employee,Sales Associate ,"Selma, AL",4/23/19,2019,4,23
Poor management/low salary,"Poor communication and almost no respect from management. They don’t think we know how to do our job, and they overall don’t know how to treat there employees overall.",2,Current Employee,Cart Pusher ,"Onalaska, WI",4/23/19,2019,4,23
Gives the ability for career advancement,"Walmart is a company that has great core beliefs, and good opportunity for advancement, but doesn't always follow its core beliefs when it comes to upper management.",4,Former Employee,ASSISTANT MANAGER ,"Harrisonburg, VA",4/23/19,2019,4,23
Profuctivo and save place,"They give the opportunity to go up en the positions, they post every position available and every body have the same opportunity to apply and getting the positions",2,Former Employee,Cahier ,"Plaistow, NH",4/23/19,2019,4,23
Bad experience,"The store I worked at rewarded those that did little and held back those that worked hard. The management staff were not real knowledgeable on the policies of the department in which I worked and would want things done the wrong way. When mentioning that the way they wanted it done was wrong, they insisted it be done anyway. I could also never have an issue resolved in a timely manner, or receive an adequate response to questions about policies. All in all, I had a real bad experience worked ng for this company.",1,Former Employee,Sales Associate/Customer Service ,"Gaylord, MI",4/23/19,2019,4,23
Horrible,Horrible place to work if you are trying to be a manager. No work/life balance you are there when they tell you or look for a new job. Store and market managers are hard to deal with if you like swallowing your pride then this job is for you this is not a career move and if so I'm sorry. If you work hard they beat you down but if you kiss butt you can go far. Nothing really good to say,1,Former Employee,Assistant Manager ,"Wooster, OH",4/23/19,2019,4,23
Descent place to work,It was a good stepping stone job to get ready for a career. Pretty stable with descent management and some very hard working individuals. Overall descent.,4,Former Employee,Customer Service Representative/Department Manager ,"Avon Park, FL",4/23/19,2019,4,23
Great job,My hours started at 2 and ended at 11_x000D_I stocked and unloaded at least trucks a day _x000D_I had to kept a pace so that my work was completed _x000D_I had three breaks  a day two 15 mins_x000D_One 30 mins,5,Former Employee,Stocker ,"Lucedale, MS",4/23/19,2019,4,23
Great place to work I had always wanted to work at Walmart.,I love working with my associates and enjoyed interacting with the customers. We had very good customers especially when they got to know you better. I worked as a front end cashier my associates and I worked as a team. And when customers need help with finding an item we assisted them.,4,Former Employee,Cashier ,"Galveston, TX",4/23/19,2019,4,23
Awesome place to work,Walmart was fun and fasted paced. Most of the time the management was very helpful and friendly. Meeting lots of interesting people was the best park of the job.,5,Former Employee,Personal Shopper ,"Denham Springs, LA",4/23/19,2019,4,23
Walmart,It was a great job at times it had its ups and downs but I enjoyed working there. It kept me on my toes that’s for sure. But I like the fast past work kept me busy and learned new things every day,5,Former Employee,CSM Customer Service Manager ,"Baytown, TX",4/23/19,2019,4,23
"Great Starter Job, but not a great Idea for a Career","I started working for Walmart as an overnight stocker, but was soon promoted to overnight Support Manager.  I was in charge of training and development, disciplining associates, and managing and delegating workflow tasks.  The company does not offer flexible schedules or competitive pay, but many of the associates are genuinly wonderful to work with.  Unfortunately, the company continues to strip employee benefits over time and offers no opportunity for advancement from within, preferring to hire salaried members of management from the outside.  Many of the managers are paid well below market and there are quite a few that lack integrity or scruples.",2,Former Employee,Overnight Support Manager ,"Urbana, IL",4/23/19,2019,4,23
Overworked with no team work,Everybody is for themself including manager playing favorites to the people that do not do the job well and not giving the right people the reward for there job well done and get rid of the worker that actually do work,2,Former Employee,Cart Attendant ,"Wake Forest, NC",4/23/19,2019,4,23
Okay place to work if you have the right friends,Pretty laid-back place to work the job itself is pretty easy management helps you as much as they can with any problems that you might have have pretty flexible hours,2,Current Employee,Cap team1 ,"Martin, TN",4/23/19,2019,4,23
It's a nice working environment.,Though it is not where I prefer to work it is nice for being fast paced and constantly busy. It taught me how to locate items properly. The shifts are well divided and they do not have to rely on each other.,4,Current Employee,Multiple Positions ,"Lafayette, IN",4/23/19,2019,4,23
i dont reccomend working here.,i put 3 1/2 years into this place just to be put down and to have my self esteem lowered. you do have some good managers but not a lot who care about u,2,Former Employee,OGP ,"Bryant, AR",4/23/19,2019,4,23
Glad I'm gone!,"You will rarely see a raise, they don't approve time off, you will likely have to work all holidays, and the schedule is random. Upper management talks down to employees and can be very disrespectful. Customers can also be rude, although some can be very kind. It is also a very stressful work environment with very little room to advance. They make sure to remind employees that they are replaceable. It's just a very unhappy place to work at.",2,Former Employee,Department Manager ,"Chalmette, LA",4/23/19,2019,4,23
Productive and fun place to work,I liked working there it was really interesting and fun job to do i really miss working there all the employees and mangers they all are great to work with.,4,Former Employee,Warehouse Worker ,"Harahan, LA",4/23/19,2019,4,23
ok,"Walmart is okay to have as a filler part time position, its very hard to make it a career and advance, the morality of employees is very questionable.",3,Former Employee,Cashier ,"Lubbock, TX",4/23/19,2019,4,23
Management doesnt have a grasp on what is going on around them.,"Management was very poor. If you ask them a question they shrug it off. Expect more out of certain people, while others get away with taking extra breaks.",3,Former Employee,Fresh Associate ,"Roanoke, VA",4/23/19,2019,4,23
Don't Work There EVER,Walmart does not care about their employees & it shows.. Typical day is getting yelled because someone else didn't do their job. Then the work environment is so hostile. The only thing I enjoyed was working with weapons.,1,Former Employee,Associate ,"Jacksonville, NC",4/23/19,2019,4,23
Great job,Walmart is a great company to work for its fast paced environment and the job offers great opportunities for advancment as well as growth. I highly recommend anyone to work with the company,5,Former Employee,Loader ,"Opelousas, LA",4/23/19,2019,4,23
It’s a job,Low wages. Never get 40 hours and the schedules are never consistent unless you brown nose a little bit. Management is horrible and never seen or available to help with problems.,2,Former Employee,Stocker/TLE associate ,"Waynesboro, VA",4/23/19,2019,4,23
Good Company,Overall Walmart is a good place to work although that varies from store to store with management._x000D_I loved working here when I began but with the new management things changed and the opportunity to advance is not what it used to be,3,Current Employee,Customer Service Associate ,"Middletown, OH",4/23/19,2019,4,23
Fun place,I had fun working there_x000D_You used to get hours but now they hire everyone part time. You now do not get good benefits._x000D_Back in the day you did. I wish I would of stayed there._x000D_There is one thing there was to many chiefs and not enough Indians.,4,Former Employee,Retail Sales Associate ,"Winter Haven, FL",4/23/19,2019,4,23
Nobody should work at Walmart,"Walmart has a turnover rate of 95%. People are constantly leaving and people are constantly being fired. I've come to believe that they have embraced their high turnover rate, and instead of trying to fix it, they just hire more warm bodies to replace those who leave, and drive THEM until THOSE people leave. They run the store like a correctional facility. Since cracking an actual whip is illegal, they do it verbally. No worker is ever doing a good enough job. They have to be driven to work harder. Hard work is never appreciated. All workers are suspect. I've been chewed out just for going to the bathroom. I don't do it often and I don't do it to get out of work. I only do it when I have to go, like 99% of the workers. The bottom line is that management doesn't give a rat's butt about the employees. No one is happy there. They need to fix that, but they continue going in the opposite direction. I've heard it used to be a decent company to work for, but that company is gone.",1,Current Employee,Stock Clerk/Customer Service ,"Hattiesburg, MS",4/23/19,2019,4,23
Sometimes it can be a fun happy work place.,Working in the automotive department is fun i enjoy working on vehicles and serving the customers it just sometimes we get complaints for nothing because the customers no that they could get some for free.,3,Current Employee,Walmart Supercenter Service Manager ACC ,"Forrest City, AR",4/23/19,2019,4,23
great place to work,great place to work and grow your career.The benefits are awesome and very good. Yearly raises based upon performance. Paid time is exceptional in terms of amount given.,5,Current Employee,Assistant Manager ,"Vienna, WV",4/23/19,2019,4,23
Productive,I worked in the soft line department in the year 2015. Management was great. I worked under the manager in that department and she was amazing. The hardest part of the job was setting up the sales area and helping customers at the same time.,5,Former Employee,Sales Associate/Customer Service ,"Northport, AL",4/23/19,2019,4,23
Distribution Center Is Great Exposure,"Working at the DC side of Walmart was a great introduction into logistics, material handling and supply networks.  I would personally not want to work as a laborer in a DC but working in management was a great opportunity to work on building large team management experience and understanding the operations side of retail._x000D__x000D__x000D_Typical day at work involves leading your team of 10-30 associates with the start of day meeting that focuses on the previous day numbers, new number goals for the current day as well as plan of action on how to achieve those goals, applicable Walmart news, upcoming events, awards, safety culture, Walmart culture and employee opportunities.  Then leading the crew in stretching. The day goes by fast unloading, storing, picking, loading and shipping.  _x000D__x000D_There is a healthy safety culture at the DC level which is apart of everything they do.  Management has a very clear servant leadership style.  They wouldn't ask an associate to do anything that they wouldn't ask of themselves.  This is a bit of a culture shock if you haven't been around it before.  _x000D__x000D_The hardest part of the job as a person in management for me was having to perform on stage during large meetings.  Performances like, singing silly songs, dressing up in costumes to perform skits on stage, basically showing a silly side.  Some people eat up opportunities to be silly on stage in front of the team they manage but for someone like me it was very unpleasant.  The second part of the position I found hard was the hours.  On second shift the expectation was to come in 1hr to 1.5 hrs before shift - more...",4,Former Employee,Logistics Area Manager ,"Beaver Dam, WI",4/23/19,2019,4,23
"Fast paced, stressful at times",Clock in go to a register work for 2 hours take a break then work another 2 then take a lunch and repeat. Customers are very friendly as well are the coworkers.,3,Former Employee,Cashier and Customer Service ,"Texarkana, TX",4/23/19,2019,4,23
slow and unorganized,walmart is not very organized with management. hard to work there management have attitudes and people are not being treated fairly.I didnt like working there.,1,Former Employee,Grocery Stocker ,"Conroe, TX",4/23/19,2019,4,23
"Fast Pace, poor mangement","It was always crowded there was never a day when the lines were backed up. Management was poor, they were times when they genuinely didn't care about customers or other employees.",3,Former Employee,Customer Service● Stocking ,"Pittsburg, CA",4/23/19,2019,4,23
No accountability,No accountability. Rules are not enforced depending on who is working management at the time. Loud music playing by anyone. You have to make production but you have no control over most factors that affect your production. I could go on and on but....Nah.,2,Former Employee,Associate; unloader ,"Hopkinsville, KY",4/23/19,2019,4,23
It was alright,I worked at Walmart for about two years I liked everyone I worked with besides when my co workers were rude about when I had to take a bathroom break or took forever to take their break,5,Former Employee,Customer Host/ Asset Protection ,"Fort Wright, KY",4/23/19,2019,4,23
Great college job,"Typical day would be stocking the floor and cleaning areas._x000D_I learned how to organizes and answer a multi-line phone system, and used radio system to talk to managers._x000D_The management was good as long as I did my job._x000D_The hardest part of the job was the overstock in the back room and on the sales floor._x000D_The most enjoyable part was making friend with fellow employees.",4,Former Employee,Sales Floor Associate ,"West Orange, TX",4/23/19,2019,4,23
No work life balance for Management unless you call in to use PTO. Very generous PTO,Loved it only left for school. Good at promoting within. Create great lifelong relationships with co workers. Flaw is everyone knows everyone’s business,5,Current Employee,ASSISTANT STORE MANAGER ,"Corpus Christi, TX",4/23/19,2019,4,23
Walmart,"Can be a great place for the young and eager. Normally get a full 40 hours, but when they have the cases required for the day, they send you home. No warning, no pay unless you cover yourself with your PTO time. But you have to have the hours in your PTO to cover yourself for scheduled vacations. _x000D_You only occur 4 hours of PTO a week, so you have to be careful not to over extend yourself. Not having the PTO time available when your scheduled time off arrives will result in a point.",3,Former Employee,Order Filler ,"Coldwater, MI",4/23/19,2019,4,23
"Productive, fast pace",Easy Job_x000D_Fixed schedule_x000D_Management is wonderful_x000D_I had bad day and good days_x000D_Team work is excellent _x000D_Pay was decent for a college student_x000D_I learned a lot of patience working at Walmart,5,Former Employee,Cashier ,"Thomson, GA",4/23/19,2019,4,23
Work is easy but managment only cares about stepping on everyone else,"work styles are easy enough and the work was physical but being a young man that is in good physical conditions it was all fine however it seemed like everyday management had something new they wanted to complain about and yet they would yell at us and never help fix anything because there was nothing to fix they just wanted to look better, and the assistant manager in charge of the scheduling couldn't accurately schedule to save her life and had many times where lunches and breaks overlapped and left us in trouble",1,Current Employee,Courtesy Associate ,"Puyallup, WA",4/23/19,2019,4,23
Company as a whole not the worst.,Working for Walmart I was able to advance fairly quick and attained two raises in less than a year I would rate the company as better than I would rate my individual store experience.,3,Former Employee,Customer Service Manager ,"Las Vegas, NM",4/23/19,2019,4,23
Night stocker,I loved my job in corsicana at Walmart employee worked hard worked well as a team  providing good customer service. we restocked the ail's zoned the ail's and also put out stuff.,5,Former Employee,Stocker ,"Corsicana, TX",4/23/19,2019,4,23
It’s a very good work place,I think people would catch on easily it’s not a bad place to work at all. It’s fast pace as long as you keep up it shouldn’t be no where near hard. Juss Stay On Top,5,Former Employee,Deli Worker ,"Sikeston, MO",4/23/19,2019,4,23
Rules always change without notice.,A good place to work in general but the rules they have always change and they rarely tell you directly. Management is also very poor at times and nothing is usually done if you say anything.,3,Former Employee,Electronics Clerk ,"West Bend, WI",4/23/19,2019,4,23
My Day At Walmart,My Typical day at Walmart as a Manger I would clock in and speak to everyone print out my paper work make a lineup walk the floor meet my expectations,5,Former Employee,Over Night Stocker/ Manager in Training ,Florida,4/23/19,2019,4,23
Lack of potential,Very poor environment management doesn't care about the employees. Harrassment is apparently okay when it comes to its employees. Alot of irritated customers.,1,Former Employee,Walmart Stocker ,"Janesville, WI",4/23/19,2019,4,23
Work,Long hours; you deal with customers all day long. You must keep a smile on your face. At times a bulk of the work-load is put on your-employees call out and you are responsible to stay until job is completed.,2,Current Employee,DELI AND BAKERY ASSOCIATE ,North Carolina,4/23/19,2019,4,23
Not a good environment to work in,Wouldn't recommend Wal-Mart to anyone to work for they treat there employees like garbage.  Management don't care or help out you have to do your job plus there job.,1,Former Employee,Greater ,"Peoria, IL",4/23/19,2019,4,23
It is the best place to work at. I loved it,I would love to go back to Wal-Mart and work as a floor associate. I was going through a rough time_x000D_ I lost my mom and 32 days later I lost my husband and I wasn't myself.,5,Former Employee,Customer Service Manager/Cashier ,Cincinnati Ohio 45251,4/23/19,2019,4,23
Fun workplace,Learned alot nice coworkers moved areas nice managers . I would have like if they were more family oriented. I enjoyed it while I was there beside them not being to understanding.,3,Former Employee,Cashier ,"Clifton, CO",4/23/19,2019,4,23
Bad place to work,They dont care about your family or your life outside of work. The flexible schedule they talk about is a lie. Most of the management is a joke and only care about theirselves. They promote people that dont deserve it and that have no idea what they are doing. They are constantly changing policies and how hours are given out so its hard to keep track of what's going on. If you have a family and want to spend time with them Walmart isnt the place to work....,1,Current Employee,Sales Associate ,"Connellsville, PA",4/23/19,2019,4,23
Stressfull work place I would not recomend anyone over the age of 40 apply there. They slave you for pennys and will not give you benefits,"Works  their employees for penny's no health benefits. Walmart is one of the largest company's in America, but you would know that if you worked there.",1,Former Employee,Cashier ,"Temple, TX",4/23/19,2019,4,23
Poor Management,They don't know what they're doing. Poor management. Refuse to work with anyones schedule needs even though they said they would when they hired me. I don't recommend working here,1,Former Employee,Cashier/Customer Service ,"Dayton, OH",4/23/19,2019,4,23
It's all about routines,"Fast paced team environment with emphasis on routines and goals. If you are a routine-based person who enjoys working in a fast paced environment and working hard every single day, this is the place for you.",3,Current Employee,Assistant Manager ,"Concord, NH",4/23/19,2019,4,23
Challenging but nice place to work for.,"Working for Walmart requires you to always be on your feet, being able to get the tasks you are assigned to done a soon as possible. Walmart does pay you fairly depending on what your current financial status is. However, getting a promotion is quite a hassle, especially you've been working to the bone to prove your worth and being told you will be promoted soon, which ends up never happening. But overall it's a decent start to those new to the work field.",4,Current Employee,Stocker/Cashier ,"Frisco, TX",4/23/19,2019,4,23
"Great place to work, very relaxed","Managers are very flexible with schedules.  I can work as many or as few hours as I want.  If I need a week off, they can take me off the schedule for that week.  Everyone is very nice and fun to work with.  Fellow associates help teach new associates the ropes.  We get paid 15 minute breaks every 2 hours.",5,Current Employee,Sales Floor Associate ,"Marietta, GA",4/23/19,2019,4,23
"Creepy corporate culture, and objectifying managers.","You get what you expect working at Walmart, one of the largest retail corporations in the U.S. Middle management hold themselves in pretty high regards and can be pretty demanding. Overall not terrible, but it's easy to feel guilty knowing half of your products were produced overseas, likely by underpaid or underfed workers._x000D__x000D_Good breaks though.",1,Former Employee,Electronics Sales Associate ,"North Canton, OH",4/23/19,2019,4,23
Ok place to work,As long as you have decent managers you will enjoy your job. Job can be demanding at times and they tend to put more on your plate than you can handle in one shift.,3,Former Employee,Cashier/Customer Service ,"Upper Sandusky, OH",4/23/19,2019,4,23
Most Disgusting Place to work,"Do not work here unless you want to be a boot licker for advancement. Be careful who you befriend because the culture is of gossip and underhanded practices. Beware, only apply at a last result.",1,Current Employee,Modular Team Associate ,"O'Fallon, MO",4/23/19,2019,4,23
It was a good job with a friendly staff. I enjoyed my time.,"This was an enjoyable place to work. The insurance is excellent, they provided a flexible schedule that afforded a social life she down time, and a very agreeable staff.",4,Former Employee,Stocker/Receiver ,"Ava, MO",4/23/19,2019,4,23
Easy work,Job was great but there was one manager was not considerate to the fact that I was pregnant and did nothing to help me when I needed her at my register,5,Former Employee,Cashier ,"New Boston, OH",4/23/19,2019,4,23
Why Walmart?,"Overall Walmart is Walmart a store. When you need something weather it be food , water, clothes, etc Walmart has been there to support everyone family's and hobbies.",3,Former Employee,Walmart Supercenter ,"Lewisville, TX",4/23/19,2019,4,23
Hand,"Co-worked were fun to work with. Good timing lunch, would work as a team made the day's go by faster and smoother. Tried to keep everything organized for everyone else.",3,Former Employee,Technician ,"Hobbs, NM",4/23/19,2019,4,23
Very stressful,My main reason for not liking Walmart was because none of the employers were very helpful always rude and in a rush. Management was also the same way didn’t really care in my eyes. I would have to beg for teamwork and didn’t like that very much.,3,Former Employee,Customer Service Representative ,"Casa Grande, AZ",4/23/19,2019,4,23
Friendly environment work place,"Walmart is one of the best retail company to work for. Why leaving a such great company, even though I will relocate, I would prefer to have a transfer approved by my Walmart instead of looking for a new job. Walmart is the best of all. The most enjoyable part of the job is interacting on daily basis with our loyal and friendly customers._x000D__x000D__x000D__x000D_Thanks Walmart",5,Current Employee,CUSTOMER SERVICE HOST AND PHARMACY ASSISTANT ,"Sacramento, CA",4/23/19,2019,4,23
fun working place,"it’s a good company to work for and you can always move up in the company , they have good benefits and a 401k plan that can help out with your future",4,Current Employee,customer host ,"Philadelphia, PA",4/23/19,2019,4,23
Great place to work,It was a great area to work in and be around happy people and some ups and downs but wanting to start new but the benefits the pay are great I promise you,4,Former Employee,Stocker/Sales Associate ,"Gardendale, AL",4/23/19,2019,4,23
