title,review,rating,status,position,location,date_posted,year,month,day
Unfair understaffed workplace,"I am not sure if it was just the location i worked at or the whole Company. I honestly wouldn't recommend anyone to work for Walmart. I had so many problems as a department manager trying to get the overnight team to cooperate with me. The Pharmacists had to call meetings with the store managers to try and get them to get everyone on the same page but there would never be any follow up. I got fed up and requested to work behind the counter as a Pharmacy Tech, but that turned out to be an even worse situation. I was never allowed time to train so i was clueless everyday trying to help patients get their prescriptions which can be very frustrating for patients that are in pain or just don't have time.",1,Former Employee,Pharmacy Technician ,"O'Fallon, IL",5/4/18,2018,5,4
Stressful,More often than not you can find yourself taking on a workload that is way more than you should be doing alone. Customers can be very unruly on average. Employees don't always have a positive attitude.,3,Former Employee,Cashier/Sales Associate/Cash Office Associate ,"San Antonio, TX",5/4/18,2018,5,4
Offers may oppertunities,Offers many opportunities to advance and learn new skills. The culture allows you the chance to connect and make friends. The hardest part of the job is keeping up with the number of customers and maintain your area.,3,Current Employee,SALES ASSOCIATE ,"Ellenwood, GA",5/4/18,2018,5,4
don't work here,A normal day started with me setting up to unload trucks. That means I would set out empty pallets for each department's product. I'd then unload truck(s) unto pallets to be delivered to their respective departments.,3,Former Employee,Inventory Control Specialist/Supervisor ,"Concord, NC",5/4/18,2018,5,4
Easy job,I worked at night time so my days were very slow and long so I didn’t enjoy that job but it taught me to get through certain situations and do your job to your best ability,1,Former Employee,Stocker ,"Simpsonville, SC",5/4/18,2018,5,4
"Nice company to work for, limited growth oppurtunities",A typical day in my job is being constantly busy at a fast pace. I've learned patience and passion is an important key to being successful in running a business. The hardest part of my job is having support from higher management. The most enjoyable part is being able to interact with customers directly and having a bond with many of them.,3,Current Employee,Department Manager ,"Humble, TX",5/4/18,2018,5,4
You will meet great associates who become life long friends,Salaried management focuses more on hourly management or other salaried management due to lack of confidence in their own abilities that they fear they will be replaced or passed over in seniority.,2,Current Employee,Overnight Support Manager ,"Madera, CA",5/4/18,2018,5,4
The people make the place...,"Having had the opportunity to work for Walmart in two separate locations, it is the associates that make the difference. Whether in the backroom or the front sales-floor it is the associates that typically provide for a satisfactory work culture despite shifting management personalities.",3,Former Employee,Photo Lab Technician ,"Tulare, CA",5/4/18,2018,5,4
not good unfair to some employees,"too much favoritism and lack of good management, don't want to continue a review, it would not do any good to anyone, the company gets away with a lot, don't really think corporate really knows what goes on in the stores",3,Former Employee,Customer Service Representative/Cashier ,"Bradenton, FL",5/4/18,2018,5,4
Would not recommend working for them,"The store is poorly managed. As an employee, there were numerous policy changes that were never communicated to me which resulted in poor evaluations. I was promised a set number of hours weekly and hours were cut numerous times",2,Former Employee,Sales Associate ,"Osceola, IA",5/4/18,2018,5,4
Terrible People,"If you like to hear people complain about working at Walmart but then not do anything about it than this is the job for you. The people hate their jobs, there was really only one manager that people liked, so nothing got done.",1,Former Employee,Self Checkout Host ,"Meridian, ID",5/4/18,2018,5,4
great place to start,"dont count on advancement unless you know a manager. I spent 5 years here and never missed a day, I do the work of a manager with the pay of an associate. Don't be fooled by the ""promote from within lies"" it's a power play to trap you at the same level for as long as possible.",3,Current Employee,Sales associate ,"Wichita, KS",5/4/18,2018,5,4
Fair and fast paced,"If you are hourly Walmart is a great place to work. They offer a flexible availability, Very team friendly and great working environment. Walmart has excellent career advancement opportunities",4,Current Employee,Assistant Manager ,"Athens, GA",5/4/18,2018,5,4
Expected you to do two or four peoples job,I learned to be very independent get as much work done and as fast as I was able.  To always help the customer first.  See that they found what they needed and make any offers of help for more.  Go the extra mile so they come back.  Always hope for the best and to expect very little.,1,Former Employee,Sales Associate ,"Kirksville, MO",5/4/18,2018,5,4
Good pay for a retail job but poor work environment,The job was not difficult and should not have been stressful but management did not treat employees as they should. One person in management in particular was a bully and had me second guessing everything I did. The hire up management believed everything that manager said and did not care to pay attention to how the associates were treated.,2,Former Employee,Apparel Associate ,"Norman, OK",5/4/18,2018,5,4
Great place to work,"Walmart gets a bad reputation but it's not that bad of a place to work. There are many benefits such as bonuses, paid time off, 401K, Insurances, stock plan, and opportunity for advancement.",4,Current Employee,Cashier/Pharmacy Technician Trainee ,"Scottsdale, AZ",5/4/18,2018,5,4
long hours low pay,Would work long hours at all times and would not be adequately paid for this. Had to work long hours at holiday times as well and was really tired when got off.,3,Former Employee,Department Supervisor ,"Brownsburg, IN",5/4/18,2018,5,4
Productive workplace,"A typical day at Wal-Mart is the usual, lots of people and buying more than what you came in for. The most enjoyable apart of the job was interacting with a diverse of people.",3,Former Employee,Deli Manager ,"Hammond, LA",5/4/18,2018,5,4
Hectic and unfriendly environment,"Very stressful and many co workers are unorganized. I learned that wal mart is one of the worst companies in america to work for. Management would retaliate if you open door an issue. The people are friendly at first but then they will deliberately try and hurt your career. The hardest part of the job was the low staffing and the low communication. I did love how every day was different, the customers were the best.",1,Former Employee,Customer Service Supervisor ,"Kenosha, WI",5/4/18,2018,5,4
i want to go back to walmart,"I miss working overnights I had very compassionate co workers, I love the store manager and id love to go back to overnight stocking or in to management",3,Former Employee,Night Stocker ,"Everett, WA",5/4/18,2018,5,4
Mangament,Its great experience and I have the opportunity to learn  the store operation process and how they process and buy the products.  The hard part of the work was the communication system. I enjoy to work with public.,4,Former Employee,Customer Service ,"Ponce, PR",5/4/18,2018,5,4
It's WalMart,"It's a job to use as a stepping stone, I would not think of making a career here. The job is inconsistent, as some days it's great and some weeks you get hours, then the next week it could be the opposite.. I suppose that's retail though.",4,Current Employee,Cashier ,"Victorville, CA",5/4/18,2018,5,4
Wal-Mart,Working at walmart was a great expirence i got to learn new things picked up alot of skills about communication and working as a team the people there are amazing to work with although they have poor management,3,Former Employee,Stock Associate ,"Reno, NV",5/4/18,2018,5,4
Not too bad,Fun if you can set your mind to finishing a single task. But no time for anything else. You have to meet your goals on a daily basis. Not recommend if you get stressed out easily.,3,Former Employee,Store Remodel ,"Asheville, NC",5/4/18,2018,5,4
good job,great. They treat you like you are family and help you out. It is a fast pace job and fun. You get to meet great people and learn alot that goes on. They even let you experience different positions.,4,Former Employee,Cashier/Customer Service ,"Martinsburg, WV",5/4/18,2018,5,4
Productive,Here at Walmart learned how to stock food items and learned where everything wen tin the store. I helped the customers find items throughout the store.,4,Former Employee,Walmart Stocker ,"San Jose, CA",5/4/18,2018,5,4
eeeeeh,"it was okay, they hourly associates were nice but the management was a night mare. they were friendly and all but they just wanted someone to fill a spot, they didn't really seem to care about your well-belling as a person.",3,Former Employee,Cashier ,"Coldwater, MI",5/4/18,2018,5,4
Worse job,"I worked there for about 6-7 months, while I was in high school. They did not have any care for my schedule, placing me to work while I was still in school. 40+ hours a week as a full time student. Great pay though",2,Former Employee,Customer Service Manager ,"Trenton, NJ",5/4/18,2018,5,4
Average-paced workplace with slight favoritism,"I only worked at Walmart for four months as a temp but it was clear that most managers have their own way of doing things. There is a slight communication issue among associates that nobody seems to notice or care about. The pay at Walmart was good; I was able to start my adult life with a steady income. I worked second shift (2pm-11pm) for the entirety of the remodel which I didn’t mind. Overall, Walmart is a 3/5 workplace.",3,Former Employee,Remodel Associate ,"Forest City, NC",5/4/18,2018,5,4
work place is fun,Walmart gives you enough  help to perform your task daily. The company is growing so fast and big and wasting too much money on unnecessary stuff like overlapping pharmacists even in a very low performing pharmacies. i think this is recipe to fail,3,Former Employee,"Staff Pharmacist CVS Pharmacy Las Vegas, NV ","Denton, TX",5/4/18,2018,5,4
Very poor management,"While I worked at Walmart a consistent issue I had was the management. They never seem to be doing anything except look for things to fuss about. They don't want to build their employees up, just tear them apart and run them off.",2,Former Employee,Cap 2 Team Member ,"Gloucester, VA",5/4/18,2018,5,4
Love it,"Loved to work there and all the people I met, managers were Great and very hard workers and helped everyone to the best of their ability! The customers were so great and happy!",5,Former Employee,Cashier ,"Owasso, OK",5/4/18,2018,5,4
task masters,"being an underling your always pushed to do the higher ups jobs while they stand around an chat or play on their phones,an if they do happen to work they will finish half the project an hand off the rest to others",2,Former Employee,Support Manager ,"Westerly, RI",5/4/18,2018,5,4
OK for a first job.,On a typical day I would walk 5-7 miles._x000D__x000D_Management should take the computer courses on niceness!_x000D__x000D_They don't need or care about you! _x000D__x000D_I never worked so hard for so little money!,2,Former Employee,Sales Associate ,"Trinidad, CO",5/4/18,2018,5,4
loved it,really good place to work everyone helped everyone and was very easy going i would recommend all my friends to work here and would love to work there again,4,Former Employee,Cashier ,"Woodward, OK",5/4/18,2018,5,4
Review of company,"Wal-mart is a career oriented productive business. It offers great benefits. They promote within the company, which is awesome for associate. They offer flexible hours.",4,Former Employee,Co-Manager ,"Southgate, MI",5/4/18,2018,5,4
fast,"Shifts are either absolutely dead or crazy fast paced. The people are kind and tolerate, but the clientele tends not to tip well. Training period is well coached and successful.",5,Former Employee,Stock Associate ,"Hempstead, TX",5/4/18,2018,5,4
not too shabby,overall it was a good place to work and i am currently trying to get rehired there. a great deal of happiness depends on how the manager over you treats you. but there is a large community of management to talk to and the bonus every three months is really nice.,4,Former Employee,"Cashier, Customer Host ","Green Bay, WI",5/4/18,2018,5,4
Busy but productive,Walmart overall was and is a good place to work its busy and sometimes fast paced but I think its a really good place to work.I would refer anybody to work for Walmart.,5,Former Employee,Cart Pusher ,"Lithia Springs, GA",5/4/18,2018,5,4
hated it,too many hours long shifts felt it would be really hard to advance here no flexability always seemed to ask to work extra cause never enough staff to help just did not like the job,1,Former Employee,Customer Service Associate ,"Salem, VA",5/4/18,2018,5,4
Hated my job when I worked here.,"The one 3rd shift manager at the time was terrible and didn’t know what she was doing. Very bossy, but never helped anyone with problems they were having. At the time I was a new employee and recieved no help in my department stocking and when I would ask for help the manager would make me look like an idiot. Only worked there a month til I couldnt take it any longer and just quit and found better.",1,Former Employee,Warehouse Associate ,"Exeter, PA",5/4/18,2018,5,4
Good Place for Long Term Employment,Walmart's philosophy when it comes to its employees and customers is admirable because it stays true to the people that actually make Walmart successful.,4,Former Employee,Cashier/E-commerce Personal Shopper ,"Fayetteville, NC",5/4/18,2018,5,4
Wal-Mart is a great place to work,I have no other thoughts on Wal-Mart. It is a great place to work and I enjoyed my job. There where no problems day to day good place to work and learn.,5,Former Employee,Stocker ,"Oklahoma City, OK",5/4/18,2018,5,4
My experience working there was very terrible for most of the time,I was picked on called out taken advantage of by memebers of management. Because i was not very social with many i was looked at as a perosn who has no respect.,2,Former Employee,Sales Associate ,"Valley Stream, NY",5/4/18,2018,5,4
We have fun in the break room. We have special lunch break such as steak night. Have parties on every major holiday,Must complete tasks before your time limit. I learned that don't be afraid of asking your manager about your task. But also learned about some managers isn't going to give any advice on your task I had to learn quickly. Besides of the work it was a very fun and appreciated experience for me.,3,Former Employee,Overnight Stocker ,"New Orleans, LA",5/4/18,2018,5,4
productive and keeps you busy,"A day at work is depending on how many trucks we get, how many break packs we get. what we can get done by the time we go home. i've learned a lot from this company by using a pallet jack and just by getting more experience from the company. the work place keeps you on your feet and keeps you busy with the task you have or helping a customer. The hard part about the job is it can get stressful but what i enjoy about it is when im with my team we make it a good day",5,Current Employee,Walmart Stocker ,"Summerville, SC",5/4/18,2018,5,4
fast paced work environment,"Daily tasks were explained at the beginning of the shift to be completed by the days end. Upbeat energy and communication with fellow department heads to help complete the tasks often took place. Follow up meetings with management often took place throughout the day to ensure departments were on track, and if not a game plan should be in place. A well versed array of cultures and ethnicities were on various levels of staffing. The challenges of the day consisted of possibly not completing the tasks and delegating the game plan the others to finish. Enjoying the way staff tried to work as a team and encourage one another to have goals met was very enjoyable.",4,Former Employee,Department Manager ,"Saint Paul, MN",5/4/18,2018,5,4
loved it,I loved my job it was one of the jobs I loved I worked at Walmart for a long time and got a department management job as well and that really was exciting,5,Former Employee,Walmart Stocker ,"Madisonville, KY Russellville Ky",5/4/18,2018,5,4
i absolutely loved working there,i love every time I've worked for Walmart and look forward to my next experience with them perhaps i make it for good and make a career out of it. team Walmart,5,Former Employee,cashier ,"Port Arthur, TX",5/4/18,2018,5,4
Productive and fun work environment but management is terrible.,It’s a great place to work and provides great customer service but management is shotty to say the least. Cut hours all the time and schedules always were messed up and poor shift management.,5,Former Employee,Walmart Supercenter ,"Winston-Salem, NC",5/4/18,2018,5,4
Management leaves a lot to be desired,I've worked with this company for 20 years and don't like the direction they are heading everything is becoming increasingly about the bottom line and the employees mean nothing,1,Current Employee,Sales Associate ,"Wisconsin Rapids, WI",5/4/18,2018,5,4
Good pay,"It was fun while it lasted. People were great, pay was good, awesome benefits, and the 274 hours of PTO was great.The training provided was excellent.",4,Former Employee,Truck unloader ,"Omaha, NE",5/4/18,2018,5,4
Great work place for people who enjoy good pay & long hours,"Good place to work at for a first job, doesn’t fit my style of job. More into sales or physical work. Unfair requirements throughout employers when it comes to aisle",3,Current Employee,Associate ,"Greenfield, IN",5/4/18,2018,5,4
"Flexible with schedule, extremely unfair wages","Worked at Walmart for over a year. Currently make 11.50 new associates coming in will make 12.10. Pay discrepancies happen all the time, the longer you work there the worst you're treated.",3,Current Employee,Cap 2 Associate/ E-commerce Associate ,"Uniontown, PA",5/4/18,2018,5,4
Nice place to work,I was responsible for cashing customers out at the register and stocking shelves and writing service tickets for customers at the automotive shop. It was an interesting experience but it can be challenging when a customer is not happy about a situtation.,4,Former Employee,Sales Associate ,"Oklahoma City, OK",5/4/18,2018,5,4
"It was a stressful, fast pace job.","A typical day at Walmart was understaffed and grumpy co-works. The hardest part of working here was that I had to do most of the opening, middle, and night shift duties because no one else wanted too. The most enjoyable part of working here was some of the friendly customers. My manager was extremely nice but others were extremely rude.",3,Former Employee,Deli Clerk ,"Chino, CA",5/4/18,2018,5,4
This is a good company to work for.,I worked for Walmart for 25 years. It is very competitive and gives you the tools you need to perform your job functions. They offer Competitive wages.,5,Former Employee,Asset Protection Manager ,"Myrtle Beach, SC",5/4/18,2018,5,4
Co-workers were great!!!,"I enjoyed the people I worked with the most. As far as the way the company, the store is ran I can't speak too highly of it. The human resource department needs some work, it's hard to get people to stick around. Most of the management was nice to work with but just chaotic. They didn't have enough people for certain jobs so they pull you out of your department to go somewhere else a lot. I didn't mind helping out other departments at all, that seemed to be fine sometimes but they take others from the department too, it happened a lot, then you don't get stuff done in your department either. Plus if you wanted to be in another position you would have applied for that position. Oh and not too mention all that computer stuff you have to do...I think some of the training is way overkill and just no necessary at all, plus redundant, you get pestered to do it and it takes time out of real work and then you don't get anything in return. Plus having to finish all of your computer training before you got a raise was beyond me that was stupid too because you get so busy on the job to think about going back to do the training.",3,Former Employee,Sales Associate ,"Holland, MI",5/4/18,2018,5,4
walmart,"Walmart was not a good company to work for. however, while there, I gained a lot of working experience but the management did not invest in their employees.",1,Former Employee,Retail Sales Associate ,"Dublin, VA",5/4/18,2018,5,4
Great place to work,Fast pace environment.. recommend for a great flexible schedule. _x000D_You are able to learn many departments and are able to be in a team environment to get the work done.,3,Former Employee,Cashier ,"Piscataway, NJ",5/4/18,2018,5,4
WOW and Crazy,"My brief time with Walmart was interesting.  I had a great opportunity to meet some really great people. It was an honor to work among some of the most humble people I ever met outside of church. I met people who went above the call of duty to ensure that customers, in particularly the elders and the handicap, received noteworthy service.  It was a privilege and an honor to service people who was kindhearted and valued the service received. However, for the most part, there were those who resemble in appearance and behavior as those capture on YouTube.  There was a lot of hardship.  I saw battered children, abused women and I met with a great deal of prejudice.  I had complaints made against me for ""holding a cellphone"" while I was trying to read a coupon, money was tossed on the counter so that I could not touch the person and not placed in my hand, my character was judge based on my employment with Walmart and not by the level of my intelligent displayed.  Walmart is to commended for the opportunities and resources they make available to the community and their employees. But when an irate customers makes threats against an employee who is following the rules of the company to cause them bodily harm and endangerment and the company is not supportive to the employee, something is wrong.  I did not see it often but I saw it and I do not agree with it. I did not have a good fit with Walmart but I'm sure there are others who will greatly benefit from their employment with them. Thanks to Walmart.",3,Former Employee,CASHIER ,"Merrillville, IN",5/4/18,2018,5,4
walmart,Walmart is an okay place to work  Manager is okay  Department manager is no manager does nothing to even act like a manager  Other employees try to keep something started all the time,4,Current Employee,Baker ,Tennessee,5/4/18,2018,5,4
Walmart Review,"A typical day at Walmart can be a very stressful one. Products have to get off the truck, down the line, sorted, pulled to the sales floor and sometimes stocked by the backroom associates who have to prepare for the next truck before unloading and after unloading merchandise trucks. All of whom will usually have large volumes of merchandise. As a back room associate, I had a lot of responsibilities and at times it was overwhelming. This was not a good job to start out. I did however, learn a few things. Management at Walmart was split and not always organized. One manager could be telling our team to do one task and how to do it. A different will give the same task with different specifications that will conflict with the first manager's. I learned that you have to tell the second, third and even forth manager each task given to cover yourself otherwise you can face being reprimanded. I also learned to identify the quality of management and how to respond to different qualities of management. When a good manager moves to a different store or leaves the company and is replaced by another manager to 'increase efficiency' it is wise to consider moving to a different store or seeking employment elsewhere. Walmart has a very high turn-over rate. The pay is good but I would not expect to keep the job for very long. Expect for your managers to be looking for a reason to let you go the moment you are hired.",1,Former Employee,Truck Unloader/Stocker ,"Lake City, SC",5/4/18,2018,5,4
"Productive, busy job.","I loved my job, most of my co workers. Didnt have any problems with anyone. I got to know my customers, very nice people. I was always busy in my job but loved staying busy.",4,Former Employee,Customer Service Associate ,"Cuero, TX",5/4/18,2018,5,4
Great place to work,"A great place to work, with advances to further ,great people to work for and with, the customer base is one of the best,I enjoyied working at walmart and what I done and the accomplishments that I made there.",5,Former Employee,Department Manager ,"Dalton, GA",5/4/18,2018,5,4
Walmart is a good fit for part time associates.,"Walmart needs to remember that it is there to serve the people in the community it is located. That means providing adequate staff and services to meet the needs of its customers . It needs to be more customer service driven, which in turn,  will promote more sales and a better bottom line.",3,Current Employee,Associate ,"Stanford, KY",5/4/18,2018,5,4
Walmart did me wrong.,"Although I liked working at Walmart, I was deceived,disrespected and humiliated by management.Because of this I left on my own accord. Worked hard and got nothing but negativity from some management and praised by others,anyhow it was a learning experience.",4,Former Employee,Sales Associate ,"Bangor, ME",5/4/18,2018,5,4
great opportunity for entry level,I had a great experience working for this particular Walmart location. They did their very best to accommodate my needs as a mother of children. I would recommend this company to others.,3,Former Employee,Sales Associate ,"Diberville, MS",5/4/18,2018,5,4
not the best environment,"if you want to survive in this company you have to be willing to partake in gossip and drama, otherwise this is not the company for you. the management team has their pick of favorites who they let do whatever they want with no repercussions or accountability.",1,Current Employee,DEPARTMENT MANAGER ,"Olympia Fields, ILLINOIS",5/4/18,2018,5,4
Productive,"Good experience, worked with great people. Will go back anytime. Learned a lot about backroom at Walmart and a little about management. All around great company",4,Former Employee,Overnight Stocker ,"Tysons Corner, VA",5/4/18,2018,5,4
Friendly workplace,The employees are wonderful. They welcome their guest with warm smiles. They always say thank you and welcome their guest back. All employees makes every guest feel welcome. The store is also very clean and clam. I love it.,5,Former Employee,Jewelry Sales Associate ,Florida,5/4/18,2018,5,4
Fast-Paced and Productive,"I've learned that the ""lone-wolf"" deal doesn't apply to a workplace like Wal-Mart. In there, everyone works together._x000D_The unification and mixture of ambition with your coworkers is a great experience._x000D__x000D_The workplace culture is quite diverse, you have different type of people, with different ideas and aspirations as to where those aspirations rub off on you, in a good way though._x000D__x000D_Hardest parts of the job is unloading the truck(s). Depending on inventory._x000D_But some days are way better than others. most of the time it's a comfortable atmosphere while stocking up shelves._x000D__x000D_And with management, they've made me realize the great potential within myself to become more than who I am, beyond Wal-Mart.",5,Current Employee,Walmart Stocker ,"Laurel, MD",5/4/18,2018,5,4
Great part-time job,"They really work with you on what hours you can or can't work. You also get an hour lunch if your shift is more than 6 hours, which was amazing for me.",5,Former Employee,Cashier ,"Evansville, IN 47712",5/4/18,2018,5,4
Good pay and friendly work enviroment,"A typical work day was very rushed and fast paced. The day would go by very quickly. I enjoyed seeing my customers every day, seeing familiar faces as each day went by you get familiar with the people. You guys kind of become friends... it's funny really...",5,Former Employee,Cashier ,"Milwaukee, WI",5/4/18,2018,5,4
Starter job for college student or part time job,"Busy days, not pay enough, no benefits , goof thing they will cross train you to help in different departments, I think advancement was good as well, some management was rude some where nice",3,Former Employee,Cashier/Sales Associate ,"Plano, TX",5/3/18,2018,5,3
Work Life,"Work was very challenging, definitely for a strong minded person, You want to work as a team and at a decent pace. don't stress, don't get fussy just get the work done and act like you care and it'll be easier days.",4,Former Employee,Cap team 2 ,"Christiansburg, VA",5/3/18,2018,5,3
good place to work at,"very fun, friendly and also very communicative place to work at. If you have any question you can always stop by the office on your lunch or break an speak to a supervisor or manager.",3,Former Employee,Deli Associate ,"Dixon, CA",5/3/18,2018,5,3
productive,Working for walmart in the beginning was a fun place to work for then after awhile it was no longer fun. Management didn't care for employee's nor do they care about customer service.,1,Former Employee,"Cashier, ","Ontario, OR",5/3/18,2018,5,3
meh,I didn't mind working for the company but they had poor management and were not good at keeping up with employees and paperwork. I became very ill while working here and went on medical disability that should have kept me from losing my job but even still the manager over my department took me off the schedule and fired me.,2,Former Employee,Sales Associate & Cap 2 ,"Bentonville, AR",5/3/18,2018,5,3
Would have been amazing but...,"Employees don’t quit jobs, they quit the people. There was so much high school type drama that you literally could not go a work day without people slacking off to gossip. There were cliques and stereotypes that was beyond ridiculous.",3,Former Employee,Cap Team 2 Associate ,"Waverly, TN 37185",5/3/18,2018,5,3
fun place to work,"I loved working with my coworkers, management was excellent, when a customer complains management will usually take your side and help you explain the situation",3,Former Employee,Customer Service Representative ,"Las Vegas, NV",5/3/18,2018,5,3
Enjoyable,The co-workers treat each other like family. This makes the workplace enjoyable and the managers work with college students schedule to avoid conflict.,4,Former Employee,Unloader ,"Normal, IL",5/3/18,2018,5,3
