title,review,rating,status,position,location,date_posted,year,month,day
"Wal-Mart cares about one thing only, massive company profits","Wal-Mart isn't the worst place to work but you won't feel valued, if that's important to you._x000D_Good points: _x000D_You can set your own hours. _x000D_Fast paced work environment so time goes by quickly._x000D_Bad points: _x000D_Pay is low compared to Target, BJs, Publix, etc._x000D__x000D_Bonus",2,Current Employee,Associate ,"Pensacola, FL",2/25/20,2020,2,25
Walmart is no longer family oriented,"Walmart has changed their policies to make more money not care about their employees, Since Sam Walton died Walmart has went down hill and they do not care about their employees anymore.",2,Former Employee,"Maintenance Technician, Produce Associate and Cashier ","Fairmont, WV",2/25/20,2020,2,25
The right management team can make a great workplace,Open door policy for salary members of management do not apply and are not always confidential. Salary is competive but work life balance does not exist.,3,Former Employee,Assistant Store Manager ,"Shelby Township, MI",2/25/20,2020,2,25
Fresh Department,working in walmart its very interesting thy learnd me a lot of thing that i never experience before . working in fresh department its really cold area . when i first start work in that area i didnt think i can survive . but with there help i survive .,5,Former Employee,Associate ,"Arkasas, 72703, Ar",2/25/20,2020,2,25
great job,its a great company to worlk fpr only bad pt paid bi weekly but hey it is what it is if go back in a monute.was great long hrs tho but over all a great company,5,Former Employee,Dept. Manager ,"Saratoga Springs, NY",2/25/20,2020,2,25
"Good company to work for, just very political. Easy to start at bottom, takes time to advance. A good manager makes the store and environment enjoyabl","Always keep to yourself, do your job and trust no one. Lots of backstabbing by Assistant Managers to get ahead. Be prepared to not have tool available to perform your job. Work load too heavy for time allowed. Jobs constantly changing, positions eliminated and your told take an alternate position or find another job. Benefits change, only in favor of stockholders.",4,Former Employee,CSM Customer Service Manager ,"Russellville, AL",2/25/20,2020,2,25
I love my job an the people i work with.,I love my job an the people I work with. The company as a whole leaves alot to be disred it is nothing like the company that Sam Walton had built all his morals an values are no longer on place.,3,Current Employee,Customer Service Manager ,"Oklahoma City, OK",2/25/20,2020,2,25
Good work is rewarded but a lot of employee are unfriendly,"Bad: Employees are supposed to be friendly, especially to customers, but a lot of them aren’t. _x000D_Good: When you do well you are rewarded and appreciated for it.",3,Former Employee,Cashier ,"Winter Haven, FL",2/25/20,2020,2,25
"Very fair pay for simple work, not very encouraging environment.","May change from location to location. My experience just wasn't what was mentioned in the beginning, no sense of belonging, no tight knit crew, management didn't seem to care much either way. Pay was very fair though. Not a flexible schedule, the point system was a bit excessive, coworkers mostly stood with one another to exchange gossip. The work is not difficult, and may have been nice with a better chain of management",2,Former Employee,Cap 1 Associate ,"Gillette, WY",2/25/20,2020,2,25
Its alright.,If you really need a job it's not a bad place to be. Just depends on who you're working with. I've been there for a while and there have been better days.,3,Current Employee,Pharmacy Technician ,"Ames, IA",2/25/20,2020,2,25
"Good people leads, and bad management","They just thrown me into the floor and shadow another associate so I can learn from them. They didn’t show you what to do or what , some other employees had to show me what rights and what wrong.",5,Former Employee,Walmart Stocker ,"Compton, CA",2/25/20,2020,2,25
Typical Sociapathic Corperation with no care for associates.,"Hardest part of the job is not quitting. Worked for company 3 years as a supervisor, company doesn't care about you in any way shape or form. Utilize their assisted college education benefits otherwise you are wasting your time and throwing away a piece of your soul everyday you are there. Customers verbally, and occasionally, physically abuse you without any repercussion. You can get terminated for no reason, which is literally stated within company's policy. Don't work here unless you want the college benefits.",2,Former Employee,Support Manager ,"San Antonio, TX",2/25/20,2020,2,25
So so,"Let’s see. Walmart was a really good company to work for. A lot has changed in my 15 years there, and now I just don’t really know how I feel about it",1,Former Employee,Customer Service Representative ,"Mesa, AZ",2/25/20,2020,2,25
"Good job for employees, not the best salary Management Job","The job for employees is great and offers decent pay, benefits and work life balance. Salary Management is too challenging for work life balance. You do get great vacations. 6 weeks off but when your on your really on. On call after work, weekends, holidays etc. The corporate headquarters  has a good direction of change towards competing with Amazon. Great technology, smarter work process. The challenge is that the company can't legally terniate store managers who have been in rolls to long. So the differennt stores struggle to follow processes and managers that have been there 20 years manage from 20 years ago. I came as an external, expected to be fired. Was of course but the problem is external training is awful and your expected to be fired because of politics. The normal. So to me. I'd say work for Walmart as an employee. Not a salary manager.",3,Former Employee,Assistant Manager ,"Yucca Valley, CA",2/24/20,2020,2,24
Its ok.,Biggest down side is even with doctor and hospital notes it goes against your attendance points. And 5 your fired regaurdless of circumstances. So 3 days in hospital for poison snake bite. Required 24 hrs before non contagious on strep throat. One day car wouldnt start had it towed and fixed. And 2 days in hospital for enlarged almost bursting spleen and thats it.  Management had problem woth scheduling not because of ability but just they couldnt get ot roght and often led to being locked out of the register and not being able to go anywhere becaise there was no one you could give keys to. Positive had some really good people and customers.,3,Former Employee,Sporting Goods Sales Associate ,"Livingston, TX",2/24/20,2020,2,24
They value their employees and you get paid fairly well.,I would recommend this job to anyone. You become a family working here. Very strong and supportive staff. I loved working at Walmart. You get to take refresher courses online.,5,Former Employee,Cashier ,"Zachary, LA",2/24/20,2020,2,24
Not a happy place,"Once upon a time, it was a good company to work for... they cared about the employees and their well being.  Anymore all they care about it seems is seeing how much they can have a small number of people do per shift, and complain that it isn’t enough no matter how many times they’re told we aren’t staffed for what they’re asking of us",2,Current Employee,O/N Stocker ,"Coos Bay, OR",2/24/20,2020,2,24
Need Improvements,"Good company but the culture has changed. Poor management in place. Training for management  and associates needs improvement. High turnover. No work life balance. The hardest part about this job is not having the most current technology, company is behind in the times within the HR department. I did enjoy working with my peers and building relationships.",3,Former Employee,Human Resources Generalist ,"Chino, CA",2/24/20,2020,2,24
Great,"Great place, great people. Long time friendship s, sad I had to leave, management was great, customers were great. All around 100 percent, I loved working there.",5,Former Employee,Customer Service/Deli ,"Petaluma, CA",2/24/20,2020,2,24
Jobs is pretty okay I learned how to be calm and take care of customers,Job is okay people are cool  work is not bad at all  pretty easy doing frate stocking shelves  helping customers  pretty much learn new things every day,5,Current Employee,Customer Service Associate ,"Detroit, MI",2/24/20,2020,2,24
Very professional and business focused.,"A very good job for someone starting out in a new job, ways to build relationships with customers and workers there. Very good work ethic and work with employees well.",4,Former Employee,Toy associate ,"Sioux Falls, SD",2/24/20,2020,2,24
Good place to wirk,Great place to learn just about everything in the food business and alot of opportunities for advancement for management position through out the company,5,Former Employee,Associate ,"Chula Vista, CA",2/24/20,2020,2,24
They are team workers and very professional,"You will feel like home, every body is very polite. They make you feel like family.  You have a lot of benefits and the work environment is excellent.  You really enjoy serving people and helping each others.  Very safety place to work",5,Former Employee,Warehouse Worker ,"Hanford, CA",2/24/20,2020,2,24
Only if you need a good paying job,I wouldn't take it if there's something slightly better or even worse. Managers are a letdown and don't make you feel any better about working here. More work than you are able to complete with the time you are given.,3,Current Employee,Electronics Sales Associate ,"Wetumpka, AL",2/24/20,2020,2,24
Productive,"Perfect, very exciting . Very easy and great learning experience. Schedule friendly , good starting pay. Location was great. Job, was hands on and only worked in more department.",5,Former Employee,Shipping Receiving Manager ,"Lone Star, TX",2/24/20,2020,2,24
Managers make the ride,"The old saying is that people don't leave jobs, they leave management is the truth. When your management crew cares and actually works with you, the job is fun. However when your managers are ego tripping, the opposite is true.",4,Current Employee,Ecommerce Department Manager ,"Grand Island, NE",2/24/20,2020,2,24
bad vibes and understaff,the expectations of Walmart is way too high and the company is very understaff for its operations. Management from Arkansas  come up with ideas that doesn't work and doesn't listen to their employees by assuming one thing can work for every store aka one best way,2,Former Employee,Warehouse Supervisor ,"Baton Rouge, LA",2/24/20,2020,2,24
Low wages,They will promote within the company. Pay is subpar. The benefits are poor. They have a very strict absentee policy. They do not excuse absence with a doctor excuse.,4,Current Employee,CSR/Cashier ,"Ottumwa, IA",2/24/20,2020,2,24
Haven 49 is a good place to work at.,"Haven 49 is student housing is a good place to work at. The management team always make you feel like you're family. Be prepare to come to work and work, there's plenty to do each and every day.",5,Former Employee,CERTIFIED TIRE AND LUBE TECHNICIAN ,"Charlotte, NC",2/24/20,2020,2,24
Very good,Walmart is a good company to work for. Not much of advancement. Benefits are really good. I had liquor deliveries daily. Hours come and go. I learned how to count inventory,5,Former Employee,Lead liquor store associate ,"Pinellas Park, FL",2/24/20,2020,2,24
The Bad,The bad stood out more then the good while working at Walmart but there was still good days I enjoyed working there because I mad friends that I still talk to.,2,Former Employee,Sales floor associate ,"Denver, CO",2/24/20,2020,2,24
Its an alright place to work,The 10 or so Salaried managers really make or break the store. Changing from one Assistant/Store Manager to another will COMPLETELY change work environment. The most successful people are the ones who let nothing bother them and are emotionally detached from the daily routine or rather the lack of one.,3,Current Employee,Support Manager ,Colorado,2/24/20,2020,2,24
Associates are always taken seriously.,"Working at Walmart I’ve improved on my people skills, as well as my patience. I’m able to multitask. I am able to help customers, give feed back when asked, and also talk to customers with the up most respect to handle their problems.",4,Current Employee,Customer service ,"Loganville, GA",2/24/20,2020,2,24
Fun/Awsome/Amazing,"Wal-Mart was a good place to work but it was also really tough because i worked night shifts there, but other the that i was good, the people and managers are real friendly and they push yo to succed",5,Former Employee,Overnight Stocker/Sales Associate ,"Newbury Park, CA",2/24/20,2020,2,24
Fired for having the flu,"They work you to the bone and have no sense of job security. I've worked with them for years and was fired for not being able to work for 3 days. Called everyone I could up the chain of management and they all told me the same thing, ""there's nothing we can do"". Don't waste your time, it isn't worth it.",1,Former Employee,Hourly Associate ,"Tulsa, OK",2/24/20,2020,2,24
It was okay,"My front end managers were amazing. However, if something happened and someone needed time off (for example: maternity leave, sick child, family death) the managers that were above my front end mangers were not kind. I never had a problem personally but it always left a bad taste in my mouth to witness. The actual job was fairly easy and fun when I got to know my coworkers and regular customers. Holidays were always very hectic (as to be expected) and often I would see coworkers butt heads or even managers argue with each other. I had never (and have never since) worked in such a chaotic atmosphere.",3,Former Employee,Cashier ,"Lindale, TX",2/24/20,2020,2,24
management,"there is absolutely no communication within the store, when that is what they preach in orientation. management tells you one thing then does the opposite. I wouldn't recommend working there unless you want to be stressed all the time",2,Former Employee,Cashier ,"Toledo, OH",2/24/20,2020,2,24
Productive and good place to work,Got to work at 7 and worked until 4 pm in the electronics department as a sales associate.I helped customers find the electronics that they wanted. I had flexible hours.,4,Former Employee,Sales Associate ,"Houston, TX",2/24/20,2020,2,24
At least its a job.,"The company in general is not that great to work for unless you are willing to devote your life to them. Unless you want to be promoted up through the store and stay at a store, good luck on trying to get on at a corporate office or an other field location. Unless you have some high up connections, you won't even get an interview.",2,Current Employee,Department Manager ,"Fayetteville, AR",2/24/20,2020,2,24
Sales Associate,"Acknowledge and greet customers with a smile_x000D_Answer customer questions_x000D_Help customers find the products they are looking for_x000D_Assist fellow associates as needed throughout the store_x000D_Keep your area stocked, clean, and safe",3,Former Employee,Sales Associate ,"Rockford, IL",2/24/20,2020,2,24
Walmart is good for teenagers or non family individuals,"Walmart doesn’t like working with other job schedules or want you to succeed in a future goals such as schooling , if they feel you are over qualified for your job they will find a way to let go !!",3,Former Employee,Auto Technician ,"North Myrtle Beach, SC",2/24/20,2020,2,24
Walmart,"I stay very busy. I learned customer service in different ways. It’s nothing hard about the job. I mainly enjoy taking a hour lunch. I work 8 hrs a day 40 hrs a week, sometimes the hours up & down",1,Current Employee,Sales Associate ,"Hinesville, GA",2/24/20,2020,2,24
the company is a great company on the whole,the company has standards and processes it requires but this location does not follow them. The micro managing is a hindrance to completing daily work. However as a long term associate I know it differs from one manager to another,3,Current Employee,Sporting Goods Department Manager ,"Hiram, GA",2/24/20,2020,2,24
Wasn’t worth it,"Loved my actual job being able to help people and learn from a big company but the managers often didn’t care about the employees, basically jus threw us around and when someone complained the whole store would know about it had a hard doing my job for the customers when the mangers made it so hard to enjoy the job",2,Former Employee,Walmart Stocker/cashier ,"Tampa, FL",2/24/20,2020,2,24
They do not value people.,Working as a cashier was good until they put in mostly self check lanes. Management is not customer friendly. Walmart does not treat the associate with much respect.,1,Former Employee,Maintenance/Cashier ,"Longview, TX",2/24/20,2020,2,24
I love walmart,I have worked at Walmart many different times and i have loved it every single time. Walmart has always been a great company and has always been there for me as an employer.,5,Former Employee,OTC Pharmacy Sales Associate ,"Forest Lake, MN",2/24/20,2020,2,24
Bad Management Good Work Environment,Managers try to overwork you doing your job and other job be short of employees on days they really need them. They are sometimes rude to them employees but overall good workplace.,3,Current Employee,Food Sales Associate ,"Grenada, MS",2/24/20,2020,2,24
I enjoyed working with the associates there and getting to know them.,The hardest part about my job would be just making sure that you are prioritizing your day.  You need to make sure that you are following up on everyone to make sure the tasks are getting done.  Also within that time frame you are taking care of associate and customer needs.  At the end of the day it makes you look back on what you have accomplished and the people you were able to help.,4,Former Employee,Assistant Manager ,"Joliet, IL",2/24/20,2020,2,24
Overall,"Depending on the store management isn’t so great they don’t really care about to the people, they care more for politics and getting the system going.. You meet great people though besides the management. A lot of favoritism with Walmart, and there’s a lot of associate harassment. They pick and choose who they want to promote and don’t really choose wisely or give any chances to others..",1,Current Employee,Department Manager ,"Naugatuck, CT",2/24/20,2020,2,24
Poor vacation time. Poor pay. Demanding management.,"I worked there for 8 years, full time. Got terminated for going over my allotted PTO time. Management difficult to work with. Little family time empathy. Fair benefits. Just OK pay.",2,Former Employee,Asset Protection Associate ,"Milwaukee, WI",2/24/20,2020,2,24
Professionalism,"Walmart is an exceptional place to work at. If you are open-minded and humble, this will be a great experience for you. Be professional; courteous; put others before self and you will be fine.",5,Current Employee,Food Sales Associate ,"San Antonio, TX",2/24/20,2020,2,24
Friendly environment,"They had a family friendly environment and room to grow with the company, as well as the workers where committed to helping every customers needs. They improve daily to keep a clean work place.",4,Former Employee,Overnight Cashier ,"Granbury, TX",2/24/20,2020,2,24
