title,review,rating,status,position,location,date_posted,year,month,day
Far better than expected.,Very few things ever really bothered me about working at Wal-Mart. And most of those times they were just fellow coworkers attitudes. _x000D_  Wal-Mart is a great place to work with a decent starting pay and great full time benefits.,5,Former Employee,Cap team Associate. ,"Jefferson City, MO",3/26/17,2017,3,26
Fun job,I liked working for walmart. It's a good company with good benefits flexable hours and I enjoyed working with the public.And the management is very nice.,5,Former Employee,Cashier ,"Trion, GA",3/26/17,2017,3,26
Great job I miss it,They are a good company but I messed up by using the bathroom while I was cl Caked in they thought my productivity was not up to par on that fat full day I wish I had this job back great pay,5,Former Employee,Floor Staff ,"Broomfield, CO",3/26/17,2017,3,26
Fun and Productive work place,"The Experience was great being able to help the customer and interacting with the different customers, also learning things from them food wise.I would learn all more about Walmart from the everyday customers .",5,Former Employee,cashier ,"Miramar, FL",3/26/17,2017,3,26
Es una empresa muy correcta y con un gran aspecto laboral de crecimienti,Trabaje 3 años los cuales me dieron muchos cursos de aprendizajes y muchas oportunidades de crecimiento. Es muy buen clima laboral,5,Former Employee,"Repositor, Cajero ",Encargada de sección niños y jugueteria,3/26/17,2017,3,26
Great work environment,"A typical work day was making sure the cashiers had their scheduled breaks and lunches on time. I provided friendly customer service to customers that came into the store. I learned how to conduct job interviews, managed the daily work schedule of the cashiers, managed the customer service desk, and communicated with other managers throughout the store. The hardest part of the job was not having enough cashiers throughout the day. The most enjoyable part of the job was helping customers resolve their issues they had with their merchandise and hearing positive reviews from customers.",4,Former Employee,Customer Service Supervisor ,"San Antonio, TX",3/26/17,2017,3,26
Fun place to work once you learn process.,You have to learn the process and time frames first. Stay busy. Always come to work on time and ready to work. Most of management is young and may be hard to work with.,4,Former Employee,Sales floor associate ,"Richmond, VA",3/26/17,2017,3,26
you want to pay me what?,"Wal-Mart's pay and benefits are on the ridiculous side.  They don't care about performance (i.e. speed, customer service skills).  They barely care what your name is.  I was a seasonal worker during Christmas time.  Not my favorite job ever.",1,Former Employee,Cashier ,"Clinton, UT",3/26/17,2017,3,26
"easy to apply, hard to advance, minimal pay raises","A good job for someone who doesnt have the will to advance. Most associates become stagnant in their positions because advancement is very minimal. Weak Pay for the work that is expected to be performed,",2,Current Employee,CAP 1 Associate ,"Denver, CO",3/26/17,2017,3,26
Fun,Wal mart hands down amazing great staff great benefits 2 weeks pay hanging around amazing employees awesome customers easygoing job great career to have,5,Former Employee,Wal-Mart Cashier ,"Brenham, TX",3/26/17,2017,3,26
Good place to work especially if you are single. You'll spend your whole week mostly at work,"Walmart would be a suitable job if you are single. Because you will spend a lot of time at work, and you will have little time for family. Depending on the associates performance, they can remove your second day off. You'll work a minimum of 12-18hrs a day. They can change your schedule without you knowing within 24hrs. So it's best to work here if you are single and just looking to start a career.",3,Former Employee,Assistant Store Manager ,"Union City, CA",3/26/17,2017,3,26
Always made me smile to help everyone possible.,Immediately assistant all customers with any concerns or questions to ensure high quality customer service. Following all procedures during the preparation of deli foods.,3,Former Employee,Deli Associate ,"Ripley, WV",3/26/17,2017,3,26
It was a job,I worked what they wanted on a timely manner Got along with my co workers and management staff. It was a fair place to work. The benefits fit my life style.,4,Former Employee,Sales Associate ,"Montoursville, PA",3/26/17,2017,3,26
Great in CO,"Loved the job in CO, felt appreciated, regular raises, great management, no problem with having a steady schedule.  Texas store is more chaotic, a lot of management turnover and had to take a pay cut, which would be understandable because of cost of living but there seems to be just too much chaos for a steady worthwhile working experience.",4,Current Employee,CAT 2 ,"Corpus Christi, TX",3/26/17,2017,3,26
Poor management,Very poor management and communication!Never work there if you don't have to.You always have to check your schedule cause they change it whenever the manager wants..As cap 1 you would show up at 4am and work till 1 pm...NEVER NO OVERTIME they would just give you a longer lunch throughout the week...So you don't have overtime..I had. 3 hour lunch one day.. Manager will ask you to stay late and then coach you the next day on working to many hours.pay is horrible and benefits are a joke...Worked over Thanksgiving and was promised there discount and then was told I didn't qualify..STAY AWAY there are better companies to work for.,1,Former Employee,Cap 1 team ,Thornton co,3/26/17,2017,3,26
Best Jobs,"I love everything about this job from answering calls from greeting the customers! Great 1st job to have._x000D_Walmart is the place to be. And if I ever need my job back I can get it back, Due to how much effort I put into Walmart.",5,Former Employee,Cashier/Customer Service ,"Sandy Springs, GA",3/26/17,2017,3,26
Good,was not bad when i was there liked it overall management was not too bad met a lot of good people and made some new friends while i was there breaks are nice and the job was not to bad at times,4,Former Employee,Inventory Control Associate/Electronics Associate ,"Greenfield, WI 53228",3/26/17,2017,3,26
the people are great....its retail in general that gets old...,"Working at walmart has been a good experience...lots of potential,lots of relocation possibilities...you meet great people along the way....I believe retail in general got to me...Christmas has never been the same....holidays seem like any ordinary day....at the end of the day, you choose to stay or make a change...",3,Current Employee,overnight stocer/inventory control ,"Wichita, KS",3/26/17,2017,3,26
Routine hours and duties. Poor management and tools.,Paid every two weeks. Supervisors will ride you for fear of their own bosses. Their inventory system is very flawed. A lot of things just don't work and you will be blamed for it regardless.,3,Former Employee,IMS Team Member ,"Visalia, CA",3/26/17,2017,3,26
Customer Service,"This job is pretty much nothing but customer service at times. No matter where you are in the store if you are an employee you are pretty much expected to know where everything and anything is and all about it, at least thats what the customers expected at times. Overall a pretty good company to work for if you don't like good benefits.",3,Former Employee,Sales Associate ,"Meridian, ID",3/26/17,2017,3,26
Lots of patience,In this job you are required to have lots of patience_x000D_I learned to work in a fast work environment with a smile_x000D_the most enjoyable time of the day is when I got to help the costumers,4,Former Employee,SALES/CUSTOMER SERVICE ASSOCAITE ,"Salisbury, NC",3/26/17,2017,3,26
Horrible,"Favoritism, no possibility for advancement and poor training are just a few. Mandated to help dry side constantly once our work load is completed. Few hours during the winter months",1,Current Employee,Production Worker ,"Pottstown, PA",3/25/17,2017,3,25
Management,"I can only speak for myself and the store that I currently work at, but I do not like working at Walmart because of management. They are rude, expect too much out of its employees, and do not care how well the job was done(not all managers, but some)._x000D__x000D_I basically do all of the heavy lifting and pulling around the store from 2 pm to 11 pm. On top of pulling heavy freight, we also are given pallet jacks that are a strain on the body and most of them are broken. Another reason to stay away is that some of the managers do not care about the employees and are quick to either write them up or fire them. I have been written up before, but I let my supervisor and co-workers know that I wasn't having a good day.",2,Current Employee,IMS Associate ,"Winston-Salem, NC",3/25/17,2017,3,25
Great benefits,On top of great benefits they also have awesome pay and reasonable hours.. The management team is efficient as well.  I also had some of the best co workers you could ask for.,3,Former Employee,Walmart Stocker ,"Oklahoma City, OK",3/25/17,2017,3,25
Worst company Iv'e ever worked for,"Managers will ask you to come in on your day off or change your schedule without hesitation, but will not excuse an absence for any reason. The ""benefits"" are terrible, stress is always high, too many tasks to complete per shift, too many requirements and inadequate compensation.",1,Former Employee,"Optician, Single certified ","Lansing, MI",3/25/17,2017,3,25
Great place to work with room for advancement,The team I work with are great people. We help each other when needed so we all meet the requirements of the work day. The hours are suitable for anyone with a family to enjoy one another.,4,Current Employee,Cap Team Associate ,"Birmingham, AL",3/25/17,2017,3,25
Consisent Employer,"Walmart offers better compensation than most retail employers in the area. You are guaranteed consistent hours, though they may vary day to day and week to week.",4,Current Employee,Electronics Sales Associate ,"Covington, WA",3/25/17,2017,3,25
Applying was easy,"The site is great I found what I was looking for and I've applied to several companies most are located near my home which is wonderful, I think your doing a terrific job.",5,Current Employee,Assistant Store Manager ,"Simi Valley, CA",3/25/17,2017,3,25
there benfits was good,I would clock in and i would go to my department.I would find my department manager.how to change price.They where helpful sometimes.They treat people the same.When you don't know how to do something.Learning knew things to me,3,Former Employee,Cashier/Sales Associate ,"Kenosha, WI",3/25/17,2017,3,25
good work place for looking to advance,if your looking to move up and be crossed trained this is a family friendly and understanding environment if you work hard you will get recognized they make sure all employees are happy in the work place,5,Former Employee,Cashier/Customer Service ,"Bellingham, MA",3/25/17,2017,3,25
Not bad job,Job was not bad i was just ready for a more steady steady schedule and also more money. My husband still works for the company and enjoys it. I enjoyed my time there.,4,Former Employee,Over Night Stocker ,"Godfrey, IL",3/25/17,2017,3,25
Loving Working As A Team,Good Friendly Person Loving smiling and Making new Friends I put my all in my job I work better alone but even well in a team I like to make new suggestion on task,5,Former Employee,Cashier ,"Nashville, TN",3/25/17,2017,3,25
Noce job,I loved my job at Walmart other then the small incidents with my suporviser I would have loved to continue working there. So if you were to work here be careful who you work around,3,Former Employee,Sales Associate ,"Brea, CA",3/25/17,2017,3,25
Productive job with great benefits,Walmart is a very good place to work. I had good hours and we also had a lot of fun activities and things to wear throughout the year. We received great bonuses every 3 or 6 months.,4,Former Employee,Cashier/Customer Service ,"Texarkana, TX",3/25/17,2017,3,25
Great environment and knowledgable company,Great company! Learned a lot of great skills. A lot of tasks and time management. Very friendly people. The company has a lot of great incentives for associates,4,Former Employee,Assistant Store Manager ,"Atwater, CA",3/25/17,2017,3,25
Walmart Technology is a great company and it is doing everything to take care of employees,"Walmart Technology is a great company and it is doing everything to take care of employees! I have been here for a year and half, the workplace culture is awesome my colleague did everything to get me up to speed. Every day i keep improving my skills (Java, Spring, Angular...)! i enjoy tech huddle and working with my colleague",5,Current Employee,Programmer Analyst ,"Bentonville, AR",3/25/17,2017,3,25
productive,"Great work environment to work with different races, gives every one equal opportunity to grow with the company. very glad to work with Walmart, very grateful.",5,Current Employee,Department Manager ,"Albany, NY",3/25/17,2017,3,25
Fun place to be around co-workers,"Everyone who works at Walmart, from my experience, are some of the nicest people I have met. My favorite part of work is being able to ask them how they're doing, how is the family. My least favorite part of a day is when I don't have enough coverage during the busiest hours, but one way or another I always get it done, with help from management or solving it myself. Working with Walmart I have learned how to keep my cool when having a rough day in a busy environment.",3,Current Employee,Customer Service Manager ,"Windsor, CA",3/25/17,2017,3,25
Work hard,Clock in then go sign in at the register the supervisor assign you too you have to sign in the computer to work on the register_x000D_The most enjoyable part is dealing with the customer,5,Former Employee,Cashier Associate ,"Chicago, IL",3/25/17,2017,3,25
Decent pay,Decent pay but horrible work hours. And the advancement is based all on who you know...Management was fine when I worked there... maybe need to work on their communication skills.,3,Former Employee,Overnight Stocker ,"Eagle River, AK",3/25/17,2017,3,25
fun work place,I loved working for Walmart they are very flexable and treat you like family.i had to move unexpectedly with no warning so I had to quit short notice. I learned the meaning of great customer service. overall I enjoyed everything. would love to go back if i could.,5,Former Employee,Cashier- Primary ,"Charleston, SC",3/25/17,2017,3,25
Good for part time,Great for a part time job but bad for people wanting full time. Fun workers and friendly environment. They work with school schedules well. Plenty of different job types there.,3,Former Employee,Wal-Mart Cashier ,Oklahoma,3/25/17,2017,3,25
Mostly fun atmosphere,I had it lucky that the location I worked for had hired a really good crew at the time that I was hired on. My direct supervisor was friendly and supportive.,5,Former Employee,Bakery/Deli Associate ,"Topeka, KS",3/25/17,2017,3,25
Good for people that want part time jobs.,"Worked for them for a good while. It's good for part time implement but hard to get full time work. Hours are not consistent. Pay is okay, better then minimum wage.",3,Current Employee,Cashier/Self-Checkout Attendant ,Oklahoma,3/25/17,2017,3,25
caused me serious anxiety problems,This job was exhausting and caused me severe anxiety. I would frequently get distressed and dizzy at work and need to sit down and nobody would come help me. They would leave me up front with up to 15 customers in one line. I'm older now so I could probably handle the job better now. Their pay at the time was awful.,2,Former Employee,Cashier ,"Bartlesville, OK",3/25/17,2017,3,25
Enjoyed working with people.,Working at Walmart was very easy. I learned how to do my job very fast and I performed my duties to the best of my ability. I enjoyed working with my coworkers and my managers were pleasant to be around.,5,Former Employee,Cashier ,"Beloit, WI",3/25/17,2017,3,25
Productive and customer friendly,"A typical day at work would consist of me clocking in, break down pallets, clean aisles,remove and degree and out of date packages. The job itself was quite relaxing and productive; gave me a reason to wake up and enjoy my days on earth (working)!_x000D_The most fun part of the job was being able tp associate with the customers and assist them with their needs and in return would be given a ""Why thank you so much"", "" Thanks for lending your time"" and my favorite ""Have a great day stay blessed""!",4,Former Employee,Walmart Stocker ,"Alice, TX",3/25/17,2017,3,25
"Productive, ping pong tables, pool tables, dance parties","It's a good place to work. It's a fun environment. They need more communication among managers and office staff, they were never on the same page. If you got hurt at work they did what they could to give you the bare minimum of help.",2,Former Employee,Fullfillment Associate ,"Edgerton, KS",3/25/17,2017,3,25
Do not put open availability for the love of god,The person in charge up front at the moment as an assistant manager at my Walmart will treat you like a child. They have other coworkers tattling on eachother and if you switch jobs they don't actually compensate during your two weeks they just say they are then you have to miss the last week cuz both jobs are scheduled the same. They don't normally give you a regular schedule. I bet if you worked in a different department then cashier it would be perfectly fine when it comes to management. There's just new management that is very difficult to deal with in the cashier department. The actual coworkers you have are very nice though and no matter what department you will have good people to work with. It's just the main female boss up front you have to worry about.,2,Former Employee,Cashier ,"7010 Auburn Blvd, Citrus Heights, CA 95621",3/25/17,2017,3,25
Productive,Walmart is a pretty  decent place to work at.  Customers can be rude sometimes. But overall it's smooth. We stay busy as a company  especially on holidays.,4,Current Employee,Cap Team 2 Associate ,"Dearborn, MI",3/25/17,2017,3,25
Horrible Work Environment,"The skill level required for this job are very minimal. The work is repetitive and very easy to learn. At the location where I was employed there was a lot of favoritism and very little chance for advancement. Even with multiple praises from customers I was not recognized, neither formally or informally but one time. You are told there is room for advancement and current employees will be given first consideration in open positions, this could not be further from the truth. The most likely person to receive a new position is whomever management likes best, nothing is based on qualifications, ability or whatever aptitude you may have that could benefit the store if you were put in a hypothetical position. With the exception of two managers the rest were rude, condescending and treated workers as if they were meant to serve them personally in an almost slave-like position. Yelling and just a general sense of unprofessional behavior are expected to be a part of everyday life at this particular Wal*mart supercenter.",1,Former Employee,Cashier-Front End ,"Springfield, OH Tuttle Rd.",3/25/17,2017,3,25
Loved it,Very laid back and fun working environment. I really enjoyed my time there & the people around me. Everyone was productive and willing to help you out when asked.,5,Former Employee,Cashier ,"Waverly, OH",3/25/17,2017,3,25
fun workplace,"I did data entry into the computer,filled and counted rx's into amber vials,ran cash register daily,did over the counter stocking,did inventory and paperwork",4,Former Employee,Pharmacy Technician ,"Easley, SC",3/25/17,2017,3,25
Dormant Talent,"In general, the people with whom I worked brought a multitude of skills and talent to the organization, made it enjoyable to work at Walmart. Because the work culture was ""Top-Down"" and ""tightly controlled,"" there was a failure to extract maximum benefit from the major success determinant of successful teamwork -- collaborative communication. Fortunately, the Organization placed a high value on customers, however attempts to limit brand choices failed to meet expectations of many patrons.",3,Former Employee,Accounting Associate ,"Commerce, GA",3/25/17,2017,3,25
It was very stressful in my view,"You had to go to whatever that job send you to for that day and it was just a temporary jobs.  The associates that's there are very nice, helpful, and respectable.",2,Former Employee,Cashier/Customer Service ,"Miramar, FL",3/25/17,2017,3,25
Poor management system,The current store that I work in has very poor management skills over all from the top down nothing is done on time so when it comes time to do tasks everything is rushed and people get hurt and things get destroyed. There is no real training for anything people are just put some where and told to figure it out i would not recommend working for this store,4,Current Employee,Asset Protection/Customer service specialist ,"Freehold, NJ",3/25/17,2017,3,25
productive easy going hardworking workplace,I would clock in and either go to the cash register up front or stocking the cold departments.  I learned that there are different types of people that can cause all kinds of trouble when they do not get their way on prices.  Management was open and responsive to outraged customers.  Management would communicate openly with the employees and answer questions quickly about the work place.  The hardest part of the job was assisting rude customers.  The best part was getting to associate with various people and help them find products within the store.  I would cut up and joke with the guests while assisting them in finding their products.,4,Former Employee,Associate ,"Kennett, MO",3/25/17,2017,3,25
Productive work place .,"the most enjoyable part of the job was the bond you begin to share with your coworkers , the amount of team work that gets done. I learned how to work with others more.",5,Former Employee,Stock Clerk ,"Greenacres, FL",3/25/17,2017,3,25
It's a great place to work.,"My day at Wal-mart was getting all the carts inside, help customers with their groceries and any large items, maintain a clean parking lot,keep the store clean if maintenance isn't available and take trash to the trash compactor.",4,Former Employee,Walmart Associate ,"Merrillville, IN",3/25/17,2017,3,25
consistant repetitive work,"Schedules were made up to three weeks in advance, so you and your family can plan days off, doctors appointments, etcetera. Good people to work with and work for. Store was top heavy with management. I worked in a small store and had five- six assistant managers. Each one had their own ideas which often conflicted with plans of other managers.",3,Former Employee,Sales Associate ,"Dallas, OR",3/25/17,2017,3,25
Ever changing place to work,You can't get too comfortable at Walmart because change is constant.  Adaptability is a must.  You stay busy which is a good thing.  The associates are the best!  They become like family since you spend more time with them than you do your own family.,3,Former Employee,"Administrative Assistant, Real Estate ","Bentonville, AR",3/25/17,2017,3,25
Productive fun work place,Managers are nice & easy going . Everyone really gets along well with each other. They pay well. They are very good at training you on your specific job,5,Current Employee,Customer Service Associate ,"Canton, OH",3/25/17,2017,3,25
Walmart Distribution,"The training is a joke. And if you aren't from the military good luck with advancing in this warehouse.  I love that they employ the veterans. Yet that is all they seem to promote with or without experience in the warehouse. The worst  favoritism i have ever seen. So many people work their butts off, for others to kiss booty and do nothing all the time. Being a hard worker there doesn't pay.",3,Former Employee,Shipping Dock Loader ,"Coldwater, MI",3/25/17,2017,3,25
Great place to grow,I learned to be customer service pro here and hate because I am no longer there. Great benefits excellent hours very family oriented employment. Everyone pretty much treated each other like family,5,Former Employee,CUSTOMER SERVICE CLERK ,"Buford, GA",3/25/17,2017,3,25
Disorganized store,I have been with Walmart for 9 years and this store is by far the most chaotic store I have ever worked at. The upper management doesn't have a clue what they're doing and associate morale is down.,4,Former Employee,ASSISTANT MANAGER ,"Aiken, SC",3/25/17,2017,3,25
"Productive, and upbeat environment.","Having been worked at Walmart was a very good experience for me. It allowed me to build my skills, and be willing to go above, and beyond for my company.",5,Former Employee,Cashier/Customer Service ,"Gilroy, CA",3/25/17,2017,3,25
Fun work place,Enjoy working with everyone there! Wonderful managers! Do what you are suppose and paid to do then work will be easily joyable. Get along well with everyone.,4,Current Employee,Pharmacy Technician ,"Blaine, MN",3/25/17,2017,3,25
Very fun crew,It was fun to work there but it had its issue's. I was tricked into quitting because I was sick and it would be quite now or be fired for leaving early due to illness.,4,Former Employee,Warehouse Associate ,"Marysville, WA",3/24/17,2017,3,24
Very productive job/flexible,Walmart is well known in the retail industry and teaches skills such as social/people skills. We are a very small grocery store entity compared to the much larger supercenter. We have less employees and are very under staffed. It's very important for the employees to work to the best of their abilities to get the job done before 7am regardless of the freight volume to employee ratio for the shift.,3,Current Employee,Over night stocker ,"Russellville, AR",3/24/17,2017,3,24
Fun and productive place to work. Your always meeting new people and there's always room for growth and advancement.,"Typically your normal day as a stocker includes of course neatly stocking  merchendise on the shelves, insuring that the bar codes match and the items are on the right place, I've learned and appreciated the fact that the company is neat,clean, and organized. Management was always nice and respectable. They always made themselves available whenever help was needed, and as long as you display hard work and punctuality they'll insure its recognized.",5,Current Employee,"Stocker, Stock Clerks, Sales Floor ","Brandon, FL",3/24/17,2017,3,24
Mostly a nice place to work with some great managers on staff.,"I had the opportunity to work for Walmart for 3 years and  in that time, I made a lot of nice friends and got to work in a few different departments. One manager in particular took the time to really listen to me when things weren't going well and when I was having a rough day and I will never forget her.",3,Former Employee,Cashier/Customer Service ,"Bloomington, MN",3/24/17,2017,3,24
Productive workplace with advancement opportunities,Walmart distribution was a great place to work. I went to work happy to do my job and came home tired and grateful. There were many opportunities for growth and anyone with a hard working nature will thrive there.,4,Former Employee,Forklift Operator ,"Menomonie, WI",3/24/17,2017,3,24
cashier,this company offers good benefits and incentives to help motivate employees. This job can be demanding and extremely fast paced. The management are helpful.,5,Former Employee,Cashier ,"Abilene, TX",3/24/17,2017,3,24
wal-mart,"what more can i say but wal-mart the got what you need when you need it and the price you want and if not price match with the wal-mart app is easy as 1,2,3,",5,Current Employee,Sales Associate/Service Writer ,"Torrance, CA",3/24/17,2017,3,24
Loved working here!!,fun work environment. Enjoyed helping customers and had a great work team. I love how there's many ways to move up in the company of you really wanted too.,5,Former Employee,Cashier ,"San Bernardino, CA",3/24/17,2017,3,24
Awful management and customers don't treat you with respect,"Customers are very rude and management does nothing about it. Management will also tell you one thing and customers another so customers get mad at you. Walmart never has enough cashiers, so its rare to get a break on time.",3,Former Employee,Cashier ,"New Albany, IN",3/24/17,2017,3,24
great co-workers and bosses great team spirit,"every one on the day shift that i worked with were amazing, the CSN people were always there to help when you needed them. everyone as a whole made a great team.",5,Former Employee,Cashier/Sales Associate ,"Heber Springs, AR",3/24/17,2017,3,24
Easy going workplace,"Walmart is very easy going and fun to work at. I worked there during high school, and they worked very well with my schedule. It's a great beginner job!",5,Former Employee,Walmart ,"Rawlins, WY",3/24/17,2017,3,24
for new in work force,it a great job for those that want to start with their lives. there is always a place for u to go as there is positions that are always opening up. Plus u have two other store that u can work at too.,4,Current Employee,Food Support Manager ,"Mandan, ND",3/24/17,2017,3,24
Great place to work temporarily. Reasonable pay and benefits.,Working at Walmart was a good experience and a good chance to move forward in life. The pay is pretty good and the people you work with are friendly enough. The only questionable things was the management. But even then it was alright.,4,Former Employee,Cap Team 1 ,"Bellevue, NE",3/24/17,2017,3,24
Helped pay the bills,they will hire all types of people that is great one of the things i live they do not look at the outward appearance they look at the heart even if they don't always get it right they give many people chances to prove their worth. the hardest part is being micromanaged by people that you trained to do this jib but you get overlooked for the promotion for what ever reasons. enjoyable part was helping people serving people and getting to make life long friendships.,3,Former Employee,Customer Service Specialist ,"Fort Worth, TX",3/24/17,2017,3,24
Customer Service,"This job introduced me to real customer service. Ive dealt with the best customers and also not so great customers, but the end result was always customer satisfaction. That made this job very easy , because satisfying and keeping customers coming back is the number one goal. It provided crazy hours, but it was well worth it.",4,Former Employee,Customer Service Manager ,"West Helena, AR",3/24/17,2017,3,24
Able to promote within,"I have been there less than 5 years and have held and promoted 5 times.  They offer  benefits after a probation period including health, 401K, and stock purchase.",3,Current Employee,Customer Service Manager ,"Modesto, CA",3/24/17,2017,3,24
Working at Walmart is a great job,"I entitled this job very much. It's straight forward the staff is very good at what they do and they are very helpful. This is a very easy job a very laid back work place environment ,",4,Former Employee,Overnight Stocker ,"Marysville, WA",3/24/17,2017,3,24
