title,review,rating,status,position,location,date_posted,year,month,day
"High energy, never a dull moment",I enjoyed working with the public and learning about retail. They really need to work on the employee relations though. I stocked freight and rotated stock and worked with customers to find what they needed and all with a smile on my face just to be told that they couldn't switch my position when I could no longer do the lifting,3,Former Employee,Frozen/Dairy associate ,"Columbus, IN",5/14/15,2015,5,14
"Great, fast paced place to work.",good place to work. raises ever so often. room to move up. management was awesome. always super nice and willing to help.,4,Former Employee,Cashier/Customer Service ,"Bixby, OK",5/14/15,2015,5,14
sales,co workers work as a team to get task done quickly_x000D_management work around your schedule_x000D_the hardest part of the job is working on holidays_x000D_the most enjoyable part of the job is meeting new people,3,Current Employee,Sales Associate ,"New Orleans, LA",5/14/15,2015,5,14
N/a,"I learned to appreciate customers, as well as, associates. I learned to not sweat the small stuff and how to persevere in difficult times.",3,Current Employee,Assistant Store Manager ,"Savoy, IL",5/14/15,2015,5,14
A unique experience,"Working at wal-mart is a unique experience with a lot of difficulties. I applaud them for attempting to be diverse, but they do tend to hire more of one culture and cater to them than others. The hardest part is communicating with management about concerns and scheduling.",5,Current Employee,Overnight Produce Sales Associate ,"San Diego, CA",5/14/15,2015,5,14
Great Company,I appreciate Walmart ability to hire different people from different backgrounds. I enjoyed the company; I would really like to see Walmart expand even more.,4,Former Employee,Loader/Unloader ,"DeSoto, TX",5/14/15,2015,5,14
Excellent Work environment,"A typical day at Walmart was pretty routine, not very many changes in the work flow. Associates come in and know what generally needs to be done. Weekly meetings were held to inform staff of the progress of the store and specific departments on goals reached or new objectives.",4,Former Employee,Production Associate ,"Upland, CA",5/14/15,2015,5,14
I really enjoyed my work time with WalMart.,Promoted to pharmacy manager in 3 months;  compliments from every store manager where I worked (started as a floater)._x000D__x000D_willing to do anything.,5,Former Employee,Pharmacy Manager ,"East Windsor, CT",5/14/15,2015,5,14
Unprofessional,"This was my worse job. They hired me for one job but had me doing something that wasnt in my job description. This was the most unprofessional environment. The superviors talked to you like you were stupid, they didnt folllow their own company policy.",1,Former Employee,Display Associate ,"Williamsburg, Virginia",5/14/15,2015,5,14
Fast paced work environment.,"Typical day would be to run and maintain two departments. Keep department clean and safe for customers. Keep shelves stocked and zoned. Help customers and support for other departments as needed. _x000D__x000D_I learned from management how to handle tasks given, to motivate other associates and monitor progress. To report back to management with progress from each dept and store. How to handle customers with complaints or concerns and resolve the issue._x000D__x000D_The hardest part of the job would be when we were short staffed and busy. We would have to prioritize what was more important to get done and assign who we could to help._x000D__x000D_I enjoyed all my coworkers and loved working with people._x000D_This was one of the best parts of my job and being able to successfully complete tasks in a fast paced enviroment.",3,Former Employee,Associate ,"5150 Roe Blvd Roeland Park, Ks",5/14/15,2015,5,14
Fun and fast workplace,I learned that its not so bad working at a big retail store like walmart the day go by fast because the customers are steady coming.,5,Former Employee,Cashier/Customer Service ,"Columbus, GA",5/14/15,2015,5,14
Fast paced,Night shift included lining shift out for night's shipments. Meeting with associates to outline nights schedule. Follow up with associates to make sure they are on target for time lines. The hardest part of the job was not having the people to match up with the labor hours and being able to accomplish all that needed to be done. The best part of the job was working with the associates and helping them to succeed.,1,Former Employee,Assistant Manager ,"Elko, Nv",5/14/15,2015,5,14
Productive,#NAME?,5,Former Employee,Deli/bakery production associate ,"Clovis, CA",5/14/15,2015,5,14
Customer service to working in warehouse.,Running the daily of the registers throughout the store. Customer Service desk with returns and money services which would include check cashing to bill pay and money orders.Oversee online orders. Heavy customer contact and interaction.,4,Former Employee,Customer Service Manager ,"Fremont, CA",5/14/15,2015,5,14
Good work environment,•	Handled all monetary transactions and ensure customer satisfaction _x000D_•	Performed money gram and other cash transactions in an office setting _x000D_•	Answered phones to address customer concerns and resolved issues_x000D_•	Closed out drawers and store as the store supervisor and ensured that all was accounted for at the end of the day._x000D_•	Managed a team of about 4 cashiers and ensured accuracy.,5,Former Employee,Cashier/ Customer Service Supervisor ,"Pine Bluff, AR",5/14/15,2015,5,14
It and okay company to work for.,Walmart is a good company to work for if the management team cares about it employees. But the pay is low for the work load.,3,Former Employee,overnight stocker ,"Abbeville, LA",5/14/15,2015,5,14
Productive and very Professional,"Wal Mart is a great company,  great experience. Management and co workers are great. I enjoyed every part of my job. Helping customers was amazing. I learned alot of great people skills.",5,Former Employee,Sales Associate ,EL Paso,5/14/15,2015,5,14
Wal Mart,"Wal Mart's an alright place to work if you need a job or are still in school._x000D__x000D__x000D_Within the two months I've been there, I've been moved from Cashier to Apparel. Namely because I headbutted with a few co-workers. Now it's somewhat better.",2,Current Employee,Apparel Sales Associate ,"Largo, FL",5/14/15,2015,5,14
Walmart is a substainable job,"The best thing about this job is getting to know your customers. The worst thing is the slow to advance. I learned that no matter how hard you try, you can always be replaced. The other workers were wonderful.",4,Former Employee,Cashier ,"Sylacauga, AL",5/14/15,2015,5,14
productive,"Easy going work place, hands on duties, managed pets, paper goods and chemicals departments, easy going employees. coworkers were easy to get along with, friendly environment. most enjoyable part of my job was to work in the pets department.",5,Former Employee,Sales Associate ,"Covina, CA",5/14/15,2015,5,14
"Great place to work, management is alright","I would start my day with folding the outside tables, and moving clothes to where they belong.  I would put away reshops and make sure the guests are finding what they need.  I helped manage a department of the store when my manager was not there or was working on something else.  I learned a lot about merchandizing, and sales.  I enjoyed the interaction with the customers, and learning about why they were looking for that item.  Creating a relationship with them so I can help them further.",4,Former Employee,CASHIER/ Sales Associate ,"Evans Mills, NY",5/14/15,2015,5,14
Safe work Place with many advancement oppurtunities,Being able to move up the ladder in a business is very important and walmart provides those chances i jumped four pay grades in less than one year.,5,Current Employee,Asset Protection Associate ,"Newton, KS",5/14/15,2015,5,14
Amazing coworkers,"Loved the fellow workers, not happy to see where our store was headed with the new management. I was a department manager who was in control of in-stock and a team of associates.",3,Current Employee,Department Manager ,"Grand Rapids, Michigan",5/14/15,2015,5,14
good coworkers to work with,"The specific store that I worked for had many management issues. They had a new store manager each year in the last four years. Also, they did not work well with college students and time desired off for important events. Lastly I loved my job that I was doing there and was very good at serving customers to their satisfaction.",3,Former Employee,Customer Service Rep ,"501 signal mountain road chattanooga, TN",5/14/15,2015,5,14
It's A great Work environment.,"I loved my Job And My duties. Great team Workers. I loved the hour I had also. I want to work for WalMart again. My Co-Workers all worked together, making it easier on everybody and getting tasks done on time nice and neat.",5,Former Employee,Produce Associate ,"Port Allen, LA",5/14/15,2015,5,14
went from part time to full time,"was manager electrics for total 6 years,did all the resets ordered for christmas ran a 3 million dollar dept for 2 years was a 5 million for 2 years also got employee of the month 3 times for my service over nights as support manager i had that title for 4 years as well as traveled 3 years doing super centers . this co went thru major changes durning my time with asst managers -they were the hardest in our store they gave us direction then after we completed the job (which we knew wasn""t right )the store manager would make us stay and redo the whole display the whole time listening to the asst say he told us to do it the other way -",3,Former Employee,ELECTRONICS MANAGER ,phillipsburg nj,5/14/15,2015,5,14
Productive workplace,"What i learned: Did a lot of multi tasking, was train as a backup supervisor, and i was a trainer for all new employees in the department.",4,Former Employee,"Receiving Associate, Deli Associate ","Princeton, KY",5/14/15,2015,5,14
Kids are our future,It was a fun environment it just got a little overwhelming but overall it was a good experience. I bettered myself as a outgoing peoples person at this job because they taught us how to talk to people and how to address people.,5,Former Employee,Cashier/gardening/Toys ,"Dodge City, KS",5/14/15,2015,5,14
good place to work with a few issues,"Walmart is a good place to work over all. Some of the issues that I am currently having is my mother had a heart attack and they are giving the run around. My co workers pretty well stick to themselves. If you are not in there group they wont talk to u. The management has there favorites,",4,Current Employee,Overnight Cashier ,"Selinsgrove, PA",5/14/15,2015,5,14
Wal Mart is a horrible company to work for.,"Clock in at 10:00 p.m. and have the ""morning"" meeting. Then we would go out onto the sales floor and proceed to stock merchandise._x000D_Management at Wal Mart is very corrupt. The hardest part of that job was having to deal with and work around the favoritism of the managers. The most enjoyable part of the job was the friends that I actually did make.",1,Former Employee,Cashier/Sales Associate ,"Huntington Beach, Ca",5/14/15,2015,5,14
a decent place to work,"coworkers aren't the friendliest and neither are the customers, pay is decent, no opportunity to get a full time position though",4,Current Employee,Pharmacy Technician CPhT ,"Ottawa, OH",5/14/15,2015,5,14
nice place to work,very good co-workers. I had a very good relationship with my co workers and customers were always nice. Management could be a lot nicer with employees and help out more often when behind.,4,Former Employee,Overnight Stocker ,"Chandler, AZ",5/14/15,2015,5,14
Fun Place to work at,"Didn't really enjoy working here, management was very unorganized and showed a lot of preferences with employees._x000D_Had quite a few friendly people,",3,Former Employee,Cashier/Customer Service ,"Odessa, TX",5/14/15,2015,5,14
its awesome working with any type of electronics,"I have learned alot about computers, tablets, electrical wires while working at walmart. it may not be electrical wire considered for this job, but i am attending MECC to get my electro-mechanical degree.",4,Current Employee,Electronics Associate ,"Norton, VA",5/14/15,2015,5,14
Very physically and mentally demanding,"I have learned a lot about the people side of the business, how to be a leader and I enjoy the people I work with. I have learned a lot over the years.",3,Current Employee,Assistant Store Manager ,"Tampa, FL",5/14/15,2015,5,14
Great people there to work with and help you,"My co-workers there were the best. If I didn't have them, I wouldn't be able to survive there. The hardest part of the job was making sure  all the products fit perfectly out on the sales floor and watching 6 other registers at the self checkout. The most enjoyable part of the job was having people to talk to and work with. Also when customers come into my lane to check out because it makes the day faster.",3,Former Employee,Cashier ,"Green Bay, WI",5/13/15,2015,5,13
Productive and fun Place to work,"A typical day at work would be doing paperwork, making plans for that nights truck, managing freight, managing employees, making sure store gets cleaned and organized, among other duties. I have learned a great deal of information from this job and my coworkers, some of those being; managing employees, making plans, conducting interviews, prioritizing tasks, and customer service.  The management and coworkers at my workplace are great and very helpful however they can be. The hardest part of my job is not being able to grant all the employees what they want considering all the work they do. The most enjoyable part of this job is to be able to help people have a great shopping experience.",5,Current Employee,Zone Manager ,"Gilmer, TX",5/13/15,2015,5,13
"Productive, the job actually cares about its employees","Walmart has long hours, but you receive a quick pay raise. There is good communication with employees and management. Nice resources.",4,Current Employee,Deli sales associate ,"Springfield, PA",5/13/15,2015,5,13
Energetic and productive workplace,A typical day at Walmart is enjoyable. I work with people that makes the day fun and makes me laugh.  Most of the customers know me because I work there for 9 years so they are very polite and I enjoy serving them.  There is no hard parts of my job at Walmart because I've excelled at everything there is to learn as a cashier.  The most enjoyable part of my job is participating in events that raise money for the Children Miracle Network.,4,Current Employee,Customer Service ,"Florence, SC",5/13/15,2015,5,13
Fun Work Environment,"Working at Wal-Mart pharmacy as a pharmacy technician I did inventory, worked with insurance and provided customer service.",5,Former Employee,Pharmacy Technician Trainee ,"Houston,Tx",5/13/15,2015,5,13
Working for Wal-Mart,Working at Wal-Mart was a good experience for me. I would arrive on time for my shift and get the work done that needed to be done and more. I went above what my job required and did the best quality work to my ability.,3,Current Employee,Baker ,"Atwater, CA",5/13/15,2015,5,13
Productive and fast work area,Customer service friendly always making sure everything was in the right place for customers. Great management staff always on the look out and very comprehensive.,3,Former Employee,"Sales Associate, ","Navarre, FL",5/13/15,2015,5,13
walmart was cool,"A typical day at walmart was hard working but tiring . I started out as a floater working in almost every department . I hated that . But one day my manager saw me have the ability to handle big situagtions on my own so she had me be a customer service representative at their desk . I loved that osition because i got to interact with all types of customers. I loved the diversity i was surrounded by. The only thing i didnt like about it was it was only temporary, but i definantly enjoyed the job.",5,Former Employee,Customer Service ,"Indianapolis, IN",5/13/15,2015,5,13
Cashier,Great experience great people and coworks manager are honest and easly understanding. very GOOD JOB TO GROW IN. Offer great benefits.,5,Former Employee,Cashier ,Spring,5/13/15,2015,5,13
productive and great  people to work for,I learn to become a quick learner and determined to have a career also walmart taught me responsibility and to work independently accurate great place to meet great people and develop great customer service,5,Current Employee,AUTOMOTIVE SPECIALIST ,"Portage, IN",5/13/15,2015,5,13
hard,I love working for wal mart and providing assistance for the public. It helped me to become a better person and to see the world. I was able to accomplish so many things.,5,Former Employee,Cashier ,"Lawrence, KS",5/13/15,2015,5,13
Terrible place to work,All Wal-Marts are the same. My safety was in danger and management did nothing. They push their best workers out the door by the way they treat them and they always wonder why their best end up quitting.,2,Former Employee,Overnight Cashier/Stocker ,"New Lenox, IL",5/13/15,2015,5,13
Great place to work.,I enjoyed everything there. It was very productive and had a fun environment. Everyone there comes together to get the work done and to make sure the customers are satisfied. The customers always comes first and at Wal-Mart you can count on the associates.,5,Former Employee,Remodel/Sales Associate ,"Henderson, NC",5/13/15,2015,5,13
Good Times,"Long day from ten to six in the morning. I can get this job back without a doubt, Very Family oriented. A great place to grow and work hard but enjoy your times there.",5,Former Employee,Sale Associate/Customer Service ,"Concord, NC",5/13/15,2015,5,13
o/n stocker,less customers to deal with i stock merchandise in shampoo vitiams_x000D_personal care cleaned up cardboard  _x000D_not to overstock the shelves,3,Former Employee,stocker ,tustin,5/13/15,2015,5,13
"Productive, Positive vibes all around.","Everybody was friendly, organized kept a positive attitude even in tough situations. The management team was excellent the supervisor and the operations manager always made jokes with me and always made me feel comfortable also made me do their assignments with them.",5,Former Employee,Warehouse Associate ,"Fort Worth, TX",5/13/15,2015,5,13
great productive experience,"A typical day at work consisted of serving the public. I learned that it takes a lot of patience when dealing with the public. I enjoyed assisting customers, I did not enjoy having to work most holidays.",4,Former Employee,Customer Service & Cashier ,"Lancaster, SC",5/13/15,2015,5,13
Lots of hard work and work experience.,During my time as an employee of Walmart I stocked items effectively and helped every customer I saw and greeted them with genuine kindness and  determination to help them. I also proved I had the ability to lift objects of at least 50lbs by moving dog food and furnature on multiple occasions. I was also able to show some flexibility by working in different sections with slightly different procedures to follow. On multiple occasions I worked both alone and with other employees without any problems.,4,Former Employee,night stocker ,"Caldwell, ID",5/13/15,2015,5,13
fun place to work,Enjoyed working with customers and the employees. Management was nice and understanding. I worked over nights. i wish i had more chance to work in a position i wanted.,4,Former Employee,Cashier ,"Lake Worth, TX",5/13/15,2015,5,13
work was fun sometimes,"to many carts to bring in at the end of the shift. Low pay._x000D_the job sucked, for low pay. had to train dumb people to do the job.",4,Former Employee,Stockman ,"Fort Wayne, IN",5/13/15,2015,5,13
"respectable, and fun","A day consist of breaking down the truck load of merchandise and inventorying it in the efficient way as possible. I learned how to work hard while interacting with costumers. my co-workers were of all types, hard workers, lazy workers, respectable people disrespectful people but it taught me to get the job done no matter who i'm working with. The hardest part was working in departments that i wasn't trained in.",4,Former Employee,Wal-Mart Associate ,"Decatur, IL",5/13/15,2015,5,13
good pay,the overall pay is great but they started to take certain benefits away that would give you something to strive for which is a huge let down for those who work hard.,3,Former Employee,FID Processor ,"Cullman, AL",5/13/15,2015,5,13
Walmart Cashier,"A typical day at work is very busy, you are dealing with many people coming in/out of a grocery store and are in most cases in a hurry.  Processing orders fast and accurate are most important while being nice in the process._x000D__x000D_You learn how to adjust your perspective on people and their impact to your attitude, work ethic, and your character.  These elements are important not to lose when demonstrating good customer service and being a genuine person._x000D__x000D_The environment of your co-worker become a second family because you rely on each other in different situations.  Teamwork are essential and be come  a habit._x000D__x000D_The hardest part of the job is not to take the customer's negative attitudes, manner, behavior, etc., displayed toward you personally._x000D__x000D_Overall, the most enjoyable part of my job is bring a smile to people's faces, and touching their heart with my sense of humor.  I believe humor can change anyone mood.",5,Current Employee,Cashier/Sales Associate ,"San Tan Valley, AZ",5/13/15,2015,5,13
its walmart,"I enjoyed working the phones at walmart, I was able to  move around the store to help customers. i would halp people on the phone as well. i didnt enjoy the customers who thought it was ok to talk down to me and you will get that alot.",3,Former Employee,Fitting Room Associate ,"Oklahoma City, OK",5/13/15,2015,5,13
Fun work environment,"The environment is typically friendly and fun. The job does get a little hectic like most, but overall, a great place to work.",4,Current Employee,Bakery Associate- Lead Cake Decorator ,"Charleston, IL",5/13/15,2015,5,13
friendly busy atmosphere detail oreintated.,"come in check frozen foods scan items that are low on stock,inventory  and rotattion of dairy such as milk and perishable items, customer service.",4,Former Employee,frozen dairy associate ,"Woodland, CA",5/13/15,2015,5,13
I really enjoyed working here,We loaded and unloaded trucks.Packed boxes. It was really wonderful and you could also advance in the company if you wanted.I dont think there was anything hard about this job.I enjoyed it very much and the people also. I would work there again if they ever come back,4,Former Employee,Production Worker ,"Macon, GA",5/13/15,2015,5,13
thumbs down,"i worked my tail off for six and a half years, and was shown very little appreciation for my efforts. although the associates were nice to work with, management was not.",2,Former Employee,Cashier ,"De Pere, WI",5/13/15,2015,5,13
being an employee,the company cares only about the value of a dollar not the employees. they refuse to hire anyone full time and provide them and their family with adequate insurance. they make all employees work every weekend until they say something,3,Former Employee,Cashier ,alliance ohio,5/13/15,2015,5,13
stressful yet fufiling work environment,"A typical day at work was pretty mundane and tedious , I did the same thing everyday so there wasn't much change other than the day and the people that came in and out of the store. I had learned a lot about scheduling and how that affects our job and how to try to properly balance my life out between work and school and my personal free time, it is really hard to find a perfect balance of all three. Management was great i knew that if i had a problem i knew exactly who i could talk to and be assured that whatever issue i had would be resolved in best manner possible. My co-workers were okay, i mean we weren't exactly best friends but we were not worst enemies by no means either we just kind of communicated when it was necessary for work but we did not socialize beyond that, the hardest part of my job was the physical aspects of it, i was expected to push 10 carts at a time however being the size and weight that i am that proved to be a tad difficult for me so i settled for 5 and figured i would get stronger the longer i worked there and it would gradually get easier for me over time to start pushing more. I most enjoyed just  knowing I was making a difference no matter how big or small my duties were I knew that I was helping to make somebody's life at least a little bit easier.",3,Former Employee,Cart Pusher ,"Hodgkins,IL",5/13/15,2015,5,13
productive an fun invironment,A typical day at Walmart is being productive an fun. I have learned being a team player is very important a Walmart. The managers are very supportive and helpful when you have a problem. My co-workers an I work well together to get the job done in a timely manner. The most enjoyable part of my job is being able to work and laugh with co-workers.,5,Current Employee,Warehouse Associate ,"lagrange, ga",5/13/15,2015,5,13
Great Company,"Great place to working following an educational and learning experience in:_x000D_•Ownership of responsibility and accountability demonstrate leadership and character._x000D_•Time management and organization skills help streamline tasks and cultivate efficiency._x000D_•Attentive listening enhances interviewing, counseling, and mediating._x000D_•Attention to details and focus on excellence inspire others to excel",5,Current Employee,Customer Serves Manager ,"Prescott, AZ",5/13/15,2015,5,13
Walmart,"I can't say enough about this company.Having never worked there before , it was quite an experience to see there concepts first hand.",2,Former Employee,Overnight Stocker ,"Charlotte, NC",5/13/15,2015,5,13
Average place to work.,"Learned how to work with inventory and how to use a bailer. It wasn't anything special but wasn't anything horrible. I've had to do work that should have belonged to other employees since many others are very slow and lazy, but overall still not that big of a deal.",3,Former Employee,Inventory Associate ,"Centereach, NY",5/13/15,2015,5,13
Busy Busy Busy,"I absolutely loved the people I worked with at Wal-Mart.  It was crazy busy all of the time there was never a dull moment.  The reason I left was a customer spit on me because I wouldn't return stolen merchandise, and it made me fed up with the place.",3,Former Employee,Zone Merchandise Supervisor ,"Dalton, GA",5/13/15,2015,5,13
great staff,"allows you a chance to advance within the company in a short amount of time. i been working with the company for a year and its a steady pay , no overtime is the only issue but i work o overnight and i enjoy it",5,Current Employee,Overnight Stocker ,"Horsham, PA",5/13/15,2015,5,13
Well organized company,The game plan always for working for this company was to get the job done. Communication was very essential for getting work completed. I have learned to maintain my patience while working in this fast environment.,4,Former Employee,Laborer ,Norfolk VA.,5/13/15,2015,5,13
"It was a very productive job, but the management was unfair/poor.","A typical day at work for me consisted of operating the register, helping customers with things that they needed, putting up stock on the shelves where it belonged, and also cleaning up around my register and pulling all items forward. Having this job as a cashier and sometimes a stocker made me learn how to manage my time with doing certain things throughout the day although I had different jobs to get done. The management before we opened was okay, but once we opened and they got close to certain people, they were unfair to many others. While working at Walmart,, my co-workers were very nice to work with when we were allowed to work in teams to get a job done. Although the hardest part of my job was to try to operate the register while stocking items that I was told by management to stock that were in areas that weren't close to the register. I also enjoyed working there because of the benefits and the customers as well.",3,Former Employee,Cashier ,"Hickory, NC",5/13/15,2015,5,13
"challenging, yet fun","I have been with Walmart for 14 years.  The company has undergone alot of changes.  Although the job has its down falls, it is still a decent place to work,_x000D__x000D_The most enjoyable part is helping the customer.  And, of course, the hardest part of the job can also be the customer.",4,Current Employee,cashier ,"las vegas, nv",5/13/15,2015,5,13
Productive work,"If a college student, as I am, there will likely be a schedule conflict. However, the work environment is nice and coworkers tend to be friendly and willing to show new employees the ropes.",3,Former Employee,Cashier ,"Fulton, MS",5/13/15,2015,5,13
not any fun,"unload trucks , pull pallets stock shelves clean up help other ppl in there work areas also would have to unload the garden truck with the fork lift",3,Former Employee,Unloader / Overnight Stocker ,"Dundalk, MD",5/13/15,2015,5,13
open to learn,I learned that no job is to hard to learn and to put a your all in the company you work for and it will pay off.Walmart is a place to build your growth and create a career they teach how to enhance your customer service skills.,4,Former Employee,Produce Sales Associate ,"Lafayette, IN",5/13/15,2015,5,13
dead end job for little pay,"no money, no advancement, no future whatsoever. boring, pointless, and unsupported. the best I can say is that middle management at least seemed to like me.",2,Former Employee,maintenence associate ,"wichita, kansas",5/13/15,2015,5,13
Walmart tries to keep their employees satisfied.,"Walmart allows people to advance if they want to. They are a company that a lot of people in the public do not understand. You can make a living at Walmart. I respect the fact that they do pay their employees a decent wage, give the opportunity to get additional education, benefits. If you are a responsible employee Walmart will try and keep you so you don't live with the threat of being fired as with some companies. Managers have been fair with me only one has been a problem but not much. The average customer's that I deal with in my city are a diverse culture. People simply trying to or having to save money. Walmart is trying to allow people a better quality of life that they may not otherwise have.",3,Current Employee,Jewelry associate. ,"Grand Rapids, Mi",5/13/15,2015,5,13
Good place to work,A store where the managers are kind and will work around a schedule if needed. Also they will help with things at the store to reach the goal set,1,Former Employee,Sales Associate ,"Dallas, ga",5/13/15,2015,5,13
fun,"I enjoyed working overnight because it was not to many people coming in bothering you while you are stocking. Management would come threw to check on you, but it was not to be looking over your should but to ensure that you were going to get the job done without them having to send you any help.",4,Former Employee,Overnight Stocker/forklift operator ,"Houston, TX",5/13/15,2015,5,13
A workplace where I can do what I love,"A typical day at work is decorating cakes and cupcakes for the display and any orders. I learned how to work with others and understand people better. Management changed too frequently. The hardest part about the job is dealing with hard customers, you never know how they'll react to anything. The things I like most is being able to decorate cakes and seeing how happy customers are when they pick up their orders.",2,Current Employee,Cake Decorator ,"Raynham, MA",5/13/15,2015,5,13
Production driven,"I worked in the Produce department where I found a great group to work with. Very diverse and was a new way to work around customers and be productive at the same time. Enjoyed it some days and completely hated it some too. Holidays were horrible! But the people and job you do really impact little by little. Overall, I miss it at times.",5,Former Employee,Sales Associate/Produce ,"Goodyear, AZ",5/13/15,2015,5,13
great,the co worker was very nice willing to teach me things I didn't know management did their jobs to the t...met new people that was really nice love working at Walmart,5,Former Employee,Sales Associate ,"Country Club Hills, IL",5/13/15,2015,5,13
independent work place,I didn't learn much I learn mostly about the cellular phone service and its process. the co-workers were very friendly and helpful. Management was mostly into to paper work less into management.  The hardest part of the job was long hours with no work.  The most enjoyable part of the job was the hour lunch breaks.,3,Former Employee,Cellular/Electronics Associate ,"Willow Grove, PA",5/13/15,2015,5,13
Follow-up and meetings,"A typical day at Wal-mart tour the outside the store then the inside having a meeting with your team, delegate the tasks for the day and follow-up with the management team on the completion of the tasks.",4,Former Employee,Shift Manager ,"West Monroe, LA",5/13/15,2015,5,13
