title,review,rating,status,position,location,date_posted,year,month,day
productive,"Each day I do my objectives in order and listen to the Customer Service Management (CSM). At 11PM we usually get a large wave of customers while the day cashiers clock out, so we all check out customers as fast as we can. As we check out each customer we watch each other to watch if anyone needs assistance. Afterwards we collect stray items around the store and place them in their correct areas. Afterwards we stock candy or zone for the rest of the morning. _x000D_Management is always watching in case we need more cashiers if the lines are too long, the CSM in charge of cashiers is in the cash office or collecting money from registers until midnight. Other than watching us we do not see them unless the buy food for lunch. My co-workers never stray from their task, and take charge when needed. However there is a lot of favoritism, which is the same as any job._x000D_The hardest part at night is the CSM disappearing when someone needs a key or if we need a manager for a frustrated customer. We find them in either at the exit door talking to the door greeter or in the cash office with a desk mark and drool on their face. I mostly enjoy working at night since the store is peaceful and quiet. There are interesting people that come in too.",4,Current Employee,Cashier ,"Bryan, TX",1/8/15,2015,1,8
warehouse work,"work wasn't work, i worked with some great people who would come together as a team to get the tasks done for that night.",3,Current Employee,Upload/Processor ,"LaGrange, GA",1/8/15,2015,1,8
Productive,"Department Manager: Sporting goods                      6/2013- 5/2014       _x000D_     Accountable for keeping accurate on-hand inventory counts on the sales floor and in the back room department bins by performing daily audits_x000D_Maintaining floor integrity by keeping general appearance by zoning department_x000D_Assuring all price changes are completed on a daily basis and replace  appropriate labels and tags_x000D_Processing department freight from receiving onto the sales floor, binning overstock merchandise and creating manual picks   _x000D_Render quality customer service in conjunction to issuing Hunting and Fishing  licenses _x000D_Accurately completing new modular’s and updating Feature Management displays_x000D_Making necessary decisions to secure and protect merchandise in department by utilizing security devices provided_x000D_                                              _x000D_            _x000D_                Automotive Technician                             9/2009-7/2010_x000D_Guaranteed outstanding customer service and settled disputes or concerns_x000D_Performed general oil change and maintenance on automotive vehicles_x000D_Maintained a safe and  orderly working environment _x000D__x000D_                  Customer Service Manager                    9/2008-9/2009_x000D_Provided excellence in customer service and settled disputes_x000D_Coordinated scheduling with daily cashiers_x000D_Effectively acted upon requests and needs of  cashiers and assisted with customer sales transactions_x000D_Proficiently able to multitask and  maintained accuracy for required daily money logs _x000D_Responsible for daily routine audits of  all register cash counts and daily - more...",5,Former Employee,Asset Protection Associate ,"Camillus, NY",1/8/15,2015,1,8
Fast Paced Company,"It's a company that is growing continuously, they do what's best for the company. They will not give you a hard time as long as you do your job quickly and effectively. There is always room for growth as long as you work hard for it. The only bad thing is that they rarely hire full time, to avoid giving out benefits.",3,Former Employee,Cashier/Customer Service Supervisor ,"Cherry Hill, NJ",1/8/15,2015,1,8
"Interesting job to have, working with people was interesting.",Working as a cashier and Tire Lube Greeter was very exciting. I helped people everyday and they were disappointed when I left. I always went beyond my job expectations to make sure the customers left satisfied.,3,Former Employee,"❸ Tire & Lube Greeter, Cashier, Janitor ","Oxford, MS",1/8/15,2015,1,8
awsome,"could be a very nice job if the people who ran it would use there brains its there for a reson, people still smoke real cigeretts get over it, plus all the benifit that they had that was desent they have taken away the only that that keep's me coming to work is my family and coworker's",3,Former Employee,maitance ,"Sikeston, MO",1/8/15,2015,1,8
Lots of networking,•	Assisted customers who had any questions or issues with their phone._x000D_•	Also ran credit and activated cell phones for customers that qualified for contracts. _x000D_•	Provided product knowledge to customers and worked as leader of a team to meet department and store objectives.,5,Former Employee,Team Lead ,"Raleigh, NC",1/8/15,2015,1,8
Most interesting job,"A typical day at work consisted of developing and processing film, taking orders from customers for their photos, maintaining the 1 hour promise, assisting customers with editing, finishing, and copying their personal photographs. I adored my manager. She was always willing to help and resolve any issues. The hardest part of the job was earning customers trust to appropriately sell photography merchandise according to their needs and demands. I think everything about this job was enjoyable.",4,Former Employee,Photo Center Technician ,"Rhinelander, WI",1/7/15,2015,1,7
Fun work place,"The service center was a fun and rewarding workplace, where I could put my skills and experince to use. _x000D_It was a laid back and fun place to work.",5,Former Employee,General laborer ,"Beaver Falls, PA",1/7/15,2015,1,7
not the best,too many inside issues.  some mgmt are great and others not so much. no job security and seems like theres lack of caring for employees.,2,Current Employee,Sales Associate ,"East Stroudsburg, PA",1/7/15,2015,1,7
Only good to get through college,"Stock shelves, price changes, help customers, and check out customers. Management was not that great. You have to be multiple people in one day. Too much workload some days. No overtime. Work environment drains your soul.",1,Former Employee,Photo Specialist ,"Monaca, PA",1/7/15,2015,1,7
WalMart,I did enjoy this job quite a bit. It was over night and my co-workers were pretty handy as far as teaching me how to do my job. I was not micro-managed and loved to work in the fast pace environment. The managers actually worked as well so it made me feel as if they enjoyed their jobs as well.,3,Former Employee,Dairy/Freezer Stocker ,"Indianapolis, IN",1/7/15,2015,1,7
I work as a backroom inventory.  I do picks and I bin their overstock that they bring back to the back of the store.,I have learned from previous experience that I come to work with a postive attitude and make every effort to get along with my co-workers.  I follow through on what assignments my management assigns to the best of my ability.  I get along well with most of my co-workers.  The hardest part of my job is that there is not a lot of communication between the management which makes it hard to met certain goals they expect.  I like most about my job is that I get to work with the customers and help find items in the store that they are looking for.,3,Current Employee,Backroom Inventory Associate ,"Syracuse, UT",1/7/15,2015,1,7
Have been a wonderful experience,"Great job have been with this company for over 20 years, would like to relocate back home.",5,Current Employee,Load Logistic Manager ,"Laurens, SC",1/7/15,2015,1,7
Productive Workplace,. meeting new customers  .working with management to accomplish_x000D_Store goals . Working with talented co workers. catching up on tasks not completed by previous shifts,5,Former Employee,Inventory Management Specialist ,"Florence, SC",1/7/15,2015,1,7
Energetic fast paced environment,"I worked with Wal-Mart for 5 years. During that time, the employees were friendly and a joy to be around and work with. The direct staff above me was understanding and worked with me at all times. The upper management were a nightmare to speak to and had little consideration for anyone but themselves.",2,Former Employee,Cashier ,"Massillon, OH",1/7/15,2015,1,7
Productive Workplace,This company has a lot of opportunities for growth. The co-workers are friendly. The hours are your typical retail hours.,4,Former Employee,Merchandise Supervisor ,"Maumelle, AR",1/7/15,2015,1,7
My Review,"The place is good pay and ok hours, the management could be better, there are a great number of employs that real make it ok to work at Wal-Mart.",4,Current Employee,Order Filler ,"Pottsville, PA",1/7/15,2015,1,7
Productive workplace,Good management and really friendly staff. Its always nice to meet different people,5,Former Employee,Pharmacy Technician Trainee ,"Nashville, TN",1/7/15,2015,1,7
Fun enviroment,I really enjoyed working for Walmart. The management was great and the other employers were great as well.,5,Former Employee,Cashier/Customer Service ,"Richmond, VA",1/7/15,2015,1,7
Great summer job,"Consisted of stocking shelves with merchandise and ensuring the presentation of the merchandise was presentable.  Helping customers when needed and ensuring that they were finding everything they needed._x000D_Learned valuable customer service skills, how to work th overnight shifts and how to  efficiently manage time.",3,Former Employee,Overnight Stocker ,"Englewood, CO",1/7/15,2015,1,7
Fun experiences,My job is my life and it comes with ups downs and a life lesson to me,5,Former Employee,Crew Member & Shift Leader ,FORIDA,1/7/15,2015,1,7
A good learning experience,"I learned a lot from my time with Walmart. From helping maintain high numbers in a high volume store, managing inventory, and the customer service angle from a higher perspective. Large chains like Walmart make it harder to focus on customer service as much as I would of liked. I enjoyed closing at night, and making sure things were set up for the next day. I felt like I was the backbone of that department because I set things up for the next day, and in the process made my job easier by making EVERYONES job easier.",4,Former Employee,Deli Associate ,"Durango, CO",1/7/15,2015,1,7
Deli Sales Associate,Gives customer service by taking orders in the store and over the phone. Also cooks for and slices deli meet for customers. Cleans throughout the day to provide a sanitized and safe work environment. Down stock pallets as they come in and stock the floor as often as possible. Changes models weekly according to corporate.,3,Current Employee,Deli Sales Associate ,"Nashville, NC",1/7/15,2015,1,7
Walmart,I loved working at Wal-Mart.  It was an easy job to do and a rewarding job.,5,Former Employee,Store Stocker and Organizer ,"Morehead City, NC",1/7/15,2015,1,7
A great job with alot of tasks too complete,"The job was a good fit but due too pay rate. The typical day there was alright , Sometimes you have too deal with Rude managers attitude. I learned a lot too become patient. Management was rude and some was great . My co-workers was very productive and good too work with. The hardest part of the job was customers attitude and changing around the electronic area.",5,Former Employee,Wal-Mart Supercenter ,"Winnsboro, SC",1/7/15,2015,1,7
Ambiente De Trabajo,Lo que me gusto de esta empresa es que aprendes mucho y tambien ellos estan dispuestos a ensenarte y ayudarte uno crese en esa empresa por ejemplo yo enpese a trabajar en las noches lo que haciamos era descargar el camion de mercansia y luego poner toda la mercansia en su devido lugar en la tienda de alli me asendieron como cajera y despues como servicio al cliente cambiar cheques de empleo  y hacer envois de dinero a otros estados o paises. aprendi mucho en la Wal-Mart por ejemplo como tartar a los clientes en como brindarles ayuda a buscar lo que elloss neseciten e.t.c y pues sinceramente no se me dificulto nada porque entre colegas y surpevisores nos ayudavamos uno al otro,5,Former Employee,cajera y servicio al cliente ,"Rogers, AR",1/7/15,2015,1,7
Melting pot,"Working at walmart was an experience. People from all over the world worked and shopped there. Different attitudes (nice, sweet, mean)._x000D__x000D_I learned that people in America especially south florida where I live we are the minority, not the people who come from other countries. _x000D_the hardest part of the job, beig rejected for a position because im not bilingual. _x000D__x000D_The most enjoyable just being able to work with so many different kinds of people..",5,Former Employee,Cashier/Customer Service ,"Hallandale Beach, FL",1/7/15,2015,1,7
very low hours,"You are expected to work to many days for low hours and low pay, it was very stressful at times with no support from managers. Would only recommend if you are single and no busy schedule.",3,Former Employee,sales ,"Yuma, AZ",1/7/15,2015,1,7
Dynamic work environment. Great place to learn how to get things done,I start as a cashier and was promoted as a Front End Manager. Fast paced worked environment and great place to learn new skills.,5,Former Employee,Front End Manager ,Glenolden,1/7/15,2015,1,7
It's a job....,It all depends on which WalMart you work for. Each is different and implements their own rules.,3,Former Employee,Cashier ,"Lumberton, NJ",1/7/15,2015,1,7
"likeable staff, conducive to pharmacy practices","verify and fill prescriptions. counsel patients, do yearly inventory. manage invoices and ordering",4,Former Employee,Staff Pharmacist ,"Macomb, IL",1/7/15,2015,1,7
Fun and fast paced,Walmart is a place that will give you a daily challenge. It will allow you to push yourself. You are able to work with great people and are able to advance if you seek to._x000D__x000D_I have learned how to change oil in a car. I can receive packages from vendors. I can process payroll and make schedules for several different departments._x000D__x000D_The hardest part of my job is hiring and getting people trained and prepared for the holiday season. My co-workers are the best part of my job. They have taught me the true meaning of family and teamwork.,5,Current Employee,Training Coordinator ,"Cary, NC",1/7/15,2015,1,7
Great place to work.,Really enjoy my work team co workers. Enjoy rapor with customers.,5,Current Employee,Sales Associate/Customer Service ,"Lexington, SC",1/7/15,2015,1,7
stocking,when i 1st start working there oh i loved ever bet of it .. until i start getting fuss at by the cumster because we was out on some stuff  but i was nice in sweet to them ...and i love all my co.works they was real nice ...but the hard part about the job is trying to please the cumsters if they cant find what they looking for they get real upset with the wokers. i enjoyed working they ever day its was nice careing works there...,5,Former Employee,Wal-Mart stock ,PA,1/7/15,2015,1,7
Walmart's chokehold,"Walmart was just as bad as they're reviews. i loved the customers and my fellow employees even the work of stocking shelves was cool but, The Management is disappointing, if i could sum them up in a few words i would say cowardly, Demeaning, and unorganized. They would literally tell you to start something then the next manager would be mad you started that. They also completely ignored your availability sheet or cared that i was in school.",2,Former Employee,Sales Associate ,"Pooler, GA",1/7/15,2015,1,7
Everyone Loves Walmart,"just a a customer enjoys shopping at walmart for anything she/he may need _x000D_we associates enjoy our job just as much_x000D_i learned how to stock_x000D_typical day at work was very cool and calm because i worked at a Walmart that was not 24 hours._x000D_Management could not have been any better , they were nice fun , and very helpful overall ._x000D_i started at the walmart i worked at before it opened so the most enjoyable part of my job was that i had the pleasure of stockng the shelves from ground up",5,Former Employee,Stocker ,"Richmond, VA",1/7/15,2015,1,7
Walmart has a definite place in American business practices.,"Attitude is a choice, and each day is a new day, not to be repeated or confused with the day before.  While working at Walmart, I learned to go to meet and welcome customers if given the chance. Keeping a clean, neat register environment was personally important to me.  Even though I've been a satisfied housewife with a husband that provided well, it is now time for me to return to the workplace and pull my weight, as he has come down with Parkinson's Disease and it is hard to live on a fixed ssa income.  Generally managers at Walmart were good people that wanted the best for the store, and a good reflection on their on efforts to excel in management. Give them the best you have, be honest and straightforward, and I found them to be reasonable managers for the most part.  Unfortunately, one morning my foot slipped on the old wooden stairs at home, and I plunged down the stairs suffering a really bad hip fracture. It has healed well and I definitely am ready to return to work and be the best cashier I can be.",3,Former Employee,Cashier ,"Richmond, MO",1/7/15,2015,1,7
Good place for a job while working through school,"I worked at Walmart throughout my college career. Management worked around my school schedule every semester and did not schedule me to work during class. _x000D__x000D_The average day consists of stocking items, facing items, making displays, unloading trucks, cashiering, and/or pushing carts. There is a lot of variety in the job. That said there still many times when you get pulled from your department and cannot finish your deadlines in your own department._x000D__x000D_Communication between management is nonexistent. There are multiple levels of management department managers->zone managers->assistant managers->costore managers->store manager. When one of them asks you to do a task another manager will ask you to do something completely different. You spend more time walking around the store to get to these tasks than actually working.",2,Current Employee,Sales Associate ,Colorado,1/7/15,2015,1,7
Productive,being able to assit othes with their needs is so amazing to me,5,Former Employee,Temporary Toys Sales Associate ,"Ruston,la",1/7/15,2015,1,7
I really do not know what to say.,I was only trained on a computer. I really did not like the job.,1,Former Employee,Resident Assistant ,"Las Vegas, NV",1/7/15,2015,1,7
fun,my coworkers were fun to work with. manger was kind and nice. The hardest part of the job was backstock and spills,5,Former Employee,General Laborer ,"Birmingham, AL",1/7/15,2015,1,7
It was good,I loved working here. Just the pay was so low. I didn't like the fact that you had to wait 6 months to even start earning sick time. Nor did I like the fact that you had to wait a year for health benefits. Think that is a bit crazy considering Winco pays $11 a hour and benefits right away. But I appreciate the experiences Walmart has given me.,4,Former Employee,Cashier ,"Peoria, AZ",1/7/15,2015,1,7
productive and nice place to work,"A typical day a work, coming in doing your job then leaving and going home. Also having an good CSM to work with makes the job better to.",4,Former Employee,Cashier/Customer Service ,"Charlotte, NC",1/7/15,2015,1,7
"Ok to work for but ""very stingy"" with pay",Working for Walmart is OK on a personal level and does offer benefits such as medical that are otherwise difficult for people to get but offers little to those of us that have leadership experience and/or a higher education. Walmart has shown me that they are all about running their associates and management ragged for minimal compensation. Like most retailers these days Walmart talks about how they hire veterans what they don't talk about is how they insult veterans & especially educated veterans by offering minimum wage or just above minimum wage to start which does not pay the bills for anyone!!!,2,Former Employee,Product Assembler ,"Niceville, FL",1/7/15,2015,1,7
awesome Job,"It was quit the risk taking job and the experience in knowing I was making a difference in the procedures of my job for the company, made my day everytime I went to work.",5,Former Employee,Asset Protection Associate ,"Marrero, LA",1/7/15,2015,1,7
productive fast pace fun clean place,the job was fast pace and I loved it _x000D_the harder you work the more u move up_x000D_management was ok for the most part the only thing I didn't like about them is they didn't know how to communicate with each other_x000D_the hardest part of the job was keeping up with computer base learning_x000D_I loved being able to talk with customers while worked,4,Former Employee,cashier and ims ,"Dawsonville, GA",1/7/15,2015,1,7
no gauranteed hours,"wal mart warehouse was a decent place to work, great pay, hard work, 3-4 days off. _x000D_friendly people, proactive management, _x000D_they also offer bonuses for working hard and good benefits._x000D_the down side was no guarantee of hours, which sometimes was 40 but most of the time was not",4,Former Employee,Warehouse Associate ,"Pauls Valley, OK",1/7/15,2015,1,7
