title,review,rating,status,position,location,date_posted,year,month,day
"Toxic,neglectful,and careless","everyone's out for themselves,everyone is childish,managers ignore issues at hand,even the GM,2faced,an they take advantage of hard workers,,poor communication between managers and staff alike,alot of staff shirk their responsibilities then you're told to make it up despite the manager watching said employee wander around ",2,Former Employee,Overnight Stocker ,"Auburn, NY",3/15/21,2021,3,15
Slave culture,You are expected to do the work of at least 5 people. You are given so many tasks to complete that it is near impossible. I was often tasked with more than one department to handle myself.,1,Current Employee,Sales Associate ,"Richmond, IN",3/15/21,2021,3,15
managers are rude,very rude managers all hisianic barely understands  english and they change shedules unexpectily nice pay raise every six month . nice enviroment.......,5,Former Employee,Online Grocery Associate ,"Merritt Island, FL",3/15/21,2021,3,15
Walmart stores are big. That's alot of walking and running which wears on the body. There's a lot of lifting bending and stretching. Is hard work.,"You need to be hard working, because you will work hard. You need to work smart not hard. They will push to get the work done and the store clean and in shape. They offer great benefits; like a choice of health insurances. Along with life insurance, dental. Vision, and all those accidental death etc. Is  also available. You can buy Walmart stock and invest in a 401 k. They offer short and long term disability for full time associates. There's quarterly bonuses too. Through 2020 the covid-19 they gave us stimulus bonus, plus they paid if we missed work for the virus. I don't know of another company that offers all that.",4,Current Employee,Sales Associate I ,"Holland, OH",3/14/21,2021,3,14
Stressful,"Stressful, they over work you and the pay is very poor. There goal is to pay you less so that you can work more for them while the keep getting rich and richer.",1,Former Employee,Online Order filling and Delivery ,"Lawrenceville, GA",3/14/21,2021,3,14
It’s an okay job just stay out of cosmetics,I loved my job first working there it was an easy job but poor management and very very rude customers. The scheduling was ok but of course there’s always favorites.,3,Former Employee,Cosmetics Cashier ,"Ontario, CA",3/14/21,2021,3,14
It was the worse place I ever work at ,Terrible store. It always smell the place was always a mess nothing was clean. The workers there don’t do anything besides walk around an they don’t help anyone they aren’t coaching anyone even if they are not doing there job. The store manger needs to step up. They fired me because of my baseball schedule they didn’t wanna work around it. I been there for two years an they got rid of me so quick after I work days an night at that place. ,1,Former Employee,Food Associate ,"Marion, OH",3/14/21,2021,3,14
Its a good first job,"My time working in Walmart has been quite fun, I learned a lot from my coworkers and bosses. The only issue I see is that some of the managers like to make people's life annoying and they don't listen when issues arise. Not all of them but some of them, but overall it's a good first job to have, or if you want to stay there that's up to you.",4,Current Employee,Cashier ,"Union City, GA",3/14/21,2021,3,14
Great place,"Lots of great people, easy work, steady pay. Good benefits. it's a great place to get your foot in the door and learn basic skills, move up if you want to make salary.",5,Former Employee,Customer Service Representative ,"Buford, GA",3/14/21,2021,3,14
Fun and easy place to work,I like it for the most part.. It was very easy work! The only problrm i had was when work was slow we stood around for hours waiting for work to pick back up... It was too many people on one line sometimes,5,Current Employee,Consolidation ,"Atlanta, GA",3/14/21,2021,3,14
Not accommodating to disability ,"I was hired with the understanding that they would work with me on my disability. I told them I would need to call out when I could not physically get out of bed and they said ok. After 6 weeks of working there they fired me because I had “too many points” even though all my points were because of my disability. I never called out because I didn’t want to go to work. All they see is numbers not people. They don’t go by a case by case basis, if they see you have too many points it doesn’t matter the reasons you’re fired.",2,Former Employee,Ecommerce Personal Shopper ,"Niceville, FL",3/14/21,2021,3,14
Good opportunity to advance to full time and management,"rotate and stock perishable products all dayspending a lot of time in the freezerbending and stoopingclimbing a ladderhelping customersI learned that walmart offers ged help and assistance for employees in crisis. They do not offer help if you are homeless. They will not help you with your schedule once you are full time if something comes up. You can only get 5 points in 6 months or the system fires you. management does not communicate to each other and it makes you look really bad because of their failure to communicate. I often had a Deli Manager that has left the company use bad words at me because she was being yelled at by a previous store manager and the employees would yell at me if I relayed a message from management. It was overall stressful at some points during inventory and when the holidays rolled out patty label pies, but you get paid for your work and advanced if you can do the work and score competitive on the management tests. I think I would go back if I had the opportunity and my health would permit. The insurance benefits are good and at The neigborhood markets it is about the community and not 80 billion dollars a week like a super center. hardest part is getting all tasks done if you work alone",5,Former Employee,Associate ,"Athens, GA",3/14/21,2021,3,14
Fun Place,"Fun place to work but you have to be independent to succeed, you are more than likely working by yourself for more than half of your shift. As long as you’re okay with that, you should be fine ",5,Former Employee,OGP Associate ,"Saint Louis County, MO",3/14/21,2021,3,14
"Lies, uses you, seems backwards. ","They will lie to you while looking you straight in the face about anything, it seems more like the company and management cares more about how they look rather than how the employees or customers feels, they have 2nd shift (cap 2) doing everybody’s job, 2nd shift is the businesses part of the day and shouldn’t have a lot of responsibility, their primary focus should be the customers, then put out as much freight as fast as they can, then the rest falls on 3rd shift as they can put more out faster. Other than lies from management the people are nice. ",2,Current Employee,Cap Team 2 Associate ,"Pikeville, KY",3/14/21,2021,3,14
CAP 2 was great,"Being the backbone of there store feels like you are important which gives a lot of propose. You will sort freight from a trailer and then take your assigned departments cart or pallet to the sales floor and  stock, stock, stock. The camaraderie of CAP 2 associates is tight knit. If the sales dip management will use CAP 2 as escape goat for slacking. Things will have to be done on time or await your punishment.",4,Former Employee,Cap Team 2 Associate ,"Delavan, WI",3/14/21,2021,3,14
Good work place ,Simple and easy job that is very easy to get the use to over time with a good working environment. Simple and easy task to handle with a good amount of hours. ,5,Former Employee,Stocker ,"San Antonio, TX",3/14/21,2021,3,14
Never work here if you care about your valued time... ,"Management is awful. The expectations as a part time employee feel outlandish compared to what management does for you. They’ll have you fear coming in sick because of the consequences, employees vomiting, and then helping customers because of the fear of said consequences... I feel like time was stolen from me here. Would take back all my time here if I could.... ",1,Former Employee,Cashier and Customer Service ,"Espanola, NM",3/14/21,2021,3,14
Productive and occupational work ,"The diversity and having to communicate with people on a daily , the bad might be a customer who making problems but walmart's a great company to work.",5,Former Employee,Produce Associate ,"Lake Charles, LA",3/14/21,2021,3,14
N/a,This company lacks management skills. They also will leave you on the register for the whole day and not let you take your break until they close sometime s,5,Former Employee,Cashier and Stocking ,"Noblesville, IN",3/14/21,2021,3,14
Dreadful company to work for ,"The worst company to ever work for...this is a soul crushing job...managment only look out for themselves. Seeking to tear down associates, never any colleague help at all to finish tasks on daily basis. Work culture is immensely poor.. draining and dreadful to work.. managers talk down to associate and make them feel less then their work value ",1,Former Employee,Stocking Associate ,"East Windsor, CT",3/14/21,2021,3,14
"Terrible place, terrible people.","Biggest mistake I ever made, working for Walmart. I was treated poorly, never got breaks, never got my lunch when it was scheduled, even if you try to make friends you won’t. ",1,Former Employee,Electronics Sales Associate ,"Augusta, ME",3/14/21,2021,3,14
Enjoyed my employment at Wal-Mart,"I worked with this company for approximately 6 years, in different department areas, as a member of management and not. Your typical day will vary depending on your department location and job description. The management team I had throughout employment, were simply amazing. Of course, every day was not perfect, but the overall team worked well together and accomplished success.My favorite part of the job was growing with coworkers who become your family. They highly support a friendly, caring work environment and most employees participate to make a bigger whole. I loved this job. ",4,Former Employee,DEPARTMENT MANAGER ,"Massillon, OH",3/14/21,2021,3,14
Great Co-Workers,"Managers could be more professional, more understanding that people are not workhorses. There really isnt a company training in place - if there is it isnt apparent as the management can be very harsh.",5,Current Employee,Electronic Sales Associate ,"Decatur, GA",3/14/21,2021,3,14
Good job terrible management,One of the easiest jobs in the store. I didn't have to deal with customers unless how to do a carry out. Got a lot of freedom outside since managers don't often come out there but it's a very thankless job. You get no respect for work working as hard as you do basically treated like second class citizen. Sometimes the scheduling was awful but overall fairly decent job.,3,Former Employee,Cart Pusher ,"Grand Prairie, TX",3/14/21,2021,3,14
Nice place,I loved it fast paced nice co workers....Flexible schedule...Great management as well as co workers...GREAT pay and hours..overall GREAT experience....,5,Former Employee,Cashier/Customer Service ,"Aiken, SC",3/14/21,2021,3,14
Company  totally in good ,Never ever transfer from the supercenter Walmart to neighborhood Walmart because they are looking at your fault never help you get a good position and also they have a so much demands in supercenter is relaxed then neighborhood Walmart,1,Former Employee,Frozen dairy clerk ,"Chandler, AZ",3/13/21,2021,3,13
Do not work at abingdon md walmart,"Management does not care about you or your breaks. They ALL talk about you to other employees. They do not give you your breaks at the required time of your break. Walmart HR she's alright. A typical day at work would be dealing with rude management and rude customers. When I first started working there they didn't give me my numbers I needed to work the register and then got mad at me because I didn't have numbers. Then I barely knew anything and put me in self checkout without any sort of proper training. All the older employees had to show me because management would be hiding in the front office or not with the cashiers up front. Basically they weren't leading the front of the store. All of the employees would have to plan out the breaks, figure out who was coming in, and when people were scheduled to leave. I got promoted to electronics and then went on vacation and then came back and I could no longer work in electronics. then when I had asked the COACH (which is higher than a team lead) of electronics he gave me a smart answer and then never talked to HR about it. I was also working back there and never got the pay that I was supposed too. I will never work for Walmart again. I also was told that they would work with my college schedule when I was hired on. Then I was told that they couldn't or possibly couldn't because they were too short staffed because they were firing people left and right without hiring other people first. Cap 1 and cap 2 make the most money but only stock shelves while cashiers put away returns, push carts, and deal with the customers on a daily - more...",1,Former Employee,Wal-Mart Cashier ,"Abingdon, MD",3/13/21,2021,3,13
Great,Great place to work . I’m always busy and the coworkers are awesome. If recommend any new person looking for a job to start here. Pay is also better and going up ,5,Former Employee,Cashier ,"Colorado Springs, CO",3/13/21,2021,3,13
They want you to fail ,The work environment is toxic and the employees create an environment for failure.They hire temp and part time so they don’t have to pay benefits. This company  makes you feel stupid. No one is willing to help you.,1,Current Employee,Cap 1 Stocker ,"Lompoc, CA",3/13/21,2021,3,13
"Management not origanized , understaffed",The people are ok but you have to deal with a lot of crazy customers for nothing. Management wants  to enforce policies just to still go against it when a customer complains making you  look like the bad guy. Always understaffed when needed,3,Former Employee,Customer Service Associate ,"Kilmarnock, VA",3/13/21,2021,3,13
5 day work week ,Im a driver and the management here is probably one of the worst i have ever worked with.   They dictate how much you can make .  The rock (Arkansas) dispatchs driver's not you local DC.  They bid on scheduling like unions which alot of the driver's feel is stupid.   Management will tell you what you want to here and not follow through.   Currently looking for another job. ,2,Current Employee,Driver ,"Centralia, WA",3/13/21,2021,3,13
Its a good place to work at i wish i can go back!,"I loved it there but i had some improvements there i was one if the best there were but overall its a very good place to work at, put it like this u gone work for every penny!",5,Former Employee,Loader ,"Brookhaven, MS",3/13/21,2021,3,13
Horrible politics,"One person does 10 peoples work. They hire people in India to cut costs which means you are working in 2 opposite time zones. You can work your tail off but dare you rub someone the wrong way by even expressing an opinion that is different than yours and you can say bye bye to your job. The only good thing is work from home otherwise the work hours are ridiculous, politics is insane, culture is toxic and leadership has very fragile egos.",1,Current Employee,Data Scientist ,"Bentonville, AR",3/13/21,2021,3,13
Longest 3 months of my life,"“This Is That Place” as their motto should not be painted in a positive light. My time spent with this organization had to of been the longest, most dreadful 90 days of my life.",1,Former Employee,ASM ,"Scranton, PA",3/13/21,2021,3,13
Horrible job,Managment ruined this job. Lack of training never any back up or coverage. Always picking up slack for other employees. Only allowed to call out 4 times in a year or get terminated.,1,Current Employee,Overnight Support Manager ,"Barstow, CA",3/13/21,2021,3,13
Valued then used and abused,"When a complaint is filed at corporate level it goes directly to store manager so nothing happens. Corporate used to help, not any more. Once you say no, you're no longer appreciated.",2,Former Employee,Personnel Manager-colorado Springs ,Colorado Springs,3/13/21,2021,3,13
Very toxic environment,"I used to enjoy working here, and then once the pandemic hit, everything changed. While I was a cashier, everything was fine, but they began to pull people to work outside to count customers, offer masks to the ones without them, and hand out carts. It was fine that they were doing that until it began to be above 95°F outside. They had us standing outside for a full shift (typically 8 hours) in 100° or more weather. And we weren't allowed to stand inside. When it finally began to cool down, everything was fine, but then it became winter, and rather than allowing us to stand inside, yet again, they told us no, and if we were cold we should ""wear warmer clothes"" while I had already been wearing layers upon layers of clothes to keep warm. I don't recommend working here, or taking a position of Health ambassador because they will try to push you to your limit and ultimately break you. ",1,Current Employee,Cashier and Health Ambassador ,"Tucson, AZ",3/13/21,2021,3,13
Easy work,"A typical day for me at Walmart is checking out customers, covering others for breaks, cleaning a little and helping out where I can. Its not a bad job to work at and you can get good hours with doing little work and get a good check outcome. When I started, I was kind of nervous about not being able to remember how to work the register. I ended up remembering everything within my first 2 or 3 days of training. The Walmart I work in can be rowdy at times and people get antsy a lot, but its nothing anyone cant handle honestly. The hardest part of the job is dealing with rude individuals. ",5,Current Employee,Cashier ,"Murfreesboro, TN",3/13/21,2021,3,13
good management system,"The discount is 10% off anything in the store but groceries. This is the downside of the discount. Most walmart employees are living paycheck to paycheck. We could use the 10% on groceries as well. Employees make the company. We are the reason this business runs. Without us essential employees, there wouldn't be a walmart, especially during this pandemic. So it would be really nice if they would give the 10% discount for groceries as well. They only do it for a few weeks out of the year during the holiday season but that's not enough.",3,Current Employee,Sales Associate/Cashier ,"Houston, TX",3/13/21,2021,3,13
Absolutely nothing,Started out great. Not part of management click.To much favoritism.required to work over if there is a callout. Write up happy.alot af favoritism. ,3,Former Employee,Fresh production associate Walmart ,"Buckhannon, WV",3/13/21,2021,3,13
Poor management,There is a severe lack of communication in management. They pull employees to other areas yet provide little to no training. They constantly change scheduling making it impossible to plan anything in your personal life. One manager verbally abused me. ,1,Current Employee,Associate ,"Asheville, NC",3/13/21,2021,3,13
Just a job,Not bad for a quick pick up job. Wouldn’t recommend a career at Walmart. They do give you a schedule you want if your in school. Nice people to work with.,4,Former Employee,Deli  ,"Cincinnati, OH",3/13/21,2021,3,13
Good pay but not ok sales associates,"I loved working at Walmart because it was always busy. I didn't like some sales associates I worked with because they were rude to me, other coworkers, and even customers!! I'm sure they've had complaints about them but I'm not sure why they still work there. Also, don't plan on working there if you want to call out a lot because they do only give you 3 chances before they let you go unless you can find someone to cover your shift which is rare.",4,Former Employee,Sales Associate ,"Smithfield, NC",3/13/21,2021,3,13
Balance ,"It was great but not a lot of time for outside responsibilities. Management works well with you,  but the others can be overbearing. Definitely great for someone who wants to work full time",4,Former Employee,Cashier/Customer Service ,"Columbus, GA",3/13/21,2021,3,13
Great starter job,It's an OK place. Management seems to be hired on their ability to be indifferent to their workers and just follow policy though. If there is q scheduling error you are just supposed to deal with it until the new one goes through THREE weeks later. ,2,Current Employee,Walmart worker ,"Camby, IN",3/13/21,2021,3,13
Fast Paced,"If you enjoy your family and being with them on holidays, forget that. You’re lucky if you have holidays but typically it was favored towards workers that were there longer to have the holiday off or eve off. At times i wasn’t able to take my brake and my department manager wouldn’t do anything about it. I was a minor at the time.",3,Former Employee,Sales Assosciate ,"Fairfield, CA",3/13/21,2021,3,13
Best relatively laid back first time job.,"Best part about this job is the work life balance, being able to choose your own hours and what days you can work. Makes it perfect for if you have school or maybe you just want a job that is flexible and works around YOUR schedule. I personally don't see this as a job meant for working forever, unless you try to move up into management positions. Also seems like The Corporate office that relays commands to stores can not make up their minds on anything and are annoying.",4,Former Employee,Associate ,"Owasso, OK",3/13/21,2021,3,13
Cashier and front end position,"Your days on and off are set days. You don't have to worry about working different days, if you prefer the same days on and off each week. When it's times to go home, you doesn't need a cashier relief to clock out. ",3,Former Employee,Cashier ,"Wichita Falls, TX",3/13/21,2021,3,13
Great company ,"Good company, good lay, loved every single lovely second of it. Would highly recommend to anyone wanting to start a new fantastic career!!!!!!!!!!’nnnnn",2,Former Employee,Cashier ,"Houma, LA",3/13/21,2021,3,13
Always something to do/clean/zone/stock/cashier/support customers,"I do believe that all are treated equal and paid equally.  I have been with Walmart near ten years, I am paid what a new associate earns.  Although, it can take time before one is considered full time.  Then the benefits become available.",5,Current Employee,Receiving Associate/Stocker ,"Glenwood Springs, CO",3/13/21,2021,3,13
Training needs to be more hands on ,You for sure need hands on training. You walk around looking for help than learning anything at all about your job. This is a HUGE issue I see and if you ask the wrong associate god forbid. ,5,Former Employee,Sales Associate ,"Butler, PA",3/13/21,2021,3,13
Worse workplace ,Management is very mean to their employees they don't even help them or train them or let them know they made a mistake they just fire you without telling you what you did wrong or if they dont like you.,1,Former Employee,Walmart Stocker ,"San Angelo, TX",3/12/21,2021,3,12
Work life balance is horrible ,Never really appreciated. You have to work most holidays and management is very unorganized. I do not mind hard work but this is one company where they do not appreciate the work you do. Mangers are quick to throw you under the bus as well. ,2,Former Employee,Customer Service Manager ,"Fayetteville, NC",3/12/21,2021,3,12
better off in clothing retail,"working at walmart makes you have to know how to deal with the two F's: food and folding, find a job that only focuses on one, you'll save yourself a lot of time…walmart changes managers so much that it's really hard to build an atmosphere that makes everyone feel like they're a part of a team. certain people of management are overbearing",2,Former Employee,Cashier ,"West Berlin, NJ",3/12/21,2021,3,12
Great co-workers and management,Great management when I was there. They really used my strengths. They appreciated their workers. Pay wasn't so great. Room for advancement. Solid place to work. ,5,Former Employee,Overnight Stocker/Sales Associate ,"Silver City, NM",3/12/21,2021,3,12
Ok job,Was a ims associate (truck offloader) was pulled to do everything except cash registers and management duties. Makes u sign a document stating you will do anything they tell you to do even if it wasn't something you were hired to do. Good hours and hit n miss with management. ,3,Former Employee,Inventory Management Specialist ,"Fort Worth, TX",3/12/21,2021,3,12
Walmart sucked,In my experience the problem was always the managers. Horrible management. They messed up my hours. Didn’t care for employees. Showed no respect for employees at all. Poorly ran,1,Former Employee,Cashier ,"Warsaw, IN",3/12/21,2021,3,12
Sucks ,If you need a job badly enough they hire you but other then that avoid working at walmart at all costs management sucks pay sucks only good thing is the hour break,2,Current Employee,Cap Team 2 Associate ,"Fresno, CA",3/12/21,2021,3,12
Place sucks,"If I could give this rating 0 stars, I would. This company is the worst one I've worked for. They legit do not care for the employees at all. Management also sucks.",1,Former Employee,Stocker ,"Madison, WI",3/12/21,2021,3,12
"Decent work life, terrible management ","I did enjoy my job for the most part and all the coworkers are decent as well. The management HOWEVER... needs substantial work. The communication is terrible as well. It is very hard to feel like you’re on a true team or like the mangers care about your best interests, when communication is very little to a non-factor. As far as vacation days and schedule shifting? Good luck with that. PPTO has to be put in months and I literally do mean MONTHS to have any possible hope of it being accepted on time.",2,Former Employee,Online Grocery Pickup ,5331 Edmondson Pike,3/12/21,2021,3,12
It was a good place.,"As with most jobs, management could be irritating. That aside, my coworkers were pleasant to be around and my work itself was enjoyable. The need to interact directly with customers was the worst part of the job.",4,Former Employee,Automotive Care Center technician ,"Cassville, MO",3/12/21,2021,3,12
Walmart doesn’t care about their employees ,"The company tries with everything in their power to not help you out. The company gives you the run around for the slightest of things. There weren’t any decent benefits. I hated it there, I felt like I was in high school.",2,Former Employee,Personal Shopper ,"Watchung, NJ",3/12/21,2021,3,12
Take care of customer needs,Good company to work for advancement in companyTeach and train new associateWork as a teamCommunicate to all associate on task given to lead supervisor,5,Former Employee,Support Manager ,"Los Angeles, CA",3/12/21,2021,3,12
Nice employees ,Enjoyed working there. Hours weren’t right for me. I would work there again! Loved learning the different cheeses and meats. Need breaks for part time employees ,4,Former Employee,Deli Clerk ,"Tampa, FL",3/12/21,2021,3,12
It sucks,The only thing is the pay. The managers are young and don’t know what they’re doing and they’re not helpful at all they don’t care if you have kids they’ll leave you off the schedule for weeks,1,Current Employee,Sales Associate ,"Indianapolis, IN",3/12/21,2021,3,12
Work. Work. Work.,"Although the consistent schedule with consistent days off is nice, I am constantly being overworked while other employees get paid more than I do to slack off. I cannot tell you how many times I end up working overtime to compensate for their lack of work just to catch up but not finished what needed to be done.",4,Current Employee,Shelf Stocker ,"Oro Valley, AZ",3/12/21,2021,3,12
Horrible Environment ,Managers are horrible and are always out to get you.  They don’t want you to succeed.  Bad experience .  Worst job ever.  They need to improve  condition to retain people.,1,Former Employee,Cashier ,"Uniontown, PA",3/12/21,2021,3,12
Bouncearound and have Fun,"I was a stocker, car getTer! And receiving had a great boss and cleaning also did cleaning had great co-workers so it was a great work experience all together",5,Former Employee,Warehouse Associate ,"Phoenix, AZ",3/12/21,2021,3,12
It's Walmart what do you expect?,"I worked at the Deli, and it sucked. You had to deal with the typical Walmart people while cutting meats and cheeses for people who wanted annoying orders.",2,Former Employee,Deli Associate ,"Sarasota, FL",3/12/21,2021,3,12
wasnt bad,Walmart wasn't bad just management does not care for you. They want you to dedicate your whole life to them and not have a life outside of the job. They fire easily no excuses.,3,Current Employee,Sales Associate ,"Pompano Beach, FL",3/12/21,2021,3,12
Awful place to work,"The management does not care at all about the employees, or of their mental health. I was there for almost 3 months and was let go all of a sudden because they said something came back on my background check. This is a lie I got a copy of my background check and there was nothing on it. If something was bad on my background why give me the job and allow me to work for almost 3 months then. This store was a awful place to work.",1,Former Employee,Deli Associate ,"Columbus, OH",3/12/21,2021,3,12
Cares little for employees,"You are expendable, and your work goes unacknowledged. They expect you to perform above and beyond your title without compensation. The support from higher up is lacking, there is poor communication, and little room for advancement.",1,Former Employee,Loss Prevention Officer ,"Wilmington, OH",3/12/21,2021,3,12
Horrible management ,Management only cares about their bonus. Employees are just numbers to them and the only people to promote are ones who follow the same mindset. Most policies are outdated and ineffective. Will tell you to stay late then force you to take 2-4 hour lunches to cut time so they won't have to pay you overtime.,1,Former Employee,Overnight Stocker ,"Cottage Grove, OR",3/12/21,2021,3,12
Do not work here. You are a punching bag. Even in a tiny town. Just a neighborhood market. ,Do. Not. Work. Here. Not worth the tiny pay. They told me they needed help being more efficient. That was a lie. They just scream unrealistic impossible standards at you while never lifting a finger to do anything themselves. While being constantly alone or severely short handed because most people won’t work at a place like this for very long. ,1,Former Employee,Online Grocery and Pickup Associate ,"Locust Grove, OK",3/12/21,2021,3,12
"It's a good place to help and serve customers. For me no bad, just normal situation happen like others companies.","Simple words,Great place to work, I enjoy s lot helping customer, organizing, giving advices to people who ask me about anything. Really good snd miss. Trying to return to work again. ",5,Former Employee,Sales Associate ,"Holly Springs, NC",3/12/21,2021,3,12
Working in a slum area,Working there was fine but after a major restructure of the management the job took a turn for the worse and the customers were rude most of the time ,1,Former Employee,Hardlines/ Cart pusher ,"Portland, OR",3/12/21,2021,3,12
Not as good as used to be,"I've worked at Walmart sporadically for the last 11 years. First time i worked for them was great. I had easy time advancing as i was comfortable in my career. But now, everything is messed up. Managers just view everyone as expendable. The evening employees are treated like garbage and hours cut to not livable. Short staffed. If you do work there, shoot for stocking or online grocery. At least your pay rate is slightly better.",2,Current Employee,Sales Associate ,"Cleburne, TX",3/12/21,2021,3,12
"Decent pay, but high expectations","Not the worst company to work for. You get back what you put in-more effort to learn, you get better reviews and opportunities. Best part is the ability to learn new things all the time. Worst part is feeling spread too thin, the higher you go the less support you receive. ",3,Former Employee,Associate ,"Cedar Rapids, IA",3/12/21,2021,3,12
I hate it here!,The money they pay at neighborhood walmarts is not enough. Management sucks....overall this job is nothing to survive with. This is just a stepping stone in life.,1,Current Employee,Associate ,"Lawrenceville, GA",3/12/21,2021,3,12
Good first job,"With the changes they have implemented the opportunity to further your career with them is slim to none. I have also witnessed them push out all the management that were ""making to much"". As they di away with positions of people that have been there 20+ years.",3,Former Employee,Sales Associate ,"Tullahoma, TN",3/12/21,2021,3,12
They dont appreciate their workers,They dont appreciate workers because they will always find someone else to do the job. If you transfer they dont tell you that your probatuon starts all over again. And if you miss a day within the 90 day period they will let you go. Even if you have a valid excuse,2,Former Employee,Wal-Mart Associate ,"Tulare, CA",3/12/21,2021,3,12
Good pay ok manager ,They pay pretty good for my area. The management is kinda lazy and they like to blame you for everything. Straightforward work you do the same thing pretty much every single day the customers are annoying and everything is your fault if they don’t agree with you they will cuss you out especially for asking them to wear a mask and when they still you can’t do anything but get a manager and the manager does not think so I probably wouldn’t even care,4,Former Employee,Cashier ,"Jacksonville, NC",3/12/21,2021,3,12
Decent job good for starting out,Decent job for starting out and can be very stressful at times. Management for the most part are very helpful despite a few managers. Coworkers are great at helping out and we manage to get the job done.,3,Current Employee,Service Writer ,"Cumming, GA",3/11/21,2021,3,11
Good first job ,As a first job there were a lot of things to learn here. Customer service was the top thing I had to adjust to as I was shy. I was able to break out of it and learn to communicate better I can thank Walmart for that opportunity. Due to the immense amount of workers it is a bit challenging to get promoted but I guess you just have to outshine the rest. It’s a good starting point for someone new in the work place. ,4,Former Employee,Wal-Mart Associate ,"Greensboro, NC",3/11/21,2021,3,11
A job,"You decide what you make of the job. You can make it fun or stressful, as well as it depends on your boss and your employees you work with. Walmart is definitely a overall decent company ",3,Current Employee,Warehouse Worker ,"Brook Park, OH",3/11/21,2021,3,11
Depends on where you work,The job is what you put into it. It really depends on where you work. Lower level jobs can be under compensated while management positions are great for pay and benefits but low on work/life balance,3,Former Employee,Coach ,"Russellville, AR",3/11/21,2021,3,11
Run far and fast from St Clair Walmart,"Online Order Filler - St. Clair, PAThis place is awful. It is very unprofessional. The General Manager has no idea how to run the store, and doesn’t like to listen to suggestions from Associates.You will be treated harshly by other employees. When you report it to management, nothing is done about it.The store is a disaster and nothing is put on the shelves where it's supposed to be, making your job next to impossible to be done in a timely manner.There is an extremely high turnover rate at this store due to poor upper management. Many times you have to work through your breaks in order to hit the numbers they demand from you.Many employees call off frequently with no repercussions, making you have to not only do your job, but many other jobs while also trying to get your job done in a timely manner. And when you aren’t able to get your work done because of doing 3 and 4 other jobs at the same time, you are reprimanded.It could be a decent place to work if it had a better General Manager.",1,Former Employee,Online Grocery Pickup ,"St. Clair, PA",3/11/21,2021,3,11
Great place to work at,It’s a good job to start at 18 but the only thing I say is bad is the will work you and won’t appreciate you pulling all the dead weight around because people don’t want to do their job. ,5,Former Employee,OGP Associate ,"Miami, FL",3/11/21,2021,3,11
