title,review,rating,status,position,location,date_posted,year,month,day
Not All Glitter and Gold,"Yes the pay is decent, but the work culture leaves allot to be desired. Management is absolutely toxic and have very clear favorites. Advancement is nearly impossible if you aren't best friends with a higher up and I honestly felt overworked and unsupported until I finally gave up and quit. It was not the best place to work and looking back, I'm honestly happy I left. ",2,Former Employee,Department Manager ,"Moraine, OH",4/30/23,2023,4,30
Retail is retail,"Most coworkers are friendly but sometimes reluctant to help with simple things, most team leads often seem half-dead (understandable considering the hours) and unhelpful. You will stock most departments in store and depending on your shift you will be loaded with duties from other departments.",4,Current Employee,Freight Team Associate ,"Mesa, AZ",4/29/23,2023,4,29
Not fun,"Stressful and politics everywhere. Its about who likes you and not about how hard or good your work is. Be prepared to work weekends, holidays while others dont",1,Former Employee,Co Manager ,"Wood River, IL",4/29/23,2023,4,29
horrible,horrible place to work bad management everyone baffles me never work at walmart if u can help it pay sucks they don't care about your well being at all,1,Former Employee,Sales Associate ,North Carolina,4/29/23,2023,4,29
Delivery and shop for customers ,"So I set my alarm and eat my Wheaties or donuts and wait for the ""trips"" orders to populate and select the best paying ones based on mileage/ higher paying trips.  This job is hit and miss depending on time of day, weather, drivers working in your area. Patience will save you headaches and solid surprises as well.You do not pay taxes doing this job and get 100% of your tips so saving gas receipts/ oil/phone payments and setting aside a percentage yourself for taxes without touching will benefit you.You make your own hours and is flexible enough to do as a side gig as well. You can make really good money if you apply yourself and stay close to busy stores in-between deliverys for best offers.Dependable vehicle and common sense is about only requirements.QWeekly pay every Tuesday, and they have incentives from time to time to make more cash. ",5,Current Employee,Spark Driver ,"Canton, OH",4/29/23,2023,4,29
Toxic and childish environment but we get some work done.,What is the best part of working at the company?The pay is really good for what you do.What is the most stressful part about working at the company?The managers tend to be really rude and mean to the employeesWhat is the work environment and culture like at the company?It can be extremely tense and toxic. Everyone's immatureWhat is a typical day like for you at the company?It was very Boring and loud but good pay,3,Former Employee,Deli/Bakery Worker ,"La Porte, IN",4/29/23,2023,4,29
decent place to work,My supervisors and co-workers were all very cool people but some of the managers were not the best. Either way the place was very accommodating and understanding. The only thing I didn't like was the point system for calling in.,4,Former Employee,Cap 2 Associate ,"Antioch, IL",4/29/23,2023,4,29
After 5 weeks of training it was still hard to meet expectations ,"What is the best part of working at the company?Technology that allows you to do your work easily What is the most stressful part about working at the company?Not really knowing the the business of the whole store, but being expected to run it anyway What is the work environment and culture like at the company?Stressful, new people aren’t fully trained What is a typical day like for you at the company?Going from department to department unlocking cases of merchandise",3,Former Employee,Assistant Manager ,"Santa Fe, NM",4/29/23,2023,4,29
Management sucks,They do not know how to treat their employees at all. I would STRONGLY recommend that you do not work there. They don’t even keep the store clean. Fitting room is a constant joke as well.,1,Former Employee,Customer Host/Asset Protection ,"Towson, MD",4/29/23,2023,4,29
Idk ,IThis was the worst job ever they do not care about you or your life. If you are looking for lots of hours this is the place for you. They will work you to death if they can and have only a 5 point limit ,2,Former Employee,Personal Shopper ,"Las Vegas, NV",4/29/23,2023,4,29
Overwhelming and not very flexible,"Worked at this Walmart location for 8 months in 2022, very difficult to balance this job and school. They forgot to give me permission to go on break on two occasions so I worked 12-hour straight shifts",3,Former Employee,Stocker ,"Westbury, NY",4/29/23,2023,4,29
"Stressful, Slow ",Stressful sometimes Would get upset at associates if an order will go late when it would be the stores managements and inventory count that was wrong.,3,Former Employee,Online Grocery Pickup Associate ,"Modesto, CA",4/29/23,2023,4,29
I would never work there again,"What is the best part of working at the company?Good hours Good pay A learning experience What is the most stressful part about working at the company?Customers , managers, a lot of tasks What is the work environment and culture like at the company?Busy employees can be irritating What is a typical day like for you at the company?Very busy lots of work to do slicing various cold cuts and cooking hot foods",1,Former Employee,Store Associate ,"Danville, IL",4/29/23,2023,4,29
Very stressful anymore,What is the best part of working at the company?They have changed to even worse... don't do it!What is the most stressful part about working at the company?Everything about working for them is stressfulWhat is the work environment and culture like at the company?Just not good environment anymoreWhat is a typical day like for you at the company?It was a nightmare never knowing what management or corporate were going to dream up next!,2,Former Employee,Customer Service Associate ,"Clearbrook, VA",4/29/23,2023,4,29
Messy. Management acts like teenagers and highly unprofessional ,The job is literally easy but messy childish co workers who start fake beef and spread rumors like it’s highschool will make you want to stop working here. During the winter there is literally no work to do and managers can’t be bother to come up with any type of direction for employees except for cleaning like janitors for 3/4 months. There is no moving up only transferring out of state so don’t get your hopes up and you only get 5 points until you’re fired. ,1,Current Employee,Regional utility associate ,"Oklahoma City, OK",4/29/23,2023,4,29
Absolutely terrible ,What is the best part of working at the company?NOTHING walmart doesn't care about their associates at all.What is the most stressful part about working at the company?They over work you and don't care about you.,1,Current Employee,Digital Personal Shopper ,"Midvale, UT",4/29/23,2023,4,29
Walmart worst work place,Management has no respect or understanding for people with disabilities they also have no respect or any Understanding for people with mental health..,2,Former Employee,Wal-Mart Associate ,"Chambersburg, PA",4/29/23,2023,4,29
they pay a lot more than they used to,"What is the best part of working at the company?lots of really cool personalitiesWhat is the most stressful part about working at the company?dealing with the awesome customersWhat is the work environment and culture like at the company?hardworking and detail orientedWhat is a typical day like for you at the company?walk to work, work, then walk home",5,Former Employee,Material Handler ,"Flint, MI",4/29/23,2023,4,29
"Great Coworkers, Annoying Coaches ","The management could use improvement, often felt like it was so disorganized. Also, coaches don't care about associates. Great coworkers make it better, met a lot of amazing people here. Of course, working food and consumables are always going to suck. However, if you work the closing shift, expect a little more freedom, and for the second half of your shift, you'll generally be sent to go-backs, which aren't so bad. For the first half of your shift, you can be sent to do anything, like stocking meat, produce, or produce, as well as doing happy to help. Also, the food and consumables department is very short-staffed, expect to deal with customers angry that an item is out of stock. The happy-to-help department is also very short staffed so be prepared for angry customers that are tired of waiting for assistance with getting locked items. Not everyone has a key which just makes everything so much worse. ",4,Former Employee,Food and Consumables Associate ,"Richmond, CA",4/29/23,2023,4,29
Fun but stressing ,"I worked at walmart for 1 year, and my experience was not good but not bad either. A lot of the associates are old people and they always nice to work with, altough the management on that store was horrible. There were no teams leads or coaches to work with, but over all is not that bad.",3,Former Employee,Food and consumables ,"Miami, FL",4/29/23,2023,4,29
Not bad,"It's okay, definitely has its days, management is the worse part, and the lack of communication, but if you know what you're supposed to do, just keep your head straight and don't listen to others",3,Current Employee,Sales Floor Associate ,"Pueblo, CO",4/29/23,2023,4,29
"Don’t apply, no amount of money is worth the headache and stress of working for this company.",What is the best part of working at the company?Absolutely nothing. Terrible management. Terrible company.What is the most stressful part about working at the company?Dealing with management and rowdy customersWhat is the work environment and culture like at the company?Hostile and full of passive aggressive behavior What is a typical day like for you at the company?Management belittling employees,1,Current Employee,Delivery Driver ,"Riverview, FL",4/29/23,2023,4,29
Fun ,You can also have a good day at work and enjoy your day off and enjoy your weekend with the family enjoy the day and the kids and the rest will see how you,4,Current Employee,Stocker ,Texas,4/29/23,2023,4,29
"The experience has been good, but it could be better. ",What is the best part of working at the company?Working with nice people. Also the summer time incentive. What is the most stressful part about working at the company?Not having enough employees on our team.What is the work environment and culture like at the company?I get along with most everyone on the job. What is a typical day like for you at the company?In the summer time it's very busy as I work at a beach store.,3,Current Employee,Maintenance Worker ,"North Myrtle Beach, SC",4/29/23,2023,4,29
Exactly what you expect,"Basically decent pay for hard work. The actual schedule sucks (5am-2pm, 2pm-11pm. Overnight) but is good if you stick with it. Most people at Walmart are really cool, a few exceptions here and there. While working it’s never really bad, just sometimes more annoying than other times. ",3,Former Employee,Cap 2 Associate ,"Wilmington, NC",4/29/23,2023,4,29
Great place to work,I enjoyed working here. The staff was nice and the managers worked with you in any accommodations! I would definitely work here again. if you’re thinking about applying do so! ,5,Former Employee,Cashier ,"Southaven, MS",4/29/23,2023,4,29
Low morale,"Employees had blank stares. Training videos stressed customer service, but you're a stock clerk for entire store. One person ran three departments, with no help from management. Avoid. ",1,Former Employee,Sales Associate ,"Owasso, OK",4/29/23,2023,4,29
"flexable work schedule, no such thing as managers","meet good cowrorkers who keep you going and working. they work with your felxability for the most part, and pretty decent pay depending on what depertment you choose. can be stressful at times with no help from managment.",2,Current Employee,Sales Floor Associate ,"Grand Rapids, MI",4/29/23,2023,4,29
Productive and enthusiastic,What is the best part of working at the company?The team work and benefits there our keys to making it a fun and pleasurable working experienceWhat is the most stressful part about working at the company?Merchandising the freight in StocktonWhat is the work environment and culture like at the company?Amazing very fun friendly excellent teamwork very diverse and openWhat is a typical day like for you at the company?8 hours of stocking merchandising and helping customers,5,Current Employee,Associate ,"Midland, MI",4/29/23,2023,4,29
Not great,"They don't bother training new employees, which is why they are so understaffed. It is very dysfunctional. Management is also terrible. I would never work here again.",1,Former Employee,Stocker ,"Oak Grove, KY",4/29/23,2023,4,29
It’s what you make of it. ,"Constantly stocking beer and water can get old. But you work with some good people. Have fun with it and try not to be too serious. Clock in, do your job, clock out. ",3,Former Employee,Stocker ,"Sandusky, OH",4/29/23,2023,4,29
Horrible management ,"Team leads will lie to save themselves. It doesn't matter how hard you work to get the job done, it's never enough. There's no communication between the shift leaders, and if something is communicated it's never enforced. Half the time the management all will tell you different things to do without realizing it, because there's no communication,  and then when you can't do all four things at once, you get introuble.",1,Current Employee,Walmart Stocker ,"Kokomo, IN",4/29/23,2023,4,29
"For the most part, I enjoyed my job at Walmart; however, I made so little money I couldn't even afford to eat meat!  ","What is the best part of working at the company?Comradery of other employees, getting to work in a department I understood (hardware) heavy responsibility load placed on my back each and every time I showed up for work (I was a department manager), getting help from other more experienced workers when I needed it!What is the most stressful part about working at the company?Upper management that didn't understand that I couldn't remember a list of ten things to do, I needed then written down.  I had a TBI as a 14 year-old and short-term memory is an issue.  Getting frowned upon and eventually losing my job for this reason was unfair!What is the work environment and culture like at the company?Different every time I came to work.What is a typical day like for you at the company?Scan the empty pegs, get the merchandise from the stock room, always listening for the paint call over the intercom because that was my job, placing the merchandise, and by the end of the day making sure the light bubs and spray paint looked perfect!",4,Former Employee,Hardware Department Manager ,"Independence, MO",4/29/23,2023,4,29
Just dont,You aren't guaranteed to have weekends off. They tell you 40 hours but cut you way down. I have a family and can't live off 25 a week. They forget about you sometimes for your breaks or lunches.,3,Current Employee,Cashier ,"Joplin, MO",4/29/23,2023,4,29
Underpaid and Management severely lacking ,Walmart is underpaid and you are asked to go above and beyond the amount of compensation you recieve. Working as a cashier you are told to harass customers to take a 5 Star survey at the end or of each transaction. If the store scores low they blame the cashiers for not pushing the survey instead of actually addressing the issues as to why the numbers are low. E are also told to have our work phones in our hands at all times. Giving the apperance to customers we are on our own phones not paying attention. Management does little to nothing as they are always in the back in the office. Only coming out when higher ups are making a visit. They guilt trip you if you have any schedule changes. You won't get two consistent days off.,1,Former Employee,Customer Service ,"Hudson, WI",4/29/23,2023,4,29
Good job bad management,"If your looking for something reliable this is a great job but the management makes the job toxic. They have unrealistic expectations for example I worked in pets I would be expected to put up about 10-15 L-carts worth of freight while the truck is being unloaded and about 6-15 dog food bag pallets and break packs, now I get it doesn’t seem like that much work, honestly your right but this is where the toxic management comes into play, the department managers around the store never have their aisle in order or located in the system correctly so when you use your scanner you find out that they have “plugged the stop” and at the store I was at I wasn’t allowed to make new price tags I worked second shift so after my first hour the department manager was gone for the day. So your say well I need to tell somebody about this and be a good little employee, nope you tell your manager the problem and they go to the department manager saying your complaining about how the department is ran causing frustration with the department manager even though they are aware of the problem and have done nothing to fix it. Now your sitting there with the short end of the stick upper management doesn’t care they just backstabbed everybody to get to that position if you think I’m lying ask somebody who worked at Walmart I’m sure there’s a few exceptions but for the most part they are terrible people. Just do your job to the best of your ability and don’t say anything because if you do you will be treated differently.",2,Former Employee,Cap Team 2 Associate ,"Clarksville, TN",4/29/23,2023,4,29
Mediocre ,"Work life balance was terrible, and they call you off the clock all the time.The only thing that helped was being able to train and lead associates to be the best they can be",1,Former Employee,Team Lead ,"Deptford, NJ",4/29/23,2023,4,29
Ambiente pesado,Horrible trabajar en walmart dificil cambiara de area te bajan las horas etc . Cinclusion no trabajes hay ,1,Current Employee,Limpieza y mantenimiento ,"Haines City, FL",4/29/23,2023,4,29
Treated poorly and as if you don’t matter to higher management ,"The pay is okay but, not for the stress/unfairness you deal with everyday through team leads and or customers.  It does not allow a good work/life balance and makes it near impossible to even be sick without there being consequences with your points. I will never work at another Walmart again.",2,Current Employee,Team Associate ,"Morgantown, WV",4/29/23,2023,4,29
It's okay,It's not bad they have flexible scheduling and great benefits and like to promote from within the company and most of the management is understanding.,4,Current Employee,Stocker ,"Spring Hill, FL",4/29/23,2023,4,29
Great Pay ,The pay is good and the work life balance is ok it’s a great job for someone that only care about the money. I’ve worked at 3 different Walmarts and always have problems during winter seasoning when my son get sick and I have to call off and there’s nothing I can doing about getting points there should be more wiggle room during winter and they don’t accept doctors notes ,3,Former Employee,OGP ,"Omaha, NE",4/29/23,2023,4,29
A joke,"Too much tools completely unusefull and ridiculous  ( phone apps). Completely conter productive. It leads to a segregation by the faster phone you own. Most of the guys who works there for more than one or two years spent more than 1000 $ on their phone. The walmart device (phone) is a shame slower than my 200 $ phone just because they put a ""Spyware"" in it (knot)  to make statistics  on you . all is about micro management and the way you look on the video while working. People got so much pressure than they prefer to look overexhausted and fast paced on the video doing something that has already be done or anything else completely unusefull than to have results and save energy by team working. Communication, the key, is simply inexistant precisely because of that huge pressure they put on their employees . The official walmart policy is team work, excellence, yadi Yada and now we sing like in a Disney moovie. But all their process is about dividing people with demagogy for more competition between employees. It doesn't work. ",2,Former Employee,Stocker ,"New York, NY",4/29/23,2023,4,29
Store wise  ,Poor management When they want you to do something they want it done as quickly as possible and don’t like being asked questions either but they expect everything to be done ,5,Current Employee,Asset Protection Team Lead ,"Bakersfield, CA",4/29/23,2023,4,29
Fun,Good job super easy nice pay The people at my job made it fun Kinda bad in the winter but other than that funGreat summer job to Customer make it difficult sometimes ,4,Former Employee,Online Personal Shopper ,300  green ,4/29/23,2023,4,29
Striving workplace and very fun ,At Walmart working 8 hours goes by fast. You always have something to do that isn't too hard because all employees work together to make sure everything is organized and accurate to always set out on its next mission. The main bosses and managers would always stop by to check on you and make sure everyone was doing a fair amount of work with great pay and benefits. They would also do little challenges to push their employees to do and get more out of the job I think was very rewarding. ,4,Former Employee,Stocker ,"Bozeman, MT",4/29/23,2023,4,29
Questionable Leadership,"Some coaches'll snap at you over minor things, show favoritism, and whatnot. They're not shy to abuse their position.  My previous location had the same issue, but much worse.  The overnight coach straight up told us it was their goal to make their position obsolete, because they wanted us to be able to take care of everything on our own. They spent most of their time strolling around the store, hands tucked in their front pockets. Coworkers are great though. They make the job manageable at my new location. ",3,Current Employee,Overnight Stocker ,"Tyler, TX",4/29/23,2023,4,29
"Easy, however...","I felt as if the job itself was easy enough. Tidy department, fill shelves, work freight, put away put backs, and assist customers.However, work-life balance was lacking.Attendance is imperative. Do not bother working here if you plan on calling out or slacking. You will get CUT immediately. Come to work.",3,Former Employee,Toys Sales Associate ,"Marshall, TX",4/29/23,2023,4,29
Fast paced up bringing,What is the best part of working at the company?It's a great job I wanna go back to work there. Walmart takes care of there associatesWhat is the most stressful part about working at the company?Nothing is stressful it's all goodWhat is the work environment and culture like at the company?Great everyone is very nice and helpfulWhat is a typical day like for you at the company?Everyday is a good day I have nothing to cplsin about,5,Former Employee,Door Greeter ,"Pico Rivera, CA",4/29/23,2023,4,29
It was fine.,"Walmart sucks, but the workers are cool. Typical corporation, a manager told me once, if you have 2 working hands and 2 working feet, this job is for you lol.",3,Former Employee,Meat Department Associate ,"Utica, NY",4/28/23,2023,4,28
Great work place with many opportunities to advance in the company,"I've work for three different Walmart stores and they were all fairly amazing in their own ways. It was nice to be part of the Walmart family for many years. There are tons of opportunities to grow within the company and most of the employees are hard working and caring individuals. My management team was great at all 3 locations, I was an amazing asset to the company working as a cashier, grocery, unloading trucks,produce, bakery, and my favorite job was the wireless ""connection"" center... there I sold cell phones and helped people connect with their loved ones through technology. Best of all was when I would receive reviews from the customers that I had helped letting me know how great of a job I had done. I was always very productive, professional, and kind.",4,Former Employee,Cashier/Sales Associate/Produce/Deli/Bakery ,"Union, MO. Sullivan, Mo. Saint Robert, Mo",4/28/23,2023,4,28
it was good i guess,"15 was good pay, easy work, supervisors were super annoying and too serious but other than that it was fine. Being able to choose my exact hours was pretty cool",4,Former Employee,Sales Associate ,"Haslet, TX",4/28/23,2023,4,28
It's Alright,"Working here was okay, but it wasn't for me in the long run. I was mainly put in the freezer to stock frozen. I never enjoyed going in the freezer that's for sure",3,Former Employee,Overnight Stocker ,"Watauga, TX",4/28/23,2023,4,28
It is a fast pace job in a hostile environment. ,"What is the best part of working at the company?None. Company supervisors, group leaders ans managers have a hostile approach to their employees as well as deliberate abusive excessive work loads and inconsiderate work hours. They do not take care on employees needs and do not offer future growth.What is the most stressful part about working at the company?Taking orders outside job description and obligating extra loads of work with or without experience in certain areas of the job.What is the work environment and culture like at the company?Hostile and abusive. There is no culture except to carry their own agendas. Overlooking the skills of the employee to do their jobs. Management can offer open doors to only mislead you, nothing gets done when reporting incidents with other coworkers.What is a typical day like for you at the company?Clock in wait for instructions then get to work wherever they send you not expecting to finish any of your tasks in time because they need to get their projects pushed first. Leaving you looking like you did not work your regular tasks then rushing before clocking out to get the most done of what you didn't do when you first started.",1,Former Employee,Overnight Stocker ,"Canovanas, PR",4/28/23,2023,4,28
Fun Times,"Everyone gets along usually, and we all help each other out people are willing to train you if you don't know how to do something.  There are days where its bad but its retail costumers acted entitled if you  dont drop everything to help them find milk which hasnt moved in the 10 years this building has been up",5,Current Employee,Sales Associate ,"Putnam, CT",4/28/23,2023,4,28
flexibility with hours,"If you are part-time at Walmart and they have too much overtime, they take part-time employees' hours away. The pay in some departments is low for all the work you are expected to do. Sometimes their leads make you feel like you didn't work fast enough and didn't do your work.  They say remarks like that's all you did after you worked on a couple of tasks for the day and only one person in that department.",1,Current Employee,Hardlines Associate ,"Mays Landing, NJ",4/28/23,2023,4,28
Terrible leaders ,They treat their associates very poor moral in that place is terrible teaching and training is very poor the pay is terrible for how much they try to work you,1,Former Employee,Coach ,"Pinellas Park, FL",4/28/23,2023,4,28
Not a place for someone who has a family ,"This company cares nothing about you or your family anymore! It use to be a place that did but now all they’re looking for are people who will dedicate their entire life to that place. It’s really sad because I use to love working for the company, but now the work load is more than one can handle they don’t give you enough employees to run your area efficiently and raises no longer exist for hourly management what so ever. I made the same pay for 3 years with no raise.",1,Former Employee,Team Lead ,"Jefferson City, TN",4/28/23,2023,4,28
Fun,It was fun until they removed department managers. Then you were given the same responsibilities with less pay or in a different department all together ,4,Former Employee,Meat Clerk ,"Lithia Springs, GA",4/28/23,2023,4,28
"Sometimes stressful, otherwise a great opportunity for professional development and growth. ","Overall, working as a customer service representative at Walmart can be a great job for people who enjoy helping others and are good at multitasking. While it can be challenging at times, it can also be rewarding, and there are opportunities for advancement within the company.",4,Former Employee,Customer Service Representative ,"Tupelo, MS",4/28/23,2023,4,28
