title,review,rating,status,position,location,date_posted,year,month,day
Stressful,Management is completely not capable of handing this position. The facility is chaotic and ran poorly by management. The culture of the company is nonchalant and take no responsibility or eagerness of the positions they hold. Low wages and restricted knowledge of advancement its not the best place to work!,4,Former Employee,Optician ,"Bedford Park, IL",6/28/17,2017,6,28
great for a start and lots of different chances at job types and titles,This company allows for an employee to try many different position and starts at different type of job types within retail. However it does not allow for many mistakes to be made or for said mistakes to be over come in a positive out come for both customer and employee. It is very concerned with the bottom line and has gone away from Sam Walton original ideals of both the company and employee are very important. It makes it very hard to have a family and work at the same time.,3,Current Employee,Pharmacy Assistant ,"Bonney Lake, WA",6/27/17,2017,6,27
All around worker,"If you are still in school or just getting out this job is for you, they work around your schedule and have an open door policy about everything, you do have to flexible here I worked on more than one place but it was always fun learning new things.",5,Former Employee,Cashier ,"McKinney, TX",6/27/17,2017,6,27
Horrible job,"Walmart was hands down the worst job I've ever had. The ""management"" didn't care about the employees. Walmart doesn't seem to care about their employees. They only care about lining their own pockets.",3,Former Employee,Cashier/ Customer Service ,"Pace, FL",6/27/17,2017,6,27
Busy and complicated,Average work place.  Retail work schedules are not family friendly. You have extra work put on you that should be done by others in different positions.,3,Current Employee,Customer Service Manager ,"Paris, KY",6/27/17,2017,6,27
Dont really recommend,Lazy lack of leadership who don't know how to maintain dept but I've met alot of cool customers and co workers and learned how to maintain a dept on my own and became a trainer and a leader,1,Former Employee,Sales Associate ,"Irving, TX",6/27/17,2017,6,27
Good,This was a great company to work for. The work was very fulfilling. I always had fun interacting with customers and the staff as well. It felt like I was with family.,5,Former Employee,Cashier ,"Folsom, CA",6/27/17,2017,6,27
Good starter job plenty of opportunities to grow,Great job for new hrs.great benifits and comparable wages..works well with school coverage ......on the job training .equal opportunity job employment,4,Current Employee,Assistant Manager ,Missouri,6/27/17,2017,6,27
Great ideal job,"everyday is something new, new experiences new challenges, new people, working in this condition makes the day go by with a breeze, very enjoyable. Highly ideal job",4,Former Employee,Remodeler ,"Torrance, CA",6/27/17,2017,6,27
Great people to work with,"Even though Walmart is that big retail with a lot of customers, it was actually quite pleasant to work for them. I loved working in candy and stocking shelves. I also enjoyed organizing everything.",5,Former Employee,Candy Stocker ,"Payson, UT",6/27/17,2017,6,27
The people,I love working at Walmart its just they didn't work with my hours for day care so it was really hard. But I loved the customers they always made my day I mean there was rude ones but there was sweets ones,4,Former Employee,Customer Service ,"Tucson, AZ",6/27/17,2017,6,27
walmart,"Long nights, lots of stuff. very diverse group of people working in the company. this was only a seasonal position, so i wasn't there long , ust through the holiday season.",5,Former Employee,Overnight Stocker ,"Martinez, CA",6/27/17,2017,6,27
Good place to work,A typical day at work: twelve hours shifts with three breaks. I learn how the distributions works and how the merchandise gets to their destination. Hardest part of the job is temperature changes,3,Former Employee,Loader ,"18815 NW 115 AVE, Alachua, 32615",6/27/17,2017,6,27
My walmart review.,I personally enjoy working hard and getting exercise so stocking is good for me because I have a strong aptitude for physical labor. I also enjoy helping customers.,5,Former Employee,Night time stocker ,"Vancouver, WA",6/27/17,2017,6,27
Wonderful Place to Work,I enjoy my job and everything that I do. My favorite part of my job and having my customers leaving happy with a great customer service. I'm always available to make sure that my associates are always happy with their work and not only that they enjoy their job.,5,Current Employee,Department Manager ,"Sanford, NC",6/27/17,2017,6,27
A Day at Walmart,"It brings a since of pride to work for the largest company in the world. A typical day starts with walking the store and noting all the things that needs to be taken care that day. Your day will be dictated by how much freight is left behind by the overnight crew (its suppose to be none)._x000D_The remainder of the day is accomplishing your daily routines and completing the 'notes' from the morning walk._x000D_Market, and Regional visits or emailed directions will supersede the daily routines, and notes but will not over ride them.",3,Current Employee,Co-Manager ,"Plano, IL",6/27/17,2017,6,27
Casheir,"Customer service, helped customers find their way and show them where to go, give correct change back, helped csm's when needed, took daily breaks, greet everyone that walked past",5,Former Employee,Cashier/Customer Service ,"Fond du Lac, WI",6/27/17,2017,6,27
Opportunities to advance within the company,great coworkers and busy day to day schedule. Always room to move up in management or other opportunities. management was always helpful and professional.,5,Former Employee,Department Manager ,"Antelope, CA",6/27/17,2017,6,27
Night Shift,I worked night shift for walmart. Things some nights seem to repeat but there is always something interesting going on. Night shift was perfect for me because you get to work on assignments alone.,5,Former Employee,Overnight Stocker ,"Waycross, GA",6/27/17,2017,6,27
Wont work for them ever again,Had no department manager for the first 5 months I work then got fired after we got one for not knowing how to do my job. Never got trained learned my job for other associates by watching them.,1,Former Employee,Sales Associate ,"Sanford, NC",6/27/17,2017,6,27
Walmart is a fun productive workplace and has many pluses to it.,Overall walmart I think is a great place to work if you are customer friendly an are a people person. The managers are fair and understanding. Walmarts environment is a calm but yet fast paced company. I myself would work at walmart again.,5,Former Employee,Wal-Mart Sales Associate ,"Florence, SC",6/27/17,2017,6,27
I love it,"This is a great place to work. Everyone's smiling (Which is a big company policy)  Even on a bad day, clocking in makes it's all better. The managers care about everyone's needs and are willing to help. They're all for families and their well being.",5,Current Employee,Self checkout host/ cashier ,"Lockport, NY",6/27/17,2017,6,27
worst management ever,its a very fast paced environment. the location I was at was very trashy not professional at all. management was terrible. but I learned how to have great customer service because no one else did.,2,Former Employee,Customer Service Associate and Cashier ,"Rochester, NY",6/27/17,2017,6,27
Awful,Over worked an very underpaid never enough staff .give you plenty of hours but they don't pay enough an no type of benefits you stand in one place for hours,1,Current Employee,Walmart  cashier ,"Sanford, FL",6/27/17,2017,6,27
Okay,People who work here only do it for the paycheck. Good people just trying to make a living. Management is screwed up bad. Would not recommend working here.,2,Former Employee,Overnight Stocker ,"Canton, TX",6/27/17,2017,6,27
Fast Paced,"While working at Walmart I learned a great deal more about retail and how it works than in previous years. Very team oriented, fast paced in the department I worked in. Always on your feet, and constantly moving.",3,Former Employee,Photo Lab Associate ,"North Attleboro, MA",6/27/17,2017,6,27
Stressful,"My experience with Wal-Mart is not the same for other associates there. My experience was stressful and almost painful. I love my job and what I do, but being blamed for other people's mistakes and not being able to even speak your truth breaks down your resolve.",2,Current Employee,Department Manager ,"Millbrook, AL",6/27/17,2017,6,27
Everyone is sort of grumpy.,"As long as you like dealing with grumpy customers all day then this place is great. But I just wasn't feeling it here. For the most part the coworkers are tolerable, but the whole time I was employed here, there was maybe only a handful of occasions where the customers made me feel like I was worth anything.",2,Former Employee,Automotive Technician ,"Midvale, UT",6/27/17,2017,6,27
No,"Just no. No to the rude customers, no to the way you get treated as an employee, no to the pay, no to barely getting breaks. All of it was just one big no.",1,Former Employee,Cashier ,"Houston, TX",6/27/17,2017,6,27
Treat employees baf,Very strict when it comes do missing work. Management takes it to the head. _x000D_Benefits don't start till working six months with the company.  Employees Doesn't care much about customer,3,Former Employee,Sales Associate ,"Corpus Christi, TX",6/27/17,2017,6,27
Not bad,Walmart is pretty cool I would have stayed if it was just a little closer people are very friendly and cool I enjoyed my time at Walmart not bad at all it's always work to do,4,Former Employee,Walmart Stocker ,"Downey, CA",6/27/17,2017,6,27
wal mart,i Met alot of nice people and we helped each other when needed i also got to see some of the singers and models that shop there the manger was very nice and helpful,3,Former Employee,Stock/Cashier ,"Stockbridge, GA",6/27/17,2017,6,27
hard work good pay,work is hard pay is good. management is lacking in integrity which is one of the basic principals. they will basically tell you what you want to hear to get you to leave them alone.,2,Current Employee,RSR Driver ,"Seymour, IN",6/27/17,2017,6,27
customers were great! i wasn't appreciated as a worker .,i enjoyed working with the customers. managers showed favoritism worked other employees more then others. Most of the company was in drama but  enjoyed the work i was doing extremely ! I would work for walmart again just a different location.,2,Former Employee,Cashier ,"Milwaukee, WI",6/27/17,2017,6,27
awsome,great environment love the customer services their where great co worker's mangers were as kind as their can be. there are good days and bad days too.,5,Former Employee,Cashier/Customer Service ,"Bakersfield, CA",6/27/17,2017,6,27
Always enjoyed work. I have learnt a lot and grow my self with company,Manage is overall ok. work place culture is familiar. being engage with customer and help them resolve their problem is the most enjoyable part of the job.,3,Current Employee,Customer Service Associate ,"Lilburn, GA",6/27/17,2017,6,27
Fun environment,Loved meeting new people that would come through my line each time and sit and talk while I took care of their needs for each person. Loved seeing how fast I could make my checkout times,5,Former Employee,Cashier ,"Elk City, OK",6/27/17,2017,6,27
Working for Wal-Mart,"Great place to work for with many benefits and promotions available for those who are seeking to make a job a career.  You'll learn to work as a team and manage time as daily routines will have you stocking, organizing, and maintaining freight.  The workplace culture is vast and open minded, be yourself and shine.  Come with a smile on your face, because the customer is what makes this place a great place to work for.",4,Current Employee,Department Manager ,"Paso Robles, CA",6/27/17,2017,6,27
Walmart Life,Everyone is nice and it is a great learning environment. Management is fair an is always willing to work with you. I was part of setting up the new Hewitt store and I can honestly say that it is something I will never forget!,4,Current Employee,Photo Lab Associate ,"Hewitt, TX",6/27/17,2017,6,27
It could be alot better,"My overall experience has been okay to say the least. When I first started it was fun and exciting but as things progressed, I was given more work, less help, and expected to perform every single task that I was given.",3,Current Employee,Receiving Clerk ,"Natchitoches, LA",6/27/17,2017,6,27
I love working for WalMart and i got to meet new people every day,I would go back and work for WalMart in a heartbeat. I had fun working there and I made people smile and I know that they would have a good night after the shopping they did for their family.,5,Former Employee,Cashier ,"Waxahachie, TX",6/27/17,2017,6,27
Cashier/ sale associate,I have worked 3 years and all with Walmart they have good experience I loved my supervisor and managers they always work things out for me they have the most good personality,5,Former Employee,Cashier/Sales Associate ,"Meridian, MS",6/27/17,2017,6,27
loved the fact i was around people,Greet customers as they arrive in the store and provide them with information about products and/or services_x000D__x000D_ Respond to customers’ complaints and resolve their issues at a timely manger I just really enjoyed working for Walmart.,4,Former Employee,Cashier ,"Atlanta, GA",6/27/17,2017,6,27
Manager and Assistant managers are funny,"Throughout my time on the clock, I see that all of my assistant managers and my store manager has humor. If we could just have every workplace make that a thing.",5,Current Employee,Cart Pusher ,"West Valley City, UT",6/27/17,2017,6,27
A great place to work,"Overall I had a great work experience. Learned a lot of useful information that I this put to work today. A great work environment, great training was offered.",5,Former Employee,Sales associate ,"Chino, CA",6/27/17,2017,6,27
great,I love the family culture and what I do a lot. I appreciate them giving me an opportunity to build my work history. I really don't have much more to say.,5,Current Employee,Sales Associate ,"Oklahoma City, OK",6/27/17,2017,6,27
fun place to work,Overall wonderful place to work . Great if you love Being around people great pay and benefits but needs work on managerial staff. Served food on holidays and some free dress days i wouldnt hesitate much to go back working for Walmart !!,5,Former Employee,Toy Sales Associate ,"Louisville, KY",6/27/17,2017,6,27
Getting worse,Wal-Mart used to be nice to work for family friendly and working with ur schedule it was become more strict with hours and no longer work with you.  They want you to do the amount of work for 10 people and hold accountable if it's not done.  Managers don't help out either,3,Current Employee,Merchandise Supervisor ,"Evans Mills, NY",6/27/17,2017,6,27
"easy going , extreamly simple","I enjoyed the simplicity of the work. My coworkers were extremely nice. The management was very helpful during training. Also whenever i had to work on a holiday the managers called in caterers,and personaly served us .",4,Former Employee,Cashier ,"Land O' Lakes, FL",6/27/17,2017,6,27
The most enjoyable part of the job,"Providing customers with excellent customer service. Also, the fact that Walmart is involved with various charities and helps the community. Walmart also supports military veterans.",5,Former Employee,Sales Associate ,"Springfield, MO",6/27/17,2017,6,27
A good place to work with employee discounts.,"Good management, nice co-workers, discount on purchases, training as needed.  Worked with you if you had family issues.  Not much opportunity for advancement and inadequate pay.",3,Former Employee,Sales Associate ,"Norwich, NY",6/27/17,2017,6,27
Challenging and helpful,"Fast paced work conditions, frequent changes in pricing, signage and displays. I learned how to set up displays and mods. Management is fair. People are friendly and willing to help you learn new things. The hardest part of the job is learning all the different uses of the handheld machines that are used. The most enjoyable part of the job is seeing things get done and being able to help customers find what they need.",4,Former Employee,Consumables Associate ,"Albany, OR",6/27/17,2017,6,27
i liked the friendly people,I enjoyed working for Walmart because they were very helpful. I learned a lot and met a lot of different people. They offer a lot of different opprotunities. Wish I was still there.,3,Former Employee,Customer Service Manager ,"Hobbs, NM",6/27/17,2017,6,27
Fun job for teenagers and mostly for people comfortable with constant change in pace.,"Typical work days at Walmart constantly changed based on a number of customers. I learned to not take it to heart when customers were rude and to be comfortable with the neverending changes. The hardest part was learning to pace my scanning and bagging, it was also tough figuring out which customers were in a rush and which customers wanted to spark a conversation. I loved the management at Walmart, they were so helpful and they pushed us to do our best but made sure to be nice about it. What I enjoyed most was the patient customers and workers while I was new to the job. I felt very accepted by my coworkers who quickly went out of their way to help me.",4,Former Employee,Cashier ,"Manitowoc, WI",6/27/17,2017,6,27
workplace,great job_x000D_good benefits_x000D_great place _x000D_quick advancement _x000D_friendly associates _x000D_wear uniforms_x000D_celebrates employees that do the right thing _x000D_encourage employees to do what is right,5,Former Employee,"Cashier , Customer Service, Jewelry-Associate ","Tampa, FL",6/27/17,2017,6,27
great place to work,great place to work id still work there but had an accident which lead to a coaching which leas to me losing my job. over all id go back to work there,5,Former Employee,Unload GM and Grocery trucks ,"Houghton, MI",6/27/17,2017,6,27
Good,A typical workday consists of helping customers and helping management with different jobs around your department or the store. Overall your day is pretty manageable and usually a good experience.,4,Former Employee,Electronics Associate ,"Dickinson, ND",6/27/17,2017,6,27
Productive workplace,A busy environment and family oriented where customer love to shop at low prices and customers appreciate the staff assistance of merchandise they have in store.,5,Former Employee,Stock Clerk ,"Raymondville, TX",6/27/17,2017,6,27
Pharmacy,A typical day at work would consist of assisting the pharmacist and filling prescriptions that was sent or brought in on a day to day basis. Along with helping customers in other departments.,5,Current Employee,Pharmacy Technician ,"New Orleans, LA",6/27/17,2017,6,27
Picking up slack for lazy co-workers,"If you are able to work physically hard, be prepared to be taken advantage of. Management will tell you to do task they don't want to touch: department managers, zone managers, and assistant managers. Its especially worse if you have more than two managers wanting task done from you.",3,Former Employee,Sales Associate and Department manager ,"Arlington, TX",6/27/17,2017,6,27
No attention to the worker,"The management cares nothing for the workers under them, only that the job gets done. Which isn't necessarily a problem, it just generally makes a hostile work environment when workers don't feel heard or acknowledged.",3,Former Employee,Remodel Associate ,"Chesterfield, VA",6/27/17,2017,6,27
Fun place to work,I enjoy working with the public and helping others. The managers were flexible and work well with what hours employees need._x000D_You meet a lot of different people.,4,Former Employee,Cashier ,"Ashtabula, OH",6/27/17,2017,6,27
Good,"Pay is good until they cut 5 hours a week. I expect to work at least 40 hours a week on average not 35-38 hours. Other than the problem with the hours, benefits are great co workers are good and the work is decent.",3,Current Employee,Claims Processor ,"Oviedo, FL",6/27/17,2017,6,27
Almost always busy,This job helped me with my sense of organization and skill in customer service. I met many people there that gave me great advice on customer service.,5,Former Employee,Cashier ,"Blue Ridge, GA",6/27/17,2017,6,27
OK ..fun work place,"Moved to support manager after 8th year there.Learned alot about inventory mangenment and customer service,an safe work habits.Good with hard situations and love to lead",4,Former Employee,Support Manager ,Georgia,6/27/17,2017,6,27
Great Teamwork and Positive People,"Working at Walmart has been great. I have learned how to manage a team, be a leader, time management, focus on profit, helping others with issues, how weather/seasons effect sales, handle money, basic computer skills, thinking skills, responsibility, and much more. The culture is diverse and keep things interesting while challenging at the same time. Hardest part of the job is to try to be fair and push the team to do the best they can be. This is a challenge because sometimes a few team members might not be happy with a decision that was made to benefit the whole team. While the best part of the job was being able to help others grow. It is a good feeling watching someone succeed because of something you taught or trained them in.",4,Current Employee,Overnight Support Manager ,"Carson, CA",6/27/17,2017,6,27
Productive and fun,Working at Walmart was a great experience for me I learned how to stock and communicate with customers better I learned how to strip the floor and wax it I became the maintenance lead person I really enjoyed working at Walmart,5,Former Employee,Maintenance Supervisor ,"West Helena, AR",6/27/17,2017,6,27
It was alright,"It was difficult because of the type of customers I had to deal with. Overall the pay made up for it, and it was worth it. I enjoyed meeting new people.",3,Former Employee,Cashier/Clothing Associate ,"Rockwall, TX",6/27/17,2017,6,27
Worked for company off and on for 6 years,"Worked for company off and on for 6 years,,I really didn't appreciate how they treated there employees. Some days were good working there and some days were bad",3,Former Employee,Department Manager/Cashier/Unloader ,Arizona / Wisconsin,6/27/17,2017,6,27
Horrible,"Gave a three star overall due to the fact that you're working for one of the largest retailers in the world. In Theory working for Wal-mart is supposed to be great. You have too many bosses from your current supervisor, to assistant management, then to your managers. Each and everyone of them has something different they want you to do. The environment is what you make it there, but sometimes the environment becomes pretty toxic.",3,Former Employee,Sales Associate ,"Blackfoot, ID",6/27/17,2017,6,27
It's walmart.,"When i worked at walmart, things were a mess. Management didn't really care, and the culture was of people who wanted to get out of there. I did enjoy the people, but that was about it.",3,Former Employee,Sales associate cashier ,"Walnut Ridge, AR",6/27/17,2017,6,27
It's an okay place to work.,"A typical day at work with Walmart is very routine. I stock the shelves, clean up when I am finished and provide customer service as needed. I have learned that as long as you do what's expected, you'll be okay. Workplace culture is pretty healthy, most managers seem to have a positive attitude. The hardest part of the job is on the nights when there is a lot of freight and not much help. The most enjoyable part is when I am finished with my work.",4,Current Employee,"Stocker, Customer Service Representative ","Killeen, TX",6/27/17,2017,6,27
customers,"working at Walmart, everyday was different there was something to always keep me busy I enjoyed helping customers and making sure they were satisfied and wanted to come back",5,Former Employee,Sales Associate/Cashier ,"Mount Pleasant, MI",6/27/17,2017,6,27
I worked in many departments,I started as a cashier and worked my way up to Customer Service Manager. The employees were great and I learned a lot. I even worked in the produce department. I loved being able to help customers with all their needs.,3,Former Employee,Customer Service Manager ,"Middleburg, FL",6/27/17,2017,6,27
"Work was ok, management will make you want to quit","The work was ok, but the management is terrible. They only cared about themselves and would not help you in any way possible unless it affected them or their job.",3,Current Employee,Store Associate ,"Newport News, VA",6/27/17,2017,6,27
walmart,working at walmart was ok i worked customer service so  i had to deal with a lot of unhappy people most of the time but we had great mangers at our store they really looked out for the team and worked with you on hours and took the time to get to know you,5,Former Employee,customer service ,"Las Vegas, NV",6/27/17,2017,6,27
"Hours are good, management is fair","the work wasn't hard, but the mangers set expectations that were sometimes difficult for even the fastest people to accomplish. Overall, the hours were 40 a week, paycheck was around 500-700 dollars depending on hours worked and/or pay rate.",5,Former Employee,Overnight Stocker ,"Hillsboro, TX",6/27/17,2017,6,27
Good if you're looking for a quick buck,"Walmart is good company to work for if you are not ambitious and just need a source of income. They do not pay good compare to similar jobs, but there are opportunities for advancement and moving around in the company. The worst aspect is the job culture is awful. Barely a day goes by that you won't hate your job.",3,Current Employee,Sales Associate ,"Coventry, RI",6/27/17,2017,6,27
Character building and humbling experience.,Sometimes smooth but always a challenge.Never a dole moment when being an associate for Walmart Super Center. A great place of work with good benefits as well.,5,Former Employee,Sales associate/Cashier ,"Lovejoy, GA",6/27/17,2017,6,27
Good place to work and enjoyable atmosphere,Overall good company to work for and friendly co-workers. Enjoyable work enviroment. I liked the pace of the job and the opprotunities they have to offer .,5,Former Employee,Inventory Associate ,"Burleson, TX",6/27/17,2017,6,27
Fun place to work,"A typical day at work is relaxed yet fast paced with several things to do at once including customer service.  Management is very friendly and easy to talk to.  Over all the workplace is very enjoyable and understanding,  Hardest part of the job is juggling everything that needs to be done.  Most enjoyable part of the job is customer service and knowing that you helped someone and possibly brightened their day.",5,Current Employee,"Stock Checker, Apparel ","Glasgow, KY",6/27/17,2017,6,27
Can't get promoted unless you know someone higher up,Worked at a neighborhood market store for s year ran the front end by myself from time to time but they never wanted to give me the promotion. Also had people who worked on another department try to tell me how to do my job.,5,Former Employee,Cashier/Customer Service ,"Wichita, KS",6/27/17,2017,6,27
Friendly and respectful staff,"Working in the Maintenance Department at the Walmart Distribution Center outside of Cheyenne, WY was nice because of how friendly and respectful the staff is to the people who work there.  They usually take into consideration whether someone has a condition that he/she cannot help and still gives them an opportunity with another job and/or to work with somebody else to get some things taken care of.  Although, sometimes they are a bit too flexible on allowing rules to be broken.",4,Former Employee,Maintenance Worker ,"Cheyenne, WY",6/27/17,2017,6,27
Not For Me,Easy job but there were too many supervisors for one shift. Multiple directions received from multiple supervisors.  Most contradicting the other.  Unreasonable output goals for certain areas.,3,Former Employee,Overnight Stocker ,"Nashville-Davidson, TN",6/27/17,2017,6,27
Okay place to work,"DVD movies playing in break room Entirely too much office politics. In addition, there tends to be a lot of  misconduct and inte-roffice dating going on. Would recommend it for people who can't find another job.",1,Former Employee,Cashier/Customer Service ,"Lecanto, FL",6/27/17,2017,6,27
Bad place to work,The management was not very helpful when it came to any problems. They did not provide me with a place to pump after I had my son and most of the people that worked there were always miserable and rude.,2,Former Employee,Sales Associate ,"Morrisville, PA",6/27/17,2017,6,27
Not a fun place t,I did not like working at Walmart at all. the managers there treat you like a slave they do not accept Hospital notes and I have children who are very sickly so I ended up losing my job due to taking my kids to the hospital.,1,Former Employee,Sales Associate ,"Brookpark, OH",6/27/17,2017,6,27
Okay Place to work,"Management sucked but, I worked in the bakery and I was tucked away. I was also pregnant and management pushed me so hard that it through me into early labor._x000D_Liked the quietness of the bakery._x000D_Hated the long walk in the parking lot.",4,Former Employee,Cake Decorator ,"Gainesville, TX",6/27/17,2017,6,27
Bad,I really didn't enjoy this job. I really didn't learn that much from this job. They didn't pay that good and did not treat their workers fair either. The job was horrible.,3,Former Employee,Unloader/Stocker ,"Houston, TX",6/27/17,2017,6,27
a typical day,I loved working at wal-mart. While I worked there I was attending college and they made it possible for me to do that. I worked a year there and they always worked around my schedule and helped me in any way they could.  I was encouraged to smile and enjoy my work.,5,Former Employee,Customer Service Manager ,"Hazard, KY 41701",6/27/17,2017,6,27
N/a,They do NOT take doctors notes and punish you for being sick. The managers are rude and unfriendly.....................................................,2,Former Employee,Wal-Mart Cashier ,"Borger, TX",6/27/17,2017,6,27
good place,"I worked in the tire and lube center, it was a good learning environment. I had a good time and it was pretty reasonable days. the hardest part of the days were the heat and the cold but that is normal when you work outside.",5,Former Employee,Tire and Lube Technician ,"Rapid City, SD",6/27/17,2017,6,27
Productive anf fun place to work,Helpful and so many chances to succeed in the company from a cashier to a manger without degree. You can grow easily in the wally world with great costumer service.,4,Former Employee,Electronics Sales Associate ,"Houston, TX",6/27/17,2017,6,27
Nice environment to work in,"Standing at the door all day , speaking to customers and checking their receipts. Have to have good customers skills and be a people person and be able to stand.",5,Former Employee,Customer Service Host ,"Randallstown, MD",6/27/17,2017,6,27
work,very cold barely let you go to the bathroom under paid and under appreciated rude and people are not friendly can not get off for doctors appt and is very life consuming,3,Former Employee,"Cashier, Cashiers ","Clinton, NC",6/27/17,2017,6,27
You can go anywhere with walmart.,Walmart is an equal opportunity employer and if you work hard you can advance very quickly. It has a management team that is willing to help with anything you need. The benefits are not very good and their insurance is expensive.,4,Current Employee,Department Manager ,"Poteau, OK",6/27/17,2017,6,27
work environment was safe,"Working at Walmart was a very good experience for me, it allowed me to learned how to work with the public, and interact with different cultures, I also learned how to work at a fast and efficient pace.",3,Former Employee,Sales Associate ,"Chicago, IL",6/27/17,2017,6,27
No communication,I had complications because my wife was expecting and I needed to get time off. Lack of communication led to me being written up as a no call no show. For 2 wks!,3,Former Employee,Stocker ,"North Bend, OR",6/27/17,2017,6,27
No,"This company has poor management system, they just look out for _x000D_themselves, when a employee performs nothing works to his convenience. If an employee has to get hold of store manager he has to wait for at least a month. _x000D_the above mentioned are facts based on my personal experience.",2,Former Employee,Customer Service Representative ,"Norcross, GA",6/27/17,2017,6,27
Decent Workplace,"Working at Walmart is not a bad thing, the workers are friendly, the pay is decent for retail and there are lots of opportunities for advancement. As a sales associate, the work was easy and versatile. As you move up in the company though you get less help and not much is explained to you by upper management, you are pretty much on your own with little to no explanation. The company as a whole is implementing measures to try and prevent it but it may take some time. We do have lots of small events like safety parties or monthly birthdays and everyone is pretty close with one another. I loved being busy and having things to do all day everyday but the stress is a little much.",4,Former Employee,Department Manager ,"West Jordan, UT",6/27/17,2017,6,27
it was a good company,It was a very good company to work for and I wish I still did but I had to move away to Baltimore. a typical day I would restock the meat wall. then do other stuff,3,Former Employee,Meat Inventory Associate ,"Frederick, MD",6/27/17,2017,6,27
Fun to work there,"Wal Mart is a what I call it cool work place, they offered good benefits, discounts, free lunches and helps you get back in school. A very busy store.",5,Former Employee,Walmart Stocker ,"West Monroe, LA",6/27/17,2017,6,27
