title,review,rating,status,position,location,date_posted,year,month,day
Horrible place to work,"You want a review well here’s the best you’ll get! I’m happy I have a job but this place is not for the weak. You need to bust your a** working for a bunch of no common sense having people. Managers and team members all complain too much, no one likes to do their job right. They put all the work on the same people and don’t know a thing about good management. Don’t get me wrong, there are great workers here who quit due to poor management and teamwork. There’s lots of great managers and coworkers but mostly EVERYONE IS LAZY!!!! I would not recommend working at Walmart. [ESPECIALLY THE ONE IN NORTH ATTLEBORO MASS!! Store #2366]. The management doesn’t want to give them overtime so that they can make more money in their greedy a** pockets. ",1,Current Employee,Wal-Mart Associate ,"North Attleboro, MA",1/4/23,2023,1,4
i'd rather wash dishes for $7.25,"no REAL management, management doesn't care ab you and feel you are below them in all aspects of aspects. working @ walmart bc i had to not wanted to and everyday i wanted to quit. RESPECT YOUR EMPLOYEES WALMART! ",1,Former Employee,Deli Associate ,"Ocean Springs, MS",1/4/23,2023,1,4
Careless,"I don’t believe Walmart cares about their employees flat out. I contracted covid & was still asked to come in, once I got to work I was treated like a unwanted item.. Had to wait for almost a hour just to tell someone I had covid & be sent home. Dumbest place I’ve ever been employed.. but pay is nice ",1,Former Employee,Cashier/Customer Service ,"Chicago, IL",1/4/23,2023,1,4
Not great as a temp.,"This may have been my location, but the leads were unorganized and issued conflicting orders that undid what another lead wanted to do. Also permanent employees constantly looked down on you for being a temp. The entire time it felt like a game of tug of war between leads.",3,Former Employee,Temporary Remodel Associate O/N ,"Lancaster, CA",1/4/23,2023,1,4
Great place to work,This company will give you plenty of opportunities for growth.  The benefits were good for retail and I always enjoyed my job.  I worked here a long time and loved the people I worked with.,4,Former Employee,Customer Service Representative ,"Overland Park, KS",1/4/23,2023,1,4
Good,Crazy Schedules ok pay. There’s a Need for a better scheduling method rather than living life in limbo week to week. Training needs to be done more often with new hires. ,3,Current Employee,Cashier ,"Nacogdoches, TX",1/4/23,2023,1,4
Walmart needs to be abolished,"Walmart stands for everything that is wrong with capitalism. There is no job security. Anyone who works at Walmart is made aware of just how dispensable they are. The work environment at Walmart fosters hostility amongst associates and management alike. Unrealistic and unreasonable expectations are thrust upon the employees. The customer base is trained to disrespect employees and are applauded for it. There is little to no chance of upward mobility. All holidays are blacked out for all employees. There is no work-life balance. If you want a dead end job and to lose your humanity, Walmart is the place to be.",1,Former Employee,Cap-2 Associate ,"Bellingham, WA",1/3/23,2023,1,3
Stock Night Shift,Not bad to work when store was closed overnight to customers. This was over 5 years ago. Walmart could offer more of a employee discount as incentive. ,3,Former Employee,Stocker ,"Irmo, SC",1/3/23,2023,1,3
1 star,"What is the best part of working at the company?Flexible scheduleWhat is the most stressful part about working at the company?The management. They talk to you like you're beneath them, no respect and belittle you infront of customers n other associates. They talk about you to other associates. Very unprofessional. What is the work environment and culture like at the company?Hostile work environment. What is a typical day like for you at the company?Clock in, check customers out and you might get a break if they remember.",1,Former Employee,Cashier ,"Windsor Heights, IA",1/3/23,2023,1,3
Fun,Good time I loves it there. Staff was always so friendly. I would encourage it for anyone who is considering it. The management team is very friendly and will work with you,5,Current Employee,Stocker ,"Winter Haven, FL",1/3/23,2023,1,3
"Fun, Good amount of Stuff to do","It was actually a very fine place to work at part-time, The only issue would be that it sometimes felt like I wasn't allowed to learn much. Not bad overall though.",4,Former Employee,General Merchandise Associate ,"Murphy, Tx",1/3/23,2023,1,3
Don’t work at Walmart ,"Walmart is probaly the dumbest places to work at. They don’t have employee of the month, they don’t do anything for the employees, they don’t care about the employees, the managers pretend to be nice to your face and then boom your fired, it is completely filthy there, the entire place is toxic, and etc. I can make a whole book why not to work at Walmart ",1,Former Employee,Online Grocery Pickup ,"Lanoka Harbor, NJ",1/3/23,2023,1,3
Don't apply,Run! No work life balance. I worked for Walmart for 10 years. It is a good place to work if you or your spouse is in the military.  They let u transfer,1,Former Employee,Manager ,De,1/3/23,2023,1,3
You won't enjoy this job if you don't make friends,"This is how I describe Walmart. I like the people, but not how the company is managed. Different members of management will tell you to do completely different tasks. Walmart attracts terrible customers. Schedule management is terrible, they don't consider you have a life outside of Walmart, they are strict about giving people time off. Understaffed.",4,Current Employee,Associate ,"North Attleboro, MA",1/3/23,2023,1,3
Seemed good at first but after all was done it isnt a good job to work at ,Distribution center they give u a week of video training 2 days of training and in those 2 days they require u to hit 40% o.o and they tell u to hit 40% for the week for 4 days but when ur on the floor its a different story and if ur short i dont recommend this job at all bcz they literally have no accommodations for their employees but anyways i went to transfer to the store they dont wanna work with my availability and choose ur days and times pretty much and its trash i highly highly recommend staying away from this company idc what anyone says they lying,1,Former Employee,Store Associate/warehouse associate  ,Florida,1/3/23,2023,1,3
Horrible management ,The place sucks.                Horrible management.                 Horrible place to work.         They treat you so bad there.                 No room for advance in job. ,1,Current Employee,Associate ,"Ontario, OR",1/3/23,2023,1,3
Productive ,"I didnt care for it as much, the pay was good though but there were issues with the coworkers I had at the time other than that no drama nice people would do again ",3,Former Employee,AP Host ,"Minot, ND",1/3/23,2023,1,3
Fun ,Good job good people great beings great people nice customers and they are willing to help you when your sick always ask how your day and just a wonderful company,5,Current Employee,Customer Service Representative ,Virginia,1/3/23,2023,1,3
Fun place to work but can afford to work there,At Walmart you will work your fingers to the bone with no job advancement or raise. You will only advance if you know the right people. I work a positions that paid more than my wage because the company was understaffed but was never offered a pay increase. ,2,Former Employee,Front End team associate ,"Fairmont, WV",1/3/23,2023,1,3
Poor management ,"At my old store, everybody says “no exceptions” as if it’s the law but when their friends who are regular associates don’t meet standards they don’t get in trouble. They babysit the hard workers but not the slackers. Have been targeted and threatened that I would lose my job if I don’t please them etc etc",2,Former Employee,Team Member ,"Monroe, GA",1/3/23,2023,1,3
Bad Management ,I worked at 2 different walmarts and both had terrible management. The managers didnt say the same tasks. Some managers were not being professional. Talks stink about employees to your face. ,3,Former Employee,Stocker ,"Rexburg, ID",1/3/23,2023,1,3
Pays the Bills,"No phones allowed on the floor, no Apple Watches, PPTO doesn’t start until Feb if you hit 48hrs from previous year, constantly on you to hit rate. As long as stay off your phone and work they leave you alone. Lots of walking, I walked 11 miles in one day. Make sure you have a good pair of asics",3,Current Employee,Order Picker ,"Haslet, TX",1/3/23,2023,1,3
Walmart Cares,I have always felt taken care of by Walmart. They care about their Pharmacists and the environment we work in. I feel blessed to have been there 14years,5,Current Employee,Staff Pharmacist ,"Fort Wayne, IN",1/3/23,2023,1,3
Retail work,If you can handle dealing with the public then you will like your job.  Management is not always on the same page.   Communication between managers and associates needs to be better.  ,3,Current Employee,Sales Associate ,"Madison, IN",1/3/23,2023,1,3
Productive ,"Good place to work, stay busy and the day goes by quick, Walmart is always a good place to work for if you ever need a full time or part time job,Good company ",5,Former Employee,E commerce  ,Cedartown ,1/3/23,2023,1,3
Micromanagement and no appreciation for the employees ,"I worked for Walmart for over a year and a half, and I was not appreciated as an associate at all. I was only given one employee of the month award the first 4 months I worked there but never any other appreciation until I left this December, when I was the most outstanding employee in my department. No communication within the management and associates. It was impossible to be comfortable around the management cause I was afraid I would be yelled at again, for ridiculous antics that I never knew about. I would recommend not working here if you want to be appreciated as an employee. ",1,Former Employee,Seasonal Sales Associate ,"Moscow, ID",1/3/23,2023,1,3
Trabajar con respecto y yesdisiplina,Trabajar  correctamente  y estar pendiente  de tu trabajo  y si ver  por todo,5,Former Employee,Donde me ponga ,"Englewood, CO",1/3/23,2023,1,3
Fun work environment,It was a great place to work. Good management at the time and great attitude. Co-workers were nothing but nice. Good pay and always got time off when I requested.,5,Former Employee,Walmart Stocker ,"Sherwood, OR",1/3/23,2023,1,3
Very easy job ,Very easy job busy at times but might not have help micromanaging sometimes and always understaffed. I would work there if your in high school if not don’t ,3,Former Employee,OGP Associate ,"Coral Springs, FL",1/3/23,2023,1,3
Good for pay but draining,Pays well but it's very very draining to work there because you can't have any entertainment for a bit then I can get you a new one of the time I have a,2,Former Employee,Picker/Packer ,"Indianapolis, IN",1/3/23,2023,1,3
Poor Management ,"I started working at Walmart purely as something temporary. I’m currently in the process of looking for a new job. The management at this location specifically is very poor. There’s always issues with associates as well as coaches or team leads being disrespectful towards others. It’s as if we are back in highschool. There is definite favoritism shown towards employees that have been at this location longer than others. They allow certain “”seasoned”” associates to take longer breaks, come in when they choose and do certain things they would reprimanded associates that have been there a shorter period of time for. I also have realized they put certain associates that they favor into leadership positions although they lack the qualifications for it as well as lacking respect for fellow associates. For the sake of your sanity, I honestly would not recommend working here unless it’s a last resort or just something very temporary.",1,Current Employee,Personal Shopper ,"Winder, GA",1/3/23,2023,1,3
I love Walmart and would work for them anytime,"I learned so much while I was there working with people cashier, handling money everyone their including the manager understood and showed that their cared about their employees. I never had a problem at all while working their",5,Former Employee,Cashier/Customer Service ,"Dallas, TX",1/3/23,2023,1,3
Horrible,It's quite bad. Managers suck. You're not trained. Pay is horrible. You barely get days off. Literally so much drama it's unbearable. Team leads have their favorites.,1,Current Employee,Sales Associate ,"Connellsville, PA",1/3/23,2023,1,3
Working with other associates makes the place not that depressing. ,"I like walmart and all there sales but I don’t think Walmart is a good place to work at there is rude customers, rude team leads it’s very depressing.",3,Current Employee,Cashier/Customer Service ,"Bryan, TX",1/3/23,2023,1,3
nice work place ,"Overall, working at Walmart can be a positive experience for some employees, while others may have negative experiences. Many employees have praised the company's flexible scheduling and advancement opportunities, as well as the benefits offered to workers. However, some employees have reported experiencing poor management, low pay, and a high-stress work environment. It is important to keep in mind that individual experiences at any company will vary and that it is always a good idea to thoroughly research and consider all factors before taking a job.",3,Former Employee,Warehouse Associate ,"Columbia, SC",1/3/23,2023,1,3
Productive and Fun Workplace,Love the coworkers. Made every day enjoyable. Although it was tough work and busy most the time. The management was great! 10/10 recommend working there. Pays well too,4,Former Employee,Online Grocery Pickup ,"Independence, KS",1/3/23,2023,1,3
Soul-less Company,"The work expectations are sky high, but you're not set up for success. You will get in trouble for lack of productivity caused by other people or upper management. You have to check your online schedule every day that you're off because they could change it without notice. (They say that changing it on the app at least 24 hours before your shift is notice.) It is easy to move up in the company if someone in management likes you. Pretty much everyone is depressed. The only redeeming quality is that it pays really well for entry level right now. ",2,Current Employee,Front End Associate/ ON Freight Associate ,"Edinboro, PA",1/3/23,2023,1,3
Worst place to work,These people fired me for not going to work when there was ice. I was 4 months pregnant with a high risk pregnancy. They did not negotiate with me. I was a hard worker never was recognized for it. The management tries to take their employees out and not help them advance. ,1,Former Employee,Personal Shopper ,"Salem, OR",1/3/23,2023,1,3
Love working at Walmart Stores ,"I enjoyed working for Walmart, I learned a lot working at Walmart, I was able to work in different positions I Love, I Love working everyday, I enjoyed my job.",5,Former Employee,Walmart Stocker ,"Pensacola, FL",1/3/23,2023,1,3
It is what you make it,"Decent check if you like to work a lot, i didn’t. i was bored all the time. the managers were cool tho. it is very frustrating when you fix an isle and it gets messed up.",3,Former Employee,Garden Associate ,"Garner, NC",1/3/23,2023,1,3
High School Drama,Nothing is based on performance or attendance. Just wether or not upper management likes you on a personal level. They will lie and manipulate you to get what they want. ,3,Current Employee,Team Lead ,"Westerville, OH",1/3/23,2023,1,3
Stay away from this facility! ,"Walmart, Bethlehem #4087 is by far the worst facility I have worked at. From a leadership perspective, there is one AGM who plays favorites with employee's and if she does not personally like you; you will get fired! She drives a culture based off of fear and treats most of her leadership team like they do not exist. When recruiting internal hires, she bases her decisions on who will pose the least amount of threat to her ideas and structure. All internal promotes are individuals who have no opinion and ""just fall in line"". She did not follow the interview process for promoting internal hires, she had a list and that is who we needed to promote. External/ internal individuals were not given a chance. As an employee in this warehouse, you are not allowed feedback; as if you do give it, you are subject to being retaliated against. This particular AGM is a toxin in the environment; however Walmart overall is a great company to work for. Huge opportunities for advancement and growth across the US. ",2,Former Employee,Operations Manager ,"Bethlehem, PA",1/3/23,2023,1,3
Peor lugar,Los gerenciales de walmart son lo peor que existen tranten de evitar trabajar para edta empresa lo mas que puedan.,1,Former Employee,Stocking 1 ,"Cranston, RI",1/3/23,2023,1,3
3 stars,"What is the best part of working at the company?The discount card. Job wasn't hard or miserable. Well, the overnight shift working in Apparel was a nightmare. Customers would literally look me dead in my eyes and knock clothing over.What is the most stressful part about working at the company?Encountering people who feel entitled. What is the work environment and culture like at the company?cool environment. Most co-workers mind their business. What is a typical day like for you at the company?People waiting on the deli to open.",3,Former Employee,Deli Associate/ apparel overnight ,"Jacksonville, AR",1/3/23,2023,1,3
Not a great place for improvement ,Not really a great place to work we have issues with management usually telling us what to do for no reason with no help we just don't get any guidance and it's frustrating ,5,Current Employee,Sales Associate ,"Northville, MI",1/3/23,2023,1,3
