title,review,rating,status,position,location,date_posted,year,month,day
Hard work and no appreciation,Walmart pays decent but the management there isn't the greatest . Wish they would let you take vacation time when needed not on their time and days they want.,3,Former Employee,Department Manager ,"Hartsville, SC",12/19/18,2018,12,19
A high structured work envirement,Walmart has always had high level of work success I have learned great customer service skills and great management skills. I have learned everything from loss prevention to upscaling store profits to increase sales.....,5,Former Employee,Cap 2 Supervisor ,"Rome, NY",12/19/18,2018,12,19
It's a job.,"Didn't care much for it,  they were terribly managed and definitely expected way too much out of their employees in the time we were given, it's awful.",1,Former Employee,Cap team 2 ,"Tulsa, OK",12/19/18,2018,12,19
Not family orietented m,"Walmart states it's a family oriented business, but when my daughter was sent to the hospital I was almost fired for leaving. When I was injured on the job they tried multiple times to get me fired and tried not to pay workman's comp.",3,Current Employee,Fresh Associate ,"Bloomington, IL",12/19/18,2018,12,19
Loved working for Walmart!,Walmart was a great place to work because there is so much room for advancement. In six months I went from being a part-time Sporting Goods Associate to a full-time Asset Protection associate.,5,Current Employee,Asset Protection Associate ,"Putnam, CT",12/19/18,2018,12,19
Productive work environment,Great work environment! I learned alot about stocking and packaging and other products and services; management was great! Culture was ok! Job was ok as you were providing products and services for customers; I enjoyed bonding with my customers the most!,3,Former Employee,Stock Clerk ,"Los Angeles, CA",12/19/18,2018,12,19
It was nice,The job wasn’t as hard as is expected it to be! The crew was polite while training and other employees helped me as needed. I actually bonded pretty well with some of my coworkers!,5,Current Employee,Cashier ,"Salisbury, MD",12/19/18,2018,12,19
Job/hours for me very compatible,Basic job was great. enjoyed daily responsibly.Received management  assistance when requested. Had ability to keep updated for changes in job allowing the fullest performance.,2,Former Employee,Cash Office Associate ,varies,12/19/18,2018,12,19
Good place to work,"Management is not bad, some days more stressful than others. _x000D_People were great, the issues were mainly with schedules. the schedule is made at corporate and they very rarely approve time off.",3,Former Employee,PRODUCE ASSOCIATE ,"Sand Springs, OK",12/19/18,2018,12,19
Stressful frustrating place to work,As a cap team supervisor you are responsible for stocking freight scanning bins zoning and top stock and unloading truck when asked .I learned important skills like running equipment and managing skills.The culture is company driven and very tight deadlines that are hard to meat .The hardest part of the job is trying to keep morale up and still getting the job done.The Management team is pressed so hard they bring it down on the hourly associates whom they expect to do what they are ordering them to do.I feel like they can do better but the short staffing bad management and even worse morale I would not recommend working there.,2,Current Employee,CAP Team Supervisor ,"Newark, OH",12/19/18,2018,12,19
good job,A typical day at work for me consisted of stocking the store all night. Occasionally help customers when asked. I enjoyed being able to listen to music while I worked.,3,Former Employee,Material Handler ,"Spring Lake, NC",12/19/18,2018,12,19
treated employees like thieves,Working for walmart was not a very pleasant place to work at employees were treated like dirt and thieves over worked underpaid walmart doesnt allow for unionization any thought of employees wanting to unionize and they fire eveyone and close the store,1,Current Employee,Cashier/lube tech ,"Federal Way, WA",12/19/18,2018,12,19
Walmart,A typical work day greeting customers taking returns solving problems the best way you can its very diverse and some of the managent are the best and also have some that’s not so great but over all it really is a great place to work,3,Current Employee,customer Service ,"North Lauderdale, FL",12/19/18,2018,12,19
great job,the mangers are excellent they work with you and teach you what you need to learn. the customers are nice to be around. and everybody is pleasant and will help make your sopping a lot easier for you.,5,Former Employee,Walmart Supercenter ,"Terre Haute, IN",12/19/18,2018,12,19
It’s a great job.,It’s a great job for starting off. If you could move up in the store I say go for it. You meet people new friends. Once you get there your job title basically doesn’t mean anything because you’ll most likely be everywhere.,4,Former Employee,Cap Team 2 Associate ,"New Orleans, LA",12/19/18,2018,12,19
great opportunity,"A great place for a person whom love people. The pay isn't bad but for the work performed, could pay a little more.  WalMart overall is a great place to start a career.",4,Former Employee,Customer Service Manager ,"Tuscaloosa, AL",12/19/18,2018,12,19
great place to work,walmart is a great company to work for. a typical day at walmart included setting up our backroom for receiving our trucks. unloading trucks. processing our shipment stocking our product. customer service. management does the best the can i learned a lot about teamwork. i dont think there was any real hard part of my job. i loved everything i did there. i enjoyed goin to work.,4,Former Employee,cap2 receiving ,"Stockton, CA",12/19/18,2018,12,19
Great co-workers,"The best thing that I can say about Walmart was the co-workers. They are like another family. You want to work hard with them because if you don't you feel like you've let everyone else down. The managers can be nice as well, but the pay and removeal of annual raises due to minimum wage going up shows a great deal of not being loyal to the employee. I worked there for 5 years, and every time minimum wage went up, my annual raise was erased. In the end I was making 20 cents more then the person who got hired tomorrow (Mind you, minimum wage is set to go up again soon so that 20 cent difference would have been erased), and I had been there for 5 years.",4,Former Employee,Customer Service Associate ,"Vista, CA",12/19/18,2018,12,19
productive and intersting people to work with,"Walmart is all about their customers to bring a fast, friendly, clean place to shop. _x000D_to solve any problem for their customers to the best of their ability. every day low price shopping environment from in store shopping to personal shopping to home grocery delivery coming soon.",3,Current Employee,support manager ,"Beaver Falls, PA",12/19/18,2018,12,19
horrible,If you are someone who likes to mouth off then you do not want to work here. They will fire you for trying to stand up for yourself or anyone else for that matter. They will do anything to get you out.,3,Former Employee,Sales associate ,"Statesboro, GA",12/19/18,2018,12,19
poor management,nice environment to work in. management is very poor. when i first started the job associates were not helpful at all during training period. the job isn't hard and you are not over worked.,3,Former Employee,Walmart Stocker/Cashier ,"Novi, MI",12/19/18,2018,12,19
Walmart Work Environment,Working at walmart was definately a new experience.The people there were fun and i really enjoyed working alongside each and every employee. Despite the fast paced work environment Walmart is overall a excellent company to work for and i would recommend it to anyone .,4,Former Employee,Cap Team 2 Associate ,"Centennial, CO",12/18/18,2018,12,18
"Good pay, disrespectful of the people who service the customer.",They say that they believe in respect for the individual but don't practice what they say they believe. I have worked there since 1997 and have seen the good culture of respect for the individual thrown out over the saving of a few dollars. Human Capital lost due to the misguided actions to save money; through overworking of good people to the point of making a stressful environment.,1,Current Employee,Lift Operator ,"Searcy, AR",12/18/18,2018,12,18
Fast paced and easy going,This job is fast paced and easy going if you have questions someone is right there lots of coustemers and breaks every few hours depending on your shift,5,Former Employee,Cashier/Customer Service ,"Anoka, MN",12/18/18,2018,12,18
I mean.. duh?,"Its walmart, they treat all their employees like garbage!_x000D_Though, nearly everyone knows that, its an easy job to get in to, but to be honest, its not even worth the time being there._x000D_And if your GOOD at what you do? You may get moved somewhere you have no training in just because managers dont like the threat of someone actually having a work ethic and being better at their own job than they are.",1,Former Employee,Photo Associate ,"Tacoma, WA",12/18/18,2018,12,18
fast paced,Had to always be aware of your surroundings. Make sure customers are happy and well taken care of while keeping an eye on those who come to steal. Have to get to know your customers.,3,Former Employee,Asset Protection Associate ,"Sacramento, CA",12/18/18,2018,12,18
A lot of initiatives with no follow through,"Unachievable, unrealistic,  and untimely directives given. Unaccountability from one manager to another is unfair and biased based on whether they like you or not.",1,Former Employee,Assistant Store Manager ,"Middletown, NY",12/18/18,2018,12,18
im not risking it,"i am not risking my boss seeing this and firing me over a bad review, so i will say this: be prepared. Be prepared to put up with alot of bullcrap, but be prepared to make new lifelong friends.",3,Current Employee,Cart Pusher ,"Uniontown, PA",12/18/18,2018,12,18
speedis the key,"pull stock and then replace unused stock to warehouse. overnight management change brought a new young manager who ws demanding yet very unorganized. I walked on her asleep in the office twice and then she had another manager talk to me about speeding up my pace. When I was hired I requested Saturdays off and was granted this. The same manager asked me to work a Saturday and I explained that I could not. I volunteered to work Sunday when I was not scheduled. She agreed and when I showed up Sunday she sent me home stating that I was not needed. I called in sick two weeks later and she spoke down to me asking how many absences I had. I had not missed a day in the 6 months and told her so. She replied ""I have to check on that."" Very fast paced which I could not keep upto this managers expectations but the team leader seemed satisfied as he showed me how to operate the fork lift, trash compactor and spoke to me in a very team oriented manner. Some of the co-workers were very smart and very helpful. Others seemed to try to put me in no win situations. One example was they placed me to pull cosmetics that involved small make up bottles with very small bar codes in dark areas that were rather hard for me to read and handle. Remember I come from a construction background where the handling of these small bottles was rather difficult. Yet I would allows pull the heavy items readily and eagerly.",4,Former Employee,Over-night stocker ,"Albuquerque, NM Eubank",12/18/18,2018,12,18
It's Walmart.,"It's an ok place to work. They do like to ask you to do the work of about six people. Everything else is alright. It's not a bad place to work. There is always something to do, that's for sure.",4,Former Employee,Sales Associate ,"Nashville, AR",12/18/18,2018,12,18
Changed,Walmart has changed over the years. It is no longer about the associates to get the dollars. . It is now only about the dollars.  It has gone from a company everyone liked to work at to one everyone is wondering when there job will be eliminated.,2,Current Employee,Retail Store Manager ,"Chilton, WI",12/18/18,2018,12,18
productive and reliable,"99 percent of the time we reached our goals by the end of the day. and you could also depend on each other to help when you needed help the most, or just if your having a bad day.",4,Current Employee,Sales Associate ,"Punxsutawney, PA",12/18/18,2018,12,18
good starting place for aa job,good place to start working until you can move forward with search_x000D_good benefits after you have passed the probation period_x000D_learned a lot of great skills to help me move forward with different career options,4,Current Employee,Certified Pharmacy Technician ,"Waynesboro, GA",12/18/18,2018,12,18
Should be temporary,Wal-Mart is not a great place to work. Your expected to do the work of 3 people but they only want to pay you half of that. No overtime allowed. You don't always get 40 hours. Management is horrible and it's hard to advance. The pay and benefits are not enough to live off and suck.  You have to deal with rude people both customers and co workers,2,Former Employee,Customer Service Associate ,"Massena, NY",12/18/18,2018,12,18
Not challenging and simple,"It's fine job to have goods days and hours as well and low to moderate pay, can be stressful at some point but slow pace job too, they have amazing CO workers",3,Current Employee,Stocker ,"Nashville, TN",12/18/18,2018,12,18
Walmart,"I had a great time working there. I learned a lot of things of how to manage the front end and around the store. I learned how to operate certain things around the store as well. Unfortunately, I never got the opportunity for certain things and some managers would blame others for things and become lazy and throw things on my plate. I came to a point I was working over 12 hours some days to just get everything done in my department.",4,Current Employee,Manager ,"Salem, VA",12/18/18,2018,12,18
opinion,"I learned that every job environment has its own typical day at work , sometimes busy or  slow it depends on the day. The most enjoyable part of the job , making customers meet their needs.",5,Former Employee,Stocker and Customer Service Representative ,"Fargo, ND",12/18/18,2018,12,18
Customer Service and Fuel Station,Walmart takes care of it's employees and accommodates them. It's a fast paced job and there are times where you feel like you are fighting and uphill battle but when you get a job done you feel accomplished.,5,Former Employee,Customer Service Associate ,"Katy, TX 77450",12/18/18,2018,12,18
it was benfichial  learning,it was  alearning issue. I enjoyed it but I just had to go medical leave had to have neck surgery .while off me and my boy friend split so I moved back home with family.,5,Former Employee,Walmart meat asociate ,Alabama,12/18/18,2018,12,18
summary of my job,i would zone do returns freight customer service answer phone calls answer questions from customers in the store . ii liked everyone i met and worked with and some of the customers i met._x000D_learned how to get the stuff out right and in a timely manner .,4,Former Employee,Sales Associate ,"Dodgeville, WI",12/18/18,2018,12,18
okay place to work,this was a great place to work while I was searching for other work. I liked the retail experience that I was able to get while working here. this is a very busy place to work and requires lots of understanding.,5,Former Employee,Overnight Stock Clerk ,"Stevenson Ranch, CA",12/18/18,2018,12,18
Paid the bills,"Summer job, hard word but got me by. Days were routine so everything that was expected for the day was set. Bit unfair as I was moved to be in charge of the grocery freight in the evening so felt like double the hard work for the same pay.",3,Former Employee,Inventory Management Specialist ,"Stafford, TX",12/18/18,2018,12,18
Productive and fun work place,"Productive fun work place, depends on what shift and what store you work at, was located out of town up north, when I'm from the south, Too much SNOW,  and a lot of times hard to commute to work",3,Former Employee,Stocker ,"Milwaukee, WI",12/18/18,2018,12,18
summary,loved working here wish I had never left very very good job to have I would highly recommend to someone just joining the work force  . it is a great 1st job,5,Former Employee,Cashier-Stocker-Sales Associate ,"Riverside, CA",12/18/18,2018,12,18
Okay job,Wasn't really the job that made me quit. I would page for a manager to help a customer and they would take forever to come help the customer ( sometimes causing customer to swear at me or leave ). Other times they would call the phone and ask what the customer needed instead of walking to help customer in person. Walmart says customer first but thats not so much the case apparently.,3,Former Employee,Cashier/Sales Associate ,"South Bend, IN",12/18/18,2018,12,18
They own you,Every day you get a different shift. Every week you don't know when your days off are. Your life revolves around Walmart. You live to work not work to live. The customers are terrible and treat you like you're sub-human. Not an enjoyable experience at all.,1,Former Employee,Self-Check-Out Host ,"Clemson, SC",12/18/18,2018,12,18
it could be a great company,The work is great enjoy helping customer handing all receiving of merchandise oversee policies and procedures for the store management in the 13 yrs I been with the company has gone down the hardest part of the job is not  have enough staff to help the customer the most enjoyable part was going to work,3,Current Employee,Overnight Stocker ,"College Park, GA",12/18/18,2018,12,18
Skilled labor,"Fast pace picking and pulling order to be shipped out, there is honestly nothing like the Walmart environment. and I can honestly I learned a lot working for the company.",1,Former Employee,Warehouse Worker ,"Petersburg, VA",12/18/18,2018,12,18
It was ok alot of hours,Enjoyed working with Walmart traveled alot hard to balance life and home life. Now they only hire part time employees.. They don't afford part time employees benefits and the pay isnt that good to work part time for what u have to do. Customers don't get the attention they need and no one says hi any more.,3,Former Employee,Assistant Manager ,"Sanger, CA",12/18/18,2018,12,18
Fun and paid well,"The job itself was good and paid well, the people are easy to get along with and management actually seems to know what they are doing most of the time.",5,Former Employee,Customer Service Associate ,"Seminole, TX",12/18/18,2018,12,18
good,"Hard work, long hours and difficult to maintain family life for managers.  pay is decent and benefits are good and reduced for salaried employees.  Company dictates most actions, depending on your upper management decisions determines amount of flexibility in merchandising",4,Former Employee,Assistant Manager ,"Indianola, IA",12/18/18,2018,12,18
It is an okay job for people who need the money in the moment but it is not a job where I would stay for more than a year,It is an okay job for people who need the money in the moment but it is not a job where I would stay for more than a year. There is no drama but drama can arise.,3,Former Employee,Cap 2 Associate ,"Savannah, GA",12/18/18,2018,12,18
Very stressful,Walmart is a stressful place. Employees get very few hours. They don't really care about the associates anymore. The bottom line is all that matters. They pay pretty good but you really don't get enough hours to make it on.,3,Current Employee,Assistant Manager ,"Saratoga, NY",12/18/18,2018,12,18
It was fun at first then they started to change things and screw people over alot,I liked my job until they started cutting horse for no reason and moving me to Departments I wasnt familiar with and didnt actually work in. The management wasnt bad but they have a habit of catering to the customers that are breaking policies that you are told to enforce making you look stupid and rendering the policy piontless.,4,Former Employee,Sales Associate ,"Sedalia, MO",12/18/18,2018,12,18
Just another cashier job,One of the most simple jobs around nothing new. Get used to standing in one place for long periods of time. you can take bathroom breaks but you need to have cover if you go.,3,Current Employee,Walmart cashier ,"Garden Grove, CA",12/18/18,2018,12,18
Productive and Fun Place,"The typical day at work starts with Answering phone calls, Dealing with a downed pharmacy. While working with DGTC I learned to identify unusual trends as well be able to learn how functions work within Connexus. The hardest part of the job is when you would have a stuck RX Script and you would have to contact third party to get it fixed.",5,Former Employee,Technician III ,"Bentonville, AR",12/18/18,2018,12,18
Large Company,"It was a part time job, most of their cashiers were part time. _x000D_Part timers had no benefits or chance to get any._x000D_I worked cash register and waited on customers as they prepare to check out and pay.",4,Former Employee,"Cashier, Returns, Customer Service ","Valrico, FL",12/18/18,2018,12,18
A great place for young people to start their careers.,Wal-Mart will advance you if you show the initiative to learn outside of your department. The work is intense but well-rewarded. It took me about one year to get my Photo Lab the way I wanted it when it was awarded to me. The Company gave me complete control to redesign it to what I wanted it to be to ensure success.,4,Current Employee,Photo Specialist ,"Country Club Hills, IL",12/18/18,2018,12,18
Great Benefits,My benefits at Wal-Mart was great. I enjoyed working for Wal-Mart. I enjoyed working with people of all different ethnicity. I got to interact with the associates as well as I did with the customers.,4,Former Employee,Produce manager ,"Tampa, FL",12/18/18,2018,12,18
The task was a little overwhelming.,Nice place to work for if you can keep up with the fast pace of the job.  The breaks seemed short considering you were on your feet for 8 hrs.  The company expected you to bag dog food with groceries or automotive oil with groceries.  It didn't matter as long as it got bagged and it had to be bagged within a certain amount of time.,4,Former Employee,CASHIER ,"Jacksonville, IL",12/18/18,2018,12,18
"Fun, friendly environment","A typical day at work, see new faces, help customers find what they are looking for, directing customer to a specific department, helping new associates locate an item/department. Enjoy working with/around friendly people. Memorizing faces and their role/association with the company. Always smiling and greeting customer/associates.",5,Former Employee,Cashier/Customer Service ,"Bedford, PA",12/18/18,2018,12,18
Poor Management but fun environment,"Wal-Mart has very poor management, but are very fun to work for. I would not like to move up within the company because of how you are treated here. I enjoy talking with customers and always fulfilling their needs. I also love to be a great leader to my associates and hope one day to be working and moving up in a company I love.",1,Current Employee,Department Manager ,"Chambersburg, PA",12/18/18,2018,12,18
Great place to work with career advancement at all levels,Walmart is an awesome place to work with career advancement opportunities at every level. Training is provided for every position within this company.,5,Former Employee,OPERATIONAL SUPPORT MANAGER ,"Chandler, AZ",12/18/18,2018,12,18
walmart deli,job was easy i work in deli so i  cook make sure food was always freash.meat and cheese slicer was always clean for the next slice.everything in my area was stock and was not out of date.this job was only hard when we was short of staff or others did not show up for work,3,Former Employee,Deli Associate ,"Bluffton, SC",12/18/18,2018,12,18
productive,The work was over loaded on employees. The scheduling wasnt up to par and there was no room nor allowance for over-time. I have to the best and least busiest shift was 10pm to 7am. Pretty laid back crew.,3,Former Employee,OVER NIGHT STOCKER ,"New Philadelphia, OH",12/18/18,2018,12,18
Great,"Great place to work, although management was sometimes unfair and unreasonable. the people you work with were very friendly everyone helped each other out.",4,Former Employee,Sales Representative/Night stocker ,"Victoria, TX",12/18/18,2018,12,18
It was a job,"A typical day at work was normally hectic because if we weren't constantly busy with customers in the deli, we were busy with prepping, inventory, helping customers in other areas, and cleaning up messes in the back. I didn't have a very good experience working there because I wasn't taught all the skills required, and management would get upset because my performance wasn't as good. At random times during the month, managers would have a party for themselves or third shift and wanted fresh food, which was a challenge when we shut down the fryers at a certain time.",3,Former Employee,Deli Associate ,"Morehead City, NC",12/18/18,2018,12,18
"A fast paced, multi tasking and productive environment","I enjoyed all my positions there. Starting from a cashier, to customer service rep., to a jewelry(accessories/shoes) sales associate, to a deli associate. I enjoyed the opportunity to be able to gain the knowledge of working the other departments that make up the store.",3,Former Employee,Customer Service Clerk ,"Corona, CA",12/18/18,2018,12,18
Too many rules,If you were to be late by 1 minute you ill be written up.  you get a 10 min. break from he time you start walking to the break room all the way to the back of the store till the time you get back to your post.  in all you got a 6 min break.,3,Former Employee,Assent protection specialist ,"Bloomingdale, IL",12/18/18,2018,12,18
It helped me get through school.,I started to work at Walmart and then got the opportunity to go to college. I took that opportunity and spent 3 1/2 years working and going to school.,3,Former Employee,Cashier ,"Grants Pass, OR",12/18/18,2018,12,18
Good Pay but not a good family work life balance,Ok place to work for but work many hours good for someone who doesn’t have kids.. they have good benefits.. some mangement don’t follow sams respect for the individual,4,Former Employee,Assistant Manager ,"Waycross, GA",12/18/18,2018,12,18
Poor management.,"I did love working for Walmart. I liked my co-workers and my immediate bosses.  _x000D_The upper management, though, were unrealistic.  They expected too much from Cap 2 for the amount of workers we had on our team. But our team worked hard and did the best we could under the circumstances.  The circumstances being the back room was too crowded and not big enough for the volume of freight we received on a daily basis. This made us have to keep breaking down the line while we were unloading the truck when another truck would make a delivery or when a department manager needed to take freight from the bins._x000D_Above that, we were given many duties as our responsibility. We were expected to finish stocking so many pallets of freight on the store room floor.  Not only our remix freight but also over-night's freight as well. _x000D_ We were also expected to pull all the freight from the back room to the showroom floor in 2 hours from 9pm to 11pm, to do top stock, zoning, customer service, binning, cardboard/trash for other departments and shifts, organizing the backroom to make room for unloading the truck and then cleaning up everything in the back room and organizing it when our shift ended. _x000D_We were expected to do multiple tasks that require time away from our three main duties of unloading the truck, pulling the freight onto the floor and stocking the remix freight. _x000D_We had expectations of us that seemed unfair and unrealistic. Everyone on the team felt undervalued.",3,Former Employee,Cap team 2 ,"Rehoboth Beach, DE",12/18/18,2018,12,18
"Great Company, but needs improvement","A typical day for a Cap 2 associate would be, attending the daily meeting, prepping to unload the truck(s) for the day, setting up the freight line, unloading the truck, pushing the freight down the line, getting the freight for the zone you are supposed to cover, stacking freight onto a pallet, and when the truck is done, you go out onto the floor to stock the freight. I learned how to work as a team to accomplish a task in four (4) hours, I learned some leadership skills, and I had the pleasure of training new hires. The management was not adequate in their knowledge of information, but they still went above and beyond to make their employees feel safe. The overall culture of the workplace is a tight-knit community that watches out for the other coworkers back. There was not too many hard parts about the job, besides having some coworkers not pulling their weight. The most enjoyable part of the job was getting to help my customers find what they needed, recommending products, and going the extra mile to make sure my customers left happy.",4,Former Employee,Walmart Stocker ,"Westworth Vlg, TX",12/18/18,2018,12,18
Good job loved working their would work their again if had a chance,I unloaded trucks picking and packaging stocking shelves everybody was nice and it was good vibes from the manager down to the employees i worked with,5,Former Employee,Truck Unloader/Stocker ,"Dayton, OH",12/18/18,2018,12,18
They taught me everything I needed to know. It payed well.,"Walmart taught me what I need to know to do the job. They were good at letting you know when things changed. However management was crazy. It seemed like it changed every week which made it difficult to know who to talk to about things you had questions about. The pay was good I started out at $9 an hour then after about 3 months I went to $10 an hour. After being there for a year their pay rate changed. I then was being payed $11 an hour. I would recommend it because the people their are nice and it pays well. However, if your not willing to work hard its not the place for you. The hardest job is the times you have a set time you have to get something done if you don't get it done by that time then you have just put everyone else behind. The easiest was being about to talk to my supervisors. Management is a different story sometimes it was easy others I had to wait a long time to be able to talk to them. Also they will some times change your schedule or mess it up. They are very excepting and will take anyone who needs a job. There is no discrimination.",3,Former Employee,"Cap team 2 Associate at Walmart at Washington, MO ","Washington, MO",12/18/18,2018,12,18
Fast paced environment,A typical day at work consisted of fast paced work. It was a daily unsettling example for a lot of employees that didn't want to work their schedules.,4,Former Employee,OGP ,"Oklahoma City, OK",12/18/18,2018,12,18
"Typical high paced workplace, need a lot of patience","Although Walmart was decent pay for a high school kid like me. It has a lot of tough aspects with it. Management fails to communicate a lot, and customers and other fellow employees can be tough to deal with. You need a lot of patience and self discipline in order to hold a sales associate job at Walmart.",3,Former Employee,Customer Service Representative ,"Pittsburgh, PA",12/18/18,2018,12,18
Walmart,"Being part of the Walmart organization has been a great experience since the beginning. The work environment and culture is fill with a multitude of different indivisuals working together with the sole purpose of achieving a common goal. Which is customer satisfaction, workplace safety, and working as a team to complete the day to day tasks.",5,Current Employee,Associate Fresh Department ,"Bloomington, IL",12/18/18,2018,12,18
Fast paced work environment with great pay and hours .,"A typical day at Walmart distribution center , was the weekend only , 10-15 hour shifts with a fantastic pay of 15.55 an hour and weekly pay . The most enjoyable part of the job was meeting new people with all different cultures.",4,Former Employee,Production Worker ,"Indianapolis, IN",12/18/18,2018,12,18
Friendly Environment,Managers helped as much as they could to help employees understand on which job they were doing. I learned how to zone and clean an area. The hardest part of the job was making sure employees are kept quiet.,4,Former Employee,SEASONAL ASSOCIATE ,"Palmyra, ME",12/18/18,2018,12,18
