title,review,rating,status,position,location,date_posted,year,month,day
Tax and Pay rate,Didn't really like that i work a-lot and my checks don't be a-lot because of how much tax the take out of your check. Like overall I really really like the job.,4,Former Employee,Stock Associate ,"Rockwall, TX",10/12/18,2018,10,12
Walmart is a horrible place to work,Managers are awful if u call in they hit u with an occurrence u could be dying at work and if u go home tjey hit u again management in the socorro Walmart is horrible so trust me don't get a job there,1,Current Employee,"Walmart Department Manager,Associate ",Socorro nm,10/12/18,2018,10,12
Enjoyed my co-workers,Walmart has a problem with not promoting the right people.  I worked there for many years and was passed up for promotion too many times when I had earned it.,2,Former Employee,Associate ,"Hot Springs Village, AR",10/12/18,2018,10,12
Walmart,Received Great Training. Enjoyed Working There. Provided Some Benefits. Got To Cross Train In Different departments. Staff was Knowledgeable. Enjoyable work experience,5,Former Employee,Optician ,"Alexandria, LA",10/12/18,2018,10,12
Fresh cap brockport,"Managers are never around. They will tell you how to do things when they havent done them and when you explain common sense things they get mad and find more tasks for you that they are supposed to do. Almost no one on the team and the supervisers go smoke, talk to other managers or, find the easiest job and stay there all day even with 1 person working a department that needs at least 3 people then they tell you to just work faster and then they walk to the back to talk.",2,Former Employee,Associate ,"Brockport, NY",10/12/18,2018,10,12
Not For Everyone,People That Deserve To Get Promotions & Up In The Company Are Put In Last Place While People Who Work There Heart Out Are Just Dogged Out On The Daily,3,Former Employee,Stock Associate ,"Saint Augustine, FL",10/12/18,2018,10,12
All the managers and co-workers were super nice. The job was easy but it got boring.,I liked everyone at Walmart but the job got dull and redundant. I had a wonderful experience there and wouldn’t trade it for the world. Training was superb and easy but sometimes customers get to be too much.,5,Former Employee,Cashier ,"Kailua-Kona, HI",10/12/18,2018,10,12
A good learning experience,Management was constantly changing and many times more was expected than could ever be completed in the time frame. Treatment was different from person to person.,3,Former Employee,Entertainment Zone Merchandise Supervisor ,"West Burlington, IA",10/12/18,2018,10,12
"Either break a leg working on the floor, or don't bother coming in.","Hard and fast paced work day. Given a certain/set amount of time in order to complete tasks and if those task times are not met several times since you start working, your head is on the chopping block. They will gladly cut someone out if they are not meeting the manager's personal feeling of how the job should be done.",2,Former Employee,Cap team 2 ,"Marshfield, MO",10/12/18,2018,10,12
Good environment,"Good environment all around. Bad management skills. Some seemed not to care. Very few actually cared. Not bad pay but to much stress, management yelled too much. And took anger out on lower associates.",1,Former Employee,Manager ,"Fort Morgan, CO",10/12/18,2018,10,12
Great company with high expectations,"Great job for someone strong at delegating and followup. Difficult to balance work and home life. Schedule is not respectful of managers with families. Pay is great and with the right management, teamwork is encouraged.",3,Former Employee,Assistant Manager ,"Kilgore, TX",10/12/18,2018,10,12
Very stressful workplace,"The prevailing culture at Walmart is compliance achieved through intimidation. You constantly have to or are reminded to, watch your back. Even the computer messages you receive when you punch in and out are threatening. Recent message seen: check to see if you have CBL's to complete.  ""YOU WILL BE HELD ACCOUNTABLE"". It's extremely stressful. I've worked at other Walmarts out of state, but they were not like the West Charleston Store #3473. There is also a tremendous amount of favoritism and nepotism at this particular location. In addition, management does not provide the basic tools and supplies to do your job. They are also never around when you need them. This Walmart is the worst I've ever worked at.",1,Current Employee,Cake Decorator ,"Las Vegas, NV",10/12/18,2018,10,12
Productive,"It was a good place to work at for being my first job, however, the mangers didn't know how to communicate with the employees and they made me work for more hours than what I should have without  paying me for the hours.",3,Former Employee,Cashier ,"Compton, CA",10/12/18,2018,10,12
"Never boring or dull, and you never know whats going to happen","After i Punch in i put on my Walmart Vest._x000D_Walk to the Keybox, call a manager for the keys,_x000D_I walk by the department on the way to the cash office checking for customer. If there are any i ask them how i can help. then i ask a CSM to let me in the cash office to create a cash till. I am escorted to my area from the office till the money is in the register. I check new items to put out, items on the floor, wipe the counter, and putting out things while making the areas look nice. Helping customers on the way.",4,Current Employee,Connection Center Specialist ,"Bastrop, TX",10/12/18,2018,10,12
I loved working for them,Walmart is a a good place to start working also You can move up fast there if you have good attendance and work hard.I will recommend anyone to work there.,4,Former Employee,Sales Associate ,United States,10/12/18,2018,10,12
Great Learning Experience,"Walmart is proud of its culture; and rightly should be. They have a culture of family within the work environment. I appreciated the company, the people and the culture.",4,Former Employee,Assembler ,"Lubbock, TX",10/12/18,2018,10,12
Not very professional,"Need to treat all the same and show no favors towards friends, management should not mingle with hourly do to showing favoritism. Need to do more training",3,Former Employee,Forklift Operator ,"Buckeye, AZ",10/11/18,2018,10,11
stress hated it,there is really nothing good to say about wal mart other than just a job when u need one the only place i have ever worked where i have been called stupid bye a member of mangement,1,Current Employee,Associate ,"Rapid City, SD",10/11/18,2018,10,11
overall it is a very stressful place to work and they want you to do everything and the others just stand around doing nothing.,My experience at Walmart was the worst. I have never seen such poor management mainly coming from the store manager. I felt pressured most of the time and also ver stressed out. Walmart was just a temporary job as I progress to my nursing career.,2,Former Employee,Inventory Associate ,"Romeoville, IL",10/11/18,2018,10,11
"Poorly Managed, low pay, low hours","I liked the work I did at Wal-Mart, but quickly found it was more work than the pay or hours were worth. Add to that the managerial staff at the time which was unaware of the nature or demands of the job, and unwilling to accommodate the staff to ensure the job was completed, and result was an understaffed location with under paid employees who no longer wanted to put forth the maximum effort for the company.",2,Former Employee,Inventory Management Associate ,"Price, UT",10/11/18,2018,10,11
N/a,"Working here is amazing I love the way the management team is set up everyone works with you and the job is fast paste and wonderful gives you oppertunties to move up with in the company,",5,Former Employee,Cashier/Customer Service ,"Albany, GA",10/11/18,2018,10,11
Amazing work environment,"Walmart is a great place to work, especially if you need to work with a flexible schedule or plan to relocate or want great benefits. The management is very friendly.",5,Current Employee,Sales Associate ,"Brown Deer, WI",10/11/18,2018,10,11
I loved working at Walmart!,"Walmart was extremely fast paced, but I actually loved it once I got the hang of it and learned all of the tips and tricks around the cash register it became second nature to me very quickly. I would definitely go back if I could or the oppertunity ever arose.",4,Former Employee,Seasonal Cashier ,"Arkansas City, KS",10/11/18,2018,10,11
busy time consumig,"working in customer service with the public. Stocking selves, making sure that the product is available. having good communication skills with others .",4,Current Employee,DEPARTMENT MANAGER ,"Raleigh, NC",10/11/18,2018,10,11
Huge company,"Wal-Mart seems to have been a much better company to work for.  Now it doesn't appear to be like that, at least at the store I work at.  I enjoy the work and the people I work with.  The ability to advance is endless but the focus on employee appreciation is lacking",3,Current Employee,Maintenance Supervisor ,"Newport News, VA",10/11/18,2018,10,11
Managers are not helping,It was bad. Managers don't care about helping and only care on phone calls. Paychecks are under $600 every two weeks and hours are only 24 every week.,3,Current Employee,Cashier ,"Katy, TX",10/11/18,2018,10,11
Consistent place to work as far as hours and supervision,They have always treated me fairly and have been good to me regarding my disability.  The provided proper training as needed.  My supervisor was good to me and the HR person was always very helpful.  The discount is good to have and the other benefits are good as well.,4,Current Employee,Cart Wrangler / Service Associate ,"Cody, WY",10/11/18,2018,10,11
fun exciting work place,"enjoyed being a cashier, working in customer service, layaway, phone operator, apparel dept., working in site to store. great employees. great meeting so many people",3,Former Employee,Cashier/Customer Service Associate ,"Orange Park, FL",10/11/18,2018,10,11
I liked what I did loved it,"I worked,  with great friends as maintenance associates they, and I worked as a team. Our leaders allowed us to work safely.  They  assisted  us when necessary. Stayed competitive, with other companies in the same field.",5,Former Employee,Maintenance ,"Huntsville, AL",10/11/18,2018,10,11
Productive work place,"I loved working there. Very fast paced, and kept me busy. The workers were friendly, and my management was good. They gave long lunches and breaks....",3,Former Employee,Cashier/Customer Service ,"Paintsville, KY",10/11/18,2018,10,11
Productive fun great growing experience friendly staff warm Christian environment,Excellence from quailty merchandise to produce hours are just and the management are flexible and understanding they truly care about there employee's their a family and behave as one sense the beginning of the franchise I am proud to have been hired and have been there three years now with a plus of my son now a cashier hope to stay many more years keep learning and growing as a friend employee and customer,5,Current Employee,Apperal Associate ,"Highland Village, TX",10/11/18,2018,10,11
productive,"overnight shift was making me sick and tired but its a good for someone who's still in school or working to get somewhere it paid good money but one thing about it you will need coffee,",5,Former Employee,Stock worker/Porter ,"Baton Rouge, LA",10/11/18,2018,10,11
"Fun, but very competitive and stressful.  Other workers who have spent less time with the company can move over/around long-time associates to advance","If you're a good people person, you get to develop friendships with coworkers and build rapport with customers.  I've got a stable of customers who come in to specifically talk to me and have me work with them.  It's a high-stress, low paying job and you don't get holiday pay if you work a holiday.  The sole exception is Christmas when the entire company's shut down for a little more than 24 hours.",4,Former Employee,Electronics Sales Associate ,"Rochester, MN",10/11/18,2018,10,11
Friendly environment,"Customer service associate  , return merchandise , paid bills , layaway , send money , receive money , money center associate , cashier , and pharmacy",5,Current Employee,Customer Service Associate ,"Portsmouth, VA",10/11/18,2018,10,11
fun place to work but its not for the long term.,Working here was great as a teen needing to get a few extra bucks and to have a flexible schedule for school. I wouldn't recommend it for the long haul unless you are willing to pull long hours and not be appreciated for the time that you put into your work.,3,Former Employee,Customer Service Supervisor ,"Forney, TX",10/11/18,2018,10,11
Teamwork,Walmart was a great company to work for. The people I worked with were awesome and helpful when I needed help with something. Everyone worked together.,5,Former Employee,Sales Associate in apparel and deli ,"Lancaster, CA",10/11/18,2018,10,11
day at walmart,A typical work day consist of checking to see my coverage.Making sure that station are set up for customer service.Learning how to handle difficult customers is the hardest because everybody is different. Always keeping a smile on my face was the culture friendly help to help.,2,Former Employee,Customer Service Manager ,"Englewood, OH",10/11/18,2018,10,11
i enjoy working with them,i learn alot at both of my jobs georgia pacific and walmart dot com how to work at a fast and steady pace i work well with people of all different  nationalities i am dependable on time,4,Former Employee,Warehouse Shipper ,"Carrollton, GA",10/11/18,2018,10,11
horrible place to work,"Was very unhappy they put you in any position they like, say you applied for a cashier position you werent likely to be put there they would put you some where else. the drama was bad the managers didnt care about you or anyone. The hours sucked they would cut hours so often.",2,Former Employee,cashier ,"Belmont, NC",10/11/18,2018,10,11
No longer care about employee's,"They recently changed our shifts and forced us to work on whatever shift they had available. The are extremely biased towards their ""Senior associates"" even though many of them work slower or do worse work than the newer ones. Some of the employees are ok but most are disgruntled because of the recent company changes.",1,Current Employee,Diesel Truck Mechanic ,"Woodland, PA",10/11/18,2018,10,11
"Great place to work, hostile co=worker","My job in the dairy was ok, but I worked with a co-worker who was verbally abusive, He had been written up for this behavior, but continued to treat other sthe same. It wasn't worth an altercation. I resigned, I didn't need the stress.",4,Former Employee,Associate ,"San Diego, CA",10/11/18,2018,10,11
Its a lot of back breaking worm,I like the job it was good pay for to much work it wS hard to work for people that dont care about there employees and cant help out even tho it is a million dollar company they will take ur sole be for they give u a dime,5,Former Employee,Overnight matinece/stocker ,"Branson, MO",10/11/18,2018,10,11
Fast paced work while providing customer service.,The typical work day includes ensuring customer service on the Front End is running properly to keep the customer happy.  I have to ensure the unload staff complete the stocking of the Grocery truck. Last I run the overnight shift ensuring the General Merchandise truck is stocked.,3,Current Employee,Assistant Store Manager ,"Zebulon, NC",10/11/18,2018,10,11
A job for anyone,With multiple areas spanning from sporting goods to produce there's a job for everyone; as long as you're willing to do everything you can and work your best it's a great place to work.,4,Former Employee,Claims Associate ,"Marquette County, MI",10/11/18,2018,10,11
good place to work,"Decent management, and willingness to accommodate schedules for students. Work load is equally divided, and team work is promoted within the company. Overall, nice  place to work",5,Former Employee,Auto technician ,"Madison, WI",10/11/18,2018,10,11
N/a,"Working at Walmart has taught me a lot , helped me with my skills and activity.. also helped me With helping others as well.. Hours was good pay was good and Availability was good as well they helped me work around things",4,Former Employee,Sales Associated ,"Greenville, AL",10/11/18,2018,10,11
good place to work,Walmart  was there for me I was able to move around with my husbands jobs I worked in 4 different stores . Over the years I worked with a lot of great managers . The hardest part of working at Walmart  low count of employees .,4,Former Employee,Department Manager ,"Georgetown, TX",10/11/18,2018,10,11
Working through School in Rural America,There are not many jobs in rural America so when they are open you take the job. Worked here for three years in apparel and also in overnight stocking in soft lines. Great place to work if management is consistent for day to day,4,Former Employee,Sales Associate ,"Houston, MO",10/11/18,2018,10,11
fun workplace,it was a good time while i worked there i had no complaints my time workin for walmart the overnight shift was cool too i guess i learned alot while oi was there,1,Former Employee,Overnight Stock Associate ,"Glen Burnie, MD",10/11/18,2018,10,11
Fun,"It was a fun, happy place to work at, nice people, nice coworkers, loved the customers, clean place. If I could go back I definitely would love too for sure.",4,Former Employee,Cashier ,"Jasper, GA",10/11/18,2018,10,11
Great place to work,"In my time of working for Walmart I enjoyed it, fast placed, customers, everyday was different. Treated like family, very understanding. nothing to hard but nothing to easy",5,Former Employee,Stocker ,"Hendersonville, TN",10/11/18,2018,10,11
"Productive, okay place to work.","As a cashier , the job wasnt too bad. The customers in the washington blvd area are a little rude but hey thats retail. As a whole it was an okay job , but its seems like its less cashiers to keep up with the demand of people shopping. Which can leave stress to the employees. Overall its a good company with okay benefits, but something to depend on for a lifetime just to get by a couple years.",3,Former Employee,Cashier ,"Halethorpe, MD",10/11/18,2018,10,11
Productive and fun work place,Walmart is one of the best companies that I have ever worked for. They are very family oriented and care alot about all of there employees. They are very involved with there surrounding areas as well.,5,Former Employee,Cap 2 supervisor ,"Waxahachie, TX",10/11/18,2018,10,11
They where nice.,The manager that I had was not nice. He would fire people all the time.  You have to go into work clock in then I went to my caisher manger and asked what one I was on. Then lunch time clock out for lunch then clock back in and go back to work then clock out when your shift was done.,4,Former Employee,Cashier ,"Bradenton, FL",10/11/18,2018,10,11
"Oppressive management, unrealistic expectations placed on workers.","The time I spent at walmart was only made bearable by my awesome coworkers. The rest of the experience was dismal, from the work conditions to the customer interactions. If you have any other choice for employment I would personally advise going that route and avoiding walmart entirely.",1,Current Employee,Cap Team 2 Associate ,"Bangor, ME",10/11/18,2018,10,11
I wouldn't advise making it a career.,"It can be a decent place to work, IF, there were enough crew members. I do believe the work isn't worth the pay. I believe they should pay us at least $3 more an hour based on the amount of work that they ask us to do.",3,Current Employee,Cashier/ stocker ,"Canton, GA",10/11/18,2018,10,11
fast pace merchandising store,"As a department manager constant freight flow, constant merchandising the endcaps , inventory control , constant working overstock freight from receiving and the top shelf on the sales floor. Customer demands for products.",5,Current Employee,Department Manager/ Dry Groceries ,"San Antonio, TX",10/11/18,2018,10,11
Cashier Review,"The hours were mostly fixed regardless of the day of the week, shifts were typically 6 hours during the week and 8 on weekends. I learned how to be more flexible with tasks, proper communication, planning and how to manage my own money. The management was well rounded and understanding of my situation. The culture of the fairly calm and fast-paced, being a cashier I had to be efficient in my job. I enjoyed working for Walmart, but due to family complications without being able to drive at the time, I had to leave.",4,Former Employee,Cashier/Customer Service ,"Sartell, MN",10/11/18,2018,10,11
Okay company to work for.,"Management needs more training. When a manager cannot tell you about regulations and policies, if they do not know what they are. They ask around and most of time they do not have an answer for you. They should also excuse absences with doctor or clinical documentation.",3,Former Employee,Overnight Stocker/Sales Associate ,"San Antonio, TX",10/11/18,2018,10,11
A  very fast-paced  environment,My overall work experience at Walmart warehouse fulfillment center was a very positive experience.  In the year I’ve work at Walmart warehouse I’ve gain a lot of experience.,4,Former Employee,Packer/Shipper ,"Chino, CA",10/11/18,2018,10,11
Good company to work for,Stayed with the company long term. Able to switch positions for a change in job duties. If you are a good worker they seem to make you do more work. Don’t always follow through on policies and therefore customers abuse the system and run all over the associates. Associates tend to be treated poorly a lot of the time.,4,Former Employee,Associate ,"New Braunfels, TX",10/11/18,2018,10,11
Needs Improvement,"Lack of advancement chances due to favorites and company politics. Lack of compensation for doing more than what your job entails. Lack of intelligence per job requirement by management. Poorly trained management including the store manager. If you don't sleep with someone in upper management or are a favorite, you will not be promoted.",2,Current Employee,DEPARTMENT MANAGER ,"Laramie, WY",10/11/18,2018,10,11
Very fun .,"Walmart is a very nice job, the pay just isn't very good. When I did work at walmart my manager was very mean & inconsiderate.  There were days when I was in the hospital for the flu & I tried to return my doctors notes & they told me THEY WEREN'T going to accept them, So I was left with points, which caused me to be terminated.",4,Former Employee,Cashier/Customer Service ,"New Orleans, LA",10/11/18,2018,10,11
Walmart,I love my job at walmart!  The managers are great! Really easy to work with!  You receive good pay and benefits! Some paid vacation! Really a great place to work!,5,Current Employee,Online Grocery Pickup ,"Oxford, MS",10/11/18,2018,10,11
productive work place,"The company is very noisy, always busy. Especially the first of the month, you have to have patience! I was very fast, I maintained my lines at all times.",4,Former Employee,Cashier/Customer Service ,"New Orleans, LA",10/11/18,2018,10,11
Un ambiente de trabajo justo,Tienen un ambiente de trabajo justo. Tienen beneficios para empleados. Tienen un equipo de trabajo  Los horarios son un poco no razonables. Tienes oportunidad de crecimiento en la empresa.,4,Current Employee,Department Manager Wal-Mart ,"Rochester, NY",10/11/18,2018,10,11
No productive,Is just a competition between associated and manegers. If associated do the job correctly they think they going to stay with they job and they start couching you for no reason. When they don't have the reason to do it.,1,Former Employee,Customer Service Associate ,"Cromwell, CT",10/11/18,2018,10,11
poor place to work,Lousy pay management sucks and lousy hours!! treatment unfairly! it is just not a very good place to work and one other thing breaks were never on time I am diabetic and I almost passed out a few times due to not getting my break on time!,1,Former Employee,Cashier/Greeter ,titusville/Cocoa area,10/11/18,2018,10,11
Fun workplace with pool table.,"Ienjiyed working at walmart, other than the manager that was there. Everyone was extremely nice and welcoming. The person that trained me for the job was very patient and understanding.",4,Former Employee,Wal-Mart Cashier ,"Seabrook, NH",10/11/18,2018,10,11
Great place to work !,Love working here and see the smile on people’s face .. would love to work here again !! Best job ever too .. the workers are nice and so are the leaders.,5,Former Employee,Cake Decorator ,"Colton, CA",10/11/18,2018,10,11
Walmart Optical,"The lab was clean and climate controlled. Never a terrible place to work. You would think there was good job security, but they laid off everyone and there were too many managers.",3,Former Employee,Lab Worker ,"Crawfordsville, IN",10/11/18,2018,10,11
Good benefits opportunity for advancement,Good company good benefits. Hard work is recognized and promoting within the company is available. Opportunities are there. Associates work hard daily.,5,Former Employee,Assistant Store Manager ,"Boutte, LA",10/11/18,2018,10,11
Productive happy place to work,Working at Walmart was very productive happy place to work with everyone was really friendly with me I love working there and I wish to go back very soon and the managers were very nice and helpful and very friendly like family,5,Former Employee,Selfcheck out/ cashier ,"Madill, OK",10/11/18,2018,10,11
Fun place to work but not easy to moveup,"nice place to work, customers were mostly great. Management was less than desirable. Fun working environment. Hours were okay. Was not able to move up to full time like i wanted",3,Former Employee,Pharmacy Technician ,"Pontiac, IL",10/11/18,2018,10,11
taking area,boring threw the day never really liked talking_x000D_didn't really learn much_x000D_they had a few great mangers_x000D_simple_x000D_when they gave me 3 things todo at once_x000D_lunch break,3,Former Employee,Stocker/Cashier ,"Rio Grande, NJ",10/11/18,2018,10,11
Productive,Easy as long as you stayed busy and remained productive. Good benefits and pay for the job. I would highly recommend working for Walmart Distribution center.,5,Former Employee,DA Processor ,"Mount Crawford, VA",10/11/18,2018,10,11
Great,I like that they offered opportunities for you to move up in the company.  I also like that they were flexible in my work and education schedule.  They often worked around my school schedule.,5,Former Employee,Toys Associate ,"Cottage Grove, OR",10/11/18,2018,10,11
It was cool,"Stay focused  on what you are doing. It’s very demanding and they’d like for you to be working at all times. Poor management at times, so it takes so getting used to with that",3,Current Employee,Loader ,"Statesboro, GA",10/11/18,2018,10,11
Bad management,How to do things in an orderly fashion. and feel a sense of accomplishment on a job well done. Working with others to establish a sense of team work. And quality treatment of our customers.,3,Former Employee,Third Shift Stocker/Maintenance ,"Beavercreek, OH",10/11/18,2018,10,11
What Walmart tells the public and wants them to believe is not what goes on behind the doors.,"I enjoyed working for Walmart for 8 years.After reading the story of Sam Walton, how Walmart started, his beliefs and desires... I am very sad to say Mr. Walton would be very very disappointed in the direction his dream took and he would especially would be disturbed by how mistreated the associates are. The more you care the less respected you are.",3,Former Employee,Sales Associate ,"Cortland, NY",10/11/18,2018,10,11
nice and friendly place to work in,I enjoyed working there if i had a chance to do it again I would. I was an overnight stocker and it was pretty easy I would say. Until i got fired for nothing. I completed my job and everything and fell asleep doing CBL's.,5,Former Employee,Walmart Stocker ,"Forest, MS",10/11/18,2018,10,11
Productive,"A typical day at work: Active,Routine_x000D_What i learned: Multi Task_x000D_Management: Fast paced, works well with associates_x000D_Workplace culture: Enthusiastic, creative_x000D_the hardest part of the job: Cold Temperatures_x000D_the most enjoyable part of the job: Customers",5,Current Employee,Associate ,"Gulf Breeze, FL",10/11/18,2018,10,11
Low pay,It was just a temp job but I liked what I did. I left for a job in law enforcement at sac and fox police department as a police officer. My supervisor was good to work for.,4,Former Employee,Stocker ,"Guthrie, OK",10/11/18,2018,10,11
fun place to work great people to work with production pretty good,managers that I had were great people to work with and the crew that I work with were people that love to have fun and get the job done customers that I had a chance to talk with with great people and they love the work that I did,4,Former Employee,Receiver/Stocker ,"Clayton, NC",10/11/18,2018,10,11
job,Working at walmart is fullfilling. i enjoy working around customers and different employees.  Managment could be better but overall my experience has been good,3,Current Employee,Stocker ,"Jackson, TN",10/11/18,2018,10,11
Money Center Cashier,"When starting my job at Wal-Mart, I loved the position. I moved up quickly and gained so many customer relationships. However the environment of the work place started to change when they started restructuring the work place. They started to forget about their employees which caused the environment to change in the work place.",4,Former Employee,Money Center Cashier ,"Stockton, CA",10/11/18,2018,10,11
work,10 year associate probably would have stayed but changes were made within my area that hurt me more then it helped. Ive learned alot during my time with the company.,3,Former Employee,Department Manager ,"Philadelphia, PA",10/11/18,2018,10,11
Wonderful Experienc,"Walmart is proud of it culture; and rightly should be; they have a culture of family within the work environment.  I appreciated the company, the people and the culture.  I would work for Walmart again if the opportunity arose.",5,Former Employee,Point of Sale Release and Project Manager ,"Bentonville, AR",10/11/18,2018,10,11
Its ok,Not to much amazingness with the location I was at atleast at my location. They dont really care about work life balance or taking care of their employees.,4,Former Employee,Sales Associate ,"Jacksonville, FL",10/11/18,2018,10,11
Biased and poor management,"The company only cared about seniority and if the ""seniors"" are at fault, they never got disciplined. They got to do whatever they wanted while all the new hires and less 5+ years did all the work.",1,Current Employee,Cake Decorator ,"Madison, WI",10/11/18,2018,10,11
