title,review,rating,status,position,location,date_posted,year,month,day
productive,It was a nice environment to work. _x000D_warehouse work of picking and packing_x000D_made some friends while there_x000D_work is quick paced_x000D_meeting of people from different race was fun and enjoyable,4,Former Employee,Warehouse Worker ,Texas,10/2/17,2017,10,2
ok,it was an ok place to work for._x000D_they pay isn't bad but its not a career _x000D_the polices were crazy with the point system _x000D_hours were all over the place _x000D_probably wouldn't ever go,3,Former Employee,Customer Service ,"Leeds, AL",10/2/17,2017,10,2
productive,Its an ok place to work at . Do what your suppose to do to the managements expectations and you will do great . Be friendly and out spoken and you will move up very fast and have an open availability .,2,Current Employee,Cashier/Customer Service ,"Moreno Valley, CA",10/2/17,2017,10,2
Moved up quickly,Made lots of friends. Store manager didnt like you would fire you. Store manager only lookeed out for her self. Hard to have holiday time with family.,3,Former Employee,Assistant Manager ,"Sunnyside, WA",10/2/17,2017,10,2
Productive And Fun Place To Work .,Walmart Is By Far The Best Place To Work And Shop . They Having Everything You Could Possibly Think Of And More ! They Have Alot Of Friendly Workers .,5,Former Employee,Cart Associate ,"East Peoria, IL",10/2/17,2017,10,2
Nah stay away,night shift sucked. The managers sucked. The coworkers were okay for the most part. The customers sucked. I moved to mod team and got a set schedule tho so that was cool.,3,Former Employee,Night stocker/MOD team ,"Mansfield, OH",10/2/17,2017,10,2
Worst place I have ever worked,"This is by far the worst job I have ever had. They don't accept doctor's notes. Management was rude more often than not, and they didn't seem to care.",2,Former Employee,Cashier ,"Tyler, TX",10/2/17,2017,10,2
Awesome,Really liked working there really had no complaints working there. I would actually love to go back there I was treated fairly there. Only thing was for the mount of work that we did there I think that we could of been paid a little more.,4,Former Employee,Cart Attendant ,"North Attleboro, MA",10/2/17,2017,10,2
horrible,"horrible place to work, i would not advise any one to get a job at this company. things are only going to get worse. full time associates are getting less than 20 hours a week,",1,Current Employee,Department Manager ,TX,10/2/17,2017,10,2
Loved working in VA,"When I started it was in Staunton Virginia. I loved working there. I was over the front end- casheris, electronics ect. Then I transfered to a Metro store.",3,Former Employee,Assistant Manager ,Virginia,10/2/17,2017,10,2
Good place for part time work,"Not everyday is like the day before, you do different things everyday. The hardest thing I would say about working there is the customers can be hard on you if they don't get there way. The best part of my day would be talking and meeting new people.",3,Former Employee,Bakery Clerk ,"Fort Smith, AR",10/2/17,2017,10,2
How I enjoyed the job,"I actually enjoyed working there, I was little dissapointed when they let me go while I was on Medical Leave. I was hoping to go back once my doctor had released me to go back.",5,Former Employee,Cashier ,"Crestwood, IL",10/2/17,2017,10,2
Management is a mess,"If you're not a favorite, you can't go anywhere in this company. Management tosses responsibility to one another constantly, no solid communication. Benefits almost worth putting up with every obstacle.",2,Current Employee,Overnight Stocker ,"Seguin, TX",10/2/17,2017,10,2
Fast paced and rewarding job environment.,Working for Walmart I gained knowledge in what to look for in potential employees. I was able to gain customer service experience and techniques I'll carry with me throughout my life and all career endeavors.,4,Former Employee,Customer Service Manager ,"Albuquerque, NM",10/2/17,2017,10,2
Good place to work and help customers.,"In the past, my experience at Walmart was very good. When i started it was around Christmas, which was the craziest time of the year. That was one of the most intense moments i have ever experienced.",4,Current Employee,Walmart Supercenter ,"Mechanicsburg, PA",10/2/17,2017,10,2
Over all it was okay,There was a lot of problems with the mangers not being on the same page with how to run the store. Almost everyday not knowing what would the next day be like or what you would be doing wrong do to every manager wanting different things done a different way instead of having it done the way it should  be,3,Former Employee,Janitor/Cashier ,"South Gate, CA",10/2/17,2017,10,2
Taking it to Retail,"On a day to day basis, usually i would find myself, smiling of the overall great team, and customer service. It was a fun environment! even so there were those gloomy customers, i made sure they had what they needed. Little known the affect of a smile.It truly does work, it was easy, as saying, easy peezy lemon squeezy.",5,Former Employee,Cashier/Customer Service ,"El Paso, TX",10/2/17,2017,10,2
Non productive,"No organization, poor management.  Work was not distributed fairly in the location where I was.  May have been different at another location.  Would be willing to work for Walmart again at another location.",1,Former Employee,Maintenance Worker ,"Lithonia, GA",10/2/17,2017,10,2
Great company with great benefits.,"I enjoyed working here because of the interaction with customers. Helping them with any questions or grievances. Multiple tasks which kept me busy , I enjoyed.",4,Former Employee,Cashier ,"Redding, CA",10/2/17,2017,10,2
Airway Heights Wal-Mart,"Started off with good staff and management, but cutt-throating moved the productive people and replaced managers with condescending back-stabbers. Unfortunately, the good managers paid the price for that culture.of selfishness.",3,Former Employee,Garden Center Sales Associate ,"Airway Heights, WA",10/2/17,2017,10,2
Great pace to work!,Walmart is a great company to grow with!_x000D_The people an customers are also great.I would have been with this company much longer but I had to leave for school.,5,Former Employee,Cashier/Customer service ,"Hermitage, TN 37076",10/2/17,2017,10,2
High school job.,This job worked really well for me during high school and college as it worked well around my classes.  The main reason I ended up leaving in the end was I was having difficulty advancing after obtaining my Business Management degree.,4,Former Employee,Customer Service Associate ,"Iowa Falls, IA",10/2/17,2017,10,2
Productive and fun workplace,"Everything is running smooth the place is calm and relaxed and very quick pace. Learn patience and good communication skills, management is excellent. Very organized and very diverse. The most enjoyable part is getting to meet new people everyday and the most hardest part of the job is trying to handle a lot of things all at once.",5,Former Employee,Cashier/Customer Service/Electronics ,"Leander, TX",10/2/17,2017,10,2
Steady Work,Unloading freight and stocking shelves. Work is steady and fairly easy. Hours are rough as I am overnight. Hardest part is not having a freight truck on some nights.,4,Current Employee,Sales Associate/Overnight Stoker ,"Jennings, LA",10/2/17,2017,10,2
Great customer service job,"Walmart is a great and friendly place to work, very relaxed and works with your schedule. The pay is fare for the actual work you are doing during the job.",5,Current Employee,Overnight Stocker ,"Holland, MI",10/2/17,2017,10,2
Great place to work in,It's a great place to work but if you have issues with people like getting threatened they don't really investigate or do anything about it. The management is horrible and they let lazy people get away with a lot of stuff. The ones that work hard are depended on to do their work fast so they can do others work after.,5,Current Employee,Overnight Stocker ,"Wichita, KS",10/2/17,2017,10,2
Productive environment.,Very busy and professional. I learned a lot about retail. management is firm but fair. The culture can open a lot of opportunites if wanted._x000D_Hardest thing about the job are disappointed customers. The most enjoyable is the appreciation of customers even if what we offer is not available.,4,Current Employee,Sales Assoiciate ,"Denver, CO",10/2/17,2017,10,2
"Fast pace, changes with the season","Walmart is a good first job. The management is constantly changing. There are a few good managers, but also some not so great manager. The work is fast pace, which is nice because it make the day go faster.",2,Former Employee,Supervisor ,"Deptford Twp, NJ",10/2/17,2017,10,2
Job is meant for a teenager in high school,"Don't expect the best from Walmart, coworkers are very rude and act very immature. Managers are great, they work with what's going on in life. Very hard to get fired from Walmart. Worked part time.",3,Former Employee,Cashier/Sales Associate ,"Lake Worth, TX",10/2/17,2017,10,2
A typical day at work,"We go in at ten p.m. Pull carts of merchandise on the floor to be stocked.  As you are stocking, make sure you are putting merchandise in correct spot and keeping your area clean and neat.  You load up broken down cardboard onto cart after stocking merchandise on shelves and take to the back and put in the baller.  You also take your carts that you have emptied to the back.  Also, if someone else needs help, you try to help them get done also.  Then you go to your area and zone this area so that it will look nice for the next day.  Everything has to be done by 7 a.m. when its times to go home.",5,Current Employee,Wal-Mart Associate ,"Elkin, NC",10/2/17,2017,10,2
better than fast food,"the job is okay, its just management being unreasonable and the customers that make this job almost not worth it. i will admit that it is better than fast food.",3,Former Employee,Associate ,"Johnstown, PA",10/2/17,2017,10,2
WalMart is a Great Place to work,WalMart is a Great Place to work. Great opportunity and advancement.  The company places more a huge importance on education versus what they used to.  Pushing hard to stay competitive with Amazon,5,Former Employee,Cashier ,"Phoenix, AZ",10/2/17,2017,10,2
good place to work if ur a worker,I Had a good work experience .fair and balanced place to work. A diverse place to work...all kinds of different ethnicitys .The workers are friendly and helpful.,4,Current Employee,Cap Team 1 Associate ,"Dublin, OH",10/2/17,2017,10,2
Enjoyed working with the other employees,Loved working with the people. Not enough help. Managers were always busy. Left unloading and stocking shelves to someone else. Loved working in bakery.,3,Former Employee,Bakery Associate ,"Woodward, OK",10/2/17,2017,10,2
it can ask alot out of your body,"it can be tough to meet the production goal especially if you end up with a truck full of heavy materials, and only one person to do it will take it's toll on your body.",3,Current Employee,Receiving Dock Associate ,"Plainview, TX",10/2/17,2017,10,2
No Title,a typical day at work is pretty stressful. the position is understaffed most of the time. the management is selfish. the hardest part of the job is dealing with the supervisors and their demands. the most enjoyable part is interacting with customers and co workers,3,Former Employee,Meat Sales Associate ,"Hattiesburg, MS",10/2/17,2017,10,2
Hostile Enviroment,It was a hostile enviroment. I was not trained for my position as department manager at all. when I had a question about something I was told to figure it out myself. was not given the help needed to finish projects or tasks on time if it required more than one person to do so.,1,Former Employee,Department Manager ,"Boerne, TX",10/2/17,2017,10,2
It was a great job just worked harder than i was getting paid for.,It was consistent. Sometimes had good hours. There's room for advancement but if you do your job too well then they won't want to remove you from the position your in. Management were mostly good but a lot of big company politics.,3,Former Employee,Walmart Stocker/cashier ,"Lancaster, CA",10/2/17,2017,10,2
managers are the devil,"doesn't matter how much work you ever do, if you're not friendly (smoochy-smoochy) with any type of manager you'll go nowhere and get all the less than terrible jobs",1,Former Employee,Customer Service Representative ,"Aiken, SC",10/2/17,2017,10,2
fun and more social,"fun and helpful, learned how to stock and how to be more social, they were really good and helpful, it really wasn't anything hard about it, getting to meet new people and being able to help others",5,Former Employee,Stocker ,"Bryan, TX",10/2/17,2017,10,2
good place to work for someone just entering the workfield,"Wal-Mart is a good place to work for someone entering the job field for the first time. The company doesn't discriminate anyone from working there. This can be good or bad. It seems Wal-Mart can do a better job in hiring more organized and dependable working employees. The benefits are alright and it does offer competitive pay for the type of work available. However, the job culture is unsatisfactory in my opinion. The people are not friendly and it makes it a challenge to come to work everyday with a positive attitude.",3,Current Employee,crew on several occasions ,"Grantsville, UT",10/2/17,2017,10,2
Fast Paced,It was enjoyable going to work in fast paced environment time went by before i knew it. Breaks were mandatory and employees were notified through speaker to make sure no one missed a break.,4,Former Employee,Cashier training ,"Anaheim, CA",10/2/17,2017,10,2
productive,Walmart is a great place to work with the right people in line._x000D_Management could of step up a little bit more._x000D_The hardest part of the job was dealing with cashiers that did not know how to count backwards.,4,Former Employee,CUSTOMER SERVICE MANAGER ,"Milwaukee, WI",10/2/17,2017,10,2
workplace,it was a lot of work and they expected a lot in one day. Long hours and you really don't have any help. sometimes you don't know what time you get off.,3,Former Employee,Order Filler ,"Sealy, TX",10/2/17,2017,10,2
Cashier/stocker,This job is very demanding and emotionally draining. The management is harsh and rarely take responsibility for things that have gone wrong. Most of the employees can be very grumpy and rude.,3,Former Employee,Walmart Stocker ,"Twin Falls, ID",10/2/17,2017,10,2
Working at Walmart,"Usually a stressful day._x000D_I learned there are ""clicks"" at Walmart _x000D_Management has favorite people_x000D_Culture ?_x000D_Hardest part of the job is getting to do your job.  Different managers give you different jobs, and, we do not know which to do._x000D_Enjoyable part of job is working with associates.",2,Former Employee,Toy Department Associate ,"Grand Blanc, MI",10/2/17,2017,10,2
Stressful and complicated work environment with the selected managers,"The managers didn't appreciate me or my work and pushed me to the point of not wanting to work. No matter how hard i worked, it was never good enough.",1,Former Employee,Sales Associate/Cashier ,"Linden, NJ",10/2/17,2017,10,2
amazing co-workers,What made working at the Fond Du Lac Walmart were the people that i got to work with. I wouldn't have loves my job as much as i did  if it weren't for my amazing co-workers,4,Former Employee,Cap 2 Associate ,"Fond du Lac, WI",10/2/17,2017,10,2
What made everything Ok were your co workers,over all I feel working in Walmart is not hard it is a bit in organized but after leaving there was a change of managers and a change of store manager as well so I cant say what its like to work there anymore.,4,Former Employee,Sales Associate ,"Greensboro, NC",10/2/17,2017,10,2
Amazing place to work,Its is a faced-paced job but very fun and upbeat place to work. I hated leaving this place but no longer had a ride to and from work and it was out of town.,5,Former Employee,Warehouse Worker ,"Ottawa, KS",10/2/17,2017,10,2
review,I would recommend Walmart as a place to work to my friends and family. management is lacking but still a good place to work. Walmart is better than most,5,Former Employee,Stocker ,"Norton, VA",10/2/17,2017,10,2
Organized work place,For the most part Walmart is a very safe and organized work place when there’s a good management team in place and you can enjoy your self while working it’s not all about work work work,5,Former Employee,Supervisor/Manager ,"King of Prussia, PA",10/2/17,2017,10,2
A Helping Hand From Afar,"Associates are understanding no matter what the situation is.  One day, I asked a front door associate what's going to see if another associate needed some help, or if they're just helping a customer.  She told me everything is okay and I went back to work.",3,Former Employee,Cart Pushing- Part Time ,"North Brunswick, NJ 08902",10/2/17,2017,10,2
It's walmart,A good job for someone young getting started with their working career.  If you go to school for management you could get paid well if you make it to store manger.,3,Former Employee,Overnight Stock Associate ,"Morris, IL",10/2/17,2017,10,2
has its moments,"needs improvement on some department managers when it comes to new employee's, they could be very rude or nasty towards new employee's. It's a very demanding and fast pacing job for minimum pay, needs lots of improvement as far as communication between employees.",3,Former Employee,stocker ,"Austin, TX",10/2/17,2017,10,2
Management,"Job is easy and can be fun, but some management could improve. If everyone would do things by the book and be consistent then the job would be a lot better.",3,Current Employee,Cashier/Sales Associate ,"Stillwater, OK",10/2/17,2017,10,2
Changing priorities made it difficult,"The last team I worked on had seemingly daily-changing priorities, which were a challenge to implement and understand. The is a tremendous shift to downsize the staff at Home Office.",3,Former Employee,15-year associate ,"Bentonville, AR",10/2/17,2017,10,2
Good Management and good work.,The management at Walmart was really good. The managers told us every day what was expected of us. They gave us specific jobs to do at the beginning of each shift._x000D_The hardest part of the job was staying on top of everything that needed to get done that night since we would get a new shipment in 5 or 6 days a week._x000D_The most enjoyable part of the job was helping pull all the pallets into the back room.,4,Former Employee,Overnight Stocker ,"Dunkirk, MD",10/2/17,2017,10,2
Productive,I love working at Walmart because they are good company to work for they help to grow with the company they also help you to move up by helping you  go to school and other greatly benefits,4,Current Employee,Maintenance/Stocker ,"Youngstown, OH",10/2/17,2017,10,2
It's a job,Too be honest it's a job. And I was fresh in college so I was satisfied with the job I had. I got plenty of hours and I could work overtime if they needed me. Pay wasn't the best but I was a college student with no kids at the time so I made ends meet.,4,Former Employee,Sales Associate ,"Little Rock, AR",10/2/17,2017,10,2
High stress and lack of leadership,"Policy changed at the drop of a hat and they would reprimand people retroactively, going back up to 6 months for new policies. Typical work day was fast-paced and leadership was very rarely present. When they were around it was mostly to be in a meeting and still unavailable. They catered to the lowest common denominator and ignored the highly trained people.I'd seen the same people making the same mistakes for over a year and still have their job. Others who where more competent were fired for very random and innocuous reasons. The management ruled by fear. Fear of losing ones job. This is not how I would expect the world's largest retailer to operate, but it is. At least from what I saw on a daily basis.",3,Former Employee,Senior Specialist Health & Wellness/Pharmacy ,"Rogers, AR",10/2/17,2017,10,2
great job,it was a great atmosphere you are on your feet a lot but its fast paced. you will learn stocking how to read the card how to use the scanner also with this job you can always move up in rank which is great also Walmart offers you to get your G.E.D if you don't have one .,4,Former Employee,Stocker/Sales Associate ,"Albany, NY",10/2/17,2017,10,2
Productive fast paced competitive.,Always stayed busy so the shift always flew by. Grew great relationships and friendships with co workers and management. Competitive atmosphere made the work enjoyable.,5,Former Employee,Night Stocker ,"Mesa, AZ",10/2/17,2017,10,2
fun and fast pace retail,family orientated work enviroment.  if you like to meet new people wal-mart is the place for you.  employees change almost on daily or weekly so you always working with new people,4,Former Employee,Customer Service Associate ,"The Woodlands, TX",10/2/17,2017,10,2
Management and back stabbing are the biggest problems,The management team is the biggest issue in working for Wal-Mart and the fact there is a lot of underhanded business going on. I would not recommend Wal-Mart even to an enemy,1,Former Employee,Cashier/Customer Service ,"Eastland, TX",10/2/17,2017,10,2
fun and enjoyable,Really enjoyed working there . Would love to go back. The management was good. The work area was good and the coworkers were friendly and helpful to only customers but to everyone as well.,5,Former Employee,general laborer ,"Valrico, FL",10/2/17,2017,10,2
Walmart,"Over all  , Walmart was an awesome company to work for.  As long as you come to do your work and follow policy - everything was fine.  Of course , there were managers who were strict on the policy. Over all I had loved my experience and will go back one day.",4,Former Employee,Sales Associate ,"Hammond, IN",10/2/17,2017,10,2
big friendly guy,When you try to be nice to everyone you spread yourself so thin that people begin to just tolerate you as opposed to developing an authentic relationship. That is what Wal Mart corporation reminds me of.  A big friendly guy who wants everyone to like him.,3,Former Employee,Order filler ,"Arcadia, FL",10/2/17,2017,10,2
Enjoy my time there,"Worked just for the Christmas season. The ferries would come in from the surrounding islands and the people would buy for a month, a very divisive group of customers",5,Former Employee,Cashier ,"Ketchikan, AK",10/2/17,2017,10,2
i loved my job,"walked in and manager would walk store and hand out notes._x000D_I learned to to take care of customer which has helped my career,and also has made me a better person.",4,Former Employee,Fresh Assistant Manager ,"Kissimmee, FL",10/2/17,2017,10,2
I was Asked to Resign over carts I wasn't responsible for,Please do not apply to this job unless you plan on focusing a career in retail  because this job is for very few. Disclaimer I did work in the Apparel Department however other jobs are okay at Walmart.,2,Former Employee,Store Associate ,"Mount Sterling, KY",10/2/17,2017,10,2
Great Company but terrible store in Conroe,"Wal-Mart is a great company to work for. I have worked at a couple different Walmarts, but I don't recommend working at Conroe Wal-Mart. They are understaffed in several departments, poorly trained new assciates, and very bad upper management with lack of communication between managers. The only benefits were the pay and the friends I made while working there.",3,Current Employee,Department Manager ,"Conroe, TX",10/2/17,2017,10,2
Overall a great job.,"Even as a part time employee, the number of hours given each eek was purposely enough to allow for healthcare benefits. Also the opportunity for education to advance within the company was always supported and offered within house first. Bonuses are extended to part time employees just as well as full time employees every three months for savings accumulated by keeping a safe environment for all customers.",3,Former Employee,Cashier and Sales Associate/Stocker ,"Richmond, VA",10/2/17,2017,10,2
Management menace,management is unfair and hostile. pay is decent in electronics dept starting me at $12 but after one year of service I'm ready to leave! friendly environment with sales floor associates. Culebra and tezel location has a high internal and external shrink rate.,2,Current Employee,Electronics Sales Associate ,"San Antonio, TX",10/2/17,2017,10,2
It was a fun place to work at with alot of room for moving up,"Walmart could be very stressful at times, but it was a good place to work.  There's always room to learn more and move up. Management was great. Walmart offers benefits for full-time associates.",4,Former Employee,Costumer Service Supervisor ,"Elkhart, IN",10/2/17,2017,10,2
Cashier,Did not work well with my overall goal of wanting to achieve new heights and go to college. Manager did not allow me the time that I needed to go college course.,1,Former Employee,Sales Associate/ Cashier ,"Edmond, OK",10/2/17,2017,10,2
Review walmart,"Training wasn't very good. The overall structure of things to do is poorly setup. The higher management teams were amazing and great leaders, but lower management didn't care too much about the associates.",3,Current Employee,Produce sales associate ,"Appleton, WI",10/2/17,2017,10,2
Walmart,"Walmart does not like full-time emp.(except mgt), and try and keep hours down by having one person do job of 2. they did teach to change and balance tires, but jiffy lube training is better. The other employees and benefits were not bad, but management sucks( it is all about them getting their bonuses)",2,Former Employee,Auto Technician ,"Kingsport, TN",10/2/17,2017,10,2
Poorly Conducted,"Worked for walmart for 5 years. At the first store I worked at things were prety great honestly. Management was pretty cool. What I did was solid but when I transferred and became a dept. manager things went to the birds. Management was poor, store was poor, it was all just terrible after the transfer",2,Former Employee,Department Manager ,"Algood, TN",10/2/17,2017,10,2
Not recommended,"Very political. Management was out for themselves and treated people below them, just as such, below them. Not all facilities were like this, but my home store was not desirable.",2,Former Employee,PROTECTION MANAGER ,"Vermillion, SD",10/2/17,2017,10,2
Its an ok job.,Its an I'm job.  I enjoyed customers and most of fellow employees.  As a customer service mgr I had to lead and delegate responsibilities of cashiers and others.,3,Former Employee,Customer Service Mgr ,"Berlin, MD",10/2/17,2017,10,2
There's always something to do,"Good Job if you're looking to advance quickly. If you love people and having to stop everything you're doing constantly to fix something that's going wrong, this is the perfect job for you.",5,Former Employee,Department Manager ,"Cromwell, CT",10/2/17,2017,10,2
"Unsanitary, crowded, and intense workplace.","The work area provided was disgusting, smelling of rot and chemicals. The tools provided to assemble bikes were the bare minimum needed, and my coworker and I would often have to fight over the meager tools. Walmart was a terrible location, and I would recommend working here as a last resort only.",1,Former Employee,Assembler ,"Millville, NJ",10/2/17,2017,10,2
Nice place to work,this job is very easy and you deal with alot of people per day and you can learn alot from them by talking to them. management try's to work with you when you need it.,4,Former Employee,Lawn and Garden Associate ,"Ottawa, OH",10/2/17,2017,10,2
"Managers do not want to work with you about anything,","A typical day at the walmart I worked at consisted of spending half the day doing one project, just to have the store owner come in and tell us to move it all back. The managers did not want to work with you to help you in any way. I worked there for 8 months and only had two people in management ever willingly help me with anything. The overall workplace culture was that of a high school environment, there were constant spreading of rumors? _x000D_However, there was an undeniable sense of pride that I got from a job well done in my department. I made some friends where I worked and got a lot of experience that I've been able to use in my later jobs.",3,Former Employee,SALES ASSOCIATE ,"Starke, FL",10/2/17,2017,10,2
WalMart was ok,WalMart doesn't like to give a lot of their employees full time work. They believe in you working your way up to full time work. Other than that they is a good company to work for.,3,Former Employee,Customer Service ,"Montgomery, AL",10/2/17,2017,10,2
fun enviornent,I enjoy my jpb. Theres a lot of repetition with being a cashier.  I enjpy working with the public. We get quarterly bonuses. Its a fece paced environment with always something to do.,4,Current Employee,Cashier ,"Dickson City, PA",10/2/17,2017,10,2
Very productive,Walmart is an very bus fast paced company to work for it has its ups and down but overall it's an very exciting company where can build from and move up quickly in the company,5,Current Employee,Cashier/Customer Service ,"Brooklyn Park, MN",10/2/17,2017,10,2
Horrible place to work would not recommend,Management is ineffective and incompetent. They institute policies & rules they don't follow. Instead of fixing the underlying issues they just don't.,2,Current Employee,Tire & Lube Technician ,"Omaha, NE",10/2/17,2017,10,2
It was ok..some good days..some stressfu,The sales position I had was in jewelry dept..managers changed often..overall I do believe they are trying to make the job experience better...I helped with Inventory..I helped with Fitting room..I was a cashier and. set up displays..I worked from 5p to 10p..I answered switchboard..I worked in shoe department and accessories department...overall I liked the store and store manager,3,Former Employee,Sales Associate ,"Roswell, GA",10/2/17,2017,10,2
boring at times,The work environment was ok at best. The management was poor and biased to other workers. From this job I did learn how to preform tasks from behind and get the task done. The hardest part about the job was dealing with poor workers.,3,Former Employee,Cart Associate ,"Smithfield, NC",10/2/17,2017,10,2
Busy and stressful most of the time,"Alot of management was not well trained for position and made poor mistakes, other managers who have been there longer would help and understand the most. Coworkers not very fond of being porductive but it would keep me busy. It was an easy job all together but wanted something better for myself.",3,Former Employee,Garden center acssociate ,"Granbury, TX",10/2/17,2017,10,2
My position was deleted after 12 years.,I didn't want to work nights and takea lower paying position. Didn't  feel like thatwas fair. I worked as a office associate for 12years morning shift. Offered cashier position  which would be workingup to midnight some days.,3,Former Employee,Cashier/Sales Associate ,"Starke, FL",10/2/17,2017,10,2
wouldn't recommend,this job has good and bad things going for it i think i like my job just not the people who run it the management has bee known to steal lie and disrespect people a least at my store,1,Current Employee,cashier/photo associate ,"Edgewood, NM",10/2/17,2017,10,2
a good place to work,"a good place to work, they will usually work with you if you need to change your schedule around, there is opportunity for advancement with them and good benefits",4,Former Employee,Overnight stocker ,"Arkadelphia, AR",10/2/17,2017,10,2
Mediocre workplace,Slow pace work environment with lackluster management and not much room for advancement. Managers are friendly but not very goal oriented. Most are more worried about the task just getting done rather than the quality of the people and product,3,Former Employee,Produce Sales Associate ,"Orange Park, FL",10/2/17,2017,10,2
productive workplace,"walmart could be very stressful at times but mostly it was good. i made some good friends that i am still in contact with today, management was lacking at times",4,Former Employee,Inventory Control Specialist ,"Meridian, MS",10/1/17,2017,10,1
Fast pace job,at walmart you have to have patience and learn to work at a fast pace. And to understand the importance of helping out customers making sure they have a happy visit.,3,Current Employee,Cashier ,"Elkton, MD",10/1/17,2017,10,1
Was not a fun place to work very stressful,I would not work at Walmart again because the management  did not treat the employees like they should. They did not evaluate your work performance. It just isn't a good place to work.,1,Former Employee,Customer Service Representative ,"Taylor, AZ",10/1/17,2017,10,1
Productive,Great place to work and opportunity for advancement. The company provides a great work environment that is diverse. The values of the company are upheld within the organization.,5,Current Employee,Lead Certified Pharmacy Technician ,"Merced, CA",10/1/17,2017,10,1
NOT the greatest.,"I would suggest walmart if you are desperate for a job. you barely get any hours. management sucks, pay is okay DOE. even being full time i dont get my 40 hours.",2,Current Employee,Results-oriented Customer Service Associate ,"College Place, WA",10/1/17,2017,10,1
good job,Walmart was a good place to work good environment good pay and friendly people I enjoyed the benefits they gave as well sometimes it is long hours but well worth it you get paid time and a half for overtime which made it well worth it.,4,Former Employee,TRUCK TEAM SUPERVISOR ,"Houston, TX",10/1/17,2017,10,1
great for starters,"i would recommend this place to anyone,management not so great but this could be solved by simply staying to yourself.  i really liked working there because the customers were very accepting and nice i would do it all again  for them.",5,Former Employee,Cashier/Customer Service/Stocker ,"Charlotte, NC",10/1/17,2017,10,1
