title,review,rating,status,position,location,date_posted,year,month,day
Decieving enviroment,The job itself is self explanatory move freight around warehouse to loading dock or grabbing items for store orders. But what they dont tell you is they will send you home if the computer system says they only need so many people for the day to do the work load. So if you come into work expecting to do your job the next second they will send you home and it's up to the supervisor who goes and you dont get paid for the day. They will not train you anywhere else just to fill in and get hours. The system they have in place for workers on production is set against them!,2,Current Employee,Frieght team ,"Fayetteville, NC",10/8/20,2020,10,8
Management ,Need to improve their management. Poor manage. Good pay. Good benefice. Good leave of absence. . . ....................................................,4,Former Employee,Electronic Member Service Representative ,"Northborough, MA",10/8/20,2020,10,8
Despicable.,"This company is an absolute pile of trash. CONSTANT harrassment from salaried management. Terrible pay. You are their property plain and simple. Do not ever work here. Unless you become salary,then you can walk around all day and treat others like trash.",1,Former Employee,Department Manager ,"Salisbury, MD",10/8/20,2020,10,8
Wark hard,They treat customers awful..no help.. no one care about customers ..no help workers run from customers  people don't care..cant get any one to help inside or outside...,1,Former Employee,Retail ,"Somerset, KY",10/8/20,2020,10,8
Productive always something that needs to be done. ,I enjoyed working for Walmart. Only problem are of course the customers but the team is great. The hours are flexible and requesting time off is easy. ,4,Former Employee,OGP Associate ,"Sacramento, CA",10/8/20,2020,10,8
Poor management ,Poor management would not recommend working there.  They treat you like you are a child. They talk down on you. When things get hectic the management will not help you. They would rather watch you struggle. They expect to much for the eight hours you are there. Support management has to work but they want you to do their job too. They have thier favorites.Dont work there. People dont stay long. ,1,Former Employee,Stocker ,"Phenix City, AL",10/8/20,2020,10,8
"Good Pay , Horrible management","Work-life balanceDont bring your drama from home to work...it never works outPay & benefitsIt’s good payJob security and advancementThey say you can go up but you watch everyone around you get promotedManagementWell I got fired for points...so when I got fired it was well know that I can return after 6 months...I waited. I start calling up there about getting rehired and they give me the absolute run around just for the manager named randy to tell me that they are not doing anymore “rehired’s” simply because they already hired ten people that came back for points and half of them are gone so his boss told him that’s it’s a no go for them to come back. I felt highly offended because there were females there fighting the managers daily and they were never fired not to mention the fact that it wasn’t stealing (or fornicating with management)but because we a lil late more often then not, we can’t come back?CultureI’m just more upset at the way they handle certain situationsOverallIn a nut shell I worked at blue angel Walmart for 3 months until they kicked me to the curb...not for fighting management or stealing or even fornicating with associates...it was for points...points they said automatically renews after 6 months...you can come back they say...but come time for me to go back it’s this and that and the third then I finally get to talk to someone and it’s randy and he tell me well look we hired ten other people that came back after points and half of them are already gone...my boss said we can’t take people back anymore with points .",3,Former Employee,Personal shopper ,"Pensacola, FL",10/8/20,2020,10,8
Its a good first job,"Its a really good first job, pay is $12, thats the starting, its fun when you have good coworkers and they fun to work with, I think its a really good job",5,Current Employee,Cap 2 Associate ,"Salt Lake City, UT",10/8/20,2020,10,8
Horrible management ,Walmart management is horrible and also they Guarantee hours but never give them to you. Overall 19/10 will not recommend. That is my honest opinion about Walmart ,2,Current Employee,OGP Associate ,"Troy, AL",10/8/20,2020,10,8
It was ok,Well Walmart really showed you that they didn’t care. About what work you have done or will do. And they steal time and when you get overtime they take the money or time back and that’s not fair. Raises are like 45 cents like come on what is that?,2,Former Employee,Unemployed ,"Burlington, NJ",10/7/20,2020,10,7
I love walmart so much,And the walmart family i had back in Los Angeles California the people were wonderful. I also appreciate the how fast walmart accepted me after i applied go walmart.,5,Former Employee,Amazon Warehouse Associate ,"Los Angeles, CA",10/7/20,2020,10,7
some fun coworkers,working here it was okay. I worked on cap 1 so that is a 4am to 1 pm and it wad an okay shift. The managers expected us to do everybody else’s work when it came to the work load.,3,Former Employee,Associate ,"Olympia Fields, IL",10/7/20,2020,10,7
Fun place,"It was a great place to work until the closed. I started as an overnight stocker and worked my way through out the store in claims, GM, grocery, meat, frozen and dairy.",2,Former Employee,"Frozen, Dairy and Meat Department Manager ","Lithonia, GA",10/7/20,2020,10,7
I done everything at the store,"I have done everything from department manager, inventory zone manager,store planning, sales associate,  overnight support manager. I have also helped out other store that were short staffed.",3,Current Employee,Department Manager ,Panorama city,10/7/20,2020,10,7
Walmart,"Go to work, do your job, stay out of the break room, avoid drama and it will be an okay place to work. But I think if the pay was better more people would stay longer.",3,Current Employee,Personal Shopper ,"Orlando, FL",10/7/20,2020,10,7
Worst Job I Ever Had,"Management I worked under were rude and didn't care about the staff. I typically worked 7am-9pm, so I was reasonably exhausted by the end and they would get mad at me for not wanting to work an extra 3hrs on top of it(by choice). The pay was great, but it so wasn't worth it.",2,Former Employee,Cashier ,"Manchester, NH",10/7/20,2020,10,7
Ambiente agradable y competitivo,"Ambiente competitivo ,buena relacion con la direccion y superiores , siempre enfocados en la buena atencion al cliente y resolviendo todas sus inquietudes y preocupaciones.",4,Former Employee,Cashier ,"Miami, FL",10/7/20,2020,10,7
love it,I perfrom differnt things everyday but it was worth it i had funa t the job and love it anhone who complains it probably because fo the hours. They work with my hours,5,Former Employee,Electronics Technician ,"Liberty, TX",10/7/20,2020,10,7
Decent workplace,I would say it’s a decent place to work. One of the things they should change is the pay rate. Online Grocery Pickup should make way more than 11.50 for the labor they have to do. They have to work the hardest on a daily out of all the other departments in the store. The recognition definitely doesn’t show in the pay rate. ,3,Former Employee,Walmart eCommerce ,"East Peoria, IL",10/7/20,2020,10,7
Poorly Managed,"Employees were treated different while I was working there. Expectations were not the same for all. Hired for one position. But, placed in another position and forgotten with no breaks given. ",2,Former Employee,Evening and Weekend Cashier ,"Oklahoma City, OK",10/7/20,2020,10,7
It's Walmart,It wasn't the worst job but management should work on their professionalism and respect towards associates. Definitely underpaid. Don't expect to be with family on the holidays. Walmart comes first in your life if you work there.,3,Former Employee,Cashier/Customer Service ,"Fountain, CO",10/7/20,2020,10,7
Easy work of management used common sense,"Favoritism is an ongoing problem, but that’s in almost every major corporation. There are 3 managers in the OGP department, and when they are needed you can never seem to find any of them. Walmart will deny any and all requests you take off for any reason from sick to funeral attendance. You will get points for every informed a sense, tardy, etc. and they add up into an unlawful point system that you will constantly be threatened with. Overall, it is easy enough work. However, management does not utilize their resources efficiently. There is not enough equipment (TCs, printers, bags for the items, carts, etc.) for all of the employees to use. Management does not want to deal with customers and almost never assist with any situation or complaint from a customer. Upper management coaches OGP management for mistakes they make, then OGP management will then turn around and blame the hard working associates for their mistakes. The safety violations in the back are too much to list, and when there are rushes of 8+ cars ready to receive their order, management will place 1 dispenser and have other co-workers helping an entirely different department stocking. All management does is pick exceptions, meaning when you cannot an item while picking, they go back out and find something similar to it. That’s all they do. And they have 3 managers at a time doing it. They do not deserve to get paid for what they do when their employees are doing the hard labor. You will be paid $11.50/hr. which isn’t bad, but 80% of the time is not worth the bs you have to put up with.",3,Current Employee,Ecommerce Personal Shopper ,"Belton, TX",10/7/20,2020,10,7
They make changes and leave associates in the blind they dont communcate well and talk to associates like children ,Walmart use to be a wonderful place to work now it has gone to the dogs trying to keep up with Amazon moral is down in stores favoritism amongst Managers and associates at the rate it's going its gonna close more stores in future,1,Current Employee,Department Manager ,"Longview, TX",10/7/20,2020,10,7
"It started as you felt appreciated, then it turned to just reaching sales goals with little to no appreciation from management.","Company is cool to work for.  Promotions were based on favoritism.  I felt that all my hard work was only recognized by my immediate manager, but when it was time for promotion, he did little or nothing to help me advance, after I took on a department roll, without compensation as a company ""favor"", and after over 8 months of this training/favor i was denied the promotion.  Even after I passed the Management skill test.  Moral fell after that.  No consideration for alternating employees working on holidays.  worked for company two years and had NO HOLIDAYS OFF.  Management did not care, denied requested holidays off, and then I didn't get a bonus due to too many accurances, that  did not affect me missing any holiday.  Really feel used and abused on that end.  As for learning the retail merchandising day to day operations, I learned a lot.  My manager was a great teacher, and if he had the time he would have been a great  department manager trainee , and made the job fun.Overall, I give the company a B- for a company to work for.  Only because one of the store managers was very good, other than that, I would give the company a F.  Hard to reach management over phone if you are off or need to speak with Human Resources",4,Current Employee,Sales Associate / Department Manager Trainee ,"Decatur, GA",10/7/20,2020,10,7
Bad management ,"I worked here for a year and a half as a cashier. At first it wasn’t bad, about what you would expect for a cashiering job, pay was good especially for a teenager. After I had worked there for 6 months we got a new manager up front who was absolutely horrible. She made it impossible to get days off, she wouldn’t stand up for associates and would get mad at them for doing their job, she would act like she was able to help when she just didn’t want to. Many cashiers quit when she took over. The management will not help you. No one cares about you having a life outside of work.",3,Former Employee,Cashier/Sales Associate ,"Syracuse, UT",10/7/20,2020,10,7
Fun ,The ware house is amazing . Fast pace environment and steady work . Shifts go by super fast working here . Great place to get experienced in the warehousing field.,5,Current Employee,Picker ,"Pedricktown, NJ",10/7/20,2020,10,7
ok,Was a ok place to work. Schedule was hard to work around sometimes. Co workers were great. Managers were ok for the most part.      Breacks were ofter and breackroom was nice,5,Former Employee,Cashier ,"Travelers Rest, SC",10/7/20,2020,10,7
Walmart Distribution Center,"Walmart Dustribution Center was non stressful and fun. Walmart was a very easy job, there were a lot of areas where you could work. Lots of opportunity to advance. ",5,Former Employee,Freight Handler ,6055 Derrick Industrial Pkwy,10/7/20,2020,10,7
Great place to work,Some issues with lazy stockers but overall great place to work. Great. Management. Love working here if other people would do the jobs they are hired for.,5,Current Employee,Stocker ,"Paris, TX",10/7/20,2020,10,7
It was great! The recruiter greeted us with so much excitement and comfort.,The managers are very helpful and great with giving good advice on how to get work done in a quick time frame. The workers are nice and great with helping you with advice others wouldn’t tell you.,5,Former Employee,Sales Associate ,"Cleveland, OH",10/7/20,2020,10,7
There is work to stay busy,"Constant work with unruly customers at times (not any fault of Walmart). The pay could be better for what was being asked but it’s a big box retail company with a high turnover rate. Overall if the pay was better, the experience would have been too. ",3,Former Employee,Department Manager ,"Friendswood, TX",10/7/20,2020,10,7
Its alright but be good at stress management,a lot of the job is doing other peoples work because they didn't show or they dont want to. Some managers will actually be good and care but for the most part they really dont,1,Former Employee,OGP Associate ,"Castle Rock, CO",10/7/20,2020,10,7
The work of was supportive,I recommend Walmart to anyone just looking for a job awesome place to work great staff great benefits Help you to achieve your goals a lot of options ,5,Former Employee,Walmart produce associate ,"Hot Springs, AR",10/7/20,2020,10,7
Its alright,Youre going to be bored no matter what you do but its easy work in relation to pay so its not a big deal. Whether youre stocking or manning a register youll be fine. ,4,Former Employee,STOCK ASSOCIATE ,"Chesapeake, VA",10/7/20,2020,10,7
I worked at Walmart it was on,Walmart is not the company it used to be. I am ashamed to say I used to work there. The way they have restructured and got rid of employees is embarrassing ,1,Former Employee,Assistant Manager Retail ,"Ripley, WV",10/7/20,2020,10,7
people,A typical day if everything went smoothly the customer didn't didn't give you a hard time that was rarely A learned a lot being a cashier.  My managers were nice  The hardest was having lift something. ,5,Former Employee,Cashier ,"Niles, IL",10/7/20,2020,10,7
Not good,"This job made me stressed beyond belief. I was overworked, not properly compensated and when I would get sick from being overworked, my job would be threatened. Poor training and they will make you work jobs you should be making more money in but give you a split job title so they don't have to pay you more.",2,Former Employee,Pharmacy Cashier ,"Sierra Vista, AZ",10/7/20,2020,10,7
Simple day to day tasks that gets boring quick,"Job isn’t bad, but not a career. It’s a great place to work for someone that might be getting out of the military and needs an easy job while you’re getting everything else figured out, or for someone who needs a job while they’re in collage. Day to day tasks are very boring and repetitive and it’s easy to get burnt out quick. The pay isn’t anything great but it’s enough to pay the bills. My biggest complaint about the company is that scheduling is a nightmare. There’s no consistency to it whatsoever and it makes it nearly impossible to make plans for anything in your personal life. ",3,Current Employee,Sporting Goods Associate ,"Swansboro, NC",10/7/20,2020,10,7
lack of management,The Wal-Mart that i worked for doesn't take their associates serious in anyway form or fashion. management doesn't care about their associates either.,2,Former Employee,Sales Associate ,"Ashdown, AR",10/7/20,2020,10,7
Productive & fun workplace with other team mates,"Great company too work for & more productive team work too accomplishment tasks & very important too get the job done, its more communication too move up too management ",5,Former Employee,Cap Team 2 Associate ,"Austell, GA",10/7/20,2020,10,7
Horrible culture,It was a great place to work until about 3 years ago.  They have eliminated the well-known Walmart culture.  Associates are now merely cattle.  Leadership only cares about the almighty dollar.  ,1,Former Employee,Associate ,"Plainfield, IN",10/7/20,2020,10,7
"Used to be great, now not so much",Greedy company with unrealistic expectations and executives are out of touch with what it takes to run a store. During the pandemic it was extremely chaotic and upper management really didn’t care.,1,Former Employee,Store Manager ,"Tupelo, MS",10/7/20,2020,10,7
Plenty of opportunities for advancement. Alot of time though they choose people based on their friendship and not based on work ethic. ,Pay & benefitsMy pay and benefits at Walmart are average I feel as though once you become a department lead or higher the pay wasn't really equal the work,4,Former Employee,Retail inventory supervisor ,"Granville, WV",10/7/20,2020,10,7
Did my job consistently. They annoyingly treat you like a child and barely do anything else. They complain a lot. Enough said ,"Pay & benefitsMy pay and benefits at Walmart was decentManagementIn general, managers at Walmart would Make you mad and make you regret coming inOverallMy experience working at Walmart for the time was alright. When I was left to work I’d get my job done or at least the best I could do. I’d give it my all to the point I’m going home sore and brittle. They would never act like it’s enough though. I worked in dairy a lot cause it was my area and it got 4 pallets and (8-9 feet tall) and a bunch of overstock. They said it was a 1 person job. And the only workers were me a nice older lady and the department manager. They’d always take me away. I’d say there was a 4th but she was just a person who maintained it after we left. I just wished they treated you better",2,Former Employee,Stocker ,"Rosedale, MD",10/7/20,2020,10,7
We are as a team and help each other who is in need ,The good thing about Walmart there are affordable benefits. They make sure they associate affiliate what is going on in the company and the changes that are coming. ,5,Current Employee,Manager Assistant ,"Alexandria, VA",10/7/20,2020,10,7
fast paced,it is a very fast paced job.  Management has a chip on their shoulders. They walk by and don't acknowledge you in any manner.  The scheduling is awful.  It is never consistant or flexible. You are always working weekends.  ,2,Current Employee,Personal Shopper ,"Avon Park, FL",10/7/20,2020,10,7
Se trabaja rapido,"Hay que trabajar duro y rápido, es un lugar de mucho stress, se puede mejorar el equipo de trabajo, casi no te dan erra mientas para solucionar los problemas del día a día, ",3,Current Employee,Supervisor ,"Owatonna, MN",10/7/20,2020,10,7
Corporate Sucls,The most toxic and back stabbing culture I’ve ever experienced. Pay and insurance sucks and ur job can go away at any time just because of corporate changes. Company ran by rich white folks disconnected from the day to day ops. Corporate America can kiss my....,1,Former Employee,Service Technician ,Alabama,10/7/20,2020,10,7
Wally world,A lot of the older employees told me how the company used to be and how it used to be an amazing company to work for. But my experience was full of unrealistic expectations that could not be accomplished with the Skeleton Crew working employees to death and then wondering why they were always sick and utterly miserable,1,Former Employee,Overnight Support Manager/  Frozen Dairy Department Manager ,"Myrtle Beach, SC",10/7/20,2020,10,7
Race problems ,The store manager has a racial issue he will not compliment anyone that is not white and he looks past them as they are nothing he also lies to customers and tell them he will do something and doesn’t do nothing ,2,Former Employee,Customer Service ,"Sparks, NV",10/7/20,2020,10,7
Decent starting job,Decent high school job. Do not recommend a career here unless you do specialty areas. To much micromanagement. You can't really trust managements word. Some managers will say things and not deliver. ,3,Former Employee,Sales Associate ,"Scottsbluff, NE",10/7/20,2020,10,7
Terrible management and a lot of drama,In my time working here the management has only gotten worse and it’s essentially like being in high school every single day with the drama. Not only does management participate in the drama but they also allow all of the associates to join in on their drama.,1,Current Employee,Sales Associate ,"Norman, OK",10/6/20,2020,10,6
A good company to work for.,"Workers falling under the job title of sales associate take responsibility for greeting customers, locating products, price-checking items, and organizing store shelves and displays. Sales associates also answer customer questions about policies, services, and products.",4,Former Employee,Sales Associate ,Louisiana,10/6/20,2020,10,6
It's Walmart.,Good if you just have to have something for income or if you're young and starting out. Hard to advance if you aren't picked out by your managers to be mentored. Little in the way of flexibility. Typical retail. You will work every holiday with customers who don't care that the store was supposed to close half an hour ago and that you want to go home to your family.,2,Former Employee,Associate ,"Plymouth, IN",10/6/20,2020,10,6
Its walmart ,I mean it was a paycheck and it got me through. Its retail. Its Walmart. It will eventually just be like any other job. I wouldn't make a career out of it. ,3,Former Employee,Sales Associate ,"Blaine, MN",10/6/20,2020,10,6
"Good salary, good management, decent job if you are younger","Worked 4 ten-hour days, 2nd shift 3:30pm -1:30 am, Mon -Thurs.  3 day weekends were nice.  I worked a physical job in dry goods, loading pallets for orders to be sent to various, regional Walmart grocery stores.  This involved a lot of heavy lifting and stacking and a lot of walking on the cement floors of the warehouse.  If I was in my 20's, like many co-workers, it would have been fine, because the pay was very good.  However, I was 45 and I started to get arthritis in my hands, tendonitis in my elbows, and chronic back pain.  Managers were good people that cared about their team.  ",4,Former Employee,Freight Handler ,"Bedford, PA",10/6/20,2020,10,6
Management is what makes it,"Work seems fine but depending on department Some managers are good, others are awful and ruin what could be a good job. pay is one of the best for retail in my experience. ",3,Current Employee,Frozen/Dairy associate ,"Danville, KY",10/6/20,2020,10,6
Sunnyside store is awful,Depending on your job code it depends what your doing the store has very little communication unless its gossip and even if you keep your head down and do as your told people will still talk about you to management even if its not true. There is no steady schedule either it is supposed to be set 3 weeks in advance but management team lets the computer system generate a schedule but doesn't go based upon your availability or is even consistent.  So good luck if your applying in Sunnyside.,1,Former Employee,Department Manager Wal-Mart ,"Sunnyside, WA",10/6/20,2020,10,6
Employees make it fun ,"I worked at two locations. Most days I dreaded going into work and seeing those long lines, but I made wonderful friends that I still  have to this day that make surviving the day better. Breaks were usually forgotten because  of how busy it is, but I appreciated the 1 hour lunches and 2 fiftheen minute breaks, some companies only give you 30 minute lunches and 2 breaks. The supervisors are usually nice. You get good hours, but it was very unlikely to get saturday/ weekends off unless you were a really old employee or you usedd PTO. ",3,Former Employee,Sales Associate ,Connecticut,10/6/20,2020,10,6
People,"The people I worked with in the tle shop were amazing, the management however lacked much to be desired.  Constantly getting told that we cant order tools to do our job unless we pull in more cars was frustrating",3,Former Employee,Tire and Lube Technician ,"Fort Morgan, CO",10/6/20,2020,10,6
It’s an okay place to work .,They have three managers in my department and only one of them is nice and helps you when you need help . Shoutout to JaTaja At Online grocery.The other managers do not know how to talk to people and they show Favoritism to certain workers.,4,Former Employee,Personal Shopper/Sales Associate ,"Jacksonville, FL",10/6/20,2020,10,6
Nothing really,It's a pretty average big box retail store. Nothing too special about it other than I have never met a decent manager whilst there that wasn't rude to everyone.,4,Former Employee,Ecommerce Personal Shopper ,"Alabaster, AL",10/6/20,2020,10,6
Tiring,"It's a decent job with good pay for the job it is butit'll really start to wear you down after working there for a little while. Give it a try though, might be for you.",4,Former Employee,Personal Shopper ,"Pelham, AL",10/6/20,2020,10,6
"You'll see it all at Walmart, the good and the very bad.","OverallMy experience working at Walmart has taught me tons. Dependable place to work. Lack list management will get to you. Some managers are the best. Being a little more giving with the overtime to the supervisors would be a good thought. Walmart home office should invest more in updated equipment (handhelds). They should also invest in more handhelds, they're like gold sometimes.",4,Current Employee,Entertainment Department Manger at Store ,"New York, NY",10/6/20,2020,10,6
Walmart,Work-life balanceAlways changes and you have to accept and conquer.OverallWalmart is a great company to work for. There is always room to advance. The daily struggles are the same as any major retailer. I feel like Walmart does a great job at conquering challenges.,4,Current Employee,Department Manager Wal-Mart ,"Lexington, NE",10/6/20,2020,10,6
"Very unprofessional management! They are sexiest, racist and do NOT care about the staff!","Work-life balanceWork-life balance at Walmart is okay dont make plans they will force you in for OT.Pay & benefitsMy pay and benefits at Walmart are good but money isnt worth selling your soul.Job security and advancementIn terms of job security at Walmart, I think it is bad, they will write you up for everything and they push people out.ManagementIn general, managers at Walmart are bad! Racist and Disrespectful and Sexist down to the core!",1,Former Employee,FID Processor ,"Grove City, OH",10/6/20,2020,10,6
The worst job I’ve ever had.,I would not wish this job on my worst enemy. The management are bullies and my store manager  is a racist. I called “ethics” the employee help line multiple times and there still was not thing done about it. It’s ridiculous. ,1,Current Employee,Cashier/Customer Service Associate ,"Hope Mills, NC",10/6/20,2020,10,6
it’s a job ,It’s ok. It pays the bills. Management really have no idea what they doing. Older staff members have a better idea on what’s going on and how to accomplish things but them.,3,Current Employee,Fresh Associate ,"Collinsville, IL",10/6/20,2020,10,6
Very results driven place. Also very competitive;,"My typical day of work was meeting in the back to hear what aisle I was assigned then immediately after we grab our carts and attempt to drag them to the aisles. When we get there you learn whether you're lucky or not, if you're lucky you get a scanner, if you're unlucky you don't get one which hinders your job greatly. The management was alright, they were nice most of the time and easy to approach and usually very helpful if you needed a scanner or had questions about other work related things. The work place culture was very competitive but at the same time extremely friendly, I felt like almost everyone were friends with each other. It was almost like study hall from highschool during our breaks, it was nice and fun but there's nowhere to get alone time if you need it. The hardest part of the job was trying to get a scanner/trying to work without one since only the senior staff can get scanners on their own. They were known for leaving basically none for the new people even though the senior staff didn't need them. The most enjoyable part of the job was just working in the same aisle as your friend.",4,Former Employee,Walmart Stocker ,"Clifton Park, NY",10/6/20,2020,10,6
Avoid working backroom ( CAP Team 2 ),*Management does not care about you and will not entertain your request for freedom.* The truck must be done before you have a chance to breatheRun away while you can,1,Former Employee,Store Associate/Stocker ,"College Park, GA",10/6/20,2020,10,6
Not a great place to stay,There are no advancements. You feel stuck and useless. It’s a good idea to hightail it out of there. Not much more to say besides that. Also the weirdos come in at night,1,Former Employee,Overnight Stocker ,"Gilbert, AZ",10/6/20,2020,10,6
Cashier,"Typical cashier job. It's not a bad started job. I've been here 5 years and I think the only cons are the managers. Walmart goes through management so fast,",5,Current Employee,Cashier ,Arkansas,10/6/20,2020,10,6
Bad management ,"I started working at Walmart on EBerry in June the department I was working in just hired a new manager, this manager acted clueless when it came to the department, he didn't know how to run the department which lead to a lot of behind work. This manager ended up firing me for his poor work. ",1,Former Employee,Personal Shopper ,"Fort Worth, TX",10/6/20,2020,10,6
Great place ,Great place. Has a family atmosphere. One of the hardest places to get your application thorough but it shows why.                                     ,5,Current Employee,Associate ,"San Antonio, TX",10/6/20,2020,10,6
