title,review,rating,status,position,location,date_posted,year,month,day
Great place to work at,I love working at Wal-Mart cause i love to shopping at Wal-Mart and also i enjoyed working there cause everyone friendly and also that's place that i ever at.,5,Former Employee,Cashier ,"Manhattan, KS",5/15/17,2017,5,15
Productive,I LOVE the people I worked with and customers .made sure customers were checked out with the items they purchased using different plans of payments.  Handle returns as well.,4,Former Employee,Cashier and Customer Service ,"Arlington, TX",5/15/17,2017,5,15
its ok,"Walmart by far is not the worse job I have had, I enjoy working with all my associates, sometimes things can get crazy with prices. My main concern like any other job is with training I sometimes feel as if I could have learned more to help the customer experience, also I feel in the dark on issues that are internal within the facility.",3,Current Employee,Self Check Out Host ,"West Haven, CT",5/15/17,2017,5,15
Awesome job,"Always on the go, fast and friendly place to work or go shopping any time of the day. Great experience for customers or even for employees that really love their work.",5,Current Employee,Walmart Supercenter ,"Brownsville, TX",5/15/17,2017,5,15
"Productive work environment, amazing leaders","The work always kept you busy. Hours dragged and pay was not that bad. Benefits made it even better. Great place to work for anyone starting out, or even going back to a smooth paced work place.",2,Former Employee,Cap Team Supervisor ,"Lawton, OK",5/15/17,2017,5,15
Great job,Walmart has always been good to me personally. My managers have always helped me become a better employee with more knowledge to exceed expectations and to possibly grow higher with the company.,5,Former Employee,ICS Associate ,"Austell, GA",5/15/17,2017,5,15
Friendly environment,"Was an overnight stocker, hours were from 10pm-7am friendly co workers and supervisors were helpful. Was nice to help customers find what they were looking for all while performing great customer service",3,Former Employee,Walmart Stocker ,"Minden, LA",5/15/17,2017,5,15
Productive,"I was pregnant and the staffing had a lot of picks and chose, you couldn't do certain things, they fussed when you needed to sit down after standing so long, yes they did give breaks in between but at time you be so busy and couldn't leave",3,Former Employee,Cashier ,"Winnfield, LA",5/15/17,2017,5,15
Not always room to grow,"Walmart has it's up and down depending on the management. Has an individual who wants more out of life I don't like companies who limits me to only working for them. My whole available in my day cannot be devoted to only one place. I have a child, and I go to school. Then if not for these things I try to increase my income by having another job.",3,Former Employee,Customer Service Manager ,"Pompano Beach, FL",5/15/17,2017,5,15
"great pay, not understanding","I had great hours, car accident came about and nobody understood therapy hours or college hours of being a full student. They don't accept work excuses and my hours were scheduled for times when my classes would begin.",4,Former Employee,Cashier/Sales Associate ,"Greenville, SC",5/15/17,2017,5,15
Good at hourly level.,You are there for the customers. But sometimes that gets lost in the other task. You do learn to work as a team.  Teaching and training could use work.,2,Current Employee,Assistant Manager ,"Lexington, VA",5/15/17,2017,5,15
20 years with Wal-Mart,"Over the years I have learned many things working for Wal-Mart.  I have incorporated the 4 basic beliefs in my everyday life: Respect for the individual, strive for excellence, Service to the customer, and acting with integrity. I am continually learning new things as technological changes effect the company.  I love the fact that the company is so in tuned with assisting the communities in which it resides in.",3,Current Employee,Quality Assurance Manager ,"Williamsburg, VA",5/15/17,2017,5,15
walmart effect,When your fort hired usually the managers are cool to an point. Then some because more engaged in seeing you not successful within the company no matter how hard you work,3,Current Employee,Dairy Frozen associate ,"Fort Pierce, FL",5/15/17,2017,5,15
ok job,"Good job for a young man or woman right out of or still in high school or college._x000D_The pay is alright but, I have kids and rather not work night shift.",2,Former Employee,Cashier/Stocker ,"Tupelo, MS",5/15/17,2017,5,15
Fast pace,"Its a very high pace, energetic, dramatic, loving, caring, hectic job to work for i enjoyed everyday that i work there and wanted to advance but not enough opportunity.",5,Current Employee,Sales Associate ,"Casa Grande, AZ",5/15/17,2017,5,15
walmart,walmart is not about family. A lot of drama and family working with family and extra marital relationships. no teamwork and poor management. Their systems are poor and management tends to pass their responsibilities to others that aren't trained. no hands on training and expectations are held to high for someone that has no experience.,1,Former Employee,Wireless Specialist ,"Daytona Beach, FL",5/15/17,2017,5,15
Great place to work,"Great customers, great hours nice pay._x000D_  Assist customers with their decisions and purchases of all items related to the lawn and garden environment.  _x000D_This includes tools, pesticides, flowers, and plants._x000D_ Inventory, sales, checkout, stocking and loading are also included in daily requirements that would meet the need of our business in all areas of the store.",5,Former Employee,Sales Associate ,"Lansing, IL",5/15/17,2017,5,15
Fun place to work for,It was not a bad place to work for but the pay was terrible and management picks favorites. I got a second job full time and they would not change my availability  and kept scheduling me for days i could not work there. I loved the customers and the job itself wasnt hard.,3,Former Employee,Cashier ,"Monroe, WI",5/15/17,2017,5,15
very productive environment,each day was full of learning experiences. I enjoyed the job and some of the people I worked with but sometimes you get some worst days what place doesn't have it just do your job and enjoy your day.,4,Former Employee,Sales Associate ,"Cleveland, MS",5/15/17,2017,5,15
Plenty of opportunities to grow if you want.,"Definitely a great place to work if you are a people person You have the chance to meet a wide range of customers and make a positive impact on their shopping experience._x000D_Working the front end/customer service desk means we are the last people to interact with the customer. Our job is to provide great service with a friendly attitude._x000D_You will get out of this what you put into it. If you are upbeat and outgoing, you can usually make the customer smile and brighten their day, that is a reward in itself. _x000D_When customers have that positive experience and complete the survey, it helps the store achieve higher ratings which benefits the employees.",4,Current Employee,Customer Service Associate ,Florida,5/15/17,2017,5,15
Cashier,this was my first job having and it was a experience it was not a bad one for the first job the pay was ok and the hours were perfect for a college student to get by,5,Former Employee,Cashier ,Huntsville Al,5/15/17,2017,5,15
Productive and interesting place to work,Wal-mart is a place where you can advance. New positions and promotions are available to you when you excel in your current position. Its a cool place to meet new people and serve your community.,4,Former Employee,Accountant/Customer Service Rep. ,"Farmingdale, NY",5/15/17,2017,5,15
Its a steady quick paced job with good pay and benefits,I thought that Walmart was a good place to work the benefits and pay were really good. And the work was consistent and fairly easy. I liked the hours and the availability.,4,Former Employee,Cashier ,"Tarboro, NC",5/15/17,2017,5,15
It pays the bills.,"While prolonged work here can garner some pretty nice benefits(health care, savings)  it just wasn't for me. Your experience will vary store to store.",4,Former Employee,Truck Unloader/Stocker ,"Oxford, MS",5/15/17,2017,5,15
Well worth it!!,"Working at the Wal-Mart DC is very demanding, but worth every second as they do competitively compensate you for the work you do in most if not all job areas.",5,Former Employee,ORDER FILLER ,"Monroe, GA",5/15/17,2017,5,15
productive and fun work environment.,My favorite job I've had this far. Coworkers were people I genuinely enjoyed. Pay was reasonable and higher than any previous job and management wasn't a problem at all.,5,Former Employee,Cap 2 Associate ,"Madison, WI",5/15/17,2017,5,15
Fast paced enviornment.,Work load may be a little stressful at times but working with the right team can change that. Hours are flexible. Best part of the job is satisfying the customers needs.,3,Former Employee,Customer Service Manager ,"West Hartford, CT 06117",5/15/17,2017,5,15
"Not so bad, but not so great.","Honestly, it's pretty much what you would expect from a company that pretty dominates as the super market for the entire United States. They may be corrupt and unfair to their employees, but every now and then there are those individual stores that shine and are actually worth working for.",3,Former Employee,Backroom Associate ,"Clanton, AL",5/15/17,2017,5,15
It's a Walmart,"I didn't expect much from Walmart, however, when I  was hired I learned that this Walmart is not as great as other Walmart. The store was dirty and the managers were not helpful.",5,Former Employee,Cap Team 1 Associate ,"Hammond, LA",5/15/17,2017,5,15
Productive,Good place to work I am a cap Team 1 associate restock shelves during the day we also make sure the counts are right on the merchandise in the back room,5,Current Employee,Cap Team 1 Associate ,"New Bern, NC",5/15/17,2017,5,15
Walmart is a Decent place of employment,The Walmart environment is a Great accepting place to work. There are Awesome benefits available. Walmart is a company you can grow with if your a good fit.,2,Current Employee,Apparel Attendant ,"Montgomery, AL",5/15/17,2017,5,15
Fun Workplace,Learned a lot of great things there. Great people and a great atmosphere. Liked the management cause they are layed back and were very patient with me when I first started.,4,Current Employee,Overnight Stocker ,"Seabrook, NH",5/15/17,2017,5,15
I got Opportunities to learn new Technologies,"I got Opportunities to learn new Technologies, Good work environment  and got chance to improve my knowledge. Good Managers. Multiple projects with impressive technologies.",5,Former Employee,Automation Tester ,"Bentonville, AR",5/15/17,2017,5,15
Somewhat,Its good for your first job kind of place but nothing to make a career out of it. The managers are amazing and really great people. Some of the employees are just not the greatest people to talk to,1,Former Employee,Overnight Stocker ,"Sikeston, MO",5/15/17,2017,5,15
Productive and fun work place,"A typical day at work would be going in, Greeting the many workers before moving to my position. I worked in the liqour Store, So i always had to be on survellience. Going threw facing bottles, As well as dusting them so they didnt look to be old. Sweeping the floor 4 times a day or more, Especially during the summer days, Then mopping on the rainy days to keep mud tracking low. My store wasnt the best, But the co-workers were very friendly, As well as management. Even the customers since we had many regulars who would come in just to chat, Or ask about any new Items.",4,Former Employee,Cashier ,"Fairbanks, AK",5/15/17,2017,5,15
Grreat place to work,I loved it.would still be had my son not got sick.i would work for them again.they management is great and the people that I worked with were great. It was fun place,5,Former Employee,Stocker ,"Edinboro, PA",5/15/17,2017,5,15
Interesting expeirence,"I adequately enjoyed my time at the company. There were obstacles and issues, as expected in any form of employment, but nothing of ill to speak about. Co-workers were respectful and helpful. Some managers were always available to provide assistance while others were not.",2,Former Employee,Address resident concerns ,"Levittown, NY",5/15/17,2017,5,15
friendly atmosphere,days consisted of scanning and weighing products. bagging customer items returning items that were not satisfying or broken. handling customer complaints.,3,Former Employee,Cashier/Customer Service ,"Florence, SC",5/15/17,2017,5,15
Walmart SuperCenter,"Wal-Mart was an excellent place, but the management was poor as well as the co-workers there. I had several jobs working there(Photo-Lab Tech, Stocker, Cashier, LayAWay and Customer Service), which was great, but the team I had was very slow and poor. The hardest part of the job was dealing with slow co-workers and rude also, the best part was helping the customer's with all there needs and making there day better.",4,Former Employee,Customer Service Representative/Cashier ,"San Benito, TX",5/15/17,2017,5,15
Not too bad,Pretty much how you think Walmart is. Underpaid and tasked with working multiple jobs. Made some good friends though and it always had interesting people coming through,4,Former Employee,Sales Associate ,"Mesa, AZ",5/15/17,2017,5,15
pregnancy nightmare,This particular Walmart seemed to hire alot of pregnant women and let them go after their due date. Most were offered a job placement after they went on maternity leave but had to fill out a new application and start the process over again.,2,Former Employee,Cashier ,"Kalamazoo, MI",5/15/17,2017,5,15
Big chain.,Enjoyable with alot of slf reliance in many of the positions. Usually left alone in most stocking areas and departments to your own devices and completions of daily routine and work.,3,Former Employee,Inventory control specialist ,"Paducah, KY",5/15/17,2017,5,15
It was ok,Super easy job nothing to fancy it paid the bills for a short while met some good people. Just depends on management to be honest. Break room was nice though,3,Former Employee,Cashier ,"Payson, AZ",5/15/17,2017,5,15
Worst company ever,"You're a number and not a person. Must play along with all the favoritetism and being disrespected by other staff, management,and customers. Lastly not sure if this is requirement or not but EVERYONE who has a HR  or personnel job is the rudest person you will ever meet. All employee's are treated like poo.",1,Current Employee,Vision Center Manager ,"Lafayette, LA",5/15/17,2017,5,15
It was very well balanced,I can honestly say I enjoyed working here. They are very understanding and if you need time off they'll get you covered. The work environment was really great ; Everyone was very friendly.,4,Former Employee,Automotive Technician ,"Loveland, CO",5/15/17,2017,5,15
Provided employee performance evaluation and feedback through observation,Responded to escalated customers questions_x000D_Communicate and exercise sound judgment_x000D_Trained new hires_x000D_Developed a loyal and motivated workforce through a merit evaluation program_x000D_Balanced cash registers_x000D_Priced merchandise_x000D_Received and disbursed money,2,Former Employee,Customer Service Manager ,"Dallas, TX",5/15/17,2017,5,15
Don't even think about it.,"As a manger for Walmart, I found myself treating people like there were nothing. I had people making less than $8 hr trying to feed there family. They have no respect for workers.",3,Former Employee,ZMS Supervisor ,"Cleveland, TN",5/14/17,2017,5,14
disorganized and stressful,Walmart is a good job The Walmart in Laplace I used to work at was disorganized and the employees and managers were unprofessional. It was always hot.,3,Former Employee,Cashier ,"Laplace, LA",5/14/17,2017,5,14
Good place to work.,Walmart was a great place to work. I actually had a car accident and had to take a leave of absence. I liked the people I worked with. Management was very good.,4,Former Employee,Wal-Mart Cashier ,"Hermitage, TN",5/14/17,2017,5,14
Productive and a enjoyable work place,We stock everything quickly and neatly into correct areas. Learn each section correctly. Work as a team and accordingly. Always have postive vibes so everyone around can work together.,5,Former Employee,Overnight Stocker ,"Springfield, MO",5/14/17,2017,5,14
Enough to get a check,Typical day at work is very hectic because there isn't enough staff so they breaks are not given and problems to take a break. I have learned a lot over the years in this field and I do want to continue to prosper but their is opportunities to advance. Hardest part of job is no professionalism when it comes to discussing the job duties in a whole. Most enjoyable part is getting a check.,3,Current Employee,Nationally Certified Pharmacy Technician ,"Ashland, VA",5/14/17,2017,5,14
Yes it is productive and fun.,Working there you learn to talk to people._x000D_You also learn how to work as team player. _x000D_It is one of the best place to work. _x000D_The management love their workers.,5,Former Employee,Stocker ,"Cranston, RI",5/14/17,2017,5,14
Walmart review,The people I work with on a daily basis are terrific people. Work would be fun and productive if management would let people do what they were trained to do instead of pulling people from other departments to do jobs they don't know how to do. Not good at working with schedules or giving a  consistent schedule.,1,Current Employee,Jewelry Associate ,"Checotah, OK",5/14/17,2017,5,14
Great place for a part-time job,"Great place to work if you are looking for a part-time job.  Flexible hours and days, as well as good management team.  Work is fast paced so be prepared to work hard.",4,Current Employee,Wal-Mart Sales Associate ,"Erwin, NC",5/14/17,2017,5,14
it was ok.,Walmart wasnt somewhere i wanted to be working at but i ended up there for a little over a year.. it was stressful and i didnt like most of the managers there but in the end it paid the bills.,3,Former Employee,CASHIER/SERVICE DESK ASSSOCIATE ,"Hemet, CA",5/14/17,2017,5,14
not bad not great,"while there is plenty of room for advancement, the managers dont promote on the ability to do the job well, but rather people they would want in their departments, they pay is a little less than desired to, over all its not a bad company, although there have been some changes to their policies that i dont nessacerialy agree with like their attendance point system.",3,Former Employee,HOURLY SUPERVISOR ,"Guymon, OK",5/14/17,2017,5,14
I would recommend anyone to work here.,Walmart was a great experience for me. I loved working for Walmart for the period of time that I was there. Walmart offered so much to a person that was trying elevate in the business.,5,Former Employee,Lube Technician ,"Shreveport, LA",5/14/17,2017,5,14
fun place,Walmart was very fun to work at. they are very flexiable with work schedules . even though you are part time you usually get decent amount of hours and I really liked that,1,Former Employee,Cashier ,"Denison, IA",5/14/17,2017,5,14
It's very helpful.,I felt like it was very helpful I like this website a lot. It was fast and easy. Very useful and helps I'm glad I used it. I will use it whenever I'm looking for a job.,3,Former Employee,Wal-Mart Cashier ,"San Antonio, TX",5/14/17,2017,5,14
Good starter job,This is a good place to work but I need something with more hours and stable. It would be more of a starting job for teenagers not for someone with a family.,4,Current Employee,Truck Unloader/Stocker ,"Moreno Valley, CA",5/14/17,2017,5,14
ok,it was a nice pt job. i learned a lot.  a day at Walmart was interesting with the customers coming in needing help with finding items. and taking care of their needs.,4,Former Employee,Cashier ,"Dunkirk, MD",5/14/17,2017,5,14
Productive and fun workplace,Walmart has always been good to me personally. My managers have always helped me become a better employee with more knowledge to exceed expectations and to possibly grow higher with the company.,4,Current Employee,Manager ,"Hammond, IN",5/14/17,2017,5,14
Great Place for Anyone to Start,"Even though a lot of people view Walmart as a meaningless job for those who lack ""desirable qualities"" I can honestly say that I love working there. While management can be difficult to deal with sometimes, if you are good at your job and can tough it out long enough your chances of moving up are really high. The hardest part of the job is obviously the bad customers, but the good ones outweigh the bad ones so much that you hardly notice them. If you're looking for a place to start or even a place to retire, Walmart is a really good option. If you stay long enough to receive benefits, they have amazing insurance plans and you'll make amazing friends while you're there. It's definitely worth the ""bad days"" that come once in a blue moon.",4,Current Employee,Front End Zone Manager ,"Portland, TX",5/14/17,2017,5,14
Great first job,"In this first job, I learned what hard work, team work, and customer service was. My days went like this: Cooked food, served customers, took orders, stocked, marked prices down, cleaned every inch of the deli, from the dishes to the ovens to the floors; underwent inspection, then closed. Management was excellent, friendly, and helpful.",4,Former Employee,Deli Sales Associate ,"Ashland City, TN",5/14/17,2017,5,14
Easy going work environment with tons of personalities,Working in walmart gives you the opportunity to see the diversity of the world you live in. You never come across a day that is exactly the same. You always have something to do and the people are just great!,5,Former Employee,Customer Service Representative / Sales Associate ,"Houston, TX",5/14/17,2017,5,14
Face working environment,You will be busy throughout your time at work. If the pay change it will be a nice place to work. The most enjoyable part of the job is having a close relationship with your associates.,2,Current Employee,Customer Service Manager ,"Ashland, VA",5/14/17,2017,5,14
i disliked walmart,"the managers dont give breaks, dont care if you have to use the restroom. customers are disrespectful and the managers allow them to speak to you and act out any kind of way. DONT WORK FOR WALMART :)",2,Former Employee,Cashier ,"Lehigh Acres, FL",5/14/17,2017,5,14
Okay place to work,A typical day at work really just consist of stock an area or areas that has been giving to you for the night. Its really is not a difficult job to do as long as you can keep a quick pace and finish your task in a timely manner.,4,Current Employee,Overnight Stocker ,"Dover, DE",5/14/17,2017,5,14
Fun Place To Work,"I Love working at Wal-Mart , because you meet all different types of people. Wal-Mart is everyone's favorite place to ship , great prices and employees.",5,Former Employee,Overnight Stock Associate ,"Cedar Hill, TX",5/14/17,2017,5,14
worst place ever,"You get nothing but they expect a lot from you!  Short breaks whenever they feel that you need one.  No extra hours, no full time and no vacation or health insurance.",1,Former Employee,Cashier ,"West Jordan, UT",5/14/17,2017,5,14
fast paced,"walmart might be an ok place to work for a first job but other than that walmart is not a place id work again or recommend to a friend, walmart overall is a awful place to work",2,Former Employee,Night Stocker ,"Eastlake, OH",5/14/17,2017,5,14
"Good place to work, but not many hours are available","I learned how to use hand held devices to do inventory.  I was trained on how to prevent shrink, as well as assisting customers with purchases.  I loaded between 200-400 bags of mulch, sand, and stone per shift all weighing 50lbs or more.",1,Former Employee,Seasonal Lawn and Garden Associate ,"New Hartford, NY",5/14/17,2017,5,14
They try to work with you even though it doesnt always seem that way,Walmarts typical work day includes your everyday training for your position you filled for but there are days you have to go above and beyond without even having a say in anything and i respect that because it has to be done. Management does not always accept everybody's availability for the job like days and time frames. Overall walmart is a great place to start your 1st job training. I almost have been there 3 years and i am ready to flee and move on to bigger and better things.,2,Current Employee,Fitting Room Attendant ,"Rockford, IL",5/14/17,2017,5,14
Subway at Walmart,"This job experience wasn't the greatest for me. After some disagreements with management over things like my weekly hours, and level of training..I quit. I would work for another subway, just not with the ones in my town.",2,Former Employee,Sandwich Artist ,"Auburn, NY 13021",5/14/17,2017,5,14
Good starting place for retail based work,"Management team is self centered, Their culture of ""listening to the people their your best idea generators"" is not followed. They are not a family oriented company",2,Former Employee,Support Manager ,"Swainsboro, GA",5/14/17,2017,5,14
Difficult environment,"While there is much opportunity to learn, the atmosphere is tense and difficult to deal with on a day to day basis.  Life/work balance is not a consideration.",2,Former Employee,Assistant Store Manager ,"Algonquin, IL",5/14/17,2017,5,14
Good retail environment,"Wal-Mart has changed a lot since I worked there, but benefits are good, pay is much better, stock matching options are a great benefit, there is plenty of room to grow in such a large company, job security is high, and you can get steady schedules and many hours.",4,Former Employee,Receiving Clerk ,"Glendale, AZ",5/14/17,2017,5,14
an educational job,"my typical day at work consists of meeting new people and helping them find what they need. I learned how to fill prescriptions and run insurance and much more, thanks to the pharmacist and my co- workers. the workplace culture was great everyone came from a different place and it was diverse, I like that. it was easy getting along with everyone because I am a very friendly person and love meeting new people and working together. the hardest part about a job I would say is learning new things, but once you get the hang out things, everything is better.",5,Former Employee,Pharmacy technician ,"Vernon Hills, IL",5/14/17,2017,5,14
work is fast paced,"performance from subordinates is difficult to achieve due to their attitude. I think the company should provide more security for associates that express their opinions. The company needs to listen to their people and make changes accordingly. Undercover boss system would be great to eliminate ""clicks"".",3,Current Employee,Manager ,"Las Vegas, NV",5/14/17,2017,5,14
"Productive workplace, great coworkers, great schedules, ducky management",An awesome place to work as far as work goes. Management however is very peeve land in every employees work day. Too few of regular employees and too many managers. If you've ever wondered why there's only two cashiers it's because for every 1 manager you can hire five of them and rest assured there's 4-5 managers in the back.,4,Former Employee,Electronics Sales Associate ,"Pasadena, TX",5/14/17,2017,5,14
Horrible place to work,Pay is not good for what you have to do. Managers are horrible do not help their team at all find meaningless things to complain about towards their employees. There is barely in opportunity for advancement good employees get treated badly and bad ones who do nothing get rewarded for ding nothing.,1,Former Employee,Cashier ,"Sulphur Springs, TX",5/14/17,2017,5,14
"Associates are great, work life balance great. Compensation and Benefits lower than industry. no job security. Management improvement. Culture good","Flexible hours, relaxed atmosphere._x000D_Costumer if first always_x000D_Management with coaching attitude to help you increase you skills_x000D_Obtaining what you need to complete your job functions._x000D_You are like a family, associates and management alike.",4,Former Employee,"Programmer Analyst, EDI Operations ","Bentonville, AR",5/14/17,2017,5,14
New Management needed,The job was a decent pay but the management should be fired and new people be put in their place. I am 17 years of age and was treated like I an unintelligent delinquent with no class.,1,Former Employee,Cashier ,"Pooler, GA",5/14/17,2017,5,14
Not a place to work for when applying for a mortgage,Walmart is a okay place to work at if your still saving money up to go to college but to keep as a career no. It has its ups and downs. Management okay. The pay is good though but. Still feel like Walmart doesn't take care of you.,3,Current Employee,Tire and Lube Technician ,"Mesquite, NV",5/14/17,2017,5,14
"Some love it, some do not","My supervisor and management were wonderful. I was not mistreated. I would have stayed if it hadn't been for a better job offer. But what I could not handle was the lack of direction, lack of support when I needed it in the beginning, that so many others before ruined it for those after them. Not everyone who has a genuine family issue is faking it. _x000D_I did not like the chants/cheers and cult-like family feeling. this clique within the company that screams 'Join us!.."" in a ghostly moaning kind of way. _x000D_I was recognized for my hard work and I did work hard. I would have fit in, had I just been able to surrender my soul to the Wal-Mart family. I couldn't.",3,Former Employee,SALES ASSOCIATE ,"Lawton, OK",5/14/17,2017,5,14
Real fun Place to be at,"This is a great place to work, Great advancement opportunities. Scheduling is ok but works out most of the time. You need something they listen most of the time. overall good place to work",4,Former Employee,Sales Associate ,"Johnson City, TN 37601",5/14/17,2017,5,14
The whole structrure needs to be fixed.,The managers showed favoritism. Managers actively tried to find reasons to fire good employees. Training was weak at best. Poor communication between employees and managers.,1,Former Employee,Maintenance Associate ,"Tallahassee, FL",5/14/17,2017,5,14
Productive,"i loved everything about it,  wish i could get rehired cause i really liked the responsibilties of working with the companyits awesome just walmart itself is a amazing team",4,Former Employee,Cashier/Customer Service ,"Mount Olive, NC",5/14/17,2017,5,14
"Good place to meet new people. Offers health, life insurance. Pay is well.","I was a deli clerk, which was nice because the deli is separate from the rest of the store. Where just off by ourselves, which meant the managers never trolled the area._x000D__x000D_I learned to cook, slice meat and cheese, make and prep bread and other deli items._x000D__x000D_All managers (except for one) where great to work with. Very friendly and easy to work with._x000D__x000D_The hardest part of the job (for me) was the multi-tasking of helping multiple customers (each for different things such as slicing meet, to slicing bread, and preparing fried foods) all at once._x000D__x000D_The most enjoyable was meeting new people, the pay ($10.50) and the insurance/vacation benefits.",4,Former Employee,Deli Clerk ,"Moore, OK",5/14/17,2017,5,14
not good place,"This job is not professional, the morale is poor and cant pay bills and no upside to working here. There is no advancement and no positive side of growing with company.",2,Former Employee,stocker ,California,5/14/17,2017,5,14
average at best,"very stressful, not enough help, low pay, pressure from corporate people, little appreciation, However I enjoyed my coworkers and the patients that we dealt with",3,Former Employee,Pharmacy Technician ,"Calhoun, GA",5/14/17,2017,5,14
Nice place to work in,I enjoyed my time at WalMart but it would've been better if the company would look into taking care of their employees instead of Walmart. Hard working employees aren't taken care of at Walmart. That's it.,4,Former Employee,Toy Sales Department Associate ,"El Paso, TX",5/14/17,2017,5,14
productive job,"wal-mart is a great company to work for nut the management in columbus, ga on victory dr, they cannot manage anything but the workers are nice and it can be a good company to work for.",4,Former Employee,Baker Associate ,"Columbus, GA",5/14/17,2017,5,14
Working at Walmart,"Working at Walmart is not the worst thing ever. The people you work with are great and you'll make a lot of friends. The pay could be better though. Also management can be a bit split at times on what they would like you to do. Example: One manager could tell you to do one thing, then along comes another and redirects you.",3,Former Employee,Manager ,"Sonora, CA",5/14/17,2017,5,14
productive and fun enivironment,its a good place for tour first job it builds you and moulds you for the future. some days are very busy some days it moderate do what you are paid to do and you will be good . the manager or ok and then you have one or two that are great,5,Current Employee,Sales Associate ,"Long Island, NY",5/14/17,2017,5,14
ok,Work balance to home life wasn't impressive. A lot of hours for little pay. A lot of drama within stores. Very fast paced and at time very exciting. Ok company to work for.,3,Former Employee,Department Manager/Assistant Manager ,Alabama,5/14/17,2017,5,14
Busy job,"Semi-fun place to work.  Put up stock and check out customers, when completed bring more stock to the floor and do it all over again.  Kind of repetitive, day in and day out, with low pay.",3,Former Employee,Greeter/Sales Associate/Cashier ,"Leavenworth, KS",5/14/17,2017,5,14
Wal-Mart,Really enjoyed working with Wal-Mart I was pregnant with twins and was put on bed rest and they fired me I've been applying there ever since and  I move to another state,2,Former Employee,Sales Associate ,Florida,5/14/17,2017,5,14
Productive and fun work place. They truly care for all of there workers and customers and always do whats right to make the company excel,My job is very exciting everyday is something new. I love the transition in positions to keep me on my toes and learn more through out the company. I love to see the smiles on all of the nice customers I tend to help and making there life easier makes my day a lot better.,5,Current Employee,Customer Service ,"Pembroke Pines, FL",5/14/17,2017,5,14
Tilton Walmart is much worse than Plymouth,"Tilton Walmart has a Management that doesn't pay any bit of attention to the regular associates. There is no open communication like the Plymouth Walmart. I saw the store Manager a total of two times the entire time I worked at Tilton Walmart and I think he only talked to me once. At Plymouth, the store manager actually comes to me, even if it's only to walk by and say hi it's better than not knowing him what so ever. Also I started as a seasonal employee so I made $7.25 an hour then I came back on as a truck crew associate making $7.50 am hour. Plymouth Walmart have a starting rate of $10 an hour for truck crew associates!",2,Former Employee,"Sales Associate, Receiving Associate, and cashier ","Tilton, NH",5/14/17,2017,5,14
The work place was based on who you know instead of what you know,Really wished they would try and show their employees more love as if they care about us working there. I also wish they follow the proper steps and rules as they suppose too!,3,Former Employee,Cahier/Customer Service ,"Winter Haven, FL",5/14/17,2017,5,14
