title,review,rating,status,position,location,date_posted,year,month,day
Productive and good place to work,It was a good company but the managers were horrible. They work with your schedule and give you at least 32 hours a week but overall it wasn't that bad ,3,Former Employee,Stocker ,"Greenville, TX",7/26/21,2021,7,26
Understaffed,We are hiring!!!! This place is so understaffed. The people are cool but be prepared to work when you need to. Be prepared also to be bombarded by customers with lots of weird subjects,4,Current Employee,Entertainment TA ,"Arroyo Grande, CA",7/26/21,2021,7,26
Cap team 2,I would recommend it for someone making money stressful headache make you die on the inside not fun maybe you will cry                                    ,5,Former Employee,Cap Team 2 Associate ,"Phenix City, AL",7/26/21,2021,7,26
"Love my managers, but things could better.","This really depends on what part of the store you are working at, but if you work the front end, salesfloor, or cart pushing you are getting paid a lot less than everyone else. Starting pay for cap2, deli, bakery, and OGP is $15 an hour overnights are getting $16.50. Whereas everywhere else is $11. I really like the people I work with as they're a good bunch, but the pay just doesn't seem fair at all. The job security is great as you just have to do your job which isn't really hard. Working as a self checkout host can be a little frustrating at times. Especially if you're all by yourself watching 8 machines on a busy day is mentally draining. All in all it's a good job, just wish it would pay better.",3,Current Employee,Sales Associate ,"Casper, WY",7/26/21,2021,7,26
Deli Associate,It’s okay as a way to make money in college. Kind of hard to learn when they don’t train. Schedule is flexible for the most part. Money is decent for the work required. Point system is annoying. ,3,Current Employee,Deli/Bakery Associate ,"Cortland, OH",7/26/21,2021,7,26
Very good company to work for,"This is a very good company to work for, time there might be hard due to management though. Other than that it is an easy task, but sometimes management will harass you.",5,Former Employee,Electronics retail associate ,"Orlando, FL",7/26/21,2021,7,26
I was interviewed with some manger that didn't even worked there,"This place is bad I was first interviewed with a manger that was visiting from another store. Also when I was interviewed I wasn't showed the job, and/ or wasn't showed anything walmart is a joke and so is everyone that works there",1,Former Employee,Wal-Mart Associate ,"South Bend, IN",7/25/21,2021,7,25
Takes care of management,"Walmart does a wonderful job of taking care of their managers. Say yes, show up for work, work hard, don't complain, and be ready to always change and you will make it to management. Once there, as long as you're a great cheerleader and do what's asked, you'll be well taken care of as far as salary and bonuses.",4,Current Employee,Vision Center Area Manager ,"Bentonville, AR",7/25/21,2021,7,25
It was satisfactory at best Walmart isn’t for everyone.,It was a demanding job working while the pandemic was at its peak. I would work there again just never at that store in particular. They promise you management to keep you but they don’t act on it.,3,Former Employee,Stocker ,"Pleasanton, CA",7/25/21,2021,7,25
Cultural awareness within employees and the company.,"They are conscious about helping employees to succeed and they are also very flexible with work schedules for students. Overall, its a great place to work for.",4,Current Employee,Cashier ,"Minneapolis, MN",7/25/21,2021,7,25
Can just up and close,Just up and closed up clinic! Left us scrambling for jobs! I enjoyed the people I worked with but you best not go above anyone even to ask a question cause you will be on the chopping block!,3,Former Employee,Family Nurse Practitioner ,South Carolina,7/25/21,2021,7,25
Paid well,"The job paid well for thr Valley. Unloading and stocking merchandise was the name of the game and speed was of the essence. The supervisors of Cap 2 were fair and reasonable and were patient when it came to improving one's competence, alas I was a hopeless case so I made the decision to leave.I don't have any of the typical Walmart horror stories to entertain you. If you have open availability you will likely get a generous amount of hours. All in all Walmart can pay well and is quite competitive compared to other retailers in the business in the valley. ",3,Former Employee,Associate ,"Edinburg, TX",7/25/21,2021,7,25
Good Manager,"Walmart is a good place to work at. Luckily, in my area, I am surrounded with a good coworkers and managers. The only thing is that Walmart is always busy so you’ll get customers all the time and it gets even busier during holiday.",5,Former Employee,Cashier ,"Chicago, IL",7/25/21,2021,7,25
Alright ,"Was not that bad of a place to work, the managers i had were supportive and helped out when you needed it, pay could have been better. Flexible schedule ",3,Former Employee,Sales Associate ,"Neptune, NJ",7/25/21,2021,7,25
Mr Sam's Company  foundation is  Love,I love my job!!! You get paid by the hr so come to work  expecting  to get your  job done.We are there to provide excellent customer service to the  stores. ,3,Current Employee,Unloader processor ,"Sanger, TX",7/25/21,2021,7,25
It’s okay ,It’s alright. My hours is always different so I wouldn’t  know if I would get paid the same so that kind of sucks. Not fun but it’s coo. It’ll be okay if u have fun co workers.,3,Current Employee,Stocker ,"Merrillville, IN",7/25/21,2021,7,25
not overly complicated  ,It's Walmart. Not a hard job as far as day to day tasks. If you want to work hard and show up every day on time there is plenty of room for advancement. Really neat if you want to learn how retail works from the inside at least from a stocker/grocery associate point of view.,4,Former Employee,stocker/grocery associate/ unloader ,"Grand Junction, CO",7/25/21,2021,7,25
One supervisor made a difficult job impossible,"A group of temporary hires were brought on during the lockdown to help tame the shelves. One welcome video and no training at all. In spite of that, one supervisor who apparently expected super-soldiers made ridiculous demands in limited times, and priorities would be entirely flipped for no reason. I had decades of retail experience and years of management experience, and he made me endure condescending lectures about ""customers liking the store to look good"" that you might give to a middle schooler. I left with a smile the first chance I got.",2,Former Employee,Temp Lockdown Help ,"Spartanburg, SC",7/25/21,2021,7,25
Nice environment and fairly easy work,The work is easy but physically tasking at times. It beats factory work. But the pay is far too low and they are always short staffs so the workload is huge,3,Current Employee,Stocker ,"Wausau, WI",7/25/21,2021,7,25
Bad management ,"The Mattoon Walmart has management that uses their power to keep other employees from progressing to high paying jobs at the company. Also they ask for people to go out go their job description like for an example I was a cashier and they made me push carts while it was winter, and then they wanted to decline my day off for a doctors appointment. I worked there 2 years and did not have one raise. ",2,Former Employee,Cashier/Customer Service ,"Mattoon, IL",7/25/21,2021,7,25
Worst job ever,"The biggest issue with this company is that the managers seem to have not a care in the world for there employees. Even for the ones that work harder than anyone else a manager would just look right over them as if they were garbage. Nothing matters to the managers unless it is a problem with themselves. They pay is no where near where it needs to be, you shouldn’t have to put that much wear and tear on your body everyday for only $11.50/hr!",1,Former Employee,Walmart Stocker ,"Canyon, TX",7/25/21,2021,7,25
Fun jon,"It was a great place to work. Coworkers were friendly, pay was okay but the hours were excellent. I'd work at Walmart again and have nothing but good things to say",5,Former Employee,Stocker ,Toccoa,7/25/21,2021,7,25
Poor management,Management will find anything at all to coach you to be written up. Doesn't matter how small the issue is they will write you up. They expect since they raised the wage that you have to do the work of five people.,1,Current Employee,Sales Associate ,"Carlisle, PA",7/25/21,2021,7,25
Great place to work for if you're willing to stay hourly management or lower.,Walmart has been good to me for the eight years I've been there but I feel like I have maxed out like there's nowhere else to go. I have moved up multiple times.,4,Current Employee,Overnight Team Lead ,"Dexter, MO",7/25/21,2021,7,25
This place Suck,Management was incompetent. Not enough help.  Point system unfair. Underpaid . This walmart 754  is unorganized  and staff is nasty and overlook customers. ,1,Former Employee,Stocker/Receiver ,"Statesboro, GA",7/25/21,2021,7,25
Hard place to work,Hard place to work . mangers and management is poor . no clear job title . have you doing work of three people . little to no training . People are nice to work with . ,3,Current Employee,Over Night Stocker ,"Indianola, MS",7/25/21,2021,7,25
Terrible enviroment,"Management has favorites and everyone else is nothing, if you get injured they will put you on display in front of your co-workers, and then put you back in same area when released. Set you up for failure and fire you.",1,Former Employee,Night Stocker ,"Colorado Springs, CO",7/25/21,2021,7,25
Somewhat,Depends on your attitude and performance.  You have to put up with some bad management  and a lot of change. Every day is different. Don't build up pto quickly.  Ppto builds up pretty quick. I enjoy my job most days.  Depends on who is on your team and thier performance. ,4,Current Employee,Sales Accociate ,"Derby, KS",7/25/21,2021,7,25
Great place to expand,"I like working at Walmart. It was easy since I stock. It has really good benefits but youll only have it within 6mo of working. Good pay, routine schedule (which I prefer). And I did like how you can take an hour break. ",5,Former Employee,Stocker ,"Fayetteville, AR",7/25/21,2021,7,25
It’s a job ,Management never helps out and always contradicting each other. They give you a set time frame for way too much for a single employee. Maybe at a bigger location it’s not a big deal but my store had one employee for 2-3 departments ,3,Former Employee,Electronics Sales Associate ,"Smithville, TN",7/25/21,2021,7,25
It was good great breaks also good discounts the bad the management,Also had alot of messy coworkers some people choose where they want to be instead of rotating but the good was the days we was fully staff and also when we had good people to help close.,5,Former Employee,Food Production Worker ,"Union City, GA",7/25/21,2021,7,25
Over work their employees for little pay,Management was usually unresponsive and lacked empathy when it came to training associates and understanding that people have lives outside of work. I had to take off work for being sick (I almost fainted on the sales floor from a fever) and was asked if I could come in two days later which also happened to be when I was using PTO that I had scheduled months in advance. Not many opportunities to rise through the ranks or learn something new. Suppressive work environment that often has management pick on people who have been there. Nepotism plays a big part in promotions. Schedules also change almost every day so you never have a set schedule despite what the schedule on the app says. ,2,Former Employee,"Support Manager, Department Manager ",CA,7/25/21,2021,7,25
Fun enviorment hard sometimes good days and bad days,"Nice in moist days fun friends. Glad I work there. Customers good on days. It depends. Quite For a better paying job, would go back. Hard work, but fun.",3,Former Employee,Cashier ,"Houston, TX",7/25/21,2021,7,25
very basic,"you get 2 15 minute breaks and a 1 hour lunch, and the work itself isn't hard. it doesn't get much easier than that. as long as you actually stay focused and follow the rules you are golden",4,Former Employee,Cap 2 ,"Atlanta, GA",7/25/21,2021,7,25
Busy and unorganized ,"The job itself was very uneven. A normal day was never the same, one day you might be cleaning your assigned department with a simple task now and then, the next day you could be overloaded with work such as breaking down displays, doing pallets, cleaning multiple departments, and stocking items all in a single day. The job did well though if you learned how to take things one at a time things tend to go by quick. The management was a bit laid back, they didn't cause you trouble but at the same time they didn't do much beside hold the keys to cases within the store. Hardest part about the job really was the uneven and sporadic nature of the store, though the other employees did make the job a lot more enjoyable.",2,Former Employee,Cashier/Sales Associate ,"Yuma, AZ",7/25/21,2021,7,25
Only do what’s in job description and go home,"Would not recommend management sucks, wants you to go above and beyond for little pay and string you along for growth in the company just so they can hire an outsider for the promotion that don’t know what they’re doing. ",2,Former Employee,Store Associate ,"Conyers, GA",7/25/21,2021,7,25
They don't care about employees,"Not a great place to work. The only thing they have going for them is the rate of pay. Can't really find many places in my area that pay as much as Walmart does. However, they don't care about if you need a specific day off. You're just another worker that doesn't have a life outside of work and Walmart always comes before your personal life. Most managers have unrealistic expectations of work load even though most teams are severely understaffed.",2,Current Employee,Stocker/Unloader ,"Painted Post, NY",7/24/21,2021,7,24
Managers care less about anyone except themselves ,They Use you to do their dirty work. If you know how to do something that is a managements job they expect you to do it but won’t give you the pay that position makes.  They do not pay you holiday pay instead makes you use PTO’s if you have any. They don’t care about customers or employees. You can’t find them when you need them. ,1,Former Employee,Customer Service ,"Harrisonburg, VA",7/24/21,2021,7,24
Horrible work environment,"This location went from bad to horrible in a year's time. Management belittles the employees and are never satisfied. Coworkers are constantly gossiping and berating each other. Many team leads and employees have left in the last few months. The pay is good if you can stand working there. You have no HR support, so you are on your own.",1,Former Employee,Stocker ,"Cambridge, MD",7/24/21,2021,7,24
Mediocre work place,Working here as time progressed many things changed not in the best ways. Management was a big concern. The company has been reducing jobs in certain areas or condensing them so the work load became larger without the compensation. Enjoyed my co-workers and thats about it.,2,Former Employee,Customer Service Representative ,"Aurora, CO",7/24/21,2021,7,24
Productive fun,Alright place to work nothing to brag about or write home about. Simple job that pays about average. Management is okay but depends who is there on which day.,3,Former Employee,Team Member ,"Cross Roads, TX",7/24/21,2021,7,24
Terrible company,Even terrible management at the perris Walmart. So not work it so there. For your own good. Upper management can't keep on the same page and take from other members departments. Real sh1t show. Don't follow their programs they set. Still follow their own rules or head managers once sweetie manager is gone. More do now and beg for forgiveness later mentality. ,1,Former Employee,Support manager cap2 ,"Perris, CA",7/24/21,2021,7,24
Eh,It’s Walmart not really much to say about it besides it paid the bills…… I think they need more organization. Managers need more training. And need more respect. ,1,Former Employee,Cashier ,"Zebulon, GA",7/24/21,2021,7,24
Good people  and bosses ,I loved working there it was a great experience and I would go back just had to leave bc I was temporarily and it's was the best job ever I had ever .,4,Former Employee,Cart Pusher ,"Jackson, MI",7/24/21,2021,7,24
"It’s an alright place, not climate controlled ",It’s alright . It’s not climate controlled. It’s really hot once you step foot into the warehouse itself. The process for hiring was easier than the actual store itself.,5,Current Employee,FID Processor ,"New Braunfels, TX",7/24/21,2021,7,24
Great co workers but fast paced work ,"Work was explained and simple, bit not enough supplies sometimes. Can be very fast paced, but you get a break and lunch. Management was ok, some are better than others. ",3,Former Employee,Cashier/Sales Associate ,"Orlando, FL",7/24/21,2021,7,24
Okay place to work.,"Very life sucking, felt as if you’re in a cult. If you’re not working full time you’re more than likely to get no more than 10 hours per week. The managers there show nothing but favoritism.",2,Former Employee,Apparel Sales Associate ,"Jonesboro, LA",7/24/21,2021,7,24
Meeting all types of people. ,"It is very nice to put a smile on people's faces when they come through the doors. But I do not feel safe at all. Plus they do not take medical excuses, you will still get a point or two if you do not arrive to work or you come in late. ",1,Current Employee,Customer Host ,"Bedford, TX",7/24/21,2021,7,24
They expect you to not have a life outside of your job,"This place does not care about its employees. They expect one employee to do the work of 8-9 different departments. Also, some management or personnel would play favorites and give special treatment. The rest of the employees had to pick up the rest of the work from these people getting special treatment. ",3,Former Employee,Sales Associate ,"Stigler, OK",7/24/21,2021,7,24
My manager made it worth it,We had a disturbing amount of orders and people kept calling out. Manager unlike those in the past worked along side us and was sweating and in the mud like the rest of us. ,3,Former Employee,Ecommerce Personal Shopper ,"Houston, TX",7/24/21,2021,7,24
Fun atmosphere with great managers and a dedicated team behind them.,Easily one of the best work environments I've ever had. They are quick to help and work with you. As long as you do your work you don't have to worry about anything else which builds a great work ethic with the team.,5,Current Employee,Night Time Stocker ,"Meraux, LA",7/24/21,2021,7,24
All is good ,"It’s good to work for anyone like good benefits good behavior good management overall everything is good, I was very satisfied during my job time with my coworkers.",5,Former Employee,OGP Associate ,"Sterling, VA",7/24/21,2021,7,24
Some stores are run better than others,"Enjoyed working at store #3241 in Glendale, AZ and worked my way up into management there. It is a well run store with high standards and a good competitive store manager. I transferred to store #2510 in Minocqua, WI and this store is poorly run with low morale and standards. Your company knowledge and experience means nothing here as they prefer to do things against company standards. It is a good place for Walmart careers to end.",2,Current Employee,Digital shopper ,"Minocqua, WI",7/24/21,2021,7,24
Company policies change often and there is no communication about them.,"After almost 12 years I have no faith in this company. The hardware has not been updated and the computers are horribly slow and the phones and drive through are very staticky so it's very difficult to understand patients. They need to put some of that profit into updated systems across the board. On a personal note, I am tired of standing on my feet for 8-12 hours a day. ",1,Current Employee,Licensed Pharmacy Technician ,"Spring Hill, FL",7/24/21,2021,7,24
zsdfaesfs,"Walmart is a horrible place to work at, constantly understaffed, underpaid and management is supremely incompetent, all in all do not quark here its horrible",3,Former Employee,sfsdfsefseffes ,sfsefsf,7/24/21,2021,7,24
Positive work environment,"Mist days were good days, encouraging place to be. Management friendly always greeting me with a smile and a hello. Open door policy if I needed them for any reason. Overall a place to learn alot about working with people and learning to be a good cashier. ",4,Former Employee,Cashier ,"Red Bluff, CA",7/24/21,2021,7,24
reasonable paycheck,sadly 1118 is micromanaged and management misuses authority. They go by the butt kissing ways. Those that actually care and do the job get screwed those  that kiss up get the rewards. They pick people who speak up for themselves and others as scapegoats for accountability rather then those who should be. They show so much favoritism if your honest hard working and do a good job it only helps if your a favored one. Otherwise they will find a way of degrading you while complimenting you to hold you back. They only follow policies when it benefits them if it don't like schedules they require 3 week notice of request but change yours daily without you being consented. Positions given to people before open for others to apply. Salary managers team together no matter what like a silent code and use this power to bully others. They smile and praise the Lord while lying to your face. They talk about associates to associates to bait them against one another.,2,Former Employee,csm ,"Balch Springs, TX",7/24/21,2021,7,24
Cool work,"Easy, fast, and very different usually most of the time. Lots of different things to do. Very supportive positive work. Many of the workers will becore your friends. Good for a leisure job position",4,Former Employee,Wal-Mart Associate ,"East Peoria, IL",7/24/21,2021,7,24
Decent,"Its a decent company to work for. Pay is fairly competitive. Training needs to be more involved. Your direct managers and environment will have a large impact on your success. Every store's culture is different, for better or worst. ",3,Former Employee,Assistant Store Manager ,Mississippi,7/24/21,2021,7,24
Not very clean,I guess it's good paid but during the covid I don't feel they cared about their employees as much as they care for the company money they didn't really enforced  the cleaning rules as well as they should of.,3,Former Employee,Stocker ,"Shawnee, OK",7/24/21,2021,7,24
Not what it use to be,"I loved my job at first but now Walmart has decided to cut down on staff and put more duties on the people they do have causing more stress and more occurrences of burnout. The salaried managements' attitudes towards their peers and subordinates are a joke. They barely speak to their hourly managers, and instead of training, they just assume everyone knows everything and blow up when something doesnt get done properly.",3,Current Employee,Consumables Team Lead ,"Borger, TX",7/23/21,2021,7,23
It was okay ,Walmart was great at working with my schedule. But management got really bad especially towards the end. Which lead me to leave the job. We were often short staffed and I was left to run several departments by myself. But my pay wasn’t bad. ,3,Former Employee,Sales Associate ,"Parma, OH",7/23/21,2021,7,23
Great Job! ,Great job! I enjoyed working here and was very satisfied with my work. The support from other management was great. I would work here again if I had the opportunity. ,5,Former Employee,Cashier ,Tennessee,7/23/21,2021,7,23
Global specialist ,The worst ever!!! People call in yelling at you for no reason. At first I was excited to work here but everything changed once training was over and I had to take calls after calls after calls of people who are most of the time mad.,5,Former Employee,Global specialist  ,"Bentonville, AR",7/23/21,2021,7,23
Depends on your management,"Your enviroment is drastically affected by your store manager and upper management. If you got a good one then things are going to be great. If it's a bad one, there's no need to say anything more. But with how often they change store managers it's always an adjustment period. In the store I'm at in the 6 years that they've been open they've gone through 6 managers.",3,Current Employee,Pharmacy Manager ,Colorado,7/23/21,2021,7,23
Staffing a challenge,Staffing was always a challenge. It was not the wage as much as the lack of people who actually wanted to work for their wage. The call out policy had no consequences attached. ,3,Former Employee,Co-Manager ,"Ocoee, FL",7/23/21,2021,7,23
Overworked and underpaid ,This company constantly expects workers to do the work of others and the pay is nowhere near enough to support yourself let alone a family. Their health insurance is too expensive to actually use. The longer you work there the more likely they will find a reason to fire you.,2,Former Employee,Retail Manager ,"Bristol, CT",7/23/21,2021,7,23
decent,its a good job starting out but don't stay there forever customers are very diverse and everyone is different so don't expect friendly people all the time ,4,Former Employee,Cart Associate ,"Bethel Park, PA",7/23/21,2021,7,23
Too much favortizim,"Walmart isn't employee friendly they think customer is always right even when they curse at u, I always had to say thank you have a nice day even when they threw items at u",3,Former Employee,Cap 2 Stocker ,"Brownsville, PA",7/23/21,2021,7,23
No path is one in the same. ,"Starting pay was decent at the start of the pandemic and has stayed the same since. Management encourages me to look for new areas of the company. Teams work well, and working from home has made it very flexible even working full time. In school so this company helps me continue my education with work experience and education opportunities. ",4,Current Employee,Customer Resolutions Specialist ,"Bentonville, AR",7/23/21,2021,7,23
Poor employee satisfaction ,They expect too much from you you have to do at least 15 pallets a shift if your working in the back and stocking and if your a cashier you have to be so fast at ringing they will also make you do management type of work if you do your job well but don't want to pay you for it ,1,Former Employee,Cashier/Customer Service ,Framingham MA,7/23/21,2021,7,23
Pretty Easy,"It was pretty easy job to do. If you dont like what's being done you do have open door policy, which is pretty good. I worked in pharmacy, apparel and front in.",5,Current Employee,"Pharm tech, apperal, front end ","Okc,ok",7/23/21,2021,7,23
Learning experience ,The employees are fun to work with and the location overall has a relaxed environment. Some managers were helpful and others weren't.  There is flexibility in the OGP department and it is fast paced.,4,Former Employee,Digital Associate ,"Lutz, FL",7/23/21,2021,7,23
Not an organized training system. ,I was extremely unhappy everyday and they refused to give me my birthday off. Training was basically just one day of watching someone who didn't directly do my job. ,1,Former Employee,Sales Associate ,"Minot, ND",7/23/21,2021,7,23
Hectic and chaotic environment,"Treat employees like the power equipment. Use, abuse and replace. Increase standards yearly, becoming unattainable. Management is non existent. Write ups for everything. Working overtime weekly, can't plan anything on weekends. Work/life balance doesn't exist.",1,Current Employee,RSR Lift Driver ,"Tomah, WI",7/23/21,2021,7,23
College Student,I had a really nice team lead but I know others are not as good. They allowed me to have whatever hours I wanted which was really nice since I was in school.,3,Former Employee,Associate ,"Grand Rapids, MI",7/23/21,2021,7,23
Terrible work place,terrible workplace. I only think about themselves can’t get ours hard to get full-time even though you work full-time hours and then I’ll just cut it off at any point,1,Former Employee,Sales Associate/Cashier/Customer Service ,"Stuart, VA",7/23/21,2021,7,23
"Certain people make work fun, not the customers ","Expect managers to exceed customers needs and not have your back. No advancement, managers obv have favorites on who advances in the company. Corrupt.",1,Former Employee,Customer Service ,"Springdale, AR",7/23/21,2021,7,23
fun work place ,"I liked this job when I was  apparel  department, I asked to go  the deli department it was pretty much over after that.  I don't if it was the lazy supervisor who thought they were going to leave the grunt of the work for me or the freezer or the change in my schedule oh and spotty of days like of Monday and Thursday I like my of days together.",5,Former Employee,Deli Associate ,"Sylvester, GA",7/23/21,2021,7,23
