title,review,rating,status,position,location,date_posted,year,month,day
liked working and helping customers,"started as cashier, get my drawer and open my line. i check out customers. i found my co workers were very helpfull.. liked meeting new people everyday. then i also did work with putting stock on shevles.",3,Former Employee,Sales Associate ,"Union City, CA",11/21/13,2013,11,21
cashier-customer service,"•	Assist Customers with Sales Transactions_x000D_•	Trained New Employees on the Cash Register and Point of  Sales Transactions_x000D_•	Handled Customer Disputes and Concerns_x000D_•	Close out Registers and account for proper amount of monies, check and debit transactions",4,Former Employee,Cashier- Customer Service ,"Puyallup, WA",11/21/13,2013,11,21
"I enjoyed it minus one of the managers thought he was wonderful, but wasnt","A normal was good even with one or two whiny customers. I learned how to think fast when hit with a hard question. Managment was ok some were fantastic but other not really. I loved all my co-worker but one. My favorite part of the job was the customers, they were great.",5,Former Employee,Cashier ,"Ammon, ID",11/21/13,2013,11,21
Busy energetic workplace,"A typical day at work is very busy and fast pace. I learn so many things while working in electronics from video games to laptops. The management is very down to earth and are good at helping you out. The co-workers vary, some are hard workers while others could be improved. Hardest part of my job is keeping up with the pace and making sure all of my customers have been helped. I enjoy making sure my customers are satisfied.",4,Current Employee,Sales Associate/ Electronics ,"Sterling, IL",11/21/13,2013,11,21
Hardwork and long hours.,"Loaded pallets until all the trucks are unloaded, then pull the merchandise to the sales floor to be stocked. Similar to my first job at Fedex, just added customer service to my daily duties ,which was valuable experience.",4,Former Employee,Remodel Temporary ,"Stockton, Ca",11/21/13,2013,11,21
It was ok.,"My typical day consisted of being assigned to a certain module and accurately labeling packages to be delivered to the distribution area. I also had to bend, twist and stand for long periods of time and pick up 50lb+.",3,Current Employee,Order Filler ,"Menomonie, WI",11/21/13,2013,11,21
cool,awesome time had fun every time i clocked in i would do it again if i could highly recommend as a first job!!,5,Former Employee,Sales Floor Associate ,"Anaheim, CA",11/21/13,2013,11,21
Poor place to work,"clean, sale, register, and answer questions. I learn wal-mart sucks. Mangement avoids work, does not answering questions, and plays favorites. Co-workers  are pitted against each other from day one. Hardest is pay and employer and employees attitudes.Most enjoyable part leaving",1,Former Employee,Sales Associate ,"Pembroke Pines, FL",11/21/13,2013,11,21
love working overnights,"walmart is a good company, many great benifits, had to leave for family reasons. but would go back",4,Former Employee,Overnight Stocker ,"Minot, ND",11/21/13,2013,11,21
Vanessa Summers' Review Summary,"I must say that working for Walmart for almost six years has it's pros and cons.It is an awesome workplace for growth. The benefits are amazing. The most enjoyable part of my job is helping customers. The hardest part of my job, most of the time is when I have to do double the work, due to lack of coverage. But, I always try to keep a positive mind and get the work done.  Overall, Walmart is a great place for employment.",3,Current Employee,Overnight Customer Service Manager ,"Summerville, SC",11/21/13,2013,11,21
Walmart,"Walmart, in my experience is one of the worst companies to work for. Your taken for granted, unappreciated, and don't matter in the company. They want you to work more for less as well as doing more than one job for the price of one while only getting paid minimum wage.",1,Current Employee,Receiving Associate ,"Round Rock, TX",11/21/13,2013,11,21
great enviroment to work in. I love working with public. I love being a cashier.,I like the idea of always meeting custmers and helping them in anyway I could.,5,Former Employee,Cashier ,"Toccoa, GA",11/21/13,2013,11,21
A perfect job for a student,"I went through a couple jobs before I found this perfect job. I wanted to further my education. I realized that not everyone respects that. Walmart has helped me to further my education by giving me a stable and flexible job in their deli. They worked around my school schedule. They let me leave early to study for my exit exams, they let me change my availability when my school schedule changed, and most of all, they understood when I came into work exhausted from going to school and work back-to-back. I am really grateful for Walmart being there when I really needed them. A typical day for me started at 8am. I got up, got ready, and headed to work. I had a 37 minute drive ahead of me. When I got there at 9am, I would say hello to my manager, and we would talk about anything that happened the day before; good or bad, Then I would go into the freezer and get all the food that needs to be cooked for that day. At the end of the day, I would feel accomplished. I made all the food, and the rotisserie chickens for that day. I cleaned the ovens, started the dishes, and then went to clock out. My co-workers are hard workers. We had the most tasks in the morning, then the other shifts do. We worked as a team to get everything done in a timely matter. The best part about this job is the customers. I enjoyed talking to them and getting their orders ready. The hardest part of the job is the stress. It wasn't easy some days. If someone called in, we picked up the slack. I didn't mind having extra on my plate, but it would make my manager stressed out, which in return stressed us out too. - more...",5,Current Employee,Deli Clerk ,"Corpus Christi, TX",11/21/13,2013,11,21
Very Productive,"•	Perform teller duties as required._x000D_•	Collect and record customer deposits and fees, and issue receipts using computers._x000D_•	Cash checks and pay out money after verifying that signatures are correct, that written and numerical amounts agree, and that accounts have sufficient funds._x000D_•	Balance currency, coin, and checks in cash drawers at ends of shifts, and calculate daily transactions using computers, calculators, or adding machines.",4,Former Employee,Customer Service Associate ,"Orlando, FL",11/21/13,2013,11,21
a fun place to work,"i liked working here because the employee perks were great, but i worked night stock so there were a lot of soap opera issues_x000D_management seemed to be to slack and childish",5,Former Employee,Stock Clerk/ sales ,"Dublin, OH",11/21/13,2013,11,21
Enjoyable place to work,Working for WALMART has been a very enjoyable experience. I learned the ins and outs of retail. The managers and staff are fun to work with.,4,Current Employee,Deli/Bakery Associate ,"Pleasant Grove, TX",11/21/13,2013,11,21
I enjoyed my time spent with Walmart.,"My responsibilites at walmart was many. I trained new employees, stock the store,and  handle inventory. I think I enhanced my skills as a sales associate.",3,Former Employee,Customer Service Associate ,"Chicago, IL",11/21/13,2013,11,21
"Hard Job, Made it through it",The job was hard but I made it through it. Pay wasn't that great but it helped on the bills.,3,Former Employee,Sales Associate; Unloader/Stocker ,"Starkville, MS",11/21/13,2013,11,21
Great people to work with,The thing that I loved most about working at Wal-Mart are my co-workers. They were fun and pleasant to be around,4,Current Employee,Cashier ,"Fishers, IN",11/21/13,2013,11,21
A productive place to work,"A typical day at work just includes scanning your employee badge to see what activities needs to be completed by you by the end of the day._x000D_I learned that I can get all my work done if I plan out the tasks i have to complete before I start them._x000D_There was poor management at thisWal-Mart.I was constantly harrassed and felt like I was under appreciated. As I expressed ways for a change as a CSM I was ignored and problems that could have resolved never did. Even after going all the way up the ladder,I was not listened to and really ignored,and insulted by the way I was treated. It isn't a company that I would reccommend anyone get involved with career wise._x000D_The most enjoyable part of the job was handling customer service if you give them your biggest smile they will smile back, and if you go out your way you'll always get positive feedback.",2,Former Employee,Customer Service Supervisor ,"Franklin, VA",11/21/13,2013,11,21
"productive,interesting",this job was productive and hard working built some upper body strength. But customers attitudes were not always pleasant.,3,Former Employee,Produce Associate ,"Hooksett, NH",11/21/13,2013,11,21
"CSM,CSR,Cashier",My co workers have ended up being some of the best friends of my life they genuinely care and will rally at a moments notice to help anyone. I learned a lot of valuable customer relations information such as how to deal with an irate customer etc. Management was fair as could be in different situations. The most enjoyable part of my job was being around people I love talking and meeting new people.!,4,Former Employee,"CSM,CSR,Cashier ","Greensburg, PA",11/21/13,2013,11,21
lots of fun geting the job done,lot of hard work trying to get the job done on time.just luv being in the productive fun enviorment.,5,Former Employee,Forklift Operator ,"Columbia, SC",11/21/13,2013,11,21
productive place to work,I learned that I can do anything a man can do...It was very hard work but it was also very rewarding,5,Former Employee,Loader/Unloader ,"Savannah, GA",11/21/13,2013,11,21
Fun to work,"Organized stock and maintained sales floor merchandise areas clean and safe, provided excellent customer service.",1,Former Employee,Stocker ,"Pittsburg, CA",11/21/13,2013,11,21
suppied an income,"worked 3rd shift, low pay for work performed, interfered with my family life, because of 3rd shift",3,Former Employee,Manager Receiving ,"Northbridge, MA",11/21/13,2013,11,21
It was ok,I would stock merchandise on the sales floor for 8 hours a day 4-7 days a week. That stockers aren't appreciated . Co-workers were nice. Hardest part of the job was stocking water. Helping the customers,2,Former Employee,Dry Grocery Associate ,"Goldsboro, NC",11/21/13,2013,11,21
A descent place to work with smart people and fairness,"I punch in on time, take breaks when told too, Stay later if they need me too,and also come in on my off days if they need me too. I learned how to not stand around to always be doing something, To always be courteous and calm and know that the customer is always correct. I love my co-workers,no issues with anyone. Management is smart and fair. No hard parts in working for Walmart. I enjoy associating with the customers!!",4,Former Employee,Cashier ,"Conyers, GA",11/21/13,2013,11,21
run run run,"too much to do , never enough people to do it.would be better if some managers could treat employees better.",3,Current Employee,Department Manager/Third shift stock ,Dayton ohio,11/21/13,2013,11,21
Positive fun atmosphere,Over all great team work. Learned a lot about 3rd party billing and insurance. The hardest part was the often (weekly) updates and changes.,4,Current Employee,Pharmacy technician ,INDIANAPOLIS,11/21/13,2013,11,21
Very fun place to work,Always busy stocking and customer service . I learned the proper way to stock inventory and zone defense to keep the store safe . Management was always available for any situation . My co-workers were great always ready to lend a hand when needed . The hardest part was getting trucks unloaded in a timely manner the most enjoyable was the atmosphere,4,Former Employee,Cashier/Receiving/Stocking ,"Brady, TX",11/21/13,2013,11,21
Was a fun and family place.,"It was okay used to be a fun, friendly, family atmosphere. They will work around your school schedule but, nothing else will be worked in.",4,Former Employee,Deli Sales Associate ,"Temple, TX",11/21/13,2013,11,21
Not treated like professional,I start the day by cleaning and organizing over 5 department with very little or no help.  I'm always on top of customer service.  Bosses don't treat you with respect or allow you to advance in the company.,3,Current Employee,Department Manager ,"Bristol, CT",11/21/13,2013,11,21
cheap place to shop,"Training is horrible, managers have high expectations but don't help and treat employees unfair.",2,Former Employee,Cashier/Sales Associate ,"Vancouver, WA",11/21/13,2013,11,21
Fun during  remodel,Remove retail items set up new racks replace items. Learned how to read plan o grams set ups. Management not so great. Met lots of new people. Hardest was not being excepted at the end to be an associate. Enjoyed most everything else.,2,Former Employee,Ttemporary Worker/Associate ,"Hutchinson, MN",11/21/13,2013,11,21
hectic environment,"change oil, service batteries. fix flats and replace tires.",4,Former Employee,Service Technician ,"Dallas, TX",11/20/13,2013,11,20
mutual workplace,a typical day working at wal-mart i would say is different each day. some days you will have good days and some you will have bad. but you dont let neither affect your job performance.,3,Current Employee,Sales Associate ,"Tallahassee, FL",11/20/13,2013,11,20
Hardly room for advancement,I would work different shifts different days of the week_x000D_Never the same schedule_x000D_I had no chance of moving up anytime soo_x000D_I got the run around for months at a time just to be let go after 6 months,5,Former Employee,Cashier ,"Tullahoma, TN",11/20/13,2013,11,20
none,typical day at work _x000D_stocking_x000D_overstock_x000D_store environment _x000D_customer service,3,Former Employee,Material Handler ,"Phenix City, AL",11/20/13,2013,11,20
Great Place to work,Wal-mart is a great place to work the hours and pay is there. Great opportunity to meet different people and learn new things there.,4,Current Employee,Wireless/Electronic Sales Associate ,"Meridian, MS",11/20/13,2013,11,20
Pharmacy,It is a good job if you are not involved in school as well as trying to work.,3,Current Employee,Licensed Pharmacy Technician ,"Chattanooga, TN",11/20/13,2013,11,20
great place,Great place to work and learn management is willing to work and help you become a better worker,5,Current Employee,Inventory Merchandise Specialist Supervisor ,"Greeley, CO",11/20/13,2013,11,20
Most Enjoyable Part of the Job,The most enjoyable part of the job was working with customers and friendly associates.,4,Former Employee,Department Manager/Support Manager ,"Caldwell, ID",11/20/13,2013,11,20
fun and busy work experience,"a typical day at work was unloading trucks. getting merchandise to sales floor, stocking shelves. I learned how to handle invoices, how to load palates and how to stock shelves safely. Managers were nice and worked with us not pointed fingers for us to do. Co workers were great, we worked as team. The hardest part of my job would have to be lifting heavy merchandise but i did it. The most enjoyable part was all of us working as a team to finish our work on time.",5,Former Employee,Receiving associate ,"Jacksonville, FL",11/20/13,2013,11,20
"Wal-Mart is an ejoyable place to work  We have a great set up for lunches and breaks, most managment is easy to get along with.","I love working for Wal-Mart. I am just searching for jobs that pretain to my career and education. Wal-Mart is pretty busy year round the coworkers that stick around are great people, the management changes quite often making it hard to adjust to attitudes. The hardest part of the job is waiting for CSMs to bring money or help with customer problems. I love people and enjoy meeting and associating with different people each day.",4,Current Employee,Cashier ,"Rock Springs, WY",11/20/13,2013,11,20
fair place to work . managament needed improvment,I worked with a lot  nice people and there was a lot of team work. that was the best thing even for holiday's.,2,Former Employee,Cashier/Customer Service--------cashier/sales ,"Las Vegas, NV",11/20/13,2013,11,20
minimal productivity,The environment resembled that of high school with the gossip and drama that flowed around and lack of accountability by supervisors when unemployment was asked for. The general manager was let go due to lack of production.,3,Former Employee,Overnight Cashier ,"Columbus, GA",11/20/13,2013,11,20
fun place,"its fun working at wal-mart its just a very busy place you have to be a people person to work there though, also some of the managers suck",5,Former Employee,Cashier helped check out customers ,"sumter, sc",11/20/13,2013,11,20
Learning place,"I have learned so many things over the years.Being in the public eye ,dealing with my co workers,there was never a hard day of work",5,Current Employee,Customer Service Associate ,"Harahan, LA",11/20/13,2013,11,20
"Opportunity to Advance, high turnover",Customer service_x000D_Inventory_x000D_Human Resources_x000D_Meeting New People,4,Former Employee,Assistant Manager ,"Indain Land, SC  29709",11/20/13,2013,11,20
Not an ideal job,management is bad_x000D_very hard work_x000D_expectations are too high_x000D_pay is too low_x000D_co workers are very nice_x000D_customers are sometimes rude,4,Former Employee,Cashier ,"Chalmette, LA",11/20/13,2013,11,20
"Productive, Fast Pace overall a Fun place to work","My typical day at Walmart started very early in the morning when business was slow, the slow pace allowed me to bond with the cashiers. Working at Walmart taught me how to multi-task, how to work under pressure and to have patience. I enjoyed working with some of the  managers some of them taught me so many things for example, how to maintain when the customers would become irate. I completly enjoyed working with my co-workers the were great team players. We took time to learn from each other, one of my co-workers is my best friend. We still communicate today. The hardest part of my job was trying to find coverage when we were short staffed but we always got through it, if we had to we would jump on a cash register to help bring the long lines down. The most enjoyable part of being a Customer Service Manager at walmart was knowing that the customers had a wonderful experience when visiting the store and being able to have wonderful co-workers.",5,Former Employee,Customer Service Manager ,"Fayetteville, NC",11/20/13,2013,11,20
good to work for,It is a good company to work for. _x000D_the time of night I had to work.,4,Former Employee,Overnight stocker/maintenance ,"Santa Clarita, CA",11/20/13,2013,11,20
Typical work environment,Wal-Mart is a family working environment. Friendly faces and patrons.,4,Former Employee,Cashier ,"Beaufort, SC",11/20/13,2013,11,20
Productive and Fun workplace,"Job includes returning medication, checking out Customers Medication and helping them if they have any questions. I also filled out medication and helped other co-workers fill inventory. My hours were 25-30 hrs per week, all & all job was Fun and an Exciting workplace.",5,Former Employee,Pharmacy Technician ,"Atlanta, GA",11/20/13,2013,11,20
Day at Walmart,Walmart has cultivated oral skills ;strengthened cognitive skills. Walmart has helped me to deal better with all different cultures and ethnic backgrounds. Walmart workplace was a great atmosphere to learn and enjoy work. I learned what it takes to meet customers needs that they would be satisfied.,4,Former Employee,"Cashier- As a cashier, I ","Georgetown, DE",11/20/13,2013,11,20
Great customer service,Would come in and start to clean well frankly the managers were rude they never say hi and inorge customers,1,Former Employee,Maintence Worker ,"Portland, TX",11/20/13,2013,11,20
Crummy job,Crummy job. Bad pay. Arrogant bosses. Just not somewhere I would ever go back to.,2,Former Employee,Cashier Clerk ,"Moundsville, WV",11/20/13,2013,11,20
Professional Workplace,A work day starts by pharmacy technicians filling out the prescription orders that were requested overnight via phone.  At the time the pharmacy opens prescriptions are ready for customer to pick up.  Pharmacy technician take in prescriptions from patients and drop them off in the system and then input them.  This is the first process in order to fill prescriptions.  As the time goes by technicians fill prescriptions and help patients in the pick up process.,3,Current Employee,Pharmacy Technician ,"Rogers, AR",11/20/13,2013,11,20
This is a great job for a beginner in customer service. It shows you the craziest kinds of people out there and how to work with them.,"I had a lot of fun at this job. It was a lot of work but totally work it if you're trying to stay in shape. If you're working the front end registers that can be tough. Management most of the time was good and worked well with you. Co-workers were easy to get along with and mostly good people. There are always those few that like to stir the pot, but I guess not everyone can be as mature as me. ;) Hardest part of the job was standing at a register for hours on end. Most enjoyable, staying active working in different departments and seeing/meeting new people.",4,Former Employee,Cashier ,"Zephyrhills, FL",11/20/13,2013,11,20
Great customer service opportunity,"I liked my job, liked the people I worked with and enjoyed helping my customers.",1,Former Employee,Sales Associate ,"Yucca Valley, CA",11/20/13,2013,11,20
good but could have been better,its a good job but it would have been better if it was more organize and better communication. if it had those to working there would have been alot better for me and other workers,3,Former Employee,Overnight Stocker ,"Valley Stream, NY",11/20/13,2013,11,20
"Steady, monotonous work","* I primarily work eight hour shifts, though time frames vary._x000D_* How to use a basic computer based cash register system._x000D_* The different levels of management made objectives well known._x000D_* The most difficult aspect of this job was the monotony of ringing groceries and cleaning up my work area day-in and day-out._x000D_* The best part of this job was interacting with individuals on a daily basis.",4,Current Employee,Cashier ,"Reno, NV",11/20/13,2013,11,20
company changed last 3 years,"The first 6 years it was great place to work, but the last 3 the way they went about running the company made it worse for associates to work there.",3,Former Employee,Department Manager ,"Clovis,CA",11/20/13,2013,11,20
Great company to work for.,"Great company to work for._x000D_Good communication, training and safety is always in the forefront._x000D_I have evolved as a person and a manager with this company.",4,Current Employee,Assistant Manager ,"Globe, AZ",11/20/13,2013,11,20
i loathed my time at Wal mart,Wal-mart is a parasite for workers livelihood. It feeds on people and leaves them dead on the side of the road with nothing gained from their time spent working there.,1,Former Employee,Sales Associate/Stocker ,"Palm Bay, FL",11/20/13,2013,11,20
customer service,i had a ball friendly people loved working there i cooked did party trays waited on the customers and management,5,Former Employee,Customer Service ,"Spring Lake, NC",11/20/13,2013,11,20
Solid workplace to advance basic customer service skills,"A typical day at work varies from day to day. My versatility on the sales floor moves me all over the store, filling in and doing jobs management needs done; I'm typically their first choice. I learned that satisfying the customers' needs is paramount and have received several compliments from customers on my service. Co-workers come and go, but generally they are friendly, adequate, and willing to learn their positions and help customers. The hardest part of the job is dealing with lack of communication between management when I am doing projects for various other management. The most enjoyable part of the job is knowing that I make a difference in the company and the customers leave happy after interacting with me.",4,Current Employee,SALES ASSOCIATE ,"Lindon, UT",11/20/13,2013,11,20
Fun Place to work,i loved working there was a great place to work and have fun the people were nice to everyone but they did have a little issues with getting help from other departments to help other most of them complained if it wasn't what they wanted to do at the time because it was to time consuming to do so,4,Former Employee,Customer Service Manager ,"Cairo, GA",11/20/13,2013,11,20
Busy,"Restock items, Build end caps, and customer service._x000D_I have learned how to become a shift leader._x000D_Management was very flexible._x000D_Coworkers were great team players._x000D_Hardest part of my job were on holidays._x000D_Having everything in stock was the most enjoyable part of my job.",5,Former Employee,Sales Associate/Shift Leader ,"Oak Grove, KY",11/20/13,2013,11,20
csr,cashier_x000D_customer service_x000D_layaway_x000D_electronics_x000D__x000D_easy job_x000D_not hard,2,Former Employee,cashier ,madison,11/20/13,2013,11,20
A job not a career,"Besides being under paid for the work assisgned by management. Walmart is a job. The benefits are unhelpful. Management is mean, and they have a careless attitude about family emergency or any emergency for that matter. If you are favored you can advance to better positions.",2,Former Employee,Customer Service Manager ,"Bloomington, MN",11/20/13,2013,11,20
Non-Professional Enviroment,"I worked for the Wal-Mart home office System Division.  I resigned after two years of misrepresentations, non-advancement,  1-2% pay raises, Dull cubical based work environment.  Career growth through training or professional events are seldom available. The low wages and mandatory 50 hour work week makes this an unacceptable work environment.",2,Current Employee,Sr. Systems Engineer ,"Bentonville, AR",11/20/13,2013,11,20
liked working with the ppl i worked with,would come in and start stocking things on the shelves that needed stocked. and set up displays if needed. also keeping the back room clean and things neatly put away.,5,Former Employee,Grocery Clerk ,"Lewistown, PA",11/20/13,2013,11,20
Very productive environment,A typical day at Walmart is satisfying the customers and getting ones assigned task completed. I've learned that alot of things can be handled by cooperating with a customer instead of going straight to management when a difficult situation come in to play. The management here is very willing and time driven. They make sure that things are done in an orderly manner. One of the hardest part of the job for me is speaking up and suggesting new ideas. The most enjoyable part of the job is that it provides me with a warm and safe environment.,3,Current Employee,Cashier/Customer Service ,"Carrollton, GA",11/20/13,2013,11,20
Great family owned business,Helping kids get ready for school in the morning and assistnig with homework and reading in the afternoon when ever needed Management was awesome and I love working with children,5,Former Employee,Customer Service Representative/ Cashier ,"Woodbridge, VA",11/20/13,2013,11,20
challenging work,"i worked with a great team, and upper managers were pleasant. we kept the deli, in a billion dollar store, running smoothly. cooking hot ready to serve food, and slicing meat and cheese. we were inspected once a month by Kay Chemical, we always received a high pass.",4,Former Employee,Sales Associate ,"cumming,ga",11/20/13,2013,11,20
Okay Job,"Work overload, don't get paid enough for what you do._x000D_They didn't hire us in the 3 positions that were open, before we needed holiday help on top of that. Then they put us on a hiring ""freeze"" for the remainder of the year, therefore, there is only 4-5 of us doing 8 people's jobs; more if you count the missing holiday help as well.",2,Current Employee,Associate ,"Wapakoneta, OH",11/20/13,2013,11,20
Productive but up and down workplace,Typical Retail. Learned customer service skills. Fair management. Great co- workers. No hard parts of job. Enjoyed interacting with customers.,4,Former Employee,Cashier ,"Burlington, NC",11/20/13,2013,11,20
Another day at Customer Service,"A typical day of work at Walmart is truly a lesson in patience and flexibility. It is being mindful that all the customers are different and their needs are too, that some have bad days, some have disabilities, some are coming from the hospital just down the road, some dishonest, and some wish you a good day and will pray for you that evening at supper. Your breaks will be early by 30 minutes, or will be overlooked entirely. The store manager is wonderful. When you have a question or do not believe you are being given a fair shake, he is a common sense man who will sit down and listen to you. Walmart is extremely lucky to have him. The hardest part of the job is getting used to the customers. The most enjoyable part of the job is also the customers. Asking how they are preparing the groceries they are purchasing, hearing stories of who they are inviting over for supper, or how their grandchildren are picky eaters are the parts of my work day that make me smile.",3,Current Employee,Front End Cashier ,"Rockford, IL",11/20/13,2013,11,20
Customer service,"I loved working at walmart, it was very good for me. It showed me how to deal with tough situations with customers.",3,Former Employee,Cashier ,"harrisburg, il",11/20/13,2013,11,20
Seasonal work,"working for walmart has been challenging with low pay, it was fun working with customers and learning how to check produce. but the job is seasonal and i am looking for new career",3,Current Employee,overnight stocker. ,"fremont,ca",11/19/13,2013,11,19
Understaffed and management could be improved,"The day begins really slowly, usually. Then all of a sudden theres a rush and you have to satisfy a large number of angry customers at one time. Ive learn to work under pressure and satisfy customers. Management is good, except with breaks or change during the rush. Co-workers are fine, everyone gets along. I enjoy when I get to work on the floor with customers rather than at the cash register.",3,Current Employee,Cashier ,"Somerdale, NJ",11/19/13,2013,11,19
Walmart being a good work place,Walmart is a great place to work. The pay benefits are a great thing there. The people are also a great benefit. I love the fact of the quarterly bonus and personal experinces,3,Former Employee,Cashier/Customer Service ,"North Smithfield, RI",11/19/13,2013,11,19
Great experience,"A typical day a work started out with me doing my normal floor sweep. A floor sweep is me picking up toys that might cause harm to any costumers or staff. From thereI would check off what high price items I needed to lock up in the lock box or spider wrap. Id follow through with the lock boxs then I monitored the store cameras in the Asset Protection office. Last store sweep then I would complete my timeline sheets and clockout. I learned responsibilty. Management was good, they understood my schedule and were very flexible. It was a very easy job for me so there really wasnt a hard part of my day at walmart however the most enjoyable part of my day I would have to say was clocking in and starting my day at work.",4,Former Employee,Loss Prevention Associate ,"New Haven, CT",11/19/13,2013,11,19
Nice place to work,Charless Home was a great place to work.It was nice working with some of the C.N.A's and taking care of the residents was great.,5,Former Employee,Cashier ,"St. Louis, MO",11/19/13,2013,11,19
Things I enjoy doing.,"Fixing food for the customer, and talking to them. The main thing I enjoy is keeping my customer happy. Keeping my area clean for my customer can eat.",5,Former Employee,Cook and Cashier ,"Marion, SC",11/19/13,2013,11,19
Busy,Was a cashier then I was promoted to a coustmer service manger wher I would pass out change to cashier throught the store I went to over night as a stocker and then I was promoted to a over night stocker manger the management was great they were always open to give you another chance in a new department,4,Former Employee,Cashier\Customer Service Manger ,"Jasper, TX",11/19/13,2013,11,19
No Title,its a very well for a starter job or a retired person to give them something to do,3,Former Employee,Cashier ,"Rockford, IL",11/19/13,2013,11,19
un organized,fair place to work. co-workers are friendly. management doesn't really work together. most are not sure what the other needs done,3,Current Employee,maintenance assocate ,"las vegas, nv",11/19/13,2013,11,19
great job,i liked working at wal mart unfortunately they closed down.,4,Former Employee,Crew Member ,"Garfield Heights, OH",11/19/13,2013,11,19
A learning experience,"There wasn't anything particularly special about the people I worked with, but there wasn't anything un-special about them either. Everybody was fairly nice, a little disgruntled and dissatisfied with the low pay, but nice people. Nothing about the job I had at Walmart was awful. It's just that it wasn't great. I thought everything ran fairly smoothly.",3,Former Employee,Overnight Stocker ,"Amarillo, TX",11/19/13,2013,11,19
Great Culture,"Responsible for accurately filling store orders in a safe and productive manner. Chosen to participate in Shadowing Program leading to performance of area manager’s duties ranging from shift start-up, operational success, to end of shift report generation. As area trainer, responsible for imparting to newly hired associates the information and skills necessary for their success.",3,Former Employee,Dry Grocery Orderfiller/Lift Driver/Shadow ,"Johnstown, NY",11/19/13,2013,11,19
Very busy place to work,"I enjoyed my time there the work was hard but I like staying busy,I learned how to work with difficult people. Some of the management was great to work with and my coworkers were good peoples.",3,Former Employee,"Stocker, Deli Worker ","Chelsea, AL",11/19/13,2013,11,19
4/5/23 0:00,come in lock in friendly work environment managers help out on register and at the Wal-Mart i was at had free donuts every Friday.,4,Former Employee,Cashier ,memphis TN,11/19/13,2013,11,19
