title,review,rating,status,position,location,date_posted,year,month,day
Fun Work Place And Greet Customers and Employes,"Great Company And Great Price Match And Lower Prices Interact With New People, Smile and Friendly Work Place, Always A Buzy Business Greetings From Entering To Leaving.",5,Former Employee,Customer Service ,"Forest Park, IL",1/19/17,2017,1,19
productive,They make sure you always know that customer always comes first. the customer is the most important thing in the store other than the merchandise. Every step you take is to please the customer.,5,Former Employee,SALES ASSOCIATE WALMART ,"Jackson, MS",1/18/17,2017,1,18
bad,The managers were awful and they never helped with anythi NH and hours sucked and after i left my store had to get all new mangers because the store was going under,4,Former Employee,Wal-Mart Cashier ,"Lawrenceville, IL",1/18/17,2017,1,18
working there suck,.I love cashiering. _x000D_love taking care of customers _x000D_some co- workers are very nice _x000D_the .harder part of the jo is that we dont get pay enough,2,Current Employee,Cashier/ Customer service/ Service Desk ,"Sandy, UT",1/18/17,2017,1,18
I do not recommend,Poor compensation for the amount of responsibilities. Only recommend for high school or those who lack education and experience to find a career elsewhere.,2,Former Employee,Grocery Department Manager ,"Coventry, RI",1/18/17,2017,1,18
some flaws,"A typical day at Wal-Mart for me from my perspective, Is very calming to a certain point until you have the one person who cant stand you the most come and ruin your day{Assistant Manager Paul}. If I learned anything in my 1 year and some months working in retail or fast food is that I'm ready to start a new career where I can very well excel in my field. I have been certified to operate an electric forklift and electric pallet jack. My co-works are awesome, they are the reason work is work we make each other strive to do better in Wal-Mart. Teamwork is a big BIG deal while working for Wal-Mart. Wow I'm everywhere with this I skipped Management, Well I was told plenty of times as I tried to give an opinion in Wal-Mart to management, that unless I am"" A Manager Than My Opinion Should Not Be Given Until/After A Task Is Done"" In a work place I believe that no matter what your position is you still have the right to voice your opinion as long as it's about work or about defending your situation about something you were wrongly accused of. But management it the only Flaw in Wal-Mart.. I believe truly that Wal-Mart does not have a hard part about the job because no matter what you have to do if you dont get it than you always have an extra team member to help you through your task or even your day. The most enjoyable part of the day most would say going home, I love knowing that I got through the day with all my work complete and at least Satisfying almost 25 customers everyday on an 8 hr shift..",4,Current Employee,Customer service and satisfaction ,"Washington, DC",1/18/17,2017,1,18
fun work place,the day was simple_x000D_I learned all positions _x000D_management was great_x000D_co workers were helpful _x000D_the hardest part was dishwashing_x000D_I enjoyed my job,5,Former Employee,Customer Service Representative ,"San Leandro, CA",1/18/17,2017,1,18
bad,The management is awful at some not all walmarts. If its clean and neat= good managment. If everything sucks and dirty= bad management.,3,Former Employee,connections ,"Attalla, AL",1/18/17,2017,1,18
I love to work,I am a really good and hard worker I have been a cashier most of my life and love it I have also been a home caregiver and a baby sitter and worked in a factory,5,Former Employee,Cashier ,"Tullahoma, TN",1/18/17,2017,1,18
"Saving People Money, So They Can Live Better",I really enjoy working for Walmart because I am such a huge people person. I love meeting and interacting with new people on a daily basis. Plus I get to help with the training and development of so many new associates all the time.,5,Current Employee,Assistant Manager ,"Minneapolis-Saint Paul, MN",1/18/17,2017,1,18
Interesting,"The last position I worked at Wal-Mart was Asset Protection. In that line of work you never knew how your day was going to go because there was always something going on either shoplifters, video review for stolen credit cards, to accidents that may had happen within the store. Also I would review video on customers and associates to make sure everything would go right while an asset protection associate was not there, I also attend in Court proceeding. So the typical day at Wal-Mart for an Asset Protection person was very entertaining and interesting. I got along with all my fellow workers,management, and local Police Department. I would consider myself well liked within the company.",4,Former Employee,Asset Protection Associate ,"Semmes, AL",1/18/17,2017,1,18
Fun learning how to work the deli machines,Learned how to properly slice deli meats and cheeses. The hardest part was working with the fresh chicken in the rotisserie. I loved working with the management staff and my co-workers,5,Former Employee,Deli Associate ,"Elk City, OK",1/18/17,2017,1,18
Walmart,"Walmart is a very good place to work, the only thing about Walmart is their management skills are terrible. The CSM are careless and rude about employee and customer. The Head Managers are also Jacka** when it come to helping other with a situation or needing time off for a family issues. Walmart could be a great place if they hired some more people who take their job serious and equal to others.",4,Current Employee,Cashier ,"Henderson, KY",1/18/17,2017,1,18
good working with new people evrey day,I liked working in Wal-Mart meeting new people evreyday management wasn't great but working with them was ok I learned new thing every day. Like the experience I gained from working here.,4,Former Employee,Department Manager ,"New Brunswick, NJ",1/18/17,2017,1,18
Positive,I loved working at Walmart. I liked all the people that I worked with. The environment was relaxed but professional. I enjoyed working there but the hours did not work with my school schedule.,3,Former Employee,Customer Service ,"Oklahoma City, OK",1/18/17,2017,1,18
Variety of Jobs and Asssignments,Received some training in most of the departments I worked in. Management always seemed to be there to answer any question or problem that came up. Very good co-workers and enjoyed working with all of them. The hardest part of my job seemed to be unloading trucks of incoming merchandise. But there was always plenty of help.,4,Former Employee,"Sales Associate, Multiple Departments ","Columbus, TX",1/18/17,2017,1,18
Good benefits,"The jobs aren't hard, it's the management that makes it stressful. They all have their own idea on how things should be but none of that works together.",3,Former Employee,Overnight Stocker ,"Lubbock, TX",1/18/17,2017,1,18
Productive,Walmart is a great company to work for. It is a company that focus on people and process and consistently changing with the latest technology.,5,Current Employee,Assistant Store Manager ,Greenacreas,1/18/17,2017,1,18
It's okay.,"Not a bad place to start but go in with a lot of patience. Make sure to asert yourself to your supervisors because they will walk all over you, and expect things that are impossible standards.",3,Former Employee,Cashier ,"Antioch, IL",1/18/17,2017,1,18
My days at walmart are wonderfull everyday is something new,I clock in at 11 and go see if any body need brakes or lunch before I get started on my cleaning dutys and if needed I help check in the front and also help sometimes with the smaller boxes of miscellaneous from unloading the truck and any time management asked me to do a task I hop to it and get it done,5,Current Employee,Maintenance Worker ,"Caldwell, TX",1/18/17,2017,1,18
Muy Buena,"Muy Buena, Pude adquirir un sin numero de experiencias. Tienen un sistema de organizacion  bien extructurado. tuve la oportunidad de trabajar por dos anos y medios. Nunca recibi una mala comunicacion de parte de los gerentes y/o supervisores.",5,Former Employee,Walmart Supercenter Stocker ,Puerto Rico,1/18/17,2017,1,18
Walmart gives their employees a lot of computer training before they're allowed on the floor to help customers and do their job.,"I enjoyed working at Walmart because I love to keep items organized and neat, and I received many compliments for the work I did.  I always helped the customers by taking them to the area they were looking for.  Walmart is a nice place to work.",5,Former Employee,Pharmacy Sales Associate ,"Everett, WA",1/18/17,2017,1,18
Stable job.,I enjoy the associates that I work with. I am looking for a new adventure and have learned many skills at Walmart that will help me with my search.,3,Current Employee,Department Manager ,"Queen Creek, AZ",1/18/17,2017,1,18
Its has its good days and it has its bad days,Wal mart wouldn't be my career just temporary. Wal mart doesn't care for there associates.  Wal mart would be a good starting job .... If u can work at wal mart u can work just about anywhere,2,Current Employee,Technician ,"Orlando, FL",1/18/17,2017,1,18
Very enjoyable experience.,What I like about working at walmart was the benefits. I didnt really understand management at times because of the certain procedures that didnt really work with the employees work.,2,Former Employee,Overnight Stocker ,"Houston, TX",1/18/17,2017,1,18
Amazing place to work,"Wal-mart was a really good job. I was a cashier most of the time,then i would switch it up to being at Customer Service an also stocking the shelves. The management was also really good with helping their employees.",5,Former Employee,Cashier/Customer Service ,"Benton, KY",1/18/17,2017,1,18
Walmart Assistant Manager,"Walmart is a great place for advancement.  The benefits are outstanding.  The community involvement and engagement with the associates makes it worth working for the company. _x000D_I have worked for Walmart for almost 23 years.  I have started my own business which is attributed to all the business, customer and promoting skills I have developed from Walmart.  They teach you to strive for more.  Be successful and never give up.  Whether it be a career at Walmart or if you are going to college or if you start your own business.",5,Current Employee,Assistant Manager ,"Niagara Falls, NY",1/18/17,2017,1,18
A decent job.,"Wal-Mart as a company is a great employer in my opinion. However, I had a hard time with my training and management. Once I learned on my own I was able to be very effective in my duties. But it took my own effort at times to learn.",3,Former Employee,Associate ,"Aberdeen, SD",1/18/17,2017,1,18
Productive and fun working environment,A great learning experience._x000D_Enjoyed working with fellow co workers._x000D_The managers are great._x000D_You get to meet many new people with different races and backgrounds.,5,Former Employee,Hardware Associate Meat associate ,"Hodgkins, IL",1/18/17,2017,1,18
Great place to work,This is a great place to work. Your co workers will always be there for you to reach out when in needs. The management are great people. They're always around you to make sure everything is in good hands.,5,Former Employee,Cap Team 1 ,"Anchorage, AK",1/18/17,2017,1,18
Na,"The people working there are all fairly nice and friendly enough. However, a severe lack of communication among departments and between managers and hourly workers can make it a very unpleasant place to work.",3,Former Employee,Cashier ,"Boonville, IN",1/18/17,2017,1,18
Unprofessional but very easy job,Very unprofessional and not very safe when you're the only person in the store working but also have to stock the cooler . Not very trustworthy,2,Former Employee,Cashier/Stocker ,"Lafayette, LA",1/18/17,2017,1,18
Productive place and will always keep you busy.,It was overall a good experience to work there but due to circumstances out of my control I needed to quit. If I didn't need to quit I would still be employed there.,3,Former Employee,Overnight Stocker ,"Platteville, WI",1/18/17,2017,1,18
Walmart,Is a good place to start working the 1 time then it feel good to move on and grow professionally.  I like the customers that go there they end up being part of you. The only thing i disagree is the cut of hours. I love the people that work there.,5,Current Employee,Electronics Sales Associate ,"Ocala, FL",1/18/17,2017,1,18
i loved walmart,enjoy working with people and meeting new people. Show more concern about employee reward when they did a good job. Have there back,1,Former Employee,Cashier ,"Baton Rouge, LA",1/18/17,2017,1,18
Ok place work,"Customer's  service a first priority , keeping the shelves full for our customers good team work will make the day easier.",3,Current Employee,Deli Associate ,"Gallup, NM",1/18/17,2017,1,18
Not a bad place to work,Not a bad place to work for. Training needs to be properly handled better in certain departments. Scheduling is not properly laid out for each employee.,3,Former Employee,Deli Associate ,"Jonesville, MI",1/18/17,2017,1,18
It's easier to get a job here.,"This company may be the one to give you job experince in the very beginning. You only get 3 days off (3 credits) every 6 months no matter what illness, weather, or emergency. Management may show you little respect if you are at a busy Walmart. However, there are Walmarts with pleasant worker and customers. Is it a terrible down town Walmart or a peaceful one in the country? When food gets close to expiration then you have free food in the break room. Pay started at $7.40 for me per hour then $8.40 but it's $10.00 for the lowest workers now.",2,Former Employee,Courtesy Associate ,"Hagerstown, MD",1/18/17,2017,1,18
Ambiente de Paz,Buenos compeñeros de trabajo exclente coordinacion en las tareas lideres de respeto. en un dia tipico recojia carritos de compras ayudaba a los clientes con sus compras asi como mantener areas limpias para nuestros clientes,5,Former Employee,Cart Pusher ,"Bayamón, PR",1/18/17,2017,1,18
Great place to gain experience,"Wal-Mart is typically understaffed so you have a great opportunity to learn and grow by helping in other areas of the store. It's easy to advance if you work hard, stay friendly, and have good time management skills. It is a fast paced environment where you have the ability to learn many customer service skills and work with merchandise.",2,Former Employee,Sales Associate ,"Oroville, CA",1/18/17,2017,1,18
What I learned,I learned how to be a cashier and stock the shelves I also learned how to use a baler and heavy machinery and the safety of heavy machinery. The Mangers were always there to help.,4,Former Employee,Sales Associate ,"Gallatin, TN",1/18/17,2017,1,18
Very busy workplace,"the workplace was really busy at all times , but i had many friends working there so it wasn't so bad but the management could be way better, be prepared to never have weekends of.",3,Former Employee,Cashier ,"Tappahannock, VA",1/18/17,2017,1,18
Walmart,Their benefits are great and they also work with your schedule at times and management is great. They gave a bonus when needed it. Its a great work environment,5,Current Employee,Jewerly associate ,"Greenville, SC",1/18/17,2017,1,18
Hectic place to work at. Fun people.,"Almost always busy. Learned how to deal with difficult customers, and learn from really nice and friendly customers. Sometimes, workers feel like the management doesn't hear their concerns. Hardest part of the job is finishing all tasks assigned in my department after being sent to other departments that managers felt like needed more attention.",3,Former Employee,SALES ASSOCIATE ,"Midland, TX",1/18/17,2017,1,18
Great to work for,It was great to work with people who were there to help you whn needed. Fun workplace. getting to help customers was great,5,Former Employee,Maintenance Supervisor ,"Tallassee, AL",1/18/17,2017,1,18
A mess,The managers talk about the cashiers right in front of customers. They are rude and don't like to do their job. Especially if the have to give a cashier change some managers or shall I say csm get mad about that.,4,Former Employee,Cashier and Customer Service ,"Columbia, SC",1/18/17,2017,1,18
so so,"Walmart is one of those places where you stay at because you're content. If you'e looking to move up, you need to come in strong and stay that way. cool",3,Former Employee,Customer Service Supervisor ,"Crestview, FL",1/18/17,2017,1,18
stressfuly but easy to do,"show up clock in, get everything i need to do my job work quickly and productivly. hardest part was having to pick up oty her co-works slack and it going unnoticed.",2,Former Employee,Store associat ,"Madill, OK",1/18/17,2017,1,18
productive,the managers where amazing and it was fun working there never had a dull moment and they work with you on everything. it was a good place to work,5,Former Employee,Sales Associate ,"Rochester, NH",1/18/17,2017,1,18
great for experience,This job provides great experience for a first time sales associate. You learn how to work the cash register and definitely how to deal with unhappy customers. The management is poor.,3,Former Employee,Sales Associate ,"Elizabethville, PA",1/18/17,2017,1,18
Great place to work alone or as a team to get the task done. Each employee has sense of quality customer service to take part whether their task.,The employees are required to deliver the 10 foot rule before providing customer service. Busy environment with people coming in and out of the store therefore employees are aware of dangerous situations that might cause accidents.,4,Former Employee,Overnight Stocker ,"Crestview, FL",1/18/17,2017,1,18
Fun,It fun working at walmart there friendly and nice._x000D_I learn how walmart gets there merchandise from and how it works. The managers are cool and nice too._x000D_Hardest part is trying to keep the customers happy without complaints.,4,Current Employee,Cashier ,"Gainesville, GA",1/18/17,2017,1,18
Overnight Crew,I worked overnight at Walmart and it was basically like working in a factory. We had to do so much labor for a such a small pay. The good thing abut working at walmart is that you can advance easily in the company if you stay within 6 months to a year.,3,Former Employee,Zone Associate ,"Hammond, IN",1/18/17,2017,1,18
Extremely stressful and messy,"very stressful work environment, not well managed, cannot keep anyone, you get thrown in to everything you do and you are not specifically trained on the task that you need to do to complete your job",1,Former Employee,Deli Associate ,"Coldwater, MI",1/18/17,2017,1,18
Wonderful work atmosphere,"Walmart is a wonderful company, and I learned a lot of direction and work ethic working there._x000D_Management was amazing and team players, always being there to help associates grow.  _x000D_Any issue I had, I was helped via co-workers or management who were team players.  The atmosphere was very high pace and friendly.  _x000D_The staff were family, and a team.",5,Former Employee,"Deli Clerk,  Meat Clerk ","Shoreline, WA",1/18/17,2017,1,18
Productive and Family Orientated,A typical day at work would be making sure my cash till was correct. Make sure all customers got what the needed in a timely fashion. Co-workers were always happy and helpful.,5,Former Employee,Money Center Cashier ,"Bedford Park, IL",1/18/17,2017,1,18
it's walmart,there were a lot of duties to squeeze into a day's work. customers could be very impatient. other employees were helpful and wanted to help when the opportunity presented itself.,3,Former Employee,Overnight Cashier ,"Catoosa, OK",1/18/17,2017,1,18
Again I loved working with the customers. I mostly listened to their frustrations.,"Depending on what time I would come in: finish other peoples jobs, face an entire row of groceries, mix paint, cut keys, sell hunting or fishing licenses, write on cakes, I went where I was needed. I was a ping pong ball from one side of the store to the other. I was supposed to be stocking shelves and re tagging and flagging prices in my department.",3,Former Employee,Sales Associate/Customer Service ,"Plymouth, WI",1/18/17,2017,1,18
Undesired workplace,I hated working at walmart. the management was terrible and the pay was even worst. My co workers were decent which made things a little easier. Overall I would not recommend anyone to work there.,2,Former Employee,Cap 2 Associate ,"Hope Mills, NC",1/18/17,2017,1,18
Great Place To Gain Skill,"Taught Me A lot, Happy To Have Had The Opportunity. Alright Management With A Decent Environment. If I Had To I Would Work There Again.",3,Former Employee,Backroom Lead ,"Milwaukee, WI",1/18/17,2017,1,18
Sales Associate,Inventory Control Specialist_x000D_Maintain Inventory_x000D_Keep track of Inventory_x000D_Stock Shelves_x000D_Cashier_x000D_Cut Fabric_x000D_Mix Paint_x000D_Maintain Fish Tanks_x000D_Sell Licenses_x000D_Cut Keys,3,Former Employee,Sales Associate ,Menomonie,1/18/17,2017,1,18
A great company to work for,Good career opportunities_x000D_Work/Life balance_x000D_Company stays ahead of change_x000D_Stable job security_x000D_Time tested Culture_x000D_You can work anywhere in the world for the company,5,Current Employee,Walmart Support Manager ,"Jacksonville, FL",1/18/17,2017,1,18
Fun place to work,"Managers value your hardworking labor and customer service skills everyday. Coworkers are very friendly and are always willing to help when the day becomes busy. Not easy when we receive major truck loads on the holidays, but we always get by with the right amount of coworkers to help us get it done.",5,Current Employee,Cashier/Produce Associate ,"Saline, MI",1/18/17,2017,1,18
Great place to work,Great place to work at Walmart distribution you don't have to be Hercules but you have to be strong lifting shipping receiving it's easy if you put your mind to it,5,Former Employee,Shipping and Receiving ,Williamsburg Virginia,1/18/17,2017,1,18
Pretty simple,Unload trucks with forklifts or by hand and process the freight into the warehouse to be distributed between the districts' stores. Input information into computers and by scanners to register what freight is on the truck.,4,Former Employee,Unloader ,"Hope Mills, NC",1/18/17,2017,1,18
Potential for advancement,I learned that if I worked hard enough and learned the business I could move up throughout the company into better more challenging positions. Downfall once you do move up if you have a family it is very hard to balance both since more hours are required of you at work.,4,Former Employee,Assistant Manager ,"Porter, TX",1/18/17,2017,1,18
Good environment but poor retention,These guys since they were bought by WalMart try to hire people in for the least possible amount and then find reasons to let people that make too much money need to be let go.   Things start out great but go down hill very fast.  It was discouraging and then I find out that several people experience the same issues here.,2,Former Employee,Picker/Loader ,"Gardner, KS",1/18/17,2017,1,18
Overall a great starter,Keeping everything clean and organized and helping people. I enjoyed meeting new people. management is all right. a typical day is slow unless you are on a register lots of number to memorize,4,Former Employee,Cashier/Sales Associate/Deli Associate ,"Checotah, OK",1/18/17,2017,1,18
"good benifits, decient hours","Good job to work for, has great benefits, good management. decent hours, and decent pay. only down fall to this job is working with the public.",4,Former Employee,Sales Associate ,"Jackson, MO",1/18/17,2017,1,18
"A good workplace, love going in every day.",A typical day at Walmart is usually busy and aggravating some times you can get a good customer some times you can get a angel. It's a very easy job. I have nice co-workers and respectful managers. Everyday I go in happy because t's such an great work environment. The hardest part about working at Walmart is getting angry customers because it's hard dealing with them. Most enjoyable thing about working at Walmart is interacting with different type of people.,5,Current Employee,Cashier ,"Williamstown, NJ",1/18/17,2017,1,18
Fast pace with good customer service.,"A typical day at Wal-Mart began with employee meetings, expectations from store manager. Enjoyed the many co-workers, was a very friendly work place. Learned about inventory control, and store set up, and using the cash register.  I enjoyed be in customer service and helping customers.",4,Former Employee,Department Manager ,"Osceola, AR",1/18/17,2017,1,18
Wal-Mart,Wal-Mart is a place to work at if you don't plan on having a future .It is not a place to stay at because you will never leave.,1,Former Employee,Entertainment Zone Merchandise Supervisor ,"Salisbury, MD",1/18/17,2017,1,18
"Super easy work environment, but it does get boring and slow where I was.","I would show up, clock in, go to my register, check the drawer and money,make sure I had what I needed at my register. Turn my light on, and go ""red line"" looking for customers to get through my aisle. After waiting for a while we would zone our aisle, and the areas near our register. We would also stock shelves, and help other cashiers checking out customers by bagging for them, or running codes for them. Working there I learned a lot of customer service, dealing with issues and just talking to people in general making them feel welcomed. I also learned time management, and working with a quickness, when you all have 7 customers in your line and its only building up you have to move quick, and when your going to get off in 5 minutes and you have people with full carts walking up, you have to know how many you can take and when to turn your light out. My co-workers were all great! we had a very fun, super friendly, hard working group. The hardest part of this job was, staying busy, in a smaller slower store your run out of things to do. The most enjoyable part of this job was the people, the people I worked with and the customers were always. As long as I stayed positive and kind I never had issues with anyone.",3,Former Employee,Cashier ,"Elizabeth, CO 80107",1/18/17,2017,1,18
I wouldn't go back to this job,"It was rare that management treated their workers as a person, I felt like a pack mule being pushed through dirt. Its very hard to get any type of benefits, and the hours were hard to work through. The cement floors made the day drag on and I frequently had aching feet even with insoles. Co-workers were either nice or very hateful, it wasn't rare for someone to turn against you for no apparent reason.",3,Former Employee,Cap Team 1 ,"Lehighton, PA",1/18/17,2017,1,18
Very good employees,"Working at Walmart taught me a lot, but mostly what it's like to work in a place where your coworkers and immediate managers actually care about what you're going through in your personal life. Upper management doesn't get involved, only when it is time to terminate someone from their job.",4,Former Employee,Cashier ,"Cannonsburg, KY",1/18/17,2017,1,18
KFC is the leading Pioneer in Food Industry,Best innovative Technology combined with Best Trained Management made KFC Management Company one of the Best of the Best in United States. A Career in this Company requires Maximum dedication and honesty consistently.,5,Former Employee,Assistant Manager ,"Edmond, Oklahoma",1/18/17,2017,1,18
Great job,"Wal-Mart was my first job, and in my opinion, it is pretty enjoyable, it is very befitting to my schedule and most important my personal needs. If I needed to be off on a specific day, I mostly got the day off. The best part of working at Wal-Mart was meeting great people, coworkers and customers, that you will always remember for a lifetime,",4,Current Employee,Cap Team 1 Associate ,"McComb, MS",1/18/17,2017,1,18
Walmart recruits the Top Talents for the Markets,"The best and most qualified Market managers are being hired for each market/Divisions at all time. This Retail focuses on Integrity and Trust, promoting and practicing these basic beliefs daily.",5,Former Employee,Market Manager ,Amarillo Texas,1/18/17,2017,1,18
Good place to work but with bad management,My hours are reasonable the other employees are friendly but management can be problematic on the grocery side of the store. The work pace is a bit more faster in the meat department than in other departments of the store.,3,Current Employee,Sales Associate ,"O'Fallon, MO",1/18/17,2017,1,18
really nice work place,it was and very fun work place i loved working there cause thay were very nice and caring people to every one i loved walmart,5,Former Employee,Deli Clerk ,"Charleston, SC",1/18/17,2017,1,18
It was an okay workplace.  It was just a little too much as far as employees not getting along.,I've learned a lot while working at Wal-Mart.  The only thing that I had a hard time with is everyone working as a team.  The teamwork was not there like it needed to be.  The good part about the job was actually getting the job completed.,3,Former Employee,Remodel Associate ,"Hinesville, GA",1/18/17,2017,1,18
Productive,I learned that I really liked Wal-mart and the work. Could definitely see myself working here again. The company all about helping their people with great benefits.,4,Former Employee,Overnight Stocker ,"Chesterfield, MO",1/18/17,2017,1,18
Like what i did and who i worked with for the most part was hired for maintenance but was also used for stocking alot would rather have been stocking,Enjoyed the people i worked with but was overnight which made it hard for me to spend time with my daughter and get some things done during the day. I was hired for overnight maintenance but was used for stocking quite often which was fine because i liked it more and made my nights move along faster,4,Former Employee,Overnight Maintenance ,"Beatrice, NE",1/18/17,2017,1,18
good starter a job,It is a good starter job for people getting into the work force.  Management do not talk to each other and they don't really help you out with problems at work.,2,Former Employee,Food Associate ,"Presque Isle, ME",1/18/17,2017,1,18
Walmart was a great place to work,"Walmart has helped me learn many other job experiences such as talking to customers, using common sense, and made me a hard worker.",5,Former Employee,Toys Sales Associate ,"Shawnee, KS",1/18/17,2017,1,18
Productive workplace,"I think Walmart is a good job if you're just starting out and looking for a job. You don't have many bills or responsibilities, then this job is perfect especially if you get the job as a cashier. But after a while your hours are being cut and the money you make after taxes isn't enough once you start to accumulate bills. Then eventually you start to feel as if your working more than your earning.",3,Current Employee,Cashier/Customer Service ,"Tallahassee, FL",1/18/17,2017,1,18
I love working as a cashier,"I love all the challenges that came with being a cashier at Walmart, interacting with customers is always a pleasure. sometimes I really didn't get the help I needed when I needed it but, I still manage to complete my job.",3,Former Employee,Cashier ,"Delray Beach, FL",1/18/17,2017,1,18
Work,"Too work your best, and focused on what's important, never give up. Make sure you listen to details. Hard worker and just want to make a change",3,Former Employee,Cashier ,"Southgate, MI",1/18/17,2017,1,18
Terrible place,Walmart is not the best place to work. They do not care about your family or anything in your life. My husband was in ICU and they fired me for wanting to be by his side.,1,Former Employee,Apparel Associate ,"Grove City, OH",1/18/17,2017,1,18
was only there for a short time,The manager i had and the guys i worked with were awesome. My trainer took the time to make sure that i knew how to do the job to company standards.,5,Former Employee,Orderfiller ,"Woodland, Pa",1/18/17,2017,1,18
Fast paced.,"Basically, it is a good company to work for._x000D_Never boring!_x000D_I like working here. It is challenging at times, yet rewarding most of the time._x000D__x000D_Not for the lazy person.",4,Current Employee,Department Manager ,Oklahoma,1/18/17,2017,1,18
Loved this job,"It was efficient, team leads were so key, some were under appreciated, but over all great environment.  Great trainers. Very efficient programs, easy to navigate.",5,Former Employee,Cashier ,"Vista, CA",1/18/17,2017,1,18
mediocre at best,"A typical day was fast paced I learned how to manage time wisely and delegate and associate with people in a calmly matter to organize and get through the day. As a past employee I dealt with the majority of interpersonal communications and fixing a variety of problems. Working with coworkers means remain professional with friends as well as other you may disagree with , always remain respectful even if other worker is not. There isn't a time of day I could define as enjoyable.",3,Former Employee,Customer Service ,"Crescent City, CA",1/18/17,2017,1,18
Productive and great work environment,Always stay busy and great work environment. The employees and management are very respectful and help you if there are any issue. It's an all around great company to work for.,5,Current Employee,Walmart Distribution Center ,"Bedford, PA",1/18/17,2017,1,18
Review,"Walmart is an excellent place to work  at due to the following: having great managers, flexible schedules, including room for growth. You always have the opportunity to pursue other career fields working at Walmart.",4,Current Employee,sales associate/ receiver/unloader ,South Carolina,1/18/17,2017,1,18
Fun workplace,Always tried to be best out of the forklift drivers and order selector to bring home that insentive money. Great place to work if you'r a team player. Hardest part was handling the cold -10 -25 degrees c-,4,Former Employee,Forklift Operator/Order Puller ,"Terrell, TX",1/18/17,2017,1,18
Dealing with customers,"Everyday will not be your best day.  Somedays you may be in a bad mood, somedays the customers attitudes may be a lot to deal with. What i've learned from that is that the customers are always right, even when they're wrong, and it's your jobs to work with those conditions and handle the job to the best of your ability. So smile!",4,Former Employee,Department Manager ,"La Vergne, TN",1/18/17,2017,1,18
it was okay,"The pay was great. I was hired along with nearly 700 others for seasonal and it was very unorganized. I was offered a permanent position but I am a college student and they did not offer part time and when I went in to do the paperwork to transition from seasonal to permanent, they did not have my shift available and pretty much told me too bad so sad and sent me home.",3,Former Employee,SEASONAL SHIPPING AND RECEIVING ASSOCIATE ,"Chino, CA",1/18/17,2017,1,18
Loved my job!,Loved my job but hated working foto other Walmarts and I hate how the store manager gets away with anything. Well he is gone (at a different Walmart now),4,Former Employee,Overnight Stocker ,"North Logan, UT",1/18/17,2017,1,18
Job Review,Wal-Mart - is a very good company to work for they have very good service and its easy to find what you need. they also have a huge variety of things in there stores.,3,Former Employee,Overnight Frozen Food Stocker ,"Hartsville, SC",1/18/17,2017,1,18
